symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ300175,22863,0,1,5,7.6,5.0,5.0,0.0,0.0,759.91,0,3,1,20171211,100
SH603917,22864,0,1,5,32.11,6.0,5.0,0.0,1.0,3211.2,0,3,1,20171211,100
SZ300418,22865,0,1,5,22.52,5.0,5.0,0.0,0.0,2251.88,0,3,1,20171211,100
SH603912,22866,0,1,5,27.06,6.0,5.0,0.0,1.0,2706.1,0,3,1,20171211,100
SZ002264,22867,0,1,5,11.24,5.0,5.0,0.0,0.0,1124.38,0,3,1,20171211,100
SZ300727,22868,0,1,5,31.12,5.0,5.0,0.0,0.0,3111.72,0,3,1,20171211,100
SZ002023,22869,0,1,5,10.56,5.0,5.0,0.0,0.0,1055.64,0,3,1,20171211,100
SZ300130,22870,0,1,5,27.4,5.0,5.0,0.0,0.0,2740.49,0,3,1,20171211,100
SZ300308,22871,0,1,5,51.14,7.67,7.67,0.0,0.0,5114.33,0,3,1,20171211,100
SZ002856,22872,0,1,5,45.2,6.78,6.78,0.0,0.0,4519.63,0,3,1,20171211,100
SZ002912,22873,0,1,5,104.99,15.75,15.75,0.0,0.0,10498.64,0,3,1,20171211,100
SH600604,22874,0,1,5,7.21,6.0,5.0,0.0,1.0,721.28,0,3,1,20171211,100
SH600825,22875,1,-1,5,5.96,6.6,5.0,0.6,1.0,596.4,22437,3,1,20171212,100
SZ002864,22876,1,-1,5,26.25,7.62,5.0,2.62,0.0,2624.76,22460,3,1,20171212,100
SZ300726,22877,1,-1,5,29.09,7.91,5.0,2.91,0.0,2908.54,22465,3,1,20171212,100
SZ000020,22878,1,-1,5,15.46,6.55,5.0,1.55,0.0,1545.97,22474,3,1,20171212,100
SZ002825,22879,1,-1,5,25.02,7.5,5.0,2.5,0.0,2501.6,22475,3,1,20171212,100
SZ300063,22880,1,-1,5,5.96,5.6,5.0,0.6,0.0,595.74,22480,3,1,20171212,100
SH601500,22881,1,-1,5,9.9,6.99,5.0,0.99,1.0,990.08,22498,3,1,20171212,100
SZ002917,22882,1,-1,5,19.55,6.95,5.0,1.95,0.0,1954.64,22499,3,1,20171212,100
SZ300730,22883,1,-1,5,18.68,6.87,5.0,1.87,0.0,1867.72,22500,3,1,20171212,100
SZ300711,22884,1,-1,5,25.37,7.54,5.0,2.54,0.0,2537.2,22502,3,1,20171212,100
SZ300726,22885,1,-1,5,29.57,7.96,5.0,2.96,0.0,2956.59,22503,3,1,20171212,100
SZ300731,22886,1,-1,5,22.24,7.22,5.0,2.22,0.0,2223.88,22504,3,1,20171212,100
SH603917,22887,1,-1,5,31.15,9.11,5.0,3.11,1.0,3114.86,22505,3,1,20171212,100
SZ300727,22888,1,-1,5,32.98,8.3,5.0,3.3,0.0,3298.42,22507,3,1,20171212,100
SZ002915,22889,1,-1,5,14.37,6.44,5.0,1.44,0.0,1437.36,22508,3,1,20171212,100
SH603602,22890,1,-1,5,49.87,13.47,7.48,4.99,1.0,4986.73,22509,3,1,20171212,100
SZ300722,22891,1,-1,5,32.64,8.26,5.0,3.26,0.0,3263.92,22510,3,1,20171212,100
SH603711,22892,1,-1,5,33.85,9.46,5.08,3.38,1.0,3384.83,22511,3,1,20171212,100
SZ300729,22893,1,-1,5,39.75,9.94,5.96,3.98,0.0,3975.06,22512,3,1,20171212,100
SZ002912,22894,1,-1,5,101.84,25.46,15.28,10.18,0.0,10183.68,22515,3,1,20171212,100
SZ002893,22895,1,-1,5,28.73,7.87,5.0,2.87,0.0,2873.08,22516,3,1,20171212,100
