symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ002120,4320,4292,1,37.99,0,3799.35,5.7,5.7,0.0,0.0,244.95,40.5,1,100,20160728
SZ002515,4321,4350,1,11.61,0,1161.0,5.0,5.0,0.0,0.0,-5.0,11.61,1,100,20160728
SZ000813,4322,4351,1,15.1,0,1510.31,5.0,5.0,0.0,0.0,-27.31,14.88,1,100,20160728
SZ000019,4323,4352,1,13.12,0,1312.25,5.0,5.0,0.0,0.0,-0.25,13.17,1,100,20160728
SH600751,4324,4353,1,8.13,0,813.0,6.0,5.0,0.0,1.0,-6.0,8.13,1,100,20160728
SH603069,4325,4354,1,17.29,0,1729.0,6.0,5.0,0.0,1.0,-6.0,17.29,1,100,20160728
SZ000021,4326,4355,1,11.43,0,1143.41,5.0,5.0,0.0,0.0,7.59,11.56,1,100,20160728
SZ300521,4327,4356,1,79.02,0,7901.91,11.85,11.85,0.0,0.0,184.24,80.98,1,100,20160728
SH600662,4328,4357,1,12.03,0,1203.07,6.0,5.0,0.0,1.0,6.93,12.16,1,100,20160728
SH600097,4329,4358,1,19.42,0,1941.78,6.0,5.0,0.0,1.0,44.22,19.92,1,100,20160728
SZ000566,4330,4359,1,12.62,0,1261.57,5.0,5.0,0.0,0.0,-8.57,12.58,1,100,20160728
SZ000711,4331,4360,1,24.94,0,2493.53,5.0,5.0,0.0,0.0,-43.53,24.55,1,100,20160728
SH600626,4332,4361,1,13.06,0,1305.83,6.0,5.0,0.0,1.0,11.17,13.23,1,100,20160728
SH900938,4333,4362,1,0.7,0,70.05,6.0,5.0,0.0,1.0,-5.75,0.7,1,100,20160728
SZ002803,4334,4363,1,28.8,0,2880.0,5.0,5.0,0.0,0.0,-5.0,28.8,1,100,20160728
SZ002349,4335,4364,1,26.09,0,2609.04,5.0,5.0,0.0,0.0,71.96,26.86,1,100,20160728
SH600761,4336,4365,-1,11.76,1,1175.85,7.18,5.0,1.18,1.0,0.0,0.0,1,100,20160728
SZ000413,4337,4366,-1,12.62,1,1262.3,6.26,5.0,1.26,0.0,0.0,0.0,1,100,20160728
SZ002076,4338,4367,-1,18.49,1,1848.65,6.85,5.0,1.85,0.0,0.0,0.0,1,100,20160728
SZ000813,4339,4368,-1,15.1,1,1510.31,6.51,5.0,1.51,0.0,0.0,0.0,1,100,20160728
SH600751,4340,4369,-1,8.13,1,813.0,6.81,5.0,0.81,1.0,0.0,0.0,1,100,20160728
SZ002350,4341,4370,-1,21.46,1,2146.48,7.15,5.0,2.15,0.0,0.0,0.0,1,100,20160728
SZ300517,4342,4371,-1,28.19,1,2819.0,7.82,5.0,2.82,0.0,0.0,0.0,1,100,20160728
SZ300460,4343,4372,-1,27.99,1,2798.9,7.8,5.0,2.8,0.0,0.0,0.0,1,100,20160728
SZ000921,4344,4373,-1,10.36,1,1035.83,6.04,5.0,1.04,0.0,0.0,0.0,1,100,20160728
SZ000912,4345,4374,-1,6.25,1,625.06,5.63,5.0,0.63,0.0,0.0,0.0,1,100,20160728
SZ002618,4346,4375,-1,31.96,1,3195.96,8.2,5.0,3.2,0.0,0.0,0.0,1,100,20160728
SH900938,4347,4376,-1,0.7,1,70.05,6.07,5.0,0.07,1.0,0.0,0.0,1,100,20160728
