mktime,interests,profit,value,daily_value,all_profit,close_profit,prosition_profit,settle_available_cash,position_cost,fee,retrace,value_chg,log_chg,last_profit,max_profit
20160304,391222.16,-4112.7,0.98,0.99,-8777.84,-2612.03,-1270.54,397157.84,57574.11,230.13,-4.63,-0.0104,0.0103,-4665.14,10219.27
20160307,391174.11,-48.05,0.98,1.0,-8825.89,-438.36,687.33,399264.62,104008.12,297.02,-4.64,-0.0001,0.0001,-8777.84,10219.27
20160308,389795.2,-1378.91,0.97,1.0,-10204.8,-2713.63,1813.17,396807.92,69083.27,478.45,-4.98,-0.0035,0.0035,-8825.89,10219.27
20160309,388688.13,-1107.07,0.97,1.0,-11311.87,715.65,-1425.91,400318.84,106495.5,396.81,-5.25,-0.0028,0.0028,-10204.8,10219.27
20160310,385779.64,-2908.49,0.96,0.99,-14220.36,-1539.84,-959.42,398050.93,65336.2,409.23,-5.96,-0.0075,0.0075,-11311.87,10219.27
20160311,383925.91,-1853.73,0.96,1.0,-16074.09,-2055.43,500.97,397645.29,59392.79,299.28,-6.41,-0.0048,0.0048,-14220.36,10219.27
20160314,387261.29,3335.38,0.97,1.01,-12738.71,2584.92,985.93,402349.45,74807.35,235.47,-5.6,0.0087,-0.0087,-16074.09,10219.27
20160315,388342.25,1080.96,0.97,1.0,-11657.75,1730.32,-414.4,401495.36,70412.32,234.96,-5.33,0.0028,-0.0028,-12738.71,10219.27
20160316,386906.38,-1435.87,0.97,1.0,-13093.62,-1126.15,-58.85,398622.98,52220.77,250.87,-5.68,-0.0037,0.0037,-11657.75,10219.27
20160317,390102.3,3195.92,0.98,1.01,-9897.7,1334.87,2144.73,401051.19,81785.72,283.68,-4.9,0.0083,-0.0083,-13093.62,10219.27
20160318,394602.59,4500.29,0.99,1.01,-5397.41,4326.76,492.12,404008.17,64629.24,318.59,-3.81,0.0115,-0.0116,-9897.7,10219.27
20160321,397105.64,2503.05,0.99,1.01,-2894.36,1102.75,1619.32,400883.73,69626.05,219.02,-3.2,0.0063,-0.0064,-5397.41,10219.27
20160322,397426.54,320.9,0.99,1.0,-2573.46,496.74,48.57,400272.33,109387.39,224.41,-3.12,0.0008,-0.0008,-2894.36,10219.27
20160323,398872.74,1446.2,1.0,1.0,-1127.26,4.98,1780.43,399665.77,107593.8,339.21,-2.77,0.0036,-0.0036,-2573.46,10219.27
20160324,399054.42,181.69,1.0,1.0,-945.58,1803.4,-1235.89,401417.58,119960.23,385.82,-2.72,0.0005,-0.0005,-1127.26,10219.27
20160325,393993.39,-5061.03,0.98,0.99,-6006.61,-2863.9,-1691.69,396630.67,120559.68,505.43,-3.96,-0.0127,0.0126,-945.58,10219.27
20160328,390716.73,-3276.66,0.98,0.99,-9283.27,-1802.91,-1025.86,397749.2,85747.82,447.89,-4.75,-0.0083,0.0083,-6006.61,10219.27
20160329,387182.62,-3534.11,0.97,0.99,-12817.38,-2071.01,-1064.14,397530.03,72717.0,398.96,-5.62,-0.009,0.009,-9283.27,10219.27
20160330,389452.87,2270.25,0.97,1.01,-10547.13,967.49,1536.38,400733.87,80484.42,233.62,-5.06,0.0059,-0.0059,-12817.38,10219.27
20160331,392186.95,2734.08,0.98,1.01,-7813.05,2448.36,496.19,402237.9,53988.44,210.46,-4.4,0.007,-0.007,-10547.13,10219.27
20160401,392213.48,26.53,0.98,1.0,-7786.52,-62.07,356.34,399670.19,86087.26,267.74,-4.39,0.0001,-0.0001,-7813.05,10219.27
20160405,395536.39,3322.91,0.99,1.01,-4463.61,1939.97,1667.17,401655.74,68419.88,284.23,-3.58,0.0085,-0.0085,-7786.52,10219.27
20160406,397495.02,1958.63,0.99,1.0,-2504.98,1648.21,531.39,401427.24,94970.61,220.97,-3.1,0.005,-0.005,-4463.61,10219.27
20160407,396722.18,-772.84,0.99,1.0,-3277.82,62.63,-494.13,399721.29,96945.47,341.34,-3.29,-0.0019,0.0019,-2504.98,10219.27
20160408,396751.83,29.64,0.99,1.0,-3248.17,-724.03,1162.44,398867.21,94959.27,408.76,-3.28,0.0001,-0.0001,-3277.82,10219.27
20160411,400401.03,3649.21,1.0,1.01,401.03,2137.28,1835.87,401813.34,153718.12,323.94,-2.39,0.0092,-0.0092,-3248.17,10219.27
20160412,397413.7,-2987.33,0.99,0.99,-2586.3,-1832.12,-658.36,397671.03,95463.86,496.85,-3.12,-0.0075,0.0074,401.03,10219.27
20160413,398367.87,954.17,1.0,1.0,-1632.13,612.45,685.26,400268.91,95718.26,343.54,-2.89,0.0024,-0.0024,-2586.3,10219.27
20160414,402047.5,3679.62,1.01,1.01,2047.5,2474.21,1542.84,402136.79,135184.76,337.42,-1.99,0.0092,-0.0093,-1632.13,10219.27
20160415,402759.7,712.2,1.01,1.0,2759.7,1966.42,-933.35,401645.55,129125.75,320.87,-1.82,0.0018,-0.0018,2047.5,10219.27
20160418,398084.25,-4675.45,1.0,0.99,-1915.75,-4020.48,-212.49,395537.04,93765.66,442.48,-2.96,-0.0116,0.0115,2759.7,10219.27
20160419,399205.7,1121.45,1.0,1.0,-794.3,1203.67,313.72,400807.74,141865.67,395.93,-2.68,0.0028,-0.0028,-1915.75,10219.27
20160420,399318.33,112.63,1.0,1.0,-681.67,773.1,-45.13,400157.76,103216.6,615.34,-2.66,0.0003,-0.0003,-794.3,10219.27
20160421,399179.04,-139.29,1.0,1.0,-820.96,1093.12,-720.3,400581.02,75769.1,512.1,-2.69,-0.0003,0.0003,-681.67,10219.27
20160422,397441.21,-1737.83,0.99,1.0,-2558.79,-1495.21,178.92,398083.25,106328.01,421.54,-3.11,-0.0044,0.0043,-820.96,10219.27
20160425,398412.81,971.6,1.0,1.0,-1587.19,1137.81,224.76,400746.84,74537.23,390.97,-2.88,0.0024,-0.0024,-2558.79,10219.27
20160426,400861.85,2449.04,1.0,1.01,861.85,1852.54,992.42,401456.62,131590.98,395.92,-2.28,0.0061,-0.0062,-1587.19,10219.27
20160427,402092.74,1230.88,1.01,1.0,2092.74,3161.32,-1577.8,402808.68,154505.68,352.64,-1.98,0.0031,-0.0031,861.85,10219.27
20160428,401438.39,-654.35,1.0,1.0,1438.39,-683.47,518.76,398826.89,85947.81,489.64,-2.14,-0.0016,0.0016,2092.74,10219.27
20160429,401234.96,-203.43,1.0,1.0,1234.96,680.69,-566.98,400363.55,133754.93,317.14,-2.19,-0.0005,0.0005,1438.39,10219.27
20160503,404261.94,3026.98,1.01,1.01,4261.94,1812.07,1705.69,401321.29,115633.05,490.78,-1.45,0.0075,-0.0076,1234.96,10219.27
20160504,408281.88,4019.93,1.02,1.01,8281.88,3547.25,711.12,403308.81,96646.12,238.44,-0.47,0.0099,-0.01,4261.94,10219.27
20160505,410080.31,1798.43,1.03,1.0,10080.31,352.75,1702.83,400095.6,131107.72,257.15,-0.03,0.0044,-0.0044,8281.88,10219.27
20160506,408128.62,-1951.69,1.02,1.0,8128.62,1126.86,-2615.85,400664.16,125328.79,462.7,-0.51,-0.0048,0.0047,10080.31,10219.27
20160509,401546.12,-6582.49,1.0,0.98,1546.12,-5738.09,-398.95,393816.46,74285.11,445.45,-2.11,-0.0161,0.016,8128.62,10219.27
20160510,399263.67,-2282.46,1.0,0.99,-736.33,-1752.58,-218.19,397935.73,79672.8,311.69,-2.67,-0.0057,0.0057,1546.12,10219.27
20160511,398004.12,-1259.55,1.0,1.0,-1995.88,474.17,-1422.77,400163.22,71069.34,310.95,-2.98,-0.0032,0.0031,-736.33,10219.27
20160512,393545.64,-4458.48,0.98,0.99,-6454.36,-4880.46,710.39,394831.13,53788.28,288.41,-4.06,-0.0112,0.0111,-1995.88,10219.27
20160513,394784.64,1239.0,0.99,1.0,-5215.36,1251.86,228.52,401010.48,95303.13,241.38,-3.76,0.0031,-0.0032,-6454.36,10219.27
20160516,396075.78,1291.14,0.99,1.0,-3924.22,456.34,1146.24,400144.9,76960.16,311.44,-3.45,0.0033,-0.0033,-5215.36,10219.27
20160517,397403.09,1327.31,0.99,1.0,-2596.91,1764.92,-217.39,401544.7,73539.4,220.22,-3.12,0.0034,-0.0034,-3924.22,10219.27
20160518,395505.79,-1897.3,0.99,1.0,-4494.21,-1807.92,265.26,397837.43,91408.8,354.65,-3.59,-0.0048,0.0048,-2596.91,10219.27
20160519,397204.49,1698.7,0.99,1.0,-2795.51,1803.13,147.31,401551.4,84311.05,251.73,-3.17,0.0043,-0.0043,-4494.21,10219.27
20160520,398813.85,1609.36,1.0,1.0,-1186.15,634.05,1308.07,400301.3,97328.39,332.75,-2.78,0.0041,-0.0041,-2795.51,10219.27
20160523,401999.13,3185.28,1.0,1.01,1999.13,2313.31,1199.43,401985.85,82366.45,327.46,-2.0,0.008,-0.008,-1186.15,10219.27
20160524,403256.87,1257.74,1.01,1.0,3256.87,712.24,866.28,400391.46,98081.36,320.78,-1.7,0.0031,-0.0031,1999.13,10219.27
20160525,404371.36,1114.49,1.01,1.0,4371.36,1484.71,-94.09,401208.57,92510.33,276.14,-1.43,0.0028,-0.0028,3256.87,10219.27
20160526,405757.73,1386.37,1.01,1.0,5757.73,-1491.13,3255.72,398130.65,112340.84,378.22,-1.09,0.0034,-0.0034,4371.36,10219.27
20160527,407619.6,1861.88,1.02,1.0,7619.6,3451.76,-1210.78,403072.65,100908.05,379.11,-0.63,0.0046,-0.0046,5757.73,10219.27
20160530,407010.96,-608.64,1.02,1.0,7010.96,-676.98,463.12,398928.24,87508.86,394.78,-0.78,-0.0015,0.0015,7619.6,10219.27
20160531,411565.96,4554.99,1.03,1.01,11565.96,2081.28,2815.97,401739.02,103546.05,342.26,0.33,0.0112,-0.0113,7010.96,10219.27
20160601,417557.31,5991.35,1.04,1.01,17557.31,4986.48,1271.49,404719.86,75627.69,266.62,1.46,0.0146,-0.0147,11565.96,11565.96
20160602,420270.7,2713.39,1.05,1.01,20270.7,1007.41,1905.38,400808.0,96211.58,199.41,0.65,0.0065,-0.0065,17557.31,17557.31
20160603,421152.64,881.94,1.05,1.0,21152.64,1823.86,-595.41,401477.34,181112.79,346.52,0.21,0.0021,-0.0021,20270.7,20270.7
20160606,417639.94,-3512.7,1.04,0.99,17639.94,-3408.81,392.34,396094.96,138742.26,496.23,-0.83,-0.0083,0.0083,21152.64,21152.64
20160607,413461.45,-4178.49,1.03,0.99,13461.45,-6091.3,2245.15,393576.35,129575.75,332.35,-1.83,-0.01,0.01,17639.94,21152.64
20160608,406249.91,-7211.54,1.02,0.98,6249.91,-7046.27,300.21,392488.25,133222.06,465.48,-3.54,-0.0174,0.0173,13461.45,21152.64
20160613,401941.1,-4308.81,1.0,0.99,1941.1,-2031.02,-1782.25,397473.45,84744.2,495.53,-4.56,-0.0106,0.0106,6249.91,21152.64
20160614,399346.45,-2594.65,1.0,0.99,-653.55,-2570.96,343.27,397062.08,90303.93,366.96,-5.18,-0.0065,0.0064,1941.1,21152.64
20160615,404317.08,4970.63,1.01,1.01,4317.08,4056.6,1383.04,403587.59,81382.94,469.01,-4.0,0.0124,-0.0125,-653.55,21152.64
20160616,405690.89,1373.81,1.01,1.0,5690.89,787.83,828.64,400545.17,107989.01,242.66,-3.67,0.0034,-0.0034,4317.08,21152.64
20160617,408124.26,2433.37,1.02,1.01,8124.26,1849.83,1015.69,401417.68,148123.12,432.15,-3.09,0.006,-0.006,5690.89,21152.64
20160620,412808.5,4684.23,1.03,1.01,12808.5,5248.3,-4.35,404688.59,119748.53,559.71,-1.98,0.0115,-0.0115,8124.26,21152.64
20160621,413966.54,1158.04,1.03,1.0,13966.54,842.76,722.69,400435.36,86342.22,407.4,-1.71,0.0028,-0.0028,12808.5,21152.64
20160622,415259.96,1293.42,1.04,1.0,15259.96,1038.15,652.59,400640.83,96540.96,397.32,-1.4,0.0031,-0.0031,13966.54,21152.64
20160623,417591.7,2331.74,1.04,1.01,17591.7,2343.14,406.95,401924.79,93633.69,418.35,-0.85,0.0056,-0.0056,15259.96,21152.64
20160624,420535.99,2944.29,1.05,1.01,20535.99,967.28,2414.06,400530.23,107358.52,437.05,-0.15,0.0071,-0.0071,17591.7,21152.64
20160627,425273.25,4737.26,1.06,1.01,25273.25,4266.47,984.96,403752.3,197539.75,514.17,0.98,0.0113,-0.0113,20535.99,21152.64
20160628,433155.17,7881.92,1.08,1.02,33155.17,7855.23,554.83,407327.1,95386.16,528.13,1.85,0.0185,-0.0187,25273.25,25273.25
20160629,436347.16,3191.99,1.09,1.01,36347.16,2408.43,1104.1,402087.89,98080.57,320.54,0.74,0.0074,-0.0074,33155.17,33155.17
20160630,434453.37,-1893.79,1.09,1.0,34453.37,15.64,-1412.9,399519.11,212470.43,496.53,-0.43,-0.0043,0.0043,36347.16,36347.16
20160701,439539.47,5086.1,1.1,1.01,39539.47,5233.22,423.45,404662.65,150863.0,570.57,0.73,0.0117,-0.0118,34453.37,36347.16
20160704,444200.15,4660.68,1.11,1.01,44200.15,2215.01,2956.62,401704.05,215644.05,510.96,1.06,0.0106,-0.0107,39539.47,39539.47
20160705,454077.95,9877.8,1.14,1.02,54077.95,9659.3,855.04,409022.76,167123.53,636.54,2.22,0.0222,-0.0225,44200.15,44200.15
20160706,453295.39,-782.55,1.13,1.0,53295.39,-272.89,61.77,399155.68,170145.76,571.43,-0.17,-0.0017,0.0017,54077.95,54077.95
20160707,452419.01,-876.39,1.13,1.0,52419.01,54.23,-442.18,399565.79,128190.41,488.44,-0.37,-0.0019,0.0019,53295.39,54077.95
20160708,452820.67,401.66,1.13,1.0,52820.67,2264.21,-1403.36,401805.02,175267.23,459.19,-0.28,0.0009,-0.0009,52419.01,54077.95
20160711,447508.42,-5312.25,1.12,0.99,47508.42,-3521.87,-1157.29,395845.04,168173.12,633.09,-1.45,-0.0117,0.0117,52820.67,54077.95
20160712,448861.16,1352.74,1.12,1.0,48861.16,581.0,1338.01,400014.73,98668.85,566.27,-1.15,0.003,-0.003,47508.42,54077.95
20160713,451164.76,2303.6,1.13,1.01,51164.76,3298.68,-581.95,402885.55,130992.47,413.13,-0.64,0.0051,-0.0051,48861.16,54077.95
20160714,453762.15,2597.39,1.13,1.01,53762.15,2288.96,782.86,401814.53,165425.56,474.43,-0.07,0.0058,-0.0058,51164.76,54077.95
20160715,454450.31,688.16,1.14,1.0,54450.31,2006.97,-995.24,401683.4,192719.86,323.57,0.08,0.0015,-0.0015,53762.15,54077.95
20160718,451600.34,-2849.97,1.13,0.99,51600.34,-1405.85,-755.46,397905.49,166822.87,688.66,-0.63,-0.0063,0.0063,54450.31,54450.31
20160719,454555.6,2955.26,1.14,1.01,54555.6,2752.46,790.52,402164.74,126721.55,587.72,0.02,0.0065,-0.0066,51600.34,54450.31
20160720,456348.83,1793.23,1.14,1.0,56348.83,2183.16,17.52,401775.71,168327.67,407.45,0.39,0.0039,-0.004,54555.6,54555.6
20160721,454939.57,-1409.27,1.14,1.0,54939.57,884.48,-1679.46,400270.19,131900.35,614.29,-0.31,-0.0031,0.0031,56348.83,56348.83
20160722,452176.17,-2763.39,1.13,0.99,52176.17,-1589.41,-739.49,397976.09,89105.1,434.5,-0.91,-0.0061,0.0061,54939.57,56348.83
20160725,450439.7,-1736.47,1.13,1.0,50439.7,-607.91,-816.39,399079.92,100788.67,312.17,-1.29,-0.0038,0.0038,52176.17,56348.83
20160726,452218.4,1778.7,1.13,1.0,52218.4,2104.4,92.29,401686.41,137908.14,417.99,-0.91,0.0039,-0.004,50439.7,56348.83
20160727,449885.14,-2333.26,1.12,0.99,49885.14,-1767.66,63.27,397603.47,119268.48,628.87,-1.42,-0.0052,0.0051,52218.4,56348.83
20160728,449830.1,-55.04,1.12,1.0,49830.1,-39.45,402.61,399542.35,47997.29,418.2,-1.43,-0.0001,0.0001,49885.14,56348.83
20160729,449921.1,91.0,1.12,1.0,49921.1,727.4,-323.64,400414.64,94911.94,312.76,-1.41,0.0002,-0.0002,49830.1,56348.83
20160801,446069.18,-3851.92,1.12,0.99,46069.18,-2550.05,-860.85,397008.93,82053.2,441.02,-2.25,-0.0086,0.0085,49921.1,56348.83
20160802,443927.27,-2141.91,1.11,1.0,43927.27,-1612.54,-294.57,398152.66,44822.84,234.8,-2.72,-0.0048,0.0048,46069.18,56348.83
20160803,446809.55,2882.28,1.12,1.01,46809.55,1820.96,1325.78,401556.5,89472.72,264.46,-2.09,0.0065,-0.0065,43927.27,56348.83
20160804,449590.26,2780.71,1.12,1.01,49590.26,4230.79,-1051.48,403832.2,141960.12,398.59,-1.48,0.0062,-0.0062,46809.55,56348.83
20160805,448917.16,-673.11,1.12,1.0,48917.16,-167.02,-68.66,399395.56,122979.87,437.42,-1.63,-0.0015,0.0015,49590.26,56348.83
20160808,447708.18,-1208.98,1.12,1.0,47708.18,-1290.74,505.01,398286.01,87328.17,423.25,-1.89,-0.0027,0.0027,48917.16,56348.83
20160809,452083.27,4375.09,1.13,1.01,52083.27,3030.43,1696.2,402678.89,127318.1,351.54,-0.93,0.0098,-0.0098,47708.18,56348.83
20160810,455310.29,3227.03,1.14,1.01,55310.29,3420.51,270.89,402956.14,148847.79,464.37,-0.23,0.0071,-0.0072,52083.27,56348.83
20160811,455036.23,-274.06,1.14,1.0,55036.23,1801.06,-1586.34,401312.28,143987.31,488.78,-0.29,-0.0006,0.0006,55310.29,56348.83
20160812,457720.51,2684.28,1.14,1.01,57720.51,2069.74,1072.91,401611.37,90847.69,458.37,0.3,0.0059,-0.0059,55036.23,56348.83
20160815,461945.04,4224.53,1.15,1.01,61945.04,3025.59,1537.41,402687.12,135094.0,338.47,0.92,0.0092,-0.0093,57720.51,57720.51
20160816,467041.22,5096.18,1.17,1.01,67041.22,5678.81,-165.5,405261.68,133646.87,417.13,1.1,0.011,-0.0111,61945.04,61945.04
20160817,467830.5,789.28,1.17,1.0,67830.5,1843.95,-393.4,401182.67,166894.44,661.28,0.17,0.0017,-0.0017,67041.22,67041.22
20160818,472762.29,4931.79,1.18,1.01,72762.29,5974.03,-482.17,405413.96,108848.2,560.07,1.05,0.0105,-0.0106,67830.5,67830.5
20160819,473430.63,668.34,1.18,1.0,73430.63,1731.81,-678.36,401346.7,130493.26,385.11,0.14,0.0014,-0.0014,72762.29,72762.29
20160822,471115.0,-2315.63,1.18,1.0,71115.0,-140.44,-1599.56,399283.93,134457.93,575.63,-0.49,-0.0049,0.0049,73430.63,73430.63
20160823,467142.7,-3972.31,1.17,0.99,67142.7,-3972.36,532.59,395495.1,104474.04,532.54,-1.33,-0.0084,0.0084,71115.0,73430.63
20160824,469311.46,2168.77,1.17,1.0,69311.46,3294.95,-765.78,402934.55,129785.72,360.4,-0.87,0.0046,-0.0047,67142.7,73430.63
20160825,470995.33,1683.86,1.18,1.0,70995.33,1067.99,1087.51,400596.35,99327.43,471.64,-0.51,0.0036,-0.0036,69311.46,73430.63
20160826,468069.41,-2925.91,1.17,0.99,68069.41,-737.32,-1726.99,398801.07,193688.3,461.61,-1.13,-0.0062,0.0062,70995.33,73430.63
20160829,466679.7,-1389.71,1.17,1.0,66679.7,-540.63,-207.23,398817.52,109155.85,641.85,-1.43,-0.003,0.003,68069.41,73430.63
20160830,467490.5,810.8,1.17,1.0,67490.5,1794.7,-615.83,401426.64,98818.7,368.06,-1.25,0.0017,-0.0017,66679.7,73430.63
20160831,467865.39,374.89,1.17,1.0,67865.39,364.71,462.95,399911.94,140419.84,452.77,-1.18,0.0008,-0.0008,67490.5,73430.63
20160901,475247.57,7382.18,1.19,1.02,75247.57,8153.54,-240.26,407622.44,158463.85,531.1,0.38,0.0158,-0.0159,67865.39,73430.63
20160902,476863.47,1615.9,1.19,1.0,76863.47,2460.22,-241.0,401856.9,163707.02,603.32,0.34,0.0034,-0.0034,75247.57,75247.57
20160905,478875.33,2011.85,1.2,1.0,78875.33,4454.53,-1929.02,403940.88,134751.4,513.65,0.42,0.0042,-0.0042,76863.47,76863.47
20160906,482506.27,3630.94,1.21,1.01,82506.27,3089.18,1076.5,402554.44,176711.92,534.74,0.76,0.0076,-0.0076,78875.33,78875.33
20160907,483572.49,1066.22,1.21,1.0,83572.49,2002.43,-433.76,401499.98,178622.71,502.45,0.22,0.0022,-0.0022,82506.27,82506.27
20160908,484185.5,613.01,1.21,1.0,84185.5,1040.13,138.31,400474.7,138300.45,565.43,0.13,0.0013,-0.0013,83572.49,83572.49
20160909,483293.93,-891.57,1.21,1.0,83293.93,1434.31,-1903.05,401011.49,137454.92,422.82,-0.18,-0.0018,0.0018,84185.5,84185.5
20160912,479704.6,-3589.33,1.2,0.99,79704.6,-2955.87,-18.31,396428.98,172288.92,615.15,-0.93,-0.0074,0.0074,83293.93,84185.5
20160913,480326.65,622.05,1.2,1.0,80326.65,1640.33,-535.6,401157.65,131919.19,482.68,-0.8,0.0013,-0.0013,79704.6,84185.5
20160914,479473.86,-852.79,1.2,1.0,79473.86,201.54,-619.24,399766.45,141981.32,435.09,-0.97,-0.0018,0.0018,80326.65,84185.5
20160919,481476.96,2003.11,1.2,1.0,81476.96,2552.52,-147.47,402150.58,154344.69,401.94,-0.56,0.0042,-0.0042,79473.86,84185.5
20160920,482439.38,962.41,1.21,1.0,82439.38,1206.64,151.69,400810.73,150504.26,395.91,-0.36,0.002,-0.002,81476.96,84185.5
20160921,482121.46,-317.92,1.21,1.0,82121.46,1455.24,-1419.88,401101.96,148800.64,353.28,-0.43,-0.0007,0.0007,82439.38,84185.5
20160922,481674.08,-447.38,1.2,1.0,81674.08,0.52,-113.54,399666.16,135135.37,334.36,-0.52,-0.0009,0.0009,82121.46,84185.5
20160923,480630.57,-1043.51,1.2,1.0,80630.57,415.37,-1089.29,400045.77,131974.19,369.6,-0.73,-0.0022,0.0022,81674.08,84185.5
