symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ300334,16084,0,1,5,21.55,5.0,5.0,0.0,0.0,2155.0,0,3,1,20170503,100
SH603505,16085,0,1,5,5.32,6.0,5.0,0.0,1.0,531.52,0,3,1,20170503,100
SZ002297,16086,0,1,5,13.79,5.0,5.0,0.0,0.0,1378.98,0,3,1,20170503,100
SZ000151,16087,0,1,5,20.04,5.0,5.0,0.0,0.0,2003.93,0,3,1,20170503,100
SZ300642,16088,0,1,5,101.3,15.2,15.2,0.0,0.0,10130.0,0,3,1,20170503,100
SH600804,16089,0,1,5,19.47,6.0,5.0,0.0,1.0,1946.86,0,3,1,20170503,100
SZ300650,16090,0,1,5,19.79,5.0,5.0,0.0,0.0,1979.16,0,3,1,20170503,100
SH600581,16091,0,1,5,9.35,6.0,5.0,0.0,1.0,935.1,0,3,1,20170503,100
SZ300493,16092,0,1,5,15.6,5.0,5.0,0.0,0.0,1560.06,0,3,1,20170503,100
SZ300645,16094,0,1,5,34.65,5.2,5.2,0.0,0.0,3465.0,0,3,1,20170503,100
SZ300419,16095,0,1,5,14.06,5.0,5.0,0.0,0.0,1405.82,0,3,1,20170503,100
SH603826,16096,0,1,5,25.62,6.0,5.0,0.0,1.0,2562.18,0,3,1,20170503,100
SZ300383,16097,0,1,5,11.94,5.0,5.0,0.0,0.0,1194.27,0,3,1,20170503,100
SZ002860,16098,0,1,5,60.37,9.06,9.06,0.0,0.0,6037.26,0,3,1,20170503,100
SZ000586,16099,0,1,5,17.75,5.0,5.0,0.0,0.0,1774.72,0,3,1,20170503,100
SZ002858,16100,0,1,5,76.84,11.53,11.53,0.0,0.0,7684.22,0,3,1,20170503,100
SZ002819,16101,0,1,5,34.23,5.13,5.13,0.0,0.0,3422.73,0,3,1,20170503,100
SH603139,16102,0,1,5,40.89,7.13,6.13,0.0,1.0,4089.0,0,3,1,20170503,100
SZ002865,16103,0,1,5,20.98,5.0,5.0,0.0,0.0,2098.0,0,3,1,20170503,100
SH603232,16104,0,1,5,50.8,8.62,7.62,0.0,1.0,5080.0,0,3,1,20170503,100
SZ002836,16105,0,1,5,37.94,5.69,5.69,0.0,0.0,3793.6,0,3,1,20170503,100
SZ300344,16106,0,1,5,16.46,5.0,5.0,0.0,0.0,1645.65,0,3,1,20170503,100
