symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SH600535,7394,7566,1,39.9,0,3990.41,6.99,5.99,0.0,1.0,57.6,40.55,1,100,20170317
SH600825,7835,8015,1,8.57,0,857.29,6.0,5.0,0.0,1.0,-17.29,8.46,1,100,20170410
SH603050,7997,8182,1,16.3,0,1630.0,6.0,5.0,0.0,1.0,-6.0,16.3,1,100,20170417
SH603538,7998,8183,1,35.78,0,3578.0,6.37,5.37,0.0,1.0,-6.37,35.78,1,100,20170417
SH603041,7999,8185,1,34.55,0,3454.56,6.18,5.18,0.0,1.0,-59.74,34.01,1,100,20170417
SH601366,8000,8186,1,16.91,0,1691.0,6.0,5.0,0.0,1.0,-6.0,16.91,1,100,20170417
SZ300630,8001,8187,1,41.13,0,4112.63,6.17,6.17,0.0,0.0,-226.8,38.92,1,100,20170417
SH600600,8002,8188,1,32.67,0,3267.48,6.0,5.0,0.0,1.0,-10.48,32.63,1,100,20170417
SZ002858,8003,8189,1,43.87,0,4387.0,6.58,6.58,0.0,0.0,-6.58,43.87,1,100,20170417
SZ300629,8004,8190,1,45.05,0,4504.96,6.76,6.76,0.0,0.0,15.28,45.27,1,100,20170417
SZ002859,8005,8191,1,71.36,0,7136.19,10.7,10.7,0.0,0.0,-45.89,71.01,1,100,20170417
SZ300633,8006,8192,1,14.66,0,1466.0,5.0,5.0,0.0,0.0,-5.0,14.66,1,100,20170417
SZ002330,8007,8193,1,13.99,0,1399.26,5.0,5.0,0.0,0.0,24.74,14.29,1,100,20170417
SZ300636,8008,8194,1,41.87,0,4186.55,6.28,6.28,0.0,0.0,-173.83,40.19,1,100,20170417
SZ300534,8009,8195,1,63.25,0,6325.31,9.49,9.49,0.0,0.0,-167.8,61.67,1,100,20170417
SZ300637,8010,8196,1,19.21,0,1921.0,5.0,5.0,0.0,0.0,-5.0,19.21,1,100,20170417
