symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ300462,134,135,1,38.86,0,3885.8,5.83,5.83,0.0,0.0,332.37,42.24,1,100,20160106
SH900938,629,634,1,0.53,0,53.21,6.0,5.0,0.0,1.0,-6.41,0.53,1,100,20160202
SZ002436,849,855,1,16.7,0,1669.54,5.0,5.0,0.0,0.0,-3.54,16.71,1,100,20160222
SZ000959,870,876,1,4.94,0,494.33,5.0,5.0,0.0,0.0,5.67,5.05,1,100,20160223
SZ002785,891,897,1,28.85,0,2884.76,5.0,5.0,0.0,0.0,-1.76,28.88,1,100,20160224
SZ300307,892,898,1,14.34,0,1433.83,5.0,5.0,0.0,0.0,-24.83,14.14,1,100,20160224
SZ002782,893,899,1,36.65,0,3665.27,5.5,5.5,0.0,0.0,-72.77,35.98,1,100,20160224
SZ300500,894,900,1,70.99,0,7099.0,10.65,10.65,0.0,0.0,-10.65,70.99,1,100,20160224
SZ300256,895,901,1,25.46,0,2545.79,5.0,5.0,0.0,0.0,17.21,25.68,1,100,20160224
SZ000798,896,902,1,11.51,0,1151.31,5.0,5.0,0.0,0.0,-11.31,11.45,1,100,20160224
SH603608,897,903,1,20.66,0,2066.0,6.0,5.0,0.0,1.0,-6.0,20.66,1,100,20160224
SH603996,898,904,1,39.96,0,3996.08,6.99,5.99,0.0,1.0,-44.07,39.59,1,100,20160224
SZ002615,899,905,1,33.1,0,3310.02,5.0,5.0,0.0,0.0,-36.02,32.79,1,100,20160224
SH601900,900,906,1,17.2,0,1720.0,6.0,5.0,0.0,1.0,-6.0,17.2,1,100,20160224
SH601718,901,907,1,9.69,0,968.76,6.0,5.0,0.0,1.0,27.24,10.02,1,100,20160224
SH600403,902,908,1,6.14,0,614.26,6.0,5.0,0.0,1.0,-2.26,6.18,1,100,20160224
SZ002103,903,909,1,34.02,0,3402.03,5.1,5.1,0.0,0.0,6.87,34.14,1,100,20160224
SZ000020,904,910,1,28.44,0,2844.28,5.0,5.0,0.0,0.0,78.72,29.28,1,100,20160224
