mktime,interests,profit,value,daily_value,all_profit,close_profit,prosition_profit,settle_available_cash,position_cost,fee,retrace,value_chg,log_chg,last_profit,max_profit
20170208,218781.93,2444.12,1.09,1.01,2444.12,1881.8,771.18,201672.94,63219.38,208.86,1.13,0.0113,-0.0114,16337.81,16337.81
20170209,219663.16,881.23,1.1,1.0,881.23,663.77,384.93,200496.3,117585.53,167.47,0.4,0.004,-0.004,18781.93,18781.93
20170210,220228.13,564.97,1.1,1.0,564.97,1552.01,-639.01,201203.98,82866.76,348.03,0.26,0.0026,-0.0026,19663.16,19663.16
20170213,221370.75,1142.62,1.11,1.01,1142.62,819.27,533.83,200608.79,65229.91,210.48,0.52,0.0052,-0.0052,20228.13,20228.13
20170214,222293.42,922.66,1.11,1.0,922.66,499.13,592.63,200330.04,92982.9,169.09,0.42,0.0042,-0.0042,21370.75,21370.75
20170215,225767.94,3474.52,1.13,1.02,3474.52,3972.76,-251.72,203726.25,73790.54,246.51,1.56,0.0156,-0.0158,22293.42,22293.42
20170216,226908.47,1140.53,1.13,1.01,1140.53,1266.12,126.65,201013.88,91928.48,252.24,0.51,0.0051,-0.0051,25767.94,25767.94
20170217,228989.14,2080.66,1.14,1.01,2080.66,2853.09,-474.24,202554.9,55230.8,298.19,0.92,0.0092,-0.0092,26908.47,26908.47
20170220,227837.03,-1152.11,1.14,0.99,-1152.11,-583.07,-273.56,199121.45,90738.17,295.48,-0.5,-0.005,0.005,28989.14,28989.14
20170221,230600.47,2763.44,1.15,1.01,2763.44,2758.78,346.89,202416.55,64116.18,342.23,0.7,0.0121,-0.0122,27837.03,28989.14
20170222,231652.39,1051.92,1.16,1.0,1051.92,1400.79,-124.12,201176.05,48896.65,224.74,0.46,0.0046,-0.0046,30600.47,30600.47
20170223,232156.27,503.88,1.16,1.0,503.88,280.53,458.6,200045.29,116804.86,235.24,0.22,0.0022,-0.0022,31652.39,31652.39
20170224,237251.35,5095.07,1.19,1.02,5095.07,4918.78,513.93,204581.14,120127.87,337.64,2.19,0.0219,-0.0222,32156.27,32156.27
20170227,236763.25,-488.09,1.18,1.0,-488.09,55.29,-257.43,199769.34,81102.57,285.95,-0.21,-0.0021,0.0021,37251.35,37251.35
20170228,237958.89,1195.64,1.19,1.01,1195.64,922.9,475.21,200720.42,60994.07,202.48,0.3,0.005,-0.0051,36763.25,37251.35
20170301,238313.27,354.39,1.19,1.0,354.39,1496.83,-915.96,201270.35,77649.39,226.48,0.15,0.0015,-0.0015,37958.89,37958.89
20170302,238681.14,367.86,1.19,1.0,367.86,565.34,53.51,200314.35,54315.65,250.99,0.15,0.0015,-0.0015,38313.27,38313.27
20170303,237789.92,-891.22,1.19,1.0,-891.22,-611.79,-105.89,199214.67,67975.58,173.54,-0.37,-0.0037,0.0037,38681.14,38681.14
20170306,240371.71,2581.8,1.2,1.01,2581.8,1242.24,1521.78,201060.02,85255.01,182.22,0.71,0.0109,-0.0109,37789.92,38681.14
20170307,242613.17,2241.45,1.21,1.01,2241.45,2275.87,184.02,202057.43,69613.51,218.44,0.93,0.0093,-0.0094,40371.71,40371.71
20170308,243508.99,895.82,1.22,1.0,895.82,735.42,395.27,200500.56,91062.91,234.86,0.37,0.0037,-0.0037,42613.17,42613.17
20170309,246076.6,2567.61,1.23,1.01,2567.61,1972.72,881.45,201686.16,77672.38,286.56,1.05,0.0105,-0.0106,43508.99,43508.99
20170310,246272.84,196.24,1.23,1.0,196.24,722.34,-218.73,200414.98,111839.17,307.36,0.08,0.0008,-0.0008,46076.6,46076.6
20170313,248513.35,2240.51,1.24,1.01,2240.51,2015.9,588.58,201651.92,93847.2,363.98,0.91,0.0091,-0.0091,46272.84,46272.84
20170314,252120.52,3607.17,1.26,1.01,3607.17,3624.54,159.52,203447.65,79753.7,176.89,1.45,0.0145,-0.0146,48513.35,48513.35
20170315,251964.22,-156.31,1.26,1.0,-156.31,-78.15,173.63,199670.07,100904.27,251.78,-0.06,-0.0006,0.0006,52120.52,52120.52
20170316,255690.33,3726.12,1.28,1.01,3726.12,3121.53,850.48,202875.64,104409.82,245.89,1.42,0.0148,-0.0149,51964.22,52120.52
20170317,257939.06,2248.73,1.29,1.01,2248.73,2384.01,143.91,202104.82,109180.97,279.19,0.88,0.0088,-0.0088,55690.33,55690.33
20170320,260820.8,2881.74,1.3,1.01,2881.74,1620.24,1619.52,201262.22,127354.98,358.02,1.12,0.0112,-0.0112,57939.06,57939.06
20170321,265422.7,4601.9,1.33,1.02,4601.9,5089.77,-158.6,204760.5,93828.87,329.27,1.76,0.0176,-0.0178,60820.8,60820.8
20170322,269319.15,3896.46,1.35,1.01,3896.46,3531.46,637.16,203259.29,56872.5,272.17,1.47,0.0147,-0.0148,65422.7,65422.7
20170323,268451.94,-867.21,1.34,1.0,-867.21,111.42,-611.46,199744.25,158356.78,367.17,-0.32,-0.0032,0.0032,69319.15,69319.15
20170324,274105.74,5653.8,1.37,1.02,5653.8,5965.64,157.96,205495.83,71822.39,469.81,1.78,0.0211,-0.0213,68451.94,69319.15
20170327,275506.46,1400.72,1.38,1.01,1400.72,1453.42,255.39,201145.33,95388.05,308.09,0.51,0.0051,-0.0051,74105.74,74105.74
20170328,277662.77,2156.31,1.39,1.01,2156.31,3113.38,-546.29,202702.59,120750.21,410.79,0.78,0.0078,-0.0079,75506.46,75506.46
20170329,283503.24,5840.47,1.42,1.02,5840.47,5986.01,317.76,205522.71,95043.64,463.3,2.1,0.021,-0.0213,77662.77,77662.77
20170330,283742.71,239.47,1.42,1.0,239.47,998.8,-325.18,200564.65,96655.05,434.15,0.08,0.0008,-0.0008,83503.24,83503.24
20170331,284951.2,1208.49,1.42,1.0,1208.49,2747.05,-1078.6,202287.09,116511.93,459.96,0.43,0.0043,-0.0043,83742.71,83742.71
20170405,286079.95,1128.75,1.43,1.0,1128.75,1385.34,233.17,200895.58,86490.21,489.76,0.4,0.004,-0.004,84951.2,84951.2
20170406,288844.32,2764.37,1.44,1.01,2764.37,2982.66,76.24,202688.13,93946.11,294.53,0.97,0.0097,-0.0097,86079.95,86079.95
20170407,287513.03,-1331.29,1.44,1.0,-1331.29,-968.31,-38.97,198707.68,79229.09,324.01,-0.46,-0.0046,0.0046,88844.32,88844.32
20170410,286801.19,-711.84,1.43,1.0,-711.84,-493.42,41.82,199246.35,59154.58,260.23,-0.71,-0.0025,0.0025,87513.03,88844.32
20170411,289620.25,2819.06,1.45,1.01,2819.06,2323.12,745.68,202073.37,67835.49,249.75,0.27,0.0098,-0.0099,86801.19,88844.32
20170412,291717.98,2097.74,1.46,1.01,2097.74,1871.94,534.61,201563.12,53252.39,308.82,0.72,0.0072,-0.0073,89620.25,89620.25
20170413,291751.22,33.23,1.46,1.0,33.23,885.46,-659.84,200693.07,86358.49,192.39,0.01,0.0001,-0.0001,91717.98,91717.98
20170414,289056.9,-2694.32,1.45,0.99,-2694.32,-1336.36,-992.13,198297.81,75826.17,365.83,-0.92,-0.0092,0.0092,91751.22,91751.22
20170417,285912.37,-3144.53,1.43,0.99,-3144.53,-2152.82,-651.22,197506.69,57229.71,340.49,-2.0,-0.0109,0.0108,89056.9,91751.22
20170418,286531.58,619.21,1.43,1.0,619.21,824.23,-2.22,200621.43,28983.9,202.8,-1.79,0.0022,-0.0022,85912.37,91751.22
20170419,287702.08,1170.5,1.44,1.0,1170.5,631.71,755.19,200415.31,65480.48,216.4,-1.39,0.0041,-0.0041,86531.58,91751.22
20170420,288175.08,473.0,1.44,1.0,473.0,944.19,-215.49,200688.5,53573.83,255.69,-1.23,0.0016,-0.0016,87702.08,91751.22
20170421,288452.51,277.42,1.44,1.0,277.42,763.75,-317.11,200594.53,53535.63,169.22,-1.13,0.001,-0.001,88175.08,91751.22
20170424,287397.75,-1054.76,1.44,1.0,-1054.76,-701.76,-165.51,199110.75,55291.13,187.49,-1.49,-0.0037,0.0036,88452.51,91751.22
20170425,290446.05,3048.3,1.45,1.01,3048.3,2801.0,418.4,202629.9,43103.3,171.1,-0.45,0.0106,-0.0107,87397.75,91751.22
20170426,290263.19,-182.86,1.45,1.0,-182.86,94.54,-81.15,199898.29,49466.9,196.25,-0.51,-0.0006,0.0006,90446.05,91751.22
20170427,293538.68,3275.49,1.47,1.01,3275.49,3274.33,230.44,203045.05,32382.41,229.28,0.61,0.0113,-0.0113,90263.19,91751.22
20170428,294434.63,895.95,1.47,1.0,895.95,1162.11,-128.22,201024.18,47493.38,137.93,0.31,0.0031,-0.0031,93538.68,93538.68
20170502,294444.77,10.14,1.47,1.0,10.14,233.93,-74.56,200084.69,54385.94,149.24,0.0,0.0,-0.0,94434.63,94434.63
20170503,296988.94,2544.17,1.48,1.01,2544.17,2273.29,441.25,202102.92,42929.53,170.37,0.86,0.0086,-0.0087,94444.77,94444.77
20170504,297069.65,80.71,1.49,1.0,80.71,344.43,3.69,200077.02,83309.42,267.41,0.03,0.0003,-0.0003,96988.94,96988.94
20170505,296810.5,-259.15,1.48,1.0,-259.15,1983.16,-1929.72,201670.56,60353.41,312.6,-0.09,-0.0009,0.0009,97069.65,97069.65
20170508,291685.74,-5124.76,1.46,0.98,-5124.76,-2703.77,-2091.74,196966.98,101008.07,329.25,-1.81,-0.0173,0.0171,96810.5,97069.65
20170509,290475.7,-1210.04,1.45,1.0,-1210.04,-1157.96,262.55,198527.41,38665.89,314.63,-2.22,-0.0041,0.0041,91685.74,97069.65
20170510,289906.46,-569.24,1.45,1.0,-569.24,507.87,-877.55,200308.31,66393.3,199.56,-2.41,-0.002,0.002,90475.7,97069.65
20170511,290444.43,537.97,1.45,1.0,537.97,305.67,519.3,200018.68,46195.62,286.99,-2.23,0.0019,-0.0019,89906.46,97069.65
20170512,292066.29,1621.85,1.46,1.01,1621.85,1737.37,70.21,201551.64,78178.57,185.73,-1.68,0.0056,-0.0056,90444.43,97069.65
20170515,294064.82,1998.53,1.47,1.01,1998.53,2622.23,-407.17,202405.7,63887.06,216.53,-1.01,0.0068,-0.0069,92066.29,97069.65
20170516,294616.99,552.18,1.47,1.0,552.18,-317.81,1111.4,199440.78,52275.77,241.41,-0.83,0.0019,-0.0019,94064.82,97069.65
20170517,296623.07,2006.07,1.48,1.01,2006.07,2359.02,-123.23,202129.3,53949.52,229.72,-0.15,0.0068,-0.0068,94616.99,97069.65
20170518,296757.59,134.53,1.48,1.0,134.53,693.23,-309.06,200443.59,43129.62,249.64,-0.11,0.0005,-0.0005,96623.07,97069.65
20170519,296489.53,-268.07,1.48,1.0,-268.07,25.9,-79.1,199811.04,59691.86,214.86,-0.2,-0.0009,0.0009,96757.59,97069.65
20170522,295480.09,-1009.43,1.48,1.0,-1009.43,101.19,-837.22,199827.79,62885.67,273.4,-0.54,-0.0034,0.0034,96489.53,97069.65
20170523,295276.14,-203.96,1.48,1.0,-203.96,461.82,-438.57,200234.61,41024.19,227.21,-0.6,-0.0007,0.0007,95480.09,97069.65
20170524,296595.71,1319.57,1.48,1.0,1319.57,894.64,625.86,200693.72,35786.3,200.92,-0.16,0.0045,-0.0045,95276.14,97069.65
20170525,297417.27,821.56,1.49,1.0,821.56,1215.87,-208.73,201030.29,44532.79,185.58,0.12,0.0028,-0.0028,96595.71,97069.65
20170526,298514.42,1097.14,1.49,1.0,1097.14,1630.94,-386.14,201483.29,38892.01,147.65,0.37,0.0037,-0.0037,97417.27,97417.27
20170531,297369.4,-1145.02,1.49,1.0,-1145.02,145.65,-1107.11,199962.09,56193.86,183.56,-0.38,-0.0038,0.0038,98514.42,98514.42
20170601,296702.62,-666.78,1.48,1.0,-666.78,25.92,-456.87,199790.09,38390.63,235.83,-0.61,-0.0022,0.0022,97369.4,98514.42
20170602,295705.88,-996.74,1.48,1.0,-996.74,-1162.57,351.38,198651.88,32462.37,185.55,-0.94,-0.0034,0.0034,96702.62,98514.42
20170605,296783.57,1077.69,1.48,1.0,1077.69,2240.91,-972.98,202050.67,58732.22,190.24,-0.58,0.0036,-0.0037,95705.88,98514.42
20170606,296575.94,-207.63,1.48,1.0,-207.63,-2.4,23.66,199768.71,35653.57,228.89,-0.65,-0.0007,0.0007,96783.57,98514.42
20170607,298425.2,1849.26,1.49,1.01,1849.26,1407.24,591.34,201257.92,44136.07,149.32,-0.03,0.0062,-0.0063,96575.94,98514.42
20170608,298415.26,-9.94,1.49,1.0,-9.94,738.03,-553.79,200543.86,65444.55,194.17,-0.03,-0.0,0.0,98425.2,98514.42
20170609,296478.48,-1936.78,1.48,0.99,-1936.78,-1686.28,-56.38,198119.6,47771.38,194.12,-0.68,-0.0065,0.0065,98415.26,98514.42
20170612,295393.36,-1085.12,1.48,1.0,-1085.12,-212.2,-657.87,199572.75,51844.64,215.05,-1.05,-0.0037,0.0037,96478.48,98514.42
20170613,295488.39,95.03,1.48,1.0,95.03,-153.32,416.1,199678.93,44453.45,167.75,-1.01,0.0003,-0.0003,95393.36,98514.42
20170614,293970.46,-1517.93,1.47,0.99,-1517.93,-251.33,-1081.58,199563.65,81300.07,185.02,-1.52,-0.0051,0.0051,95488.39,98514.42
20170615,293548.87,-421.6,1.47,1.0,-421.6,-91.28,-129.13,199707.53,63038.41,201.19,-1.66,-0.0014,0.0014,93970.46,98514.42
20170616,292509.03,-1039.83,1.46,1.0,-1039.83,-595.9,-249.95,199210.12,48948.32,193.98,-2.01,-0.0035,0.0035,93548.87,98514.42
20170619,291535.85,-973.18,1.46,1.0,-973.18,-643.72,-154.62,199181.44,49694.94,174.84,-2.34,-0.0033,0.0033,92509.03,98514.42
20170620,291470.21,-65.65,1.46,1.0,-65.65,295.34,-217.31,200151.66,63923.86,143.68,-2.36,-0.0002,0.0002,91535.85,98514.42
20170621,290255.94,-1214.27,1.45,1.0,-1214.27,-816.54,-193.72,198979.45,60360.76,204.01,-2.77,-0.0042,0.0042,91470.21,98514.42
20170622,290255.69,-0.24,1.45,1.0,-0.24,510.7,-286.72,200286.47,32419.48,224.23,-2.77,-0.0,0.0,90255.94,98514.42
20170623,288632.2,-1623.49,1.44,0.99,-1623.49,163.96,-1628.7,200005.21,38602.16,158.75,-3.31,-0.0056,0.0056,90255.69,98514.42
20170626,287952.13,-680.08,1.44,1.0,-680.08,523.74,-1085.37,200405.29,35560.53,118.45,-3.54,-0.0024,0.0024,88632.2,98514.42
20170627,286427.75,-1524.37,1.43,0.99,-1524.37,198.82,-1601.23,200076.86,59884.23,121.96,-4.05,-0.0053,0.0053,87952.13,98514.42
20170628,284537.83,-1889.92,1.42,0.99,-1889.92,-263.69,-1426.0,199536.08,60012.15,200.23,-4.68,-0.0066,0.0066,86427.75,98514.42
20170629,284365.11,-172.73,1.42,1.0,-172.73,1366.84,-1380.82,201208.09,72620.77,158.75,-4.74,-0.0006,0.0006,84537.83,98514.42
20170630,283225.46,-1139.65,1.42,1.0,-1139.65,-1028.23,73.56,198786.79,38388.93,184.98,-5.12,-0.004,0.004,84365.11,98514.42
20170703,283809.85,584.39,1.42,1.0,584.39,443.03,234.29,200350.1,50572.82,92.93,-4.93,0.0021,-0.0021,83225.46,98514.42
20170704,281386.49,-2423.36,1.41,0.99,-2423.36,-2225.52,-34.79,197611.43,75675.73,163.05,-5.74,-0.0085,0.0085,83809.85,98514.42
20170705,282657.28,1270.79,1.41,1.0,1270.79,763.68,661.97,200608.82,65495.07,154.86,-5.31,0.0045,-0.0045,81386.49,98514.42
20170706,283481.25,823.97,1.42,1.0,823.97,688.91,306.76,200517.21,72573.74,171.7,-5.04,0.0029,-0.0029,82657.28,98514.42
20170707,284331.57,850.31,1.42,1.0,850.31,1424.92,-397.69,201248.01,52854.87,176.91,-4.75,0.003,-0.003,83481.25,98514.42
20170710,282009.81,-2321.76,1.41,0.99,-2321.76,-1253.33,-858.22,198536.46,58639.97,210.21,-5.53,-0.0082,0.0081,84331.57,98514.42
20170711,279602.82,-2406.99,1.4,0.99,-2406.99,-1609.6,-620.73,198213.73,46378.61,176.67,-6.34,-0.0085,0.0085,82009.81,98514.42
20170712,279579.27,-23.55,1.4,1.0,-23.55,104.2,92.91,199883.54,41232.02,220.66,-6.34,-0.0001,0.0001,79602.82,98514.42
20170713,280152.48,573.21,1.4,1.0,573.21,1200.38,-445.02,201018.23,40405.58,182.15,-6.15,0.0021,-0.0021,79579.27,98514.42
20170714,279293.05,-859.43,1.4,1.0,-859.43,-267.5,-447.62,199588.19,52354.39,144.31,-6.44,-0.0031,0.0031,80152.48,98514.42
20170717,276743.61,-2549.44,1.38,0.99,-2549.44,-2279.99,-39.4,197489.96,50544.91,230.05,-7.29,-0.0091,0.0091,79293.05,98514.42
20170718,277089.56,345.95,1.39,1.0,345.95,179.96,371.21,199974.74,45555.68,205.22,-7.18,0.0013,-0.0013,76743.61,98514.42
20170719,277134.42,44.86,1.39,1.0,44.86,-530.22,698.97,199345.89,51703.68,123.89,-7.16,0.0002,-0.0002,77089.56,98514.42
20170720,276796.5,-337.93,1.38,1.0,-337.93,517.81,-694.32,200356.39,45874.7,161.42,-7.28,-0.0012,0.0012,77134.42,98514.42
20170721,275160.57,-1635.92,1.38,0.99,-1635.92,-965.54,-461.57,198825.65,41798.47,208.81,-7.82,-0.0059,0.0059,76796.5,98514.42
20170724,275143.7,-16.88,1.38,1.0,-16.88,-146.44,359.81,199623.31,42354.78,230.25,-7.83,-0.0001,0.0001,75160.57,98514.42
20170725,276557.52,1413.82,1.38,1.01,1413.82,1308.9,257.5,201156.33,44426.59,152.57,-7.36,0.0051,-0.0052,75143.7,98514.42
20170726,277387.07,829.55,1.39,1.0,829.55,575.7,376.93,200452.62,53259.38,123.08,-7.08,0.003,-0.003,76557.52,98514.42
20170727,279182.57,1795.51,1.4,1.01,1795.51,1462.82,516.12,201279.39,52144.62,183.43,-6.48,0.0065,-0.0065,77387.07,98514.42
20170728,279410.71,228.13,1.4,1.0,228.13,871.3,-505.17,200733.3,48741.93,138.0,-6.4,0.0008,-0.0008,79182.57,98514.42
20170731,279380.7,-30.01,1.4,1.0,-30.01,-346.49,471.99,199497.99,51567.98,155.52,-6.41,-0.0001,0.0001,79410.71,98514.42
20170801,280199.56,818.86,1.4,1.0,818.86,1005.43,-21.91,200840.77,54789.46,164.66,-6.14,0.0029,-0.0029,79380.7,98514.42
20170802,281162.44,962.89,1.41,1.0,962.89,1316.33,-182.42,201145.3,51262.78,171.03,-5.81,0.0034,-0.0034,80199.56,98514.42
20170803,281080.52,-81.93,1.41,1.0,-81.93,625.26,-522.2,200440.27,55968.72,184.99,-5.84,-0.0003,0.0003,81162.44,98514.42
20170804,280120.43,-960.09,1.4,1.0,-960.09,-73.94,-674.64,199714.56,64943.47,211.5,-6.16,-0.0034,0.0034,81080.52,98514.42
20170807,279016.73,-1103.7,1.4,1.0,-1103.7,-478.5,-375.99,199272.29,56814.42,249.21,-6.53,-0.0039,0.0039,80120.43,98514.42
20170808,279713.26,696.52,1.4,1.0,696.52,847.82,75.43,200621.09,43676.2,226.73,-6.3,0.0025,-0.0025,79016.73,98514.42
20170809,279421.16,-292.09,1.4,1.0,-292.09,283.61,-402.54,200110.45,62565.11,173.16,-6.4,-0.001,0.001,79713.26,98514.42
20170810,279080.79,-340.37,1.4,1.0,-340.37,201.5,-324.33,199983.96,57351.12,217.54,-6.51,-0.0012,0.0012,79421.16,98514.42
20170811,279126.01,45.22,1.4,1.0,45.22,349.0,-71.92,200117.14,43749.44,231.86,-6.49,0.0002,-0.0002,79080.79,98514.42
20170814,279790.85,664.84,1.4,1.0,664.84,438.01,367.04,200297.8,37230.35,140.21,-6.27,0.0024,-0.0024,79126.01,98514.42
20170815,281599.84,1808.99,1.41,1.01,1808.99,1491.21,414.31,201394.68,34233.99,96.53,-5.67,0.0065,-0.0065,79790.85,98514.42
20170816,282288.56,688.72,1.41,1.0,688.72,893.55,-73.35,200762.06,37797.12,131.49,-5.44,0.0024,-0.0024,81599.84,98514.42
20170817,283150.01,861.45,1.42,1.0,861.45,1066.15,-51.06,200912.51,33238.86,153.64,-5.15,0.0031,-0.0031,82288.56,98514.42
20170818,284009.83,859.82,1.42,1.0,859.82,864.82,157.22,200702.6,59397.23,162.22,-4.86,0.003,-0.003,83150.01,98514.42
20170821,287287.92,3278.09,1.44,1.01,3278.09,3156.87,312.43,202965.66,41065.33,191.21,-3.76,0.0115,-0.0116,84009.83,98514.42
20170822,287414.25,126.33,1.44,1.0,126.33,399.28,-135.89,200262.22,31277.64,137.06,-3.72,0.0004,-0.0004,87287.92,98514.42
20170823,287688.0,273.76,1.44,1.0,273.76,122.22,333.36,199940.4,48203.08,181.82,-3.63,0.001,-0.001,87414.25,98514.42
20170824,288475.5,787.49,1.44,1.0,787.49,2292.52,-1315.25,202102.74,56534.14,189.78,-3.36,0.0027,-0.0027,87688.0,98514.42
20170825,288298.6,-176.89,1.44,1.0,-176.89,-109.88,129.43,199693.68,50954.92,196.44,-3.42,-0.0006,0.0006,88475.5,98514.42
20170828,290622.74,2324.14,1.45,1.01,2324.14,2156.21,345.65,201978.49,59213.9,177.72,-2.64,0.0081,-0.0081,88298.6,98514.42
20170829,289997.55,-625.19,1.45,1.0,-625.19,1089.7,-1465.05,200839.86,65423.63,249.84,-2.85,-0.0022,0.0021,90622.74,98514.42
20170830,287727.03,-2270.52,1.44,0.99,-2270.52,-1934.43,-116.01,197845.49,62251.11,220.08,-3.61,-0.0078,0.0078,89997.55,98514.42
20170831,290004.03,2277.0,1.45,1.01,2277.0,2124.88,325.27,201951.73,38396.47,173.15,-2.85,0.0079,-0.0079,87727.03,98514.42
20170901,290683.66,679.63,1.45,1.0,679.63,561.51,278.49,200401.13,56829.54,160.38,-2.62,0.0023,-0.0023,90004.03,98514.42
20170904,291685.72,1002.06,1.46,1.0,1002.06,1316.62,-133.14,201135.2,50519.16,181.42,-2.29,0.0034,-0.0035,90683.66,98514.42
20170905,292715.87,1030.14,1.46,1.0,1030.14,1375.24,-174.67,201204.82,44649.31,170.42,-1.94,0.0035,-0.0035,91685.72,98514.42
20170906,293196.69,480.82,1.47,1.0,480.82,600.14,21.03,200459.79,44981.48,140.35,-1.78,0.0016,-0.0016,92715.87,98514.42
20170907,293563.62,366.94,1.47,1.0,366.94,541.55,-79.55,200446.48,46394.57,95.07,-1.66,0.0013,-0.0013,93196.69,98514.42
20170908,294553.32,989.7,1.47,1.0,989.7,419.62,741.0,200248.69,86479.61,170.93,-1.33,0.0034,-0.0034,93563.62,98514.42
20170911,297861.45,3308.13,1.49,1.01,3308.13,3285.54,328.19,202979.95,79387.37,305.59,-0.22,0.0112,-0.0113,94553.32,98514.42
20170912,298713.64,852.19,1.49,1.0,852.19,2171.32,-1115.61,201967.8,65759.08,203.52,0.07,0.0029,-0.0029,97861.45,98514.42
20170913,299017.87,304.23,1.5,1.0,304.23,48.13,477.74,199826.49,68938.06,221.64,0.1,0.001,-0.001,98713.64,98713.64
20170914,301253.86,2235.99,1.51,1.01,2235.99,3111.98,-650.85,202886.84,80934.45,225.14,0.75,0.0075,-0.0075,99017.87,99017.87
20170915,299853.74,-1400.11,1.5,1.0,-1400.11,-71.69,-1034.07,199633.95,85320.76,294.36,-0.46,-0.0046,0.0046,101253.86,101253.86
20170918,297469.57,-2384.18,1.49,0.99,-2384.18,-1071.27,-972.02,198587.85,90177.76,340.88,-1.26,-0.008,0.0079,99853.74,101253.86
20170919,298629.08,1159.51,1.49,1.0,1159.51,619.66,816.47,200343.04,76163.31,276.62,-0.87,0.0039,-0.0039,97469.57,101253.86
20170920,299507.41,878.33,1.5,1.0,878.33,663.71,389.64,200488.69,63808.54,175.02,-0.58,0.0029,-0.0029,98629.08,101253.86
20170921,299424.34,-83.07,1.5,1.0,-83.07,1079.25,-997.72,200914.65,75226.74,164.6,-0.61,-0.0003,0.0003,99507.41,101253.86
20170922,299458.35,34.02,1.5,1.0,34.02,645.87,-358.35,200392.36,60686.88,253.51,-0.6,0.0001,-0.0001,99424.34,101253.86
20170925,299614.83,156.48,1.5,1.0,156.48,852.85,-442.03,200598.51,52710.1,254.34,-0.54,0.0005,-0.0005,99458.35,101253.86
20170926,298491.19,-1123.64,1.49,1.0,-1123.64,165.35,-1100.98,199977.34,49913.15,188.01,-0.92,-0.0038,0.0037,99614.83,101253.86
20170927,298549.42,58.23,1.49,1.0,58.23,267.34,-20.23,200078.45,47830.15,188.89,-0.9,0.0002,-0.0002,98491.19,101253.86
20170928,298607.44,58.02,1.49,1.0,58.02,712.65,-500.31,200558.32,44431.63,154.33,-0.88,0.0002,-0.0002,98549.42,101253.86
20170929,298011.21,-596.22,1.49,1.0,-596.22,276.17,-711.4,200115.17,54148.39,161.0,-1.08,-0.002,0.002,98607.44,101253.86
20171009,297119.92,-891.29,1.49,1.0,-891.29,-132.23,-583.18,199691.89,52004.34,175.88,-1.37,-0.003,0.003,98011.21,101253.86
