mktime,interests,profit,value,daily_value,all_profit,close_profit,prosition_profit,settle_available_cash,position_cost,fee,retrace,value_chg,log_chg,last_profit,max_profit
20160128,293928.88,-2097.39,0.98,0.99,-6071.12,-903.81,-985.05,298887.66,42565.31,208.53,-4.33,-0.0071,0.0071,-3973.73,7217.91
20160129,294276.14,347.26,0.98,1.0,-5723.86,-164.02,683.96,299663.3,19903.26,172.68,-4.21,0.0012,-0.0012,-6071.12,7217.91
20160201,294631.54,355.41,0.98,1.0,-5368.46,382.29,118.24,300237.17,35256.38,145.12,-4.1,0.0012,-0.0012,-5723.86,7217.91
20160202,295590.11,958.56,0.99,1.0,-4409.89,58.68,1032.92,299925.64,43531.03,133.04,-3.78,0.0033,-0.0033,-5368.46,7217.91
20160203,296248.24,658.13,0.99,1.0,-3751.76,-164.14,963.33,299694.81,66461.38,141.05,-3.57,0.0022,-0.0022,-4409.89,7217.91
20160204,300648.69,4400.45,1.0,1.01,648.69,3894.28,726.87,303673.59,32692.18,220.69,-2.14,0.0149,-0.015,-3751.76,7217.91
20160205,299736.62,-912.07,1.0,1.0,-263.38,469.66,-1171.31,300259.24,65636.88,210.42,-2.44,-0.003,0.003,648.69,7217.91
20160215,299562.55,-174.08,1.0,1.0,-437.45,-1068.49,1211.3,298614.62,29723.19,316.89,-2.49,-0.0006,0.0006,-263.38,7217.91
20160216,302319.01,2756.46,1.01,1.01,2319.01,2007.08,897.47,301858.99,47768.33,148.09,-1.59,0.0092,-0.0092,-437.45,7217.91
20160217,304407.93,2088.92,1.01,1.01,4407.93,1448.05,787.32,301301.6,33557.79,146.45,-0.91,0.0069,-0.0069,2319.01,7217.91
20160218,306056.97,1649.04,1.02,1.01,6056.97,1423.9,366.27,301282.78,46415.15,141.12,-0.38,0.0054,-0.0054,4407.93,7217.91
20160219,306045.88,-11.08,1.02,1.0,6045.88,244.7,-57.16,300046.07,93733.98,198.63,-0.38,-0.0,0.0,6056.97,7217.91
20160222,309049.37,3003.49,1.03,1.01,9049.37,1660.8,1500.85,301502.64,76027.95,158.16,0.6,0.0098,-0.0099,6045.88,7217.91
20160223,311617.51,2568.14,1.04,1.01,11617.51,1970.83,814.82,301753.32,39035.72,217.51,0.83,0.0083,-0.0083,9049.37,9049.37
20160224,311323.01,-294.5,1.04,1.0,11323.01,-341.1,242.46,299463.05,43804.27,195.85,-0.09,-0.0009,0.0009,11617.51,11617.51
20160225,309826.32,-1496.69,1.03,1.0,9826.32,-367.96,-897.45,299400.75,43289.08,231.29,-0.57,-0.0048,0.0048,11323.01,11617.51
20160226,308224.45,-1601.88,1.03,0.99,8224.45,-1624.77,261.33,298136.79,43680.01,238.44,-1.09,-0.0052,0.0052,9826.32,11617.51
20160229,306723.97,-1500.47,1.02,1.0,6723.97,-1332.48,25.95,298473.58,26635.78,193.94,-1.57,-0.0049,0.0049,8224.45,11617.51
20160301,306163.75,-560.23,1.02,1.0,6163.75,-1129.62,714.59,298725.19,24125.0,145.19,-1.75,-0.0018,0.0018,6723.97,11617.51
20160302,307898.93,1735.18,1.03,1.01,7898.93,1053.56,838.6,300896.58,32099.53,156.98,-1.19,0.0057,-0.0057,6163.75,11617.51
20160303,308063.3,164.37,1.03,1.0,8063.3,499.44,-236.85,300401.22,25979.44,98.22,-1.14,0.0005,-0.0005,7898.93,11617.51
20160304,305869.86,-2193.43,1.02,0.99,5869.86,-1609.18,-441.39,298247.96,31559.26,142.86,-1.84,-0.0071,0.0071,8063.3,11617.51
20160307,306315.31,445.45,1.02,1.0,6315.31,136.42,445.57,299999.88,31885.51,136.54,-1.7,0.0015,-0.0015,5869.86,11617.51
20160308,306598.55,283.24,1.02,1.0,6598.55,-515.74,946.26,299336.98,23929.19,147.28,-1.61,0.0009,-0.0009,6315.31,11617.51
20160309,306055.53,-543.02,1.02,1.0,6055.53,75.22,-481.43,299938.42,51702.76,136.8,-1.78,-0.0018,0.0018,6598.55,11617.51
20160310,305030.02,-1025.51,1.02,1.0,5030.02,-566.12,-293.95,299268.44,41547.46,165.44,-2.11,-0.0034,0.0033,6055.53,11617.51
20160311,304593.45,-436.57,1.02,1.0,4593.45,-665.01,405.46,299157.97,31251.07,177.02,-2.25,-0.0014,0.0014,5030.02,11617.51
20160314,306777.12,2183.67,1.02,1.01,6777.12,1703.86,634.28,301549.39,44104.31,154.47,-1.55,0.0072,-0.0072,4593.45,11617.51
20160315,308056.88,1279.76,1.03,1.0,8056.88,1509.68,-92.87,301372.62,30287.18,137.06,-1.14,0.0042,-0.0042,6777.12,11617.51
20160316,307691.37,-365.51,1.03,1.0,7691.37,-270.16,32.12,299602.37,38650.8,127.47,-1.26,-0.0012,0.0012,8056.88,11617.51
20160317,310137.79,2446.42,1.03,1.01,10137.79,1246.96,1415.72,301030.69,49958.81,216.27,-0.47,0.008,-0.008,7691.37,11617.51
20160318,313349.41,3211.62,1.04,1.01,13349.41,2837.19,579.86,302631.76,46525.5,205.43,0.56,0.0104,-0.0104,10137.79,11617.51
20160321,315219.24,1869.84,1.05,1.01,15219.24,978.45,1019.49,300850.34,34557.84,128.11,0.6,0.006,-0.006,13349.41,13349.41
20160322,315454.68,235.44,1.05,1.0,15454.68,345.89,-13.44,300248.87,59580.53,97.02,0.07,0.0007,-0.0007,15219.24,15219.24
20160323,315597.52,142.84,1.05,1.0,15597.52,-412.17,725.4,299417.44,52528.86,170.39,0.05,0.0005,-0.0005,15454.68,15454.68
20160324,314988.22,-609.3,1.05,1.0,14988.22,243.64,-707.9,300098.59,65905.59,145.05,-0.19,-0.0019,0.0019,15597.52,15597.52
20160325,311656.39,-3331.83,1.04,0.99,11656.39,-1791.49,-1247.91,297916.07,78753.0,292.44,-1.25,-0.0106,0.0105,14988.22,15597.52
20160328,309170.32,-2486.07,1.03,0.99,9170.32,-1948.61,-277.34,297791.27,44767.51,260.12,-2.04,-0.008,0.0079,11656.39,15597.52
20160329,307456.09,-1714.22,1.02,0.99,7456.09,-1217.16,-316.28,298602.05,34400.18,180.79,-2.58,-0.0055,0.0055,9170.32,15597.52
20160330,308557.3,1101.2,1.03,1.0,8557.3,152.71,1052.66,300048.54,44627.31,104.17,-2.23,0.0036,-0.0036,7456.09,15597.52
20160331,309981.27,1423.97,1.03,1.0,9981.27,1061.76,467.52,300956.45,34823.42,105.31,-1.78,0.0046,-0.0046,8557.3,15597.52
20160401,310679.95,698.68,1.04,1.0,10679.95,217.71,604.68,300094.0,28061.28,123.71,-1.56,0.0023,-0.0023,9981.27,15597.52
20160405,312009.82,1329.87,1.04,1.0,12009.82,387.3,1029.36,300300.51,39695.46,86.79,-1.14,0.0043,-0.0043,10679.95,15597.52
20160406,312998.85,989.03,1.04,1.0,12998.85,458.68,602.63,300386.41,50312.46,72.27,-0.82,0.0032,-0.0032,12009.82,15597.52
20160407,313058.64,59.79,1.04,1.0,13058.64,-60.27,293.7,299766.08,37237.17,173.65,-0.8,0.0002,-0.0002,12998.85,15597.52
20160408,312776.84,-281.8,1.04,1.0,12776.84,-531.63,371.58,299346.62,29742.68,121.75,-0.89,-0.0009,0.0009,13058.64,15597.52
20160411,315076.62,2299.78,1.05,1.01,15076.62,1150.39,1284.42,301015.36,58347.57,135.03,-0.17,0.0074,-0.0074,12776.84,15597.52
20160412,315032.52,-44.1,1.05,1.0,15032.52,236.39,-100.17,300056.06,38003.59,180.33,-0.18,-0.0001,0.0001,15076.62,15597.52
20160413,315714.57,682.05,1.05,1.0,15714.57,154.9,640.4,300041.66,27116.89,113.24,0.04,0.0022,-0.0022,15032.52,15597.52
20160414,317790.59,2076.02,1.06,1.01,17790.59,725.2,1518.45,300557.57,77330.83,167.63,0.66,0.0066,-0.0066,15714.57,15714.57
20160415,318748.58,957.99,1.06,1.0,18748.58,1284.54,-165.58,301123.57,73433.56,160.97,0.3,0.003,-0.003,17790.59,17790.59
20160418,316091.53,-2657.05,1.05,0.99,16091.53,-2179.56,-219.58,297562.53,79815.27,257.91,-0.83,-0.0083,0.0083,18748.58,18748.58
20160419,317285.96,1194.42,1.06,1.0,17285.96,1112.28,332.51,300861.91,76748.9,250.37,-0.46,0.0038,-0.0038,16091.53,18748.58
20160420,317624.89,338.93,1.06,1.0,17624.89,757.67,-59.12,300398.06,70727.45,359.61,-0.35,0.0011,-0.0011,17285.96,18748.58
20160421,318000.25,375.36,1.06,1.0,18000.25,421.77,292.24,300083.12,36575.48,338.65,-0.23,0.0012,-0.0012,17624.89,18748.58
20160422,317616.24,-384.01,1.06,1.0,17616.24,-405.97,248.83,299367.16,63651.1,226.87,-0.36,-0.0012,0.0012,18000.25,18748.58
20160425,318333.7,717.47,1.06,1.0,18333.7,779.03,155.48,300561.99,40558.57,217.04,-0.13,0.0023,-0.0023,17616.24,18748.58
20160426,319649.54,1315.84,1.07,1.0,19649.54,790.59,731.73,300584.11,59898.88,206.48,0.28,0.0041,-0.0041,18333.7,18748.58
20160427,320144.09,494.55,1.07,1.0,20144.09,1364.69,-707.43,301201.98,81748.02,162.71,0.15,0.0015,-0.0015,19649.54,19649.54
20160428,319880.47,-263.63,1.07,1.0,19880.47,-551.27,534.98,299201.39,35486.69,247.34,-0.08,-0.0008,0.0008,20144.09,20144.09
20160429,319661.66,-218.8,1.07,1.0,19661.66,213.56,-245.71,300026.91,96240.23,186.65,-0.15,-0.0007,0.0007,19880.47,20144.09
20160503,321114.5,1452.84,1.07,1.0,21114.5,1231.45,521.01,300931.82,43335.66,299.63,0.3,0.0045,-0.0046,19661.66,20144.09
20160504,322607.77,1493.27,1.08,1.0,22607.77,928.4,653.28,300839.99,37954.5,88.41,0.47,0.0047,-0.0047,21114.5,21114.5
20160505,323270.27,662.5,1.08,1.0,23270.27,-94.0,886.45,299776.05,70222.99,129.95,0.21,0.0021,-0.0021,22607.77,22607.77
20160506,322900.04,-370.22,1.08,1.0,22900.04,995.28,-1117.47,300747.25,58734.0,248.03,-0.11,-0.0011,0.0011,23270.27,23270.27
20160509,321077.96,-1822.08,1.07,0.99,21077.96,-1403.86,-173.53,298351.45,53906.06,244.69,-0.68,-0.0056,0.0056,22900.04,23270.27
20160510,320076.38,-1001.58,1.07,1.0,20076.38,-865.6,64.38,298934.04,42074.92,200.36,-0.99,-0.0031,0.0031,21077.96,23270.27
20160511,320158.71,82.33,1.07,1.0,20158.71,612.81,-368.7,300451.03,36922.59,161.78,-0.96,0.0003,-0.0003,20076.38,23270.27
20160512,317241.0,-2917.71,1.06,0.99,17241.0,-3183.1,390.49,296691.8,19947.63,125.1,-1.87,-0.0091,0.0091,20158.71,23270.27
20160513,317135.26,-105.74,1.06,1.0,17135.26,-225.99,211.93,299682.32,42712.35,91.69,-1.9,-0.0003,0.0003,17241.0,23270.27
20160516,318054.71,919.46,1.06,1.0,18054.71,225.26,843.89,300075.57,40651.64,149.69,-1.61,0.0029,-0.0029,17135.26,23270.27
20160517,318926.52,871.81,1.06,1.0,18926.52,951.96,38.76,300833.05,36145.36,118.91,-1.34,0.0027,-0.0027,18054.71,23270.27
20160518,318037.92,-888.6,1.06,1.0,18037.92,-1021.04,338.76,298772.64,41817.37,206.32,-1.62,-0.0028,0.0028,18926.52,23270.27
20160519,318859.3,821.38,1.06,1.0,18859.3,924.34,33.09,300788.29,38564.51,136.05,-1.36,0.0026,-0.0026,18037.92,23270.27
20160520,319458.99,599.69,1.06,1.0,19458.99,93.19,649.5,299950.19,36475.05,143.0,-1.18,0.0019,-0.0019,18859.3,23270.27
20160523,320504.29,1045.3,1.07,1.0,20504.29,589.23,580.74,300464.56,33501.34,124.67,-0.86,0.0033,-0.0033,19458.99,23270.27
20160524,321083.48,579.19,1.07,1.0,21083.48,125.07,611.36,299967.83,52531.36,157.24,-0.68,0.0018,-0.0018,20504.29,23270.27
20160525,321659.52,576.04,1.07,1.0,21659.52,549.35,146.89,300429.15,55381.42,120.2,-0.5,0.0018,-0.0018,21083.48,23270.27
20160526,322396.37,736.85,1.07,1.0,22396.37,-1050.9,1982.56,298754.29,60317.98,194.81,-0.27,0.0023,-0.0023,21659.52,23270.27
20160527,323271.39,875.03,1.08,1.0,23271.39,1737.99,-663.51,301538.53,52780.5,199.46,0.0,0.0027,-0.0027,22396.37,23270.27
20160530,322871.27,-400.12,1.08,1.0,22871.27,-603.19,412.03,299187.85,46570.77,208.96,-0.12,-0.0012,0.0012,23271.39,23271.39
20160531,325349.82,2478.55,1.08,1.01,25349.82,1250.39,1450.64,301027.91,60690.07,222.48,0.64,0.0077,-0.0077,22871.27,23271.39
20160601,328562.78,3212.96,1.1,1.01,28562.78,2378.54,990.04,302222.92,58196.58,155.62,0.99,0.0099,-0.0099,25349.82,25349.82
20160602,330556.88,1994.1,1.1,1.01,30556.88,796.8,1328.05,300666.05,55458.01,130.75,0.61,0.0061,-0.0061,28562.78,28562.78
20160603,330731.08,174.2,1.1,1.0,30731.08,623.74,-277.39,300451.59,103634.24,172.15,0.05,0.0005,-0.0005,30556.88,30556.88
20160606,326102.14,-4628.94,1.09,0.99,26102.14,-4770.07,402.24,294968.82,68172.07,261.11,-1.4,-0.014,0.0139,30731.08,30731.08
20160607,328392.48,2290.33,1.09,1.01,28392.48,771.62,1659.84,300630.49,79264.31,141.13,-0.71,0.007,-0.007,26102.14,30731.08
20160608,321405.57,-6986.91,1.07,0.98,21405.57,-7238.4,536.2,292476.89,86857.23,284.71,-2.82,-0.0213,0.0211,28392.48,30731.08
20160613,318698.77,-2706.8,1.06,0.99,18698.77,-2178.23,-247.17,297540.37,30959.39,281.4,-3.64,-0.0084,0.0084,21405.57,30731.08
20160614,318454.9,-243.87,1.06,1.0,18454.9,-713.57,616.2,299139.93,47126.65,146.5,-3.71,-0.0008,0.0008,18698.77,30731.08
20160615,322103.74,3648.84,1.07,1.01,22103.74,3131.63,721.26,302927.58,37716.67,204.05,-2.61,0.0115,-0.0115,18454.9,30731.08
20160616,322417.81,314.07,1.07,1.0,22417.81,349.18,83.97,300230.1,35414.83,119.08,-2.51,0.001,-0.001,22103.74,30731.08
20160617,323378.59,960.78,1.08,1.0,23378.59,51.97,1086.99,299873.78,79544.38,178.19,-2.22,0.003,-0.003,22417.81,30731.08
20160620,326405.52,3026.93,1.09,1.01,26405.52,3051.56,289.32,302737.61,62210.35,313.95,-1.31,0.0094,-0.0094,23378.59,30731.08
20160621,327849.0,1443.48,1.09,1.0,27849.0,989.52,664.85,300778.63,32004.25,210.89,-0.87,0.0044,-0.0044,26405.52,30731.08
20160622,329570.73,1721.73,1.1,1.01,29570.73,1369.21,505.8,301215.93,45025.54,153.28,-0.35,0.0053,-0.0053,27849.0,30731.08
20160623,330731.88,1161.15,1.1,1.0,30731.88,720.71,651.28,300509.87,63102.91,210.84,0.0,0.0035,-0.0035,29570.73,30731.08
20160624,332486.77,1754.9,1.11,1.01,32486.77,1091.16,930.6,300824.3,55997.26,266.86,0.53,0.0053,-0.0053,30731.88,30731.88
20160627,334870.54,2383.77,1.12,1.01,34870.54,1808.25,835.4,301548.37,121039.17,259.88,0.72,0.0072,-0.0072,32486.77,32486.77
20160628,340242.44,5371.9,1.13,1.02,40242.44,5061.91,642.9,304729.0,66202.75,332.91,1.6,0.016,-0.0162,34870.54,34870.54
20160629,343915.03,3672.59,1.15,1.01,43915.03,2578.39,1354.18,302318.41,64768.14,259.98,1.08,0.0108,-0.0109,40242.44,40242.44
20160630,342788.11,-1126.93,1.14,1.0,42788.11,340.01,-1148.72,300021.79,123984.55,318.22,-0.33,-0.0033,0.0033,43915.03,43915.03
20160701,346118.5,3330.4,1.15,1.01,46118.5,3247.22,374.17,302956.23,101927.74,290.99,0.64,0.0097,-0.0098,42788.11,43915.03
20160704,349149.1,3030.6,1.16,1.01,49149.1,1125.34,2261.33,300769.28,150304.08,356.06,0.88,0.0088,-0.0088,46118.5,46118.5
20160705,355990.96,6841.86,1.19,1.02,55990.96,6654.74,595.06,306246.8,97905.01,407.94,1.96,0.0196,-0.0198,49149.1,49149.1
20160706,354876.1,-1114.87,1.18,1.0,54876.1,-1170.4,361.57,298523.56,68044.07,306.04,-0.31,-0.0031,0.0031,55990.96,55990.96
20160707,355396.04,519.95,1.18,1.0,55396.04,1282.53,-490.33,301010.27,80241.3,272.26,-0.17,0.0015,-0.0015,54876.1,55990.96
20160708,355916.52,520.47,1.19,1.0,55916.52,1737.88,-892.38,301412.85,86572.34,325.03,-0.02,0.0015,-0.0015,55396.04,55990.96
20160711,352239.56,-3676.95,1.17,0.99,52239.56,-2725.38,-642.25,296965.3,88466.74,309.32,-1.05,-0.0103,0.0103,55916.52,55990.96
20160712,353111.8,872.23,1.18,1.0,53111.8,811.4,306.25,300565.98,42049.1,245.42,-0.81,0.0025,-0.0025,52239.56,55990.96
20160713,353335.7,223.91,1.18,1.0,53335.7,958.69,-554.94,300778.85,53004.01,179.84,-0.75,0.0006,-0.0006,53111.8,55990.96
20160714,354795.97,1460.26,1.18,1.0,54795.97,818.21,888.8,300571.46,105293.21,246.75,-0.34,0.0041,-0.0041,53335.7,55990.96
20160715,355518.33,722.36,1.19,1.0,55518.33,1277.9,-326.72,301049.09,131917.42,228.81,-0.13,0.002,-0.002,54795.97,55990.96
20160718,353104.16,-2414.16,1.18,0.99,53104.16,-1560.68,-419.42,298005.26,77708.86,434.06,-0.81,-0.0068,0.0068,55518.33,55990.96
20160719,354239.69,1135.53,1.18,1.0,54239.69,1027.96,433.09,300702.44,75104.85,325.52,-0.49,0.0032,-0.0032,53104.16,55990.96
20160720,355578.91,1339.21,1.19,1.0,55578.91,1365.15,129.52,301209.69,70393.0,155.46,-0.12,0.0038,-0.0038,54239.69,55990.96
20160721,352691.86,-2887.04,1.18,0.99,52691.86,-965.23,-1585.06,298698.02,89792.48,336.75,-0.93,-0.0081,0.0081,55578.91,55990.96
20160722,350221.27,-2470.6,1.17,0.99,50221.27,-2055.4,-176.84,297706.25,31134.49,238.35,-1.62,-0.007,0.007,52691.86,55990.96
20160725,349525.15,-696.12,1.17,1.0,49525.15,-0.6,-540.67,299844.55,40199.12,154.85,-1.82,-0.002,0.002,50221.27,55990.96
20160726,350490.08,964.93,1.17,1.0,50490.08,1274.06,-112.4,301077.33,57926.87,196.73,-1.55,0.0028,-0.0028,49525.15,55990.96
20160727,350137.24,-352.85,1.17,1.0,50137.24,-96.42,41.47,299605.68,58031.9,297.9,-1.64,-0.001,0.001,50490.08,55990.96
20160728,349879.14,-258.09,1.17,1.0,49879.14,-178.04,136.23,299605.67,17721.58,216.29,-1.72,-0.0007,0.0007,50137.24,55990.96
20160729,349556.13,-323.01,1.17,1.0,49556.13,-68.07,-106.58,299783.57,47632.6,148.36,-1.81,-0.0009,0.0009,49879.14,55990.96
20160801,347819.32,-1736.81,1.16,1.0,47819.32,-1335.35,-171.92,298435.1,42232.9,229.55,-2.3,-0.005,0.005,49556.13,55990.96
20160802,346988.36,-830.95,1.16,1.0,46988.36,-672.08,-21.67,299190.72,18587.08,137.2,-2.53,-0.0024,0.0024,47819.32,55990.96
20160803,348976.35,1987.98,1.16,1.01,48976.35,1346.0,780.07,301207.91,60244.7,138.09,-1.97,0.0057,-0.0057,46988.36,55990.96
20160804,351581.74,2605.4,1.17,1.01,51581.74,3496.78,-629.05,303234.44,90154.48,262.34,-1.24,0.0075,-0.0075,48976.35,55990.96
20160805,351382.32,-199.43,1.17,1.0,51382.32,139.29,14.8,299785.77,83162.71,353.52,-1.29,-0.0006,0.0006,51581.74,55990.96
20160808,351961.15,578.84,1.17,1.0,51961.15,729.66,114.05,300464.79,41396.54,264.87,-1.13,0.0016,-0.0016,51382.32,55990.96
20160809,354603.63,2642.48,1.18,1.01,54603.63,1539.64,1294.09,301348.39,79663.94,191.25,-0.39,0.0075,-0.0075,51961.15,55990.96
20160810,357237.28,2633.65,1.19,1.01,57237.28,2653.18,235.84,302397.8,79900.18,255.38,0.35,0.0074,-0.0075,54603.63,55990.96
20160811,356671.54,-565.74,1.19,1.0,56671.54,954.5,-1228.23,300662.49,72998.83,292.01,-0.16,-0.0016,0.0016,57237.28,57237.28
20160812,357410.69,739.15,1.19,1.0,57410.69,673.14,285.11,300454.04,41440.28,219.1,0.05,0.0021,-0.0021,56671.54,57237.28
20160815,359677.46,2266.77,1.2,1.01,59677.46,1669.1,788.11,301478.66,75625.96,190.44,0.63,0.0063,-0.0064,57410.69,57410.69
20160816,362980.27,3302.81,1.21,1.01,62980.27,3814.96,-261.75,303564.56,74887.01,250.4,0.92,0.0092,-0.0092,59677.46,59677.46
20160817,363877.6,897.32,1.21,1.0,63877.6,1098.18,222.01,300675.31,120321.59,422.87,0.25,0.0025,-0.0025,62980.27,62980.27
20160818,367910.79,4033.19,1.23,1.01,67910.79,4485.68,-122.51,304155.71,46332.12,329.97,1.11,0.0111,-0.0111,63877.6,63877.6
20160819,367609.42,-301.36,1.23,1.0,67609.42,352.5,-439.69,300138.33,82745.28,214.17,-0.08,-0.0008,0.0008,67910.79,67910.79
20160822,366320.29,-1289.13,1.22,1.0,66320.29,-19.11,-929.54,299640.41,96085.53,340.48,-0.43,-0.0035,0.0035,67609.42,67910.79
20160823,361801.01,-4519.28,1.21,0.99,61801.01,-4595.05,476.5,295004.22,82999.19,400.73,-1.66,-0.0123,0.0123,66320.29,67910.79
20160824,363179.74,1378.73,1.21,1.0,63179.74,2078.17,-470.61,301849.34,89980.5,228.83,-1.29,0.0038,-0.0038,61801.01,67910.79
20160825,364438.0,1258.26,1.21,1.0,64438.0,675.65,904.01,300354.25,76272.79,321.4,-0.94,0.0035,-0.0035,63179.74,67910.79
20160826,362717.9,-1720.1,1.21,1.0,62717.9,-1095.8,-364.42,298644.32,95155.29,259.88,-1.41,-0.0047,0.0047,64438.0,67910.79
20160829,362146.63,-571.27,1.21,1.0,62146.63,-308.98,23.17,299405.56,50935.63,285.46,-1.57,-0.0016,0.0016,62717.9,67910.79
20160830,362911.43,764.8,1.21,1.0,62911.43,1155.84,-234.83,300999.63,45407.74,156.21,-1.36,0.0021,-0.0021,62146.63,67910.79
20160831,363575.69,664.27,1.21,1.0,63575.69,795.03,76.47,300587.79,51747.18,207.24,-1.18,0.0018,-0.0018,62911.43,67910.79
20160901,366434.5,2858.8,1.22,1.01,66434.5,3097.26,63.27,302795.53,113911.08,301.73,-0.4,0.0079,-0.0079,63575.69,67910.79
20160902,368642.94,2208.45,1.23,1.01,68642.94,3079.4,-505.89,302714.33,66339.08,365.07,0.2,0.006,-0.006,66434.5,67910.79
20160905,368238.69,-404.25,1.23,1.0,68238.69,433.92,-601.74,300197.49,56241.78,236.43,-0.11,-0.0011,0.0011,68642.94,68642.94
20160906,371179.79,2941.1,1.24,1.01,71179.79,2463.5,710.04,302231.06,81671.18,232.44,0.69,0.008,-0.008,68238.69,68642.94
20160907,372007.01,827.22,1.24,1.0,72007.01,957.36,121.17,300706.05,81151.92,251.31,0.22,0.0022,-0.0022,71179.79,71179.79
20160908,371494.93,-512.08,1.24,1.0,71494.93,-117.46,-74.3,299562.22,97056.29,320.32,-0.14,-0.0014,0.0014,72007.01,72007.01
20160909,370519.83,-975.1,1.24,1.0,70519.83,-8.36,-686.27,299711.17,67160.82,280.47,-0.4,-0.0026,0.0026,71494.93,72007.01
20160912,370005.61,-514.23,1.23,1.0,70005.61,-59.4,-44.51,299530.28,133495.67,410.32,-0.54,-0.0014,0.0014,70519.83,72007.01
20160913,371490.99,1485.39,1.24,1.0,71490.99,1493.44,409.07,301076.32,67671.22,417.12,-0.14,0.004,-0.004,70005.61,72007.01
20160914,372676.62,1185.62,1.24,1.0,72676.62,1750.37,-344.91,301530.53,45505.14,219.84,0.18,0.0032,-0.0032,71490.99,72007.01
20160919,374219.57,1542.96,1.25,1.0,74219.57,1177.22,557.77,300985.18,80806.38,192.04,0.41,0.0041,-0.0041,72676.62,72676.62
20160920,375435.92,1216.35,1.25,1.0,75435.92,889.24,547.04,300669.3,89848.44,219.94,0.33,0.0033,-0.0033,74219.57,74219.57
20160921,374952.45,-483.47,1.25,1.0,74952.45,683.05,-916.87,300433.4,88260.68,249.65,-0.13,-0.0013,0.0013,75435.92,75435.92
20160922,374489.87,-462.58,1.25,1.0,74489.87,-486.29,261.74,299275.68,76318.2,238.03,-0.25,-0.0012,0.0012,74952.45,75435.92
20160923,373884.62,-605.26,1.25,1.0,73884.62,54.87,-401.81,299796.55,77277.67,258.32,-0.41,-0.0016,0.0016,74489.87,75435.92
20160926,370340.87,-3543.74,1.23,0.99,70340.87,-2562.26,-655.98,297112.23,84167.07,325.51,-1.36,-0.0095,0.0094,73884.62,75435.92
20160927,371986.54,1645.67,1.24,1.0,71986.54,1111.0,798.66,300847.02,61712.49,263.98,-0.92,0.0044,-0.0045,70340.87,75435.92
20160928,371670.96,-315.58,1.24,1.0,71670.96,162.77,-278.01,299962.43,102123.16,200.34,-1.0,-0.0008,0.0008,71986.54,75435.92
20160929,373031.43,1360.47,1.24,1.0,73031.43,1535.9,167.92,301192.55,46371.12,343.35,-0.64,0.0037,-0.0037,71670.96,75435.92
