mktime,interests,profit,value,daily_value,all_profit,close_profit,prosition_profit,settle_available_cash,position_cost,fee,retrace,value_chg,log_chg,last_profit,max_profit
20160613,688195.67,-7615.45,0.98,0.99,-11804.33,-5483.72,-1756.62,694141.17,78290.95,375.11,-2.35,-0.0109,-0.011,-4188.88,4758.65
20160614,685994.83,-2200.84,0.98,1.0,-14005.17,-2492.32,509.4,697289.77,28145.1,217.91,-2.66,-0.0032,-0.0032,-11804.33,4758.65
20160615,688024.0,2029.17,0.98,1.0,-11976.0,1435.77,731.26,701297.91,34545.67,137.86,-2.37,0.003,0.003,-14005.17,4758.65
20160616,687993.35,-30.65,0.98,1.0,-12006.65,32.18,37.83,699931.51,33874.9,100.67,-2.38,-0.0,-0.0,-11976.0,4758.65
20160617,689059.99,1066.64,0.98,1.0,-10940.01,-53.35,1282.57,699784.07,49653.64,162.58,-2.23,0.0016,0.0015,-12006.65,4758.65
20160620,690654.06,1594.07,0.99,1.0,-9345.94,1730.23,123.0,701471.07,74369.43,259.16,-2.0,0.0023,0.0023,-10940.01,4758.65
20160621,691498.68,844.62,0.99,1.0,-8501.32,727.18,330.2,700514.42,13575.77,212.76,-1.88,0.0012,0.0012,-9345.94,4758.65
20160622,691991.1,492.41,0.99,1.0,-8008.9,160.58,412.49,700079.92,32038.33,80.66,-1.81,0.0007,0.0007,-8501.32,4758.65
20160623,692460.15,469.05,0.99,1.0,-7539.85,-15.7,656.28,699812.77,60012.91,171.53,-1.75,0.0007,0.0007,-8008.9,4758.65
20160624,693926.54,1466.39,0.99,1.0,-6073.46,782.16,936.6,700529.8,54366.26,252.36,-1.54,0.0021,0.0021,-7539.85,4758.65
20160627,696288.63,2362.09,0.99,1.0,-3711.37,1645.25,1051.55,701310.54,183334.39,334.71,-1.2,0.0034,0.0034,-6073.46,4758.65
20160628,700353.56,4064.93,1.0,1.01,353.56,3897.77,642.9,703422.03,66202.75,475.74,-0.63,0.0058,0.0058,-3711.37,4758.65
20160629,704026.15,3672.59,1.01,1.01,4026.15,2578.39,1354.18,702318.41,64768.14,259.98,-0.1,0.0052,0.0052,353.56,4758.65
20160630,702669.77,-1356.38,1.0,1.0,2669.77,340.01,-1263.45,699907.07,206272.55,432.94,-0.3,-0.0019,-0.0019,4026.15,4758.65
20160701,709743.07,7073.3,1.01,1.01,9743.07,7186.22,379.77,706693.53,99627.14,492.69,0.71,0.0101,0.01,2669.77,4758.65
20160704,712656.58,2913.51,1.02,1.0,12656.58,1203.75,2107.36,700806.15,183028.29,397.6,0.41,0.0041,0.0041,9743.07,9743.07
20160705,720274.11,7617.52,1.03,1.01,20274.11,7489.06,608.18,707009.35,89825.01,479.71,1.07,0.0107,0.0106,12656.58,12656.58
20160706,718374.07,-1900.04,1.03,1.0,18374.07,-1978.4,350.18,697749.78,62820.46,271.82,-0.26,-0.0026,-0.0026,20274.11,20274.11
20160707,718658.32,284.25,1.03,1.0,18658.32,1015.09,-473.85,700758.1,72554.6,256.99,-0.22,0.0004,0.0004,18374.07,20274.11
20160708,717109.39,-1548.93,1.02,1.0,17109.39,-684.86,-493.29,698944.36,124661.74,370.78,-0.44,-0.0022,-0.0022,18658.32,20274.11
20160711,710879.86,-6229.54,1.02,0.99,10879.86,-5121.3,-675.26,694445.72,111738.84,432.98,-1.3,-0.0087,-0.0087,17109.39,20274.11
20160712,707763.56,-3116.3,1.01,1.0,7763.56,-3143.78,322.7,696561.0,34025.1,295.22,-1.74,-0.0044,-0.0044,10879.86,20274.11
20160713,707233.39,-530.17,1.01,1.0,7233.39,156.69,-543.94,700013.77,51390.01,142.92,-1.81,-0.0007,-0.0007,7763.56,20274.11
20160714,708583.15,1349.76,1.01,1.0,8583.15,656.21,908.16,700441.6,92386.21,214.61,-1.62,0.0019,0.0019,7233.39,20274.11
20160715,708081.6,-501.55,1.01,1.0,8081.6,-13.1,-310.93,699809.38,122052.42,177.52,-1.69,-0.0007,-0.0007,8583.15,20274.11
20160718,704645.05,-3436.55,1.01,1.0,4645.05,-2547.68,-502.58,697066.03,63277.67,386.29,-2.17,-0.0049,-0.0049,8081.6,20274.11
20160719,703202.23,-1442.83,1.0,1.0,3202.23,-1606.27,418.4,698138.77,57384.43,254.96,-2.37,-0.002,-0.002,4645.05,20274.11
20160720,703489.96,287.73,1.0,1.0,3489.96,231.49,145.52,700142.21,66201.0,89.28,-2.33,0.0004,0.0004,3202.23,20274.11
20160721,701315.27,-2174.69,1.0,1.0,1315.27,-1385.23,-524.12,698349.43,56595.33,265.34,-2.63,-0.0031,-0.0031,3489.96,20274.11
20160722,699890.22,-1425.05,1.0,1.0,-109.78,-1101.46,-171.84,698746.79,29209.49,151.75,-2.83,-0.002,-0.002,1315.27,20274.11
20160725,698075.49,-1814.73,1.0,1.0,-1924.51,-193.6,-1161.18,699346.44,251763.4,459.96,-3.08,-0.0026,-0.0026,-109.78,20274.11
20160726,706307.24,8231.76,1.01,1.01,6307.24,8405.72,470.05,707761.71,80739.71,644.01,-1.94,0.0118,0.0117,-1924.51,20274.11
20160727,703324.16,-2983.08,1.0,1.0,3324.16,-2128.4,-557.42,697574.34,28908.23,297.26,-2.35,-0.0042,-0.0042,6307.24,20274.11
20160728,702509.15,-815.01,1.0,1.0,2509.15,-828.72,142.23,699042.75,15992.58,128.53,-2.47,-0.0012,-0.0012,3324.16,20274.11
20160729,701944.96,-564.2,1.0,1.0,1944.96,-241.07,-177.89,699613.7,52676.14,145.23,-2.54,-0.0008,-0.0008,2509.15,20274.11
20160801,697836.08,-4108.88,1.0,0.99,-2163.92,-3167.53,-680.42,696571.54,55915.88,260.93,-3.12,-0.0059,-0.0059,1944.96,20274.11
20160802,696834.78,-1001.3,1.0,1.0,-3165.22,-772.14,-138.17,699136.88,27757.22,90.98,-3.25,-0.0014,-0.0014,-2163.92,20274.11
20160803,698473.21,1638.43,1.0,1.0,-1526.79,1234.3,506.06,701132.37,27161.68,101.93,-3.03,0.0024,0.0023,-3165.22,20274.11
20160804,698375.4,-97.81,1.0,1.0,-1624.6,562.02,-523.28,700425.46,70695.9,136.56,-3.04,-0.0001,-0.0001,-1526.79,20274.11
20160805,697890.14,-485.25,1.0,1.0,-2109.86,-745.71,754.69,698760.06,186898.68,494.23,-3.11,-0.0007,-0.0007,-1624.6,20274.11
20160808,691283.66,-6606.48,0.99,0.99,-8716.34,-5063.27,-939.03,694332.55,112723.16,604.18,-4.02,-0.0095,-0.0095,-2109.86,20274.11
20160809,694719.91,3436.25,0.99,1.0,-5280.09,1951.8,1702.4,701733.86,96819.48,217.94,-3.55,0.005,0.005,-8716.34,20274.11
20160810,697024.94,2305.03,1.0,1.0,-2975.06,2271.95,313.82,701991.21,65032.01,280.74,-3.23,0.0033,0.0033,-5280.09,20274.11
20160811,696203.33,-821.62,0.99,1.0,-3796.67,523.93,-1120.15,700298.54,54295.04,225.39,-3.34,-0.0012,-0.0012,-2975.06,20274.11
20160812,696906.31,702.98,1.0,1.0,-3093.69,-444.78,1363.7,699339.28,75233.93,215.94,-3.24,0.001,0.001,-3796.67,20274.11
20160815,699761.99,2855.68,1.0,1.0,-238.01,1145.36,1873.34,700982.34,83679.41,163.02,-2.85,0.0041,0.0041,-3093.69,20274.11
20160816,702988.29,3226.3,1.0,1.0,2988.29,3737.76,-255.75,703482.05,74127.01,255.71,-2.4,0.0046,0.0046,-238.01,20274.11
20160817,703835.46,847.17,1.01,1.0,3835.46,1022.18,174.65,700672.51,79019.31,349.67,-2.28,0.0012,0.0012,2988.29,20274.11
20160818,704191.42,355.97,1.01,1.0,4191.42,644.31,-98.76,700454.73,35420.12,189.58,-2.23,0.0005,0.0005,3835.46,20274.11
20160819,702012.21,-2179.21,1.0,1.0,2012.21,-739.5,-1243.33,699064.12,102739.78,196.38,-2.54,-0.0031,-0.0031,4191.42,20274.11
20160822,698247.2,-3765.01,1.0,0.99,-1752.8,-2660.51,-806.71,697041.7,50987.23,297.79,-3.06,-0.0054,-0.0054,2012.21,20274.11
20160823,691138.44,-7108.76,0.99,0.99,-8861.56,-7049.48,125.59,692765.66,30264.11,184.86,-4.05,-0.0102,-0.0102,-1752.8,20274.11
20160824,690569.71,-568.73,0.99,1.0,-9430.29,-357.71,-114.25,699545.51,31015.73,96.78,-4.12,-0.0008,-0.0008,-8861.56,20274.11
20160825,689659.03,-910.68,0.99,1.0,-10340.97,-1295.49,528.25,698561.07,40282.53,143.44,-4.25,-0.0013,-0.0013,-9430.29,20274.11
20160826,680339.81,-9319.22,0.97,0.99,-19660.19,108.78,-8804.22,699485.0,397066.22,623.78,-5.54,-0.0135,-0.0136,-10340.97,20274.11
20160829,659706.59,-20633.22,0.94,0.97,-40293.41,-19123.0,-489.53,679856.32,72612.85,1020.68,-8.41,-0.0303,-0.0308,-19660.19,20274.11
20160830,659017.79,-688.8,0.94,1.0,-40982.21,-178.74,-412.59,699723.79,85710.04,97.47,-8.5,-0.001,-0.001,-40293.41,20274.11
20160831,659187.42,169.63,0.94,1.0,-40812.58,389.43,44.0,700125.62,20298.82,263.81,-8.48,0.0003,0.0003,-40982.21,20274.11
20160901,659467.78,280.36,0.94,1.0,-40532.22,367.54,82.0,700198.36,85165.46,169.18,-8.44,0.0004,0.0004,-40812.58,20274.11
20160902,658466.07,-1001.71,0.94,1.0,-41533.93,-507.39,-155.73,699154.02,106002.79,338.59,-8.58,-0.0015,-0.0015,-40532.22,20274.11
20160905,656028.92,-2437.16,0.94,1.0,-43971.08,-1231.52,-965.29,698528.13,77615.47,240.35,-8.92,-0.0037,-0.0037,-41533.93,20274.11
20160906,655935.19,-93.73,0.94,1.0,-44064.81,-354.86,395.24,699511.04,67673.85,134.1,-8.93,-0.0001,-0.0001,-43971.08,20274.11
20160907,655915.19,-20.0,0.94,1.0,-44084.81,-72.19,187.31,699792.69,80898.54,135.12,-8.94,-0.0,-0.0,-44064.81,20274.11
20160908,654390.56,-1524.63,0.93,1.0,-45609.44,-1419.0,70.96,698404.4,78287.02,176.6,-9.15,-0.0023,-0.0023,-44084.81,20274.11
20160909,649223.13,-5167.43,0.93,0.99,-50776.87,-352.17,-4483.27,699315.84,233791.43,331.99,-9.86,-0.0079,-0.0079,-45609.44,20274.11
20160912,639896.77,-9326.36,0.91,0.99,-60103.23,-10388.46,1855.68,688817.96,208149.58,793.58,-11.16,-0.0144,-0.0145,-50776.87,20274.11
20160913,641273.11,1376.34,0.92,1.0,-58726.89,719.14,947.43,700428.9,143799.66,290.24,-10.97,0.0022,0.0021,-60103.23,20274.11
20160914,640805.9,-467.21,0.92,1.0,-59194.1,-314.02,-35.19,699567.98,138987.33,118.0,-11.03,-0.0007,-0.0007,-58726.89,20274.11
20160919,640909.58,103.69,0.92,1.0,-59090.42,-1.78,433.18,699670.51,286978.42,327.71,-11.02,0.0002,0.0002,-59194.1,20274.11
20160920,637689.56,-3220.03,0.91,0.99,-62310.44,-697.2,-2275.54,699055.51,247458.14,247.29,-11.47,-0.005,-0.005,-59090.42,20274.11
20160921,632860.77,-4828.79,0.9,0.99,-67139.23,-4230.95,-252.48,695423.69,144346.11,345.36,-12.14,-0.0076,-0.0076,-62310.44,20274.11
20160922,633290.64,429.87,0.9,1.0,-66709.36,-103.97,748.75,699681.12,215086.71,214.91,-12.08,0.0007,0.0007,-67139.23,20274.11
