,available_cash,chg,interests,log_chg,mktime,profit,retrace,value
113,699812.77,0.0007,692460.15,0.0007,20160623,-7539.85,-1.7451,0.9892
114,700529.8,0.0021,693926.54,0.0021,20160624,-6073.46,-1.537,0.9913
115,701310.54,0.0034,696288.63,0.0034,20160627,-3711.37,-1.2018,0.9947
116,703422.03,0.0058,700353.56,0.0058,20160628,353.56,-0.625,1.0005
117,702318.41,0.0052,704026.15,0.0052,20160629,4026.15,-0.1039,1.0058
118,699907.07,-0.0019,702669.77,-0.0019,20160630,2669.77,-0.2964,1.0038
119,706693.53,0.0101,709743.07,0.01,20160701,9743.07,0.7073,1.0139
120,700806.15,0.0041,712656.58,0.0041,20160704,12656.58,0.4105,1.0181
121,707009.35,0.0107,720274.11,0.0106,20160705,20274.11,1.0689,1.029
122,697749.78,-0.0026,718374.07,-0.0026,20160706,18374.07,-0.2638,1.0262
123,700758.1,0.0004,718658.32,0.0004,20160707,18658.32,-0.2243,1.0267
124,698944.36,-0.0022,717109.39,-0.0022,20160708,17109.39,-0.4394,1.0244
125,694445.72,-0.0087,710879.86,-0.0087,20160711,10879.86,-1.3043,1.0155
126,696561.0,-0.0044,707763.56,-0.0044,20160712,7763.56,-1.7369,1.0111
127,700013.77,-0.0007,707233.39,-0.0007,20160713,7233.39,-1.8105,1.0103
128,700441.6,0.0019,708583.15,0.0019,20160714,8583.15,-1.6231,1.0123
129,699809.38,-0.0007,708081.6,-0.0007,20160715,8081.6,-1.6928,1.0115
130,697066.03,-0.0049,704645.05,-0.0049,20160718,4645.05,-2.1699,1.0066
131,698138.77,-0.002,703202.23,-0.002,20160719,3202.23,-2.3702,1.0046
132,700142.21,0.0004,703489.96,0.0004,20160720,3489.96,-2.3302,1.005
133,698349.43,-0.0031,701315.27,-0.0031,20160721,1315.27,-2.6322,1.0019
134,698746.79,-0.002,699890.22,-0.002,20160722,-109.78,-2.83,0.9998
135,699346.44,-0.0026,698075.49,-0.0026,20160725,-1924.51,-3.082,0.9973
136,707761.71,0.0118,706307.24,0.0117,20160726,6307.24,-1.9391,1.009
137,697574.34,-0.0042,703324.16,-0.0042,20160727,3324.16,-2.3533,1.0047
138,699042.75,-0.0012,702509.15,-0.0012,20160728,2509.15,-2.4664,1.0036
139,699613.7,-0.0008,701944.96,-0.0008,20160729,1944.96,-2.5447,1.0028
140,696571.54,-0.0059,697836.08,-0.0059,20160801,-2163.92,-3.1152,0.9969
141,699136.88,-0.0014,696834.78,-0.0014,20160802,-3165.22,-3.2542,0.9955
142,701132.37,0.0024,698473.21,0.0023,20160803,-1526.79,-3.0267,0.9978
143,700425.46,-0.0001,698375.4,-0.0001,20160804,-1624.6,-3.0403,0.9977
144,698760.06,-0.0007,697890.14,-0.0007,20160805,-2109.86,-3.1077,0.997
145,694332.55,-0.0095,691283.66,-0.0095,20160808,-8716.34,-4.0249,0.9875
146,701733.86,0.005,694719.91,0.005,20160809,-5280.09,-3.5478,0.9925
147,701991.21,0.0033,697024.94,0.0033,20160810,-2975.06,-3.2278,0.9957
148,700298.54,-0.0012,696203.33,-0.0012,20160811,-3796.67,-3.3419,0.9946
149,699339.28,0.001,696906.31,0.001,20160812,-3093.69,-3.2443,0.9956
150,700982.34,0.0041,699761.99,0.0041,20160815,-238.01,-2.8478,0.9997
151,703482.05,0.0046,702988.29,0.0046,20160816,2988.29,-2.3999,1.0043
152,700672.51,0.0012,703835.46,0.0012,20160817,3835.46,-2.2823,1.0055
153,700454.73,0.0005,704191.42,0.0005,20160818,4191.42,-2.2329,1.006
154,699064.12,-0.0031,702012.21,-0.0031,20160819,2012.21,-2.5354,1.0029
155,697041.7,-0.0054,698247.2,-0.0054,20160822,-1752.8,-3.0581,0.9975
156,692765.66,-0.0102,691138.44,-0.0102,20160823,-8861.56,-4.0451,0.9873
157,699545.51,-0.0008,690569.71,-0.0008,20160824,-9430.29,-4.124,0.9865
158,698561.07,-0.0013,689659.03,-0.0013,20160825,-10340.97,-4.2505,0.9852
159,699485.0,-0.0135,680339.81,-0.0136,20160826,-19660.19,-5.5443,0.9719
160,679856.32,-0.0303,659706.59,-0.0308,20160829,-40293.41,-8.409,0.9424
161,699723.79,-0.001,659017.79,-0.001,20160830,-40982.21,-8.5046,0.9415
162,700125.62,0.0003,659187.42,0.0003,20160831,-40812.58,-8.481,0.9417
163,700198.36,0.0004,659467.78,0.0004,20160901,-40532.22,-8.4421,0.9421
164,699154.02,-0.0015,658466.07,-0.0015,20160902,-41533.93,-8.5812,0.9407
165,698528.13,-0.0037,656028.92,-0.0037,20160905,-43971.08,-8.9195,0.9372
166,699511.04,-0.0001,655935.19,-0.0001,20160906,-44064.81,-8.9326,0.9371
167,699792.69,-0.0,655915.19,-0.0,20160907,-44084.81,-8.9353,0.937
168,698404.4,-0.0023,654390.56,-0.0023,20160908,-45609.44,-9.147,0.9348
169,699315.84,-0.0079,649223.13,-0.0079,20160909,-50776.87,-9.8644,0.9275
170,688817.96,-0.0144,639896.77,-0.0145,20160912,-60103.23,-11.1593,0.9141
171,700428.9,0.0022,641273.11,0.0021,20160913,-58726.89,-10.9682,0.9161
172,699567.98,-0.0007,640805.9,-0.0007,20160914,-59194.1,-11.0331,0.9154
173,699670.51,0.0002,640909.58,0.0002,20160919,-59090.42,-11.0187,0.9156
174,699055.51,-0.005,637689.56,-0.005,20160920,-62310.44,-11.4657,0.911
175,695423.69,-0.0076,632860.77,-0.0076,20160921,-67139.23,-12.1361,0.9041
176,699681.12,0.0007,633290.64,0.0007,20160922,-66709.36,-12.0764,0.9047
177,696869.29,-0.0088,627689.63,-0.0089,20160923,-72310.37,-12.8541,0.8967
178,691750.24,-0.0156,617880.07,-0.0158,20160926,-82119.93,-14.216,0.8827
179,701413.77,0.0036,620078.0,0.0036,20160927,-79922.0,-13.9108,0.8858
180,700192.39,0.0002,620215.19,0.0002,20160928,-79784.81,-13.8918,0.886
181,700439.14,0.0009,620769.86,0.0009,20160929,-79230.14,-13.8148,0.8868
182,699865.49,-0.0009,620239.88,-0.0009,20160930,-79760.12,-13.8884,0.8861
183,700311.11,0.008,625190.1,0.0079,20161010,-74809.9,-13.2011,0.8931
184,708414.45,0.0151,634636.57,0.015,20161011,-65363.43,-11.8896,0.9066
185,700710.1,0.0017,635711.97,0.0017,20161012,-64288.03,-11.7403,0.9082
186,700524.72,0.0007,636153.66,0.0007,20161013,-63846.34,-11.6789,0.9088
187,699928.24,0.0005,636468.25,0.0005,20161014,-63531.75,-11.6353,0.9092
188,697878.05,-0.005,633287.2,-0.005,20161017,-66712.8,-12.0769,0.9047
189,698917.38,-0.0057,629661.82,-0.0057,20161018,-70338.18,-12.5803,0.8995
190,698683.13,-0.0012,628915.87,-0.0012,20161019,-71084.13,-12.6838,0.8985
191,699807.91,-0.0011,628217.26,-0.0011,20161020,-71782.74,-12.7808,0.8975
192,699529.1,-0.0006,627869.46,-0.0006,20161021,-72130.54,-12.8291,0.897
193,699845.39,0.0004,628107.67,0.0004,20161024,-71892.33,-12.796,0.8973
194,700930.21,0.0006,628477.71,0.0006,20161025,-71522.29,-12.7446,0.8978
195,699929.45,-0.0009,627929.51,-0.0009,20161026,-72070.49,-12.8208,0.897
196,699951.53,-0.0004,627698.18,-0.0004,20161027,-72301.82,-12.8529,0.8967
197,698653.05,-0.0036,625461.77,-0.0036,20161028,-74538.23,-13.1634,0.8935
198,698254.71,-0.0037,623161.02,-0.0037,20161031,-76838.98,-13.4828,0.8902
199,701083.39,0.0021,624491.77,0.0021,20161101,-75508.23,-13.298,0.8921
200,701084.43,0.0054,627840.15,0.0053,20161102,-72159.85,-12.8332,0.8969
201,700870.15,0.0001,627903.0,0.0001,20161103,-72097.0,-12.8244,0.897
202,697934.67,-0.0004,627672.11,-0.0004,20161104,-72327.89,-12.8565,0.8967
203,698723.25,-0.0005,627378.45,-0.0005,20161107,-72621.55,-12.8973,0.8963
204,699648.7,0.0021,628686.25,0.0021,20161108,-71313.75,-12.7157,0.8981
205,700095.15,0.0025,630278.21,0.0025,20161109,-69721.79,-12.4947,0.9004
206,704023.61,0.0069,634648.38,0.0069,20161110,-65351.62,-11.8879,0.9066
207,700287.0,-0.0004,634374.31,-0.0004,20161111,-65625.69,-11.926,0.9062
208,698558.06,-0.0048,631303.92,-0.0049,20161114,-68696.08,-12.3523,0.9019
209,697651.22,-0.0049,628200.32,-0.0049,20161115,-71799.68,-12.7832,0.8974
210,697752.18,-0.0028,626446.27,-0.0028,20161116,-73553.73,-13.0267,0.8949
211,699574.42,-0.0005,626122.32,-0.0005,20161117,-73877.68,-13.0717,0.8945
212,699349.8,-0.003,624265.44,-0.003,20161118,-75734.56,-13.3295,0.8918
213,695173.78,-0.0076,619527.69,-0.0076,20161121,-80472.31,-13.9872,0.885
214,707254.5,0.0121,626994.09,0.012,20161122,-73005.91,-12.9506,0.8957
215,700036.75,-0.0005,626705.92,-0.0005,20161123,-73294.08,-12.9906,0.8953
216,698901.68,-0.0017,625637.23,-0.0017,20161124,-74362.77,-13.139,0.8938
217,699557.73,0.0007,626098.58,0.0007,20161125,-73901.42,-13.075,0.8944
218,699955.48,-0.0024,624607.36,-0.0024,20161128,-75392.64,-13.282,0.8923
219,696793.63,-0.0051,621399.5,-0.0051,20161129,-78600.5,-13.7274,0.8877
220,699191.41,-0.0009,620819.45,-0.0009,20161130,-79180.55,-13.8079,0.8869
221,700597.47,-0.0026,619193.95,-0.0026,20161201,-80806.05,-14.0336,0.8846
222,694020.77,-0.0211,606123.23,-0.0213,20161202,-93876.77,-15.8483,0.8659
223,691011.33,-0.0139,597721.83,-0.014,20161205,-102278.17,-17.0147,0.8539
224,700843.16,0.0005,598025.8,0.0005,20161206,-101974.2,-16.9725,0.8543
225,699869.17,0.0011,598700.22,0.0011,20161207,-101299.78,-16.8788,0.8553
226,700023.99,-0.0008,598198.34,-0.0008,20161208,-101801.66,-16.9485,0.8546
227,698380.14,-0.0024,596746.63,-0.0024,20161209,-103253.37,-17.1501,0.8525
228,699049.5,-0.0065,592850.5,-0.0066,20161212,-107149.5,-17.691,0.8469
229,696510.35,-0.0051,589838.63,-0.0051,20161213,-110161.37,-18.1091,0.8426
230,700534.33,0.001,590428.28,0.001,20161214,-109571.72,-18.0273,0.8435
231,699630.42,-0.0008,589974.88,-0.0008,20161215,-110025.12,-18.0902,0.8428
232,699340.06,-0.001,589372.98,-0.001,20161216,-110627.02,-18.1738,0.842
233,699563.51,0.0006,589712.55,0.0006,20161219,-110287.45,-18.1266,0.8424
234,697137.97,-0.0052,586641.97,-0.0052,20161220,-113358.03,-18.553,0.8381
235,695452.64,-0.0065,582846.81,-0.0065,20161221,-117153.19,-19.0799,0.8326
236,699220.0,-0.003,581126.98,-0.003,20161222,-118873.02,-19.3186,0.8302
237,696755.03,-0.0104,575071.91,-0.0105,20161223,-124928.09,-20.1593,0.8215
238,699056.14,0.0012,575757.83,0.0012,20161226,-124242.17,-20.0641,0.8225
239,700002.86,0.0021,576963.86,0.0021,20161227,-123036.14,-19.8966,0.8242
240,699907.99,0.0012,577662.47,0.0012,20161228,-122337.53,-19.7996,0.8252
241,699977.02,-0.0004,577417.47,-0.0004,20161229,-122582.53,-19.8336,0.8249
242,700579.2,0.002,578552.92,0.002,20161230,-121447.08,-19.676,0.8265
243,700114.67,0.0031,580336.26,0.0031,20170103,-119663.74,-19.4284,0.8291
244,701011.89,0.0032,582184.64,0.0032,20170104,-117815.36,-19.1718,0.8317
245,699900.54,-0.0018,581126.59,-0.0018,20170105,-118873.41,-19.3187,0.8302
246,695655.5,-0.01,575329.58,-0.01,20170106,-124670.42,-20.1235,0.8219
247,698066.58,-0.0017,574359.17,-0.0017,20170109,-125640.83,-20.2583,0.8205
248,699189.81,-0.0005,574045.96,-0.0005,20170110,-125954.04,-20.3017,0.8201
249,699245.55,-0.0028,572458.47,-0.0028,20170111,-127541.53,-20.5221,0.8178
250,699698.75,-0.0022,571212.11,-0.0022,20170112,-128787.89,-20.6952,0.816
251,696500.13,-0.0135,563481.68,-0.0136,20170113,-136518.32,-21.7684,0.805
252,689259.79,-0.02,552209.68,-0.0202,20170116,-147790.32,-23.3334,0.7889
253,699469.67,0.0005,552481.37,0.0005,20170117,-147518.63,-23.2957,0.7893
254,700720.3,0.0015,553323.5,0.0015,20170118,-146676.5,-23.1788,0.7905
255,699586.08,-0.0011,552711.22,-0.0011,20170119,-147288.78,-23.2638,0.7896
256,699813.48,0.0014,553509.25,0.0014,20170120,-146490.75,-23.153,0.7907
257,703915.13,0.0059,556773.33,0.0059,20170123,-143226.67,-22.6998,0.7954
258,697067.93,-0.0088,551884.39,-0.0088,20170124,-148115.61,-23.3786,0.7884
259,699507.75,0.0,551903.41,0.0,20170125,-148096.59,-23.3759,0.7884
260,700011.43,0.001,552450.41,0.001,20170126,-147549.59,-23.3,0.7892
261,699261.14,-0.0016,551566.42,-0.0016,20170203,-148433.58,-23.4227,0.788
262,703038.94,0.0168,560812.08,0.0166,20170206,-139187.92,-22.1391,0.8012
263,703313.79,0.007,564733.67,0.007,20170207,-135266.33,-21.5946,0.8068
264,700086.68,0.0061,568200.78,0.0061,20170208,-131799.22,-21.1133,0.8117
265,701750.04,0.0048,570933.91,0.0048,20170209,-129066.09,-20.7338,0.8156
266,699214.29,-0.0046,568307.61,-0.0046,20170210,-131692.39,-21.0984,0.8119
267,699807.28,0.0017,569270.39,0.0017,20170213,-130729.61,-20.9648,0.8132
268,705148.88,0.0133,576856.34,0.0132,20170214,-123143.66,-19.9116,0.8241
269,704539.11,0.0066,580656.81,0.0066,20170215,-119343.19,-19.3839,0.8295
270,698420.14,-0.0024,579278.19,-0.0024,20170216,-120721.81,-19.5753,0.8275
271,698716.56,-0.0031,577482.54,-0.0031,20170217,-122517.46,-19.8246,0.825
272,697284.59,-0.0084,572630.04,-0.0084,20170220,-127369.96,-20.4983,0.818
273,700115.49,0.0018,573670.4,0.0018,20170221,-126329.6,-20.3539,0.8195
274,699629.85,0.0005,573939.04,0.0005,20170222,-126060.96,-20.3166,0.8199
275,700670.18,0.0039,576162.13,0.0039,20170223,-123837.87,-20.0079,0.8231
276,702213.47,0.004,578450.73,0.004,20170224,-121549.27,-19.6902,0.8264
277,698076.41,-0.0049,575593.02,-0.005,20170227,-124406.98,-20.0869,0.8223
278,701721.2,0.008,580203.45,0.008,20170228,-119796.55,-19.4469,0.8289
279,701804.31,0.0017,581194.52,0.0017,20170301,-118805.48,-19.3093,0.8303
280,699875.19,-0.0005,580907.71,-0.0005,20170302,-119092.29,-19.3491,0.8299
281,699192.89,-0.0009,580372.91,-0.0009,20170303,-119627.09,-19.4233,0.8291
282,699506.84,0.0029,582066.93,0.0029,20170306,-117933.07,-19.1881,0.8315
283,700924.83,0.0032,583949.46,0.0032,20170307,-116050.54,-18.9268,0.8342
284,701195.21,0.0027,585551.12,0.0027,20170308,-114448.88,-18.7044,0.8365
285,699970.11,0.0008,585999.01,0.0008,20170309,-114000.99,-18.6422,0.8371
286,699755.9,-0.0012,585303.58,-0.0012,20170310,-114696.42,-18.7388,0.8361
287,698225.84,0.0006,585672.17,0.0006,20170313,-114327.83,-18.6876,0.8367
288,704340.38,0.0093,591094.22,0.0092,20170314,-108905.78,-17.9348,0.8444
289,699798.23,-0.0001,591058.88,-0.0001,20170315,-108941.12,-17.9397,0.8444
290,700899.42,0.0068,595098.06,0.0068,20170316,-104901.94,-17.3789,0.8501
291,700089.58,-0.0027,593508.61,-0.0027,20170317,-106491.39,-17.5996,0.8479
292,698805.1,0.0041,595918.24,0.0041,20170320,-104081.76,-17.2651,0.8513
293,707280.36,0.0199,607778.9,0.0197,20170321,-92221.1,-15.6184,0.8683
294,703336.83,0.0088,613110.68,0.0087,20170322,-86889.32,-14.8781,0.8759
295,698705.77,-0.0036,610914.96,-0.0036,20170323,-89085.04,-15.183,0.8727
296,699183.98,-0.0035,608803.67,-0.0035,20170324,-91196.33,-15.4761,0.8697
297,697838.45,-0.0033,606810.97,-0.0033,20170327,-93189.03,-15.7528,0.8669
298,699305.7,-0.0015,605899.07,-0.0015,20170328,-94100.93,-15.8794,0.8656
299,699059.84,-0.0009,605366.59,-0.0009,20170329,-94633.41,-15.9533,0.8648
300,698083.67,-0.0032,603435.38,-0.0032,20170330,-96564.62,-16.2214,0.8621
301,698878.45,-0.0085,598295.61,-0.0086,20170331,-101704.39,-16.935,0.8547
302,694302.92,-0.0072,594004.5,-0.0072,20170405,-105995.5,-17.5308,0.8486
303,703202.29,0.0008,594478.46,0.0008,20170406,-105521.54,-17.465,0.8493
304,698052.03,-0.0075,590041.86,-0.0075,20170407,-109958.14,-18.0809,0.8429
305,691752.57,-0.0209,577700.85,-0.0211,20170410,-122299.15,-19.7943,0.8253
306,695501.62,-0.0073,573460.18,-0.0074,20170411,-126539.82,-20.3831,0.8192
307,700507.79,0.002,574589.23,0.002,20170412,-125410.77,-20.2263,0.8208
308,699454.74,-0.0018,573560.14,-0.0018,20170413,-126439.86,-20.3692,0.8194
309,696770.34,-0.0117,566844.23,-0.0118,20170414,-133155.77,-21.3016,0.8098
310,686374.59,-0.0305,549541.49,-0.031,20170417,-150458.51,-23.7038,0.7851
311,700318.36,-0.0014,548781.91,-0.0014,20170418,-151218.09,-23.8093,0.784
312,711619.61,0.0241,562006.17,0.0238,20170419,-137993.83,-21.9733,0.8029
313,700604.27,0.0002,562124.96,0.0002,20170420,-137875.04,-21.9568,0.803
314,699178.39,-0.0022,560910.91,-0.0022,20170421,-139089.09,-22.1254,0.8013
315,696977.22,-0.0068,557119.15,-0.0068,20170424,-142880.85,-22.6518,0.7959
316,702568.97,0.0067,560830.06,0.0066,20170425,-139169.94,-22.1366,0.8012
317,701093.83,0.0048,563515.74,0.0048,20170426,-136484.26,-21.7637,0.805
318,703845.64,0.0072,567552.73,0.0071,20170427,-132447.27,-21.2032,0.8108
319,704482.0,0.0072,571659.85,0.0072,20170428,-128340.15,-20.633,0.8167
