,available_cash,chg,interests,log_chg,mktime,profit,retrace,value
163,302795.53,0.0079,366807.57,-0.0079,20160901,2858.8,-0.4147,1.22
164,302714.33,0.006,369016.02,-0.006,20160902,2208.45,0.1849,1.23
165,300197.49,-0.0011,368611.77,0.0011,20160905,-404.25,-0.1095,1.23
166,302231.06,0.008,371552.86,-0.008,20160906,2941.1,0.6875,1.24
167,300706.05,0.0022,372380.08,-0.0022,20160907,827.22,0.2226,1.24
168,299562.22,-0.0014,371868.0,0.0014,20160908,-512.08,-0.1375,1.24
169,299711.17,-0.0026,370892.91,0.0026,20160909,-975.1,-0.3994,1.24
170,299530.28,-0.0014,370378.68,0.0014,20160912,-514.23,-0.5375,1.23
171,301076.32,0.004,371864.06,-0.004,20160913,1485.39,-0.1386,1.24
172,301530.53,0.0032,373049.69,-0.0032,20160914,1185.62,0.1798,1.24
173,300985.18,0.0041,374592.65,-0.0041,20160919,1542.96,0.4136,1.25
174,300669.3,0.0032,375808.99,-0.0033,20160920,1216.35,0.3247,1.25
175,300433.4,-0.0013,375325.52,0.0013,20160921,-483.47,-0.1286,1.25
176,299275.68,-0.0012,374862.95,0.0012,20160922,-462.58,-0.2517,1.25
177,299796.55,-0.0016,374257.69,0.0016,20160923,-605.26,-0.4128,1.25
178,297101.23,-0.0094,370731.56,0.0094,20160926,-3526.12,-1.3511,1.24
179,300993.29,0.0048,372523.51,-0.0048,20160927,1791.94,-0.8742,1.24
180,299962.43,-0.0008,372207.92,0.0008,20160928,-315.58,-0.9582,1.24
181,301192.55,0.0037,373568.4,-0.0037,20160929,1360.47,-0.5962,1.25
182,300416.86,0.0015,374125.2,-0.0015,20160930,556.81,-0.448,1.25
183,300469.35,0.0042,375703.14,-0.0042,20161010,1577.94,-0.0282,1.25
184,302750.01,0.0084,378863.32,-0.0084,20161011,3160.17,0.8127,1.26
185,301079.21,0.0032,380090.32,-0.0032,20161012,1227.0,0.3239,1.27
186,300536.32,0.0016,380692.99,-0.0016,20161013,602.67,0.1586,1.27
187,300409.86,0.0026,381668.78,-0.0026,20161014,975.79,0.2563,1.27
188,300610.17,0.0005,381868.96,-0.0005,20161017,200.18,0.0524,1.27
189,300842.41,0.003,382999.27,-0.003,20161018,1130.31,0.296,1.28
190,302807.27,0.007,385692.87,-0.0071,20161019,2693.6,0.7033,1.29
191,300388.42,0.0006,385923.1,-0.0006,20161020,230.24,0.0597,1.29
192,301511.32,0.0047,387733.88,-0.0047,20161021,1810.78,0.4692,1.29
193,302490.09,0.0083,390959.03,-0.0084,20161024,3225.15,0.8318,1.3
194,303408.55,0.0077,393951.89,-0.0077,20161025,2992.86,0.7655,1.31
195,300260.89,0.0001,393985.13,-0.0001,20161026,33.23,0.0084,1.31
196,302768.83,0.0065,396558.29,-0.0066,20161027,2573.16,0.6531,1.32
197,301385.55,0.0012,397030.2,-0.0012,20161028,471.91,0.119,1.32
198,299877.03,-0.0016,396384.32,0.0016,20161031,-645.88,-0.1627,1.32
199,302190.48,0.0063,398878.5,-0.0063,20161101,2494.19,0.4655,1.33
200,302037.29,0.0069,401638.73,-0.0069,20161102,2760.23,0.692,1.34
201,301468.04,0.0006,401872.63,-0.0006,20161103,233.9,0.0582,1.34
202,300164.73,-0.0008,401565.71,0.0008,20161104,-306.93,-0.0764,1.34
203,300273.44,-0.001,401183.23,0.001,20161107,-382.48,-0.1715,1.34
204,299651.19,-0.0009,400835.61,0.0009,20161108,-347.62,-0.258,1.34
205,303795.67,0.0092,404543.13,-0.0093,20161109,3707.52,0.6645,1.35
206,302861.91,0.0077,407648.09,-0.0077,20161110,3104.96,0.7675,1.36
207,305475.29,0.0108,412034.14,-0.0108,20161111,4386.05,1.0759,1.37
208,297742.96,-0.0066,409313.8,0.0066,20161114,-2720.34,-0.6602,1.36
209,300167.43,-0.002,408491.16,0.002,20161115,-822.63,-0.8599,1.36
210,301776.32,0.0048,410464.02,-0.0048,20161116,1972.85,-0.3811,1.37
211,301092.83,0.0029,411643.3,-0.0029,20161117,1179.28,-0.0949,1.37
212,300851.99,0.0033,412993.55,-0.0033,20161118,1350.25,0.2328,1.38
213,303768.69,0.0097,416982.02,-0.0097,20161121,3988.47,0.9657,1.39
214,303317.26,0.0098,421059.12,-0.0098,20161122,4077.1,0.9778,1.4
215,301007.49,0.0005,421249.65,-0.0005,20161123,190.54,0.0453,1.4
216,301749.55,0.0026,422357.83,-0.0026,20161124,1108.18,0.2631,1.41
217,300359.18,0.0014,422940.57,-0.0014,20161125,582.75,0.138,1.41
218,301781.98,0.0009,423340.96,-0.0009,20161128,400.38,0.0947,1.41
219,298485.48,-0.0038,421736.93,0.0038,20161129,-1604.02,-0.3789,1.41
220,298873.41,-0.0025,420703.39,0.0024,20161130,-1033.54,-0.623,1.4
221,304496.01,0.0092,424556.66,-0.0092,20161201,3853.27,0.2872,1.42
222,298602.81,-0.0041,422831.43,0.0041,20161202,-1725.23,-0.4064,1.41
223,299106.27,-0.001,422413.84,0.001,20161205,-417.59,-0.5047,1.41
224,304334.45,0.0097,426509.53,-0.0097,20161206,4095.69,0.46,1.42
225,300391.22,0.0031,427848.84,-0.0031,20161207,1339.3,0.314,1.43
226,301865.94,0.0029,429082.81,-0.0029,20161208,1233.97,0.2884,1.43
227,297414.48,-0.0063,426375.0,0.0063,20161209,-2707.81,-0.6311,1.42
228,299671.14,-0.0027,425235.53,0.0027,20161212,-1139.46,-0.8966,1.42
229,299059.75,-0.001,424798.59,0.001,20161213,-436.94,-0.9985,1.42
230,300618.72,0.0003,424916.0,-0.0003,20161214,117.41,-0.9711,1.42
231,299878.92,-0.0003,424783.0,0.0003,20161215,-133.0,-1.0021,1.42
232,301295.12,0.0022,425717.43,-0.0022,20161216,934.43,-0.7843,1.42
233,300563.19,0.0006,425987.59,-0.0006,20161219,270.16,-0.7214,1.42
234,299828.51,-0.0019,425198.49,0.0019,20161220,-789.1,-0.9053,1.42
235,299474.12,-0.0002,425128.42,0.0002,20161221,-70.07,-0.9216,1.42
236,301647.88,0.0018,425874.81,-0.0018,20161222,746.4,-0.7476,1.42
237,298189.23,-0.0061,423272.02,0.0061,20161223,-2602.8,-1.3542,1.41
238,299044.99,-0.002,422406.4,0.002,20161226,-865.62,-1.556,1.41
239,303660.96,0.0088,426122.45,-0.0088,20161227,3716.05,-0.6899,1.42
240,299725.86,-0.0002,426041.54,0.0002,20161228,-80.91,-0.7088,1.42
241,299395.79,-0.0027,424905.75,0.0027,20161229,-1135.79,-0.9735,1.42
242,302551.35,0.0051,427091.94,-0.0052,20161230,2186.19,-0.464,1.42
243,300775.49,0.0035,428594.65,-0.0035,20170103,1502.71,-0.1138,1.43
244,301076.35,0.0025,429652.69,-0.0025,20170104,1058.04,0.1328,1.43
245,301862.2,0.0037,431248.56,-0.0037,20170105,1595.87,0.3714,1.44
246,299198.35,-0.0041,429480.46,0.0041,20170106,-1768.1,-0.41,1.43
247,300252.61,0.0018,430240.8,-0.0018,20170109,760.33,-0.2337,1.43
248,304147.34,0.0096,434378.55,-0.0097,20170110,4137.75,0.7258,1.45
249,299603.86,-0.0021,433473.2,0.0021,20170111,-905.35,-0.2084,1.44
250,300603.74,-0.0006,433234.42,0.0006,20170112,-238.78,-0.2634,1.44
251,299933.74,-0.0025,432158.97,0.0025,20170113,-1075.44,-0.511,1.44
252,298163.2,-0.0048,430081.7,0.0048,20170116,-2077.27,-0.9892,1.43
253,301525.24,0.0064,432827.76,-0.0064,20170117,2746.06,-0.357,1.44
254,302145.98,0.0044,434723.41,-0.0044,20170118,1895.65,0.0794,1.45
255,298371.71,-0.0044,432819.59,0.0044,20170119,-1903.82,-0.4379,1.44
256,299915.6,0.0003,432949.88,-0.0003,20170120,130.28,-0.408,1.44
257,302036.62,0.0055,435342.64,-0.0055,20170123,2392.76,0.1424,1.45
258,299946.73,-0.0,435338.39,0.0,20170124,-4.25,-0.001,1.45
259,300552.28,0.0028,436545.04,-0.0028,20170125,1206.65,0.2762,1.46
260,302099.32,0.0053,438876.03,-0.0054,20170126,2331.0,0.534,1.46
261,301444.4,0.0034,440389.8,-0.0035,20170203,1513.77,0.3449,1.47
262,300858.5,0.0053,442714.6,-0.0053,20170206,2324.8,0.5279,1.48
263,303204.67,0.0095,446901.02,-0.0095,20170207,4186.42,0.9456,1.49
264,301672.94,0.0055,449345.14,-0.0055,20170208,2444.12,0.5469,1.5
265,300496.3,0.002,450226.38,-0.002,20170209,881.23,0.1961,1.5
266,301203.98,0.0013,450791.34,-0.0013,20170210,564.97,0.1255,1.5
267,300608.79,0.0025,451933.96,-0.0025,20170213,1142.62,0.2535,1.51
268,300330.04,0.002,452856.63,-0.002,20170214,922.66,0.2042,1.51
269,303726.25,0.0077,456331.15,-0.0077,20170215,3474.52,0.7672,1.52
270,301013.88,0.0025,457471.69,-0.0025,20170216,1140.53,0.2499,1.52
271,302554.9,0.0045,459552.35,-0.0046,20170217,2080.66,0.4548,1.53
272,299121.45,-0.0025,458400.24,0.0025,20170220,-1152.11,-0.2507,1.53
273,302416.55,0.006,461163.68,-0.006,20170221,2763.44,0.3506,1.54
274,301176.05,0.0023,462215.6,-0.0023,20170222,1051.92,0.2281,1.54
275,300045.29,0.0011,462719.49,-0.0011,20170223,503.88,0.109,1.54
276,304581.14,0.011,467814.56,-0.0111,20170224,5095.07,1.1011,1.56
277,299769.34,-0.001,467326.47,0.001,20170227,-488.09,-0.1043,1.56
278,300720.42,0.0026,468522.1,-0.0026,20170228,1195.64,0.1512,1.56
279,301270.35,0.0008,468876.49,-0.0008,20170301,354.39,0.0756,1.56
280,300314.35,0.0008,469244.35,-0.0008,20170302,367.86,0.0785,1.56
281,299214.67,-0.0019,468353.13,0.0019,20170303,-891.22,-0.1899,1.56
282,301060.02,0.0055,470934.93,-0.0055,20170306,2581.8,0.3603,1.57
283,302057.43,0.0048,473176.38,-0.0048,20170307,2241.45,0.476,1.58
284,300500.56,0.0019,474072.21,-0.0019,20170308,895.82,0.1893,1.58
285,301686.16,0.0054,476639.82,-0.0054,20170309,2567.61,0.5416,1.59
286,300414.98,0.0004,476836.06,-0.0004,20170310,196.24,0.0412,1.59
287,301651.92,0.0047,479076.56,-0.0047,20170313,2240.51,0.4699,1.6
288,303447.65,0.0075,482683.73,-0.0076,20170314,3607.17,0.7529,1.61
289,299670.07,-0.0003,482527.43,0.0003,20170315,-156.31,-0.0324,1.61
290,302875.64,0.0077,486253.54,-0.0078,20170316,3726.12,0.7396,1.62
291,302104.82,0.0046,488502.27,-0.0046,20170317,2248.73,0.4625,1.63
292,301262.22,0.0059,491384.01,-0.0059,20170320,2881.74,0.5899,1.64
293,304760.5,0.0094,495985.91,-0.0094,20170321,4601.9,0.9365,1.65
294,303246.55,0.0082,500036.55,-0.0082,20170322,4050.64,0.8167,1.67
295,300293.97,-0.0006,499719.05,0.0006,20170323,-317.49,-0.0635,1.67
296,305495.83,0.0113,505372.85,-0.0114,20170324,5653.8,1.0672,1.68
297,301145.33,0.0028,506773.57,-0.0028,20170327,1400.72,0.2772,1.69
298,302702.59,0.0043,508929.88,-0.0043,20170328,2156.31,0.4255,1.7
299,305522.71,0.0115,514770.35,-0.0115,20170329,5840.47,1.1476,1.72
300,300564.65,0.0005,515009.82,-0.0005,20170330,239.47,0.0465,1.72
301,302287.09,0.0023,516218.31,-0.0023,20170331,1208.49,0.2347,1.72
302,300895.58,0.0022,517347.07,-0.0022,20170405,1128.75,0.2187,1.72
303,302688.13,0.0053,520111.43,-0.0054,20170406,2764.37,0.5343,1.73
304,298707.68,-0.0026,518780.14,0.0026,20170407,-1331.29,-0.256,1.73
305,299246.35,-0.0014,518068.3,0.0014,20170410,-711.84,-0.3928,1.73
306,302073.37,0.0054,520887.36,-0.0055,20170411,2819.06,0.1492,1.74
307,301563.12,0.004,522985.1,-0.004,20170412,2097.74,0.4027,1.74
308,300693.07,0.0001,523018.33,-0.0001,20170413,33.23,0.0064,1.74
309,298297.81,-0.0052,520324.01,0.0051,20170414,-2694.32,-0.5151,1.73
310,297506.69,-0.006,517179.48,0.006,20170417,-3144.53,-1.1164,1.72
311,300621.43,0.0012,517798.69,-0.0012,20170418,619.21,-0.998,1.73
312,300415.31,0.0023,518969.19,-0.0023,20170419,1170.5,-0.7742,1.73
313,300688.5,0.0009,519442.2,-0.0009,20170420,473.0,-0.6837,1.73
314,300594.53,0.0005,519719.62,-0.0005,20170421,277.42,-0.6307,1.73
315,299110.75,-0.002,518664.86,0.002,20170424,-1054.76,-0.8324,1.73
316,302629.9,0.0059,521713.17,-0.0059,20170425,3048.3,-0.2495,1.74
317,299898.29,-0.0004,521530.3,0.0004,20170426,-182.86,-0.2845,1.74
318,303045.05,0.0063,524805.79,-0.0063,20170427,3275.49,0.3418,1.75
319,301024.18,0.0017,525701.75,-0.0017,20170428,895.95,0.1707,1.75
320,300084.69,0.0,525711.88,-0.0,20170502,10.14,0.0019,1.75
321,302102.92,0.0048,528256.05,-0.0049,20170503,2544.17,0.4839,1.76
322,300077.02,0.0002,528336.76,-0.0002,20170504,80.71,0.0153,1.76
323,301670.56,-0.0005,528077.61,0.0005,20170505,-259.15,-0.0491,1.76
324,296966.98,-0.0097,522952.85,0.0097,20170508,-5124.76,-1.019,1.74
325,298527.41,-0.0023,521742.81,0.0023,20170509,-1210.04,-1.2481,1.74
326,300308.31,-0.0011,521173.57,0.0011,20170510,-569.24,-1.3558,1.74
327,300018.68,0.001,521711.55,-0.001,20170511,537.97,-1.254,1.74
328,301551.64,0.0031,523333.4,-0.0031,20170512,1621.85,-0.947,1.74
329,302405.7,0.0038,525331.93,-0.0038,20170515,1998.53,-0.5687,1.75
330,299440.78,0.0011,525884.11,-0.0011,20170516,552.18,-0.4642,1.75
331,302129.3,0.0038,527890.18,-0.0038,20170517,2006.07,-0.0845,1.76
332,300443.59,0.0003,528024.71,-0.0003,20170518,134.53,-0.0591,1.76
333,299811.04,-0.0005,527756.64,0.0005,20170519,-268.07,-0.1098,1.76
334,299827.79,-0.0019,526747.21,0.0019,20170522,-1009.43,-0.3009,1.76
335,300234.61,-0.0004,526543.25,0.0004,20170523,-203.96,-0.3395,1.76
336,300693.72,0.0025,527862.82,-0.0025,20170524,1319.57,-0.0897,1.76
337,301030.29,0.0016,528684.39,-0.0016,20170525,821.56,0.0658,1.76
