mktime,interests,profit,value,daily_value,all_profit,close_profit,prosition_profit,settle_available_cash,position_cost,fee,retrace,value_chg,log_chg,last_profit,max_profit
20160128,402804.81,-792.57,1.01,1.0,2804.81,217.37,-760.77,399968.2,44355.21,249.17,-2.39,-0.002,-0.002,3597.38,12675.8
20160129,403169.43,364.61,1.01,1.0,3169.43,425.74,145.24,400219.37,7728.46,206.37,-2.3,0.0009,0.0009,2804.81,12675.8
20160201,403064.12,-105.3,1.01,1.0,3064.12,254.18,-260.16,400154.86,12844.86,99.32,-2.33,-0.0003,-0.0003,3169.43,12675.8
20160202,403374.6,310.48,1.01,1.0,3374.6,-108.33,589.96,399720.52,37965.11,171.15,-2.25,0.0008,0.0008,3064.12,12675.8
20160203,403385.47,10.87,1.01,1.0,3385.47,166.7,-12.08,400022.95,18067.91,143.75,-2.25,0.0,0.0,3374.6,12675.8
20160204,403982.02,596.55,1.01,1.0,3982.02,138.83,568.82,400027.73,39813.91,111.1,-2.11,0.0015,0.0015,3385.47,12675.8
20160205,402024.0,-1958.02,1.01,1.0,2024.0,200.94,-1925.11,399967.09,67512.1,233.85,-2.58,-0.0048,-0.0049,3982.02,12675.8
20160215,401267.31,-756.69,1.0,1.0,1267.31,-1323.23,931.16,398312.15,30339.63,364.62,-2.76,-0.0019,-0.0019,2024.0,12675.8
20160216,403903.38,2636.07,1.01,1.01,3903.38,1944.05,850.75,401785.32,43710.73,158.73,-2.13,0.0066,0.0065,1267.31,12675.8
20160217,405895.78,1992.4,1.01,1.0,5895.78,1838.2,289.22,401703.18,13833.38,135.02,-1.64,0.0049,0.0049,3903.38,12675.8
20160218,406176.83,281.05,1.02,1.0,6176.83,231.9,192.81,400088.24,60013.46,143.66,-1.57,0.0007,0.0007,5895.78,12675.8
20160219,406157.04,-19.79,1.02,1.0,6157.04,635.67,-415.63,400395.83,84240.41,239.84,-1.58,-0.0,-0.0,6176.83,12675.8
20160222,407999.06,1842.02,1.02,1.0,7999.06,1799.68,377.85,401464.17,88732.41,335.51,-1.13,0.0045,0.0045,6157.04,12675.8
20160223,410648.37,2649.31,1.03,1.01,10648.37,2131.27,862.71,401786.6,59452.54,344.67,-0.49,0.0065,0.0065,7999.06,12675.8
20160224,411896.41,1248.05,1.03,1.0,11896.41,1606.98,-69.94,401317.99,66652.84,288.99,-0.19,0.003,0.003,10648.37,12675.8
20160225,410289.07,-1607.34,1.03,1.0,10289.07,361.04,-1608.47,400001.13,47292.87,359.91,-0.58,-0.0039,-0.0039,11896.41,12675.8
20160226,407249.89,-3039.18,1.02,0.99,7249.89,-2491.16,-275.62,397236.44,36568.5,272.4,-1.31,-0.0074,-0.0074,10289.07,12675.8
20160229,405679.65,-1570.24,1.01,1.0,5679.65,-1226.91,-153.73,398583.49,17532.53,189.6,-1.7,-0.0039,-0.0039,7249.89,12675.8
20160301,406504.43,824.78,1.02,1.0,6504.43,190.35,810.97,400013.8,35411.92,176.55,-1.5,0.002,0.002,5679.65,12675.8
20160302,408707.41,2202.98,1.02,1.01,8707.41,1981.94,478.7,401724.28,30010.98,257.66,-0.96,0.0054,0.0054,6504.43,12675.8
20160303,409456.79,749.37,1.02,1.0,9456.79,911.59,-56.59,400805.96,9123.39,105.63,-0.78,0.0018,0.0018,8707.41,12675.8
20160304,407924.62,-1532.16,1.02,1.0,7924.62,-221.27,-1190.42,399658.26,28654.49,120.47,-1.15,-0.0037,-0.0037,9456.79,12675.8
20160307,407590.97,-333.65,1.02,1.0,7590.97,-577.93,402.47,399263.88,38847.43,158.19,-1.23,-0.0008,-0.0008,7924.62,12675.8
20160308,407437.09,-153.89,1.02,1.0,7437.09,-1028.02,1128.14,398717.97,47501.64,254.01,-1.27,-0.0004,-0.0004,7590.97,12675.8
20160309,407423.13,-13.96,1.02,1.0,7423.13,603.54,-387.51,400373.55,19615.31,229.99,-1.27,-0.0,-0.0,7437.09,12675.8
20160310,406311.78,-1111.35,1.02,1.0,6311.78,-671.64,-321.82,399210.47,11890.62,117.89,-1.54,-0.0027,-0.0027,7423.13,12675.8
20160311,405431.27,-880.5,1.01,1.0,5431.27,-679.22,-99.87,399219.36,21854.41,101.42,-1.76,-0.0022,-0.0022,6311.78,12675.8
20160314,406117.71,686.44,1.02,1.0,6117.71,474.9,346.39,400340.05,51578.45,134.85,-1.59,0.0017,0.0017,5431.27,12675.8
20160315,406381.8,264.09,1.02,1.0,6381.8,638.94,-246.87,400510.96,21506.32,127.98,-1.53,0.0007,0.0007,6117.71,12675.8
20160316,405657.19,-724.61,1.01,1.0,5657.19,-205.44,-373.57,399648.96,30108.43,145.6,-1.7,-0.0018,-0.0018,6381.8,12675.8
20160317,407227.6,1570.41,1.02,1.0,7227.6,731.0,1043.95,400526.46,46758.41,204.54,-1.32,0.0039,0.0039,5657.19,12675.8
20160318,409828.76,2601.16,1.02,1.01,9828.76,2537.9,221.68,402379.48,12361.12,158.42,-0.69,0.0064,0.0064,7227.6,12675.8
20160321,410427.7,598.94,1.03,1.0,10427.7,494.47,189.35,400409.59,27467.6,84.88,-0.54,0.0015,0.0015,9828.76,12675.8
20160322,410855.52,427.81,1.03,1.0,10855.52,680.45,-105.84,400533.65,35701.9,146.8,-0.44,0.001,0.001,10427.7,12675.8
20160323,411611.11,755.6,1.03,1.0,11611.11,544.62,411.57,400344.03,42928.67,200.59,-0.26,0.0018,0.0018,10855.52,12675.8
20160324,411808.88,197.76,1.03,1.0,11808.88,1459.22,-1023.69,401221.45,68767.62,237.77,-0.21,0.0005,0.0005,11611.11,12675.8
20160325,408331.94,-3476.94,1.02,0.99,8331.94,-1524.55,-1593.88,398116.94,78227.4,358.51,-1.05,-0.0084,-0.0085,11808.88,12675.8
20160328,405836.14,-2495.8,1.01,0.99,5836.14,-1255.23,-917.14,398421.33,47567.4,323.44,-1.66,-0.0061,-0.0061,8331.94,12675.8
20160329,403901.29,-1934.85,1.01,1.0,3901.29,-832.47,-840.31,398905.46,41498.3,262.07,-2.13,-0.0048,-0.0048,5836.14,12675.8
20160330,405161.07,1259.78,1.01,1.0,5161.07,716.3,700.13,400559.65,32995.62,156.65,-1.82,0.0031,0.0031,3901.29,12675.8
20160331,406519.86,1358.79,1.02,1.0,6519.86,1438.99,28.46,401330.33,15341.94,108.66,-1.49,0.0034,0.0033,5161.07,12675.8
20160401,405939.84,-580.03,1.01,1.0,5939.84,-115.0,-289.88,399709.86,56858.87,175.14,-1.63,-0.0014,-0.0014,6519.86,12675.8
20160405,407950.99,2011.16,1.02,1.0,7950.99,1500.39,753.14,401258.02,41349.64,242.37,-1.14,0.005,0.0049,5939.84,12675.8
20160406,409043.43,1092.44,1.02,1.0,9043.43,1423.06,-192.76,401285.2,38782.01,137.86,-0.88,0.0027,0.0027,7950.99,12675.8
20160407,407730.9,-1312.53,1.02,1.0,7730.9,-239.32,-838.77,399526.24,57705.09,234.44,-1.2,-0.0032,-0.0032,9043.43,12675.8
20160408,407328.6,-402.3,1.02,1.0,7328.6,-243.33,127.9,399469.79,60183.8,286.88,-1.3,-0.001,-0.001,7730.9,12675.8
20160411,408383.1,1054.5,1.02,1.0,8383.1,812.88,427.67,400626.83,107647.01,186.05,-1.04,0.0026,0.0026,7328.6,12675.8
20160412,405841.63,-2541.47,1.01,0.99,5841.63,-1841.22,-344.32,397802.85,55082.05,355.93,-1.66,-0.0062,-0.0062,8383.1,12675.8
20160413,406663.39,821.76,1.02,1.0,6663.39,843.32,198.14,400623.62,69584.17,219.7,-1.46,0.002,0.002,5841.63,12675.8
20160414,407875.53,1212.14,1.02,1.0,7875.53,1342.17,77.96,401134.17,83939.65,208.0,-1.16,0.003,0.003,6663.39,12675.8
20160415,407322.03,-553.49,1.02,1.0,7322.03,543.1,-900.77,400347.27,88211.67,195.83,-1.3,-0.0014,-0.0014,7875.53,12675.8
20160418,404252.0,-3070.03,1.01,0.99,4252.0,-2380.48,-366.25,397296.23,57104.22,323.29,-2.04,-0.0075,-0.0076,7322.03,12675.8
20160419,404878.02,626.02,1.01,1.0,4878.02,830.45,82.99,400543.03,85061.9,287.42,-1.89,0.0015,0.0015,4252.0,12675.8
20160420,404959.59,81.57,1.01,1.0,4959.59,1266.86,-788.27,400869.84,61460.92,397.02,-1.87,0.0002,0.0002,4878.02,12675.8
20160421,405637.94,678.35,1.01,1.0,5637.94,1240.02,-222.8,400901.14,35671.62,338.88,-1.71,0.0017,0.0017,4959.59,12675.8
20160422,405622.85,-15.09,1.01,1.0,5622.85,394.82,-174.07,400158.97,53129.1,235.85,-1.71,-0.0,-0.0,5637.94,12675.8
20160425,405980.84,358.0,1.01,1.0,5980.84,795.75,-200.02,400558.01,44883.81,237.74,-1.62,0.0009,0.0009,5622.85,12675.8
20160426,407497.7,1516.86,1.02,1.0,7497.7,1452.12,318.66,401198.2,53020.1,253.92,-1.25,0.0037,0.0037,5980.84,12675.8
20160427,409003.26,1505.56,1.02,1.0,9003.26,1849.38,-156.24,401661.8,49833.87,187.58,-0.89,0.0037,0.0037,7497.7,12675.8
20160428,409372.9,369.63,1.02,1.0,9372.9,573.99,12.76,400356.88,49555.35,217.11,-0.8,0.0009,0.0009,9003.26,12675.8
20160429,409363.16,-9.74,1.02,1.0,9363.16,954.73,-742.03,400732.29,73953.51,222.44,-0.8,-0.0,-0.0,9372.9,12675.8
20160503,411657.74,2294.58,1.03,1.01,11657.74,1358.24,1214.33,401080.25,51711.8,277.99,-0.25,0.0056,0.0056,9363.16,12675.8
20160504,413245.64,1587.89,1.03,1.0,13245.64,1767.53,-78.62,401666.51,40013.64,101.02,0.14,0.0039,0.0038,11657.74,12675.8
20160505,413681.91,436.28,1.03,1.0,13681.91,5.51,581.31,399854.97,82766.98,150.54,0.11,0.0011,0.0011,13245.64,13245.64
20160506,412566.2,-1115.71,1.03,1.0,12566.2,643.67,-1409.67,400293.96,66024.18,349.71,-0.27,-0.0027,-0.0027,13681.91,13681.91
20160509,409321.15,-3245.05,1.02,0.99,9321.15,-2560.88,-417.77,397172.72,46475.3,266.4,-1.05,-0.0079,-0.0079,12566.2,13681.91
20160510,408351.12,-970.03,1.02,1.0,8351.12,-653.46,-121.2,399151.17,44646.56,195.37,-1.29,-0.0024,-0.0024,9321.15,13681.91
20160511,408946.42,595.3,1.02,1.0,8946.42,1680.71,-891.25,401486.55,39942.6,194.16,-1.14,0.0015,0.0015,8351.12,13681.91
20160512,408208.21,-738.21,1.02,1.0,8208.21,-856.51,303.68,398958.11,33512.23,185.38,-1.32,-0.0018,-0.0018,8946.42,13681.91
20160513,409098.81,890.6,1.02,1.0,9098.81,851.22,171.49,400719.11,45361.62,132.11,-1.11,0.0022,0.0022,8208.21,13681.91
20160516,410554.45,1455.64,1.03,1.0,10554.45,924.19,694.7,400760.94,35447.11,163.25,-0.76,0.0036,0.0036,9098.81,13681.91
20160517,411249.44,694.99,1.03,1.0,11249.44,1026.35,-206.46,400901.45,37358.77,124.9,-0.59,0.0017,0.0017,10554.45,13681.91
20160518,410393.99,-855.45,1.03,1.0,10393.99,-634.52,3.23,399141.32,51068.59,224.16,-0.79,-0.0021,-0.0021,11249.44,13681.91
20160519,411912.43,1518.44,1.03,1.0,11912.43,1656.0,11.92,401506.52,36857.17,149.48,-0.43,0.0037,0.0037,10393.99,13681.91
20160520,413428.85,1516.42,1.03,1.0,13428.85,834.17,860.1,400656.32,63155.05,177.85,-0.06,0.0037,0.0037,11912.43,13681.91
20160523,415791.31,2362.46,1.04,1.01,15791.31,2079.03,489.75,401872.71,44088.05,206.32,0.51,0.0057,0.0057,13428.85,13681.91
20160524,415328.11,-463.2,1.04,1.0,15328.11,-186.81,-87.64,399624.43,61389.3,188.76,-0.11,-0.0011,-0.0011,15791.31,15791.31
20160525,415154.41,-173.7,1.04,1.0,15154.41,556.44,-558.23,400384.52,59721.33,171.92,-0.15,-0.0004,-0.0004,15328.11,15791.31
20160526,415319.88,165.48,1.04,1.0,15319.88,-774.57,1177.51,398987.97,53218.57,237.46,-0.11,0.0004,0.0004,15154.41,15791.31
20160527,416559.77,1239.88,1.04,1.0,16559.77,1613.14,-214.9,401454.78,46056.52,158.36,0.18,0.003,0.003,15319.88,15791.31
20160530,416256.63,-303.14,1.04,1.0,16256.63,-318.33,226.1,399470.76,46272.99,210.91,-0.07,-0.0007,-0.0007,16559.77,16559.77
20160531,418060.68,1804.05,1.05,1.0,18060.68,1010.97,954.39,400849.66,42763.53,161.31,0.36,0.0043,0.0043,16256.63,16559.77
20160601,420136.21,2075.54,1.05,1.0,20136.21,1760.17,402.47,401673.07,20341.04,87.1,0.5,0.005,0.005,18060.68,18060.68
20160602,420761.42,625.21,1.05,1.0,20761.42,417.01,312.39,400312.82,41798.92,104.19,0.15,0.0015,0.0015,20136.21,20136.21
20160603,421141.35,379.93,1.05,1.0,21141.35,773.62,-181.47,400561.4,88409.43,212.22,0.09,0.0009,0.0009,20761.42,20761.42
20160606,417321.31,-3820.04,1.04,0.99,17321.31,-3277.24,-260.8,396440.75,94139.52,282.01,-0.91,-0.0091,-0.0091,21141.35,21141.35
20160607,410389.05,-6932.26,1.03,0.98,10389.05,-7591.98,842.31,392225.43,83709.36,182.59,-2.55,-0.0166,-0.0168,17321.31,21141.35
20160608,403676.75,-6712.3,1.01,0.98,3676.75,-6625.44,257.5,393030.2,93638.15,344.36,-4.15,-0.0164,-0.0165,10389.05,21141.35
20160613,402040.81,-1635.94,1.01,1.0,2040.81,136.94,-1421.15,399785.21,52699.75,351.73,-4.54,-0.0041,-0.0041,3676.75,21141.35
20160614,400478.37,-1562.44,1.0,1.0,478.37,-1669.99,345.91,398091.66,47921.66,238.35,-4.91,-0.0039,-0.0039,2040.81,21141.35
20160615,403132.12,2653.75,1.01,1.01,3132.12,2361.54,549.55,402104.2,37890.12,257.34,-4.28,0.0066,0.0066,478.37,21141.35
20160616,404191.36,1059.24,1.01,1.0,4191.36,862.72,296.03,400763.21,34185.64,99.51,-4.02,0.0026,0.0026,3132.12,21141.35
20160617,403738.08,-453.28,1.01,1.0,3738.08,-300.74,71.97,399474.75,104161.29,224.51,-4.13,-0.0011,-0.0011,4191.36,21141.35
20160620,407268.33,3530.24,1.02,1.01,7268.33,4066.81,-147.07,403677.32,63690.3,389.49,-3.29,0.0087,0.0087,3738.08,21141.35
20160621,407060.76,-207.57,1.02,1.0,7060.76,176.15,-158.52,399950.96,52501.87,225.19,-3.34,-0.0005,-0.0005,7268.33,21141.35
20160622,408000.64,939.88,1.02,1.0,8000.64,893.63,326.76,400613.12,64059.14,280.51,-3.12,0.0023,0.0023,7060.76,21141.35
20160623,409713.89,1713.25,1.02,1.0,9713.89,2556.56,-562.97,402276.22,50210.11,280.34,-2.71,0.0042,0.0042,8000.64,21141.35
20160624,409116.83,-597.06,1.02,1.0,9116.83,-543.93,185.26,399217.67,42453.17,238.4,-2.86,-0.0015,-0.0015,9713.89,21141.35
20160627,410346.26,1229.43,1.03,1.0,10346.26,1190.7,271.82,400957.61,95037.3,233.09,-2.56,0.003,0.003,9116.83,21141.35
20160628,416054.4,5708.15,1.04,1.01,16054.4,5962.44,16.29,405691.86,42626.82,270.58,-1.21,0.0139,0.0138,10346.26,21141.35
20160629,415944.33,-110.07,1.04,1.0,15944.33,72.14,-54.92,399944.85,58567.89,127.29,-1.23,-0.0003,-0.0003,16054.4,21141.35
20160630,416269.64,325.31,1.04,1.0,16269.64,890.32,-246.77,400572.09,139941.43,318.23,-1.16,0.0008,0.0008,15944.33,21141.35
20160701,420023.37,3753.72,1.05,1.01,20023.37,4555.96,-389.84,404143.56,86541.77,412.4,-0.27,0.009,0.009,16269.64,21141.35
20160704,422585.58,2562.21,1.06,1.01,22585.58,2084.83,821.0,401741.21,101846.14,343.62,0.34,0.0061,0.0061,20023.37,21141.35
20160705,426151.34,3565.76,1.07,1.01,26151.34,3792.61,41.65,403524.11,110459.92,268.5,0.84,0.0084,0.0084,22585.58,22585.58
20160706,426964.35,813.01,1.07,1.0,26964.35,1019.37,151.61,400661.4,95996.63,357.97,0.19,0.0019,0.0019,26151.34,26151.34
20160707,426621.56,-342.79,1.07,1.0,26621.56,170.16,-181.98,399839.19,85361.37,330.97,-0.08,-0.0008,-0.0008,26964.35,26964.35
20160708,428180.12,1558.56,1.07,1.0,28180.12,2496.32,-604.99,402163.55,104067.72,332.77,0.28,0.0037,0.0036,26621.56,26964.35
20160711,428564.62,384.5,1.07,1.0,28564.62,724.33,39.61,400344.89,117710.29,379.44,0.09,0.0009,0.0009,28180.12,28180.12
20160712,430967.14,2402.52,1.08,1.01,30967.14,1660.54,1153.09,401249.43,89443.61,411.11,0.56,0.0056,0.0056,28564.62,28564.62
20160713,432853.14,1886.0,1.08,1.0,32853.14,2768.64,-557.82,402443.82,98421.25,324.82,0.44,0.0044,0.0044,30967.14,30967.14
20160714,435036.35,2183.21,1.09,1.01,35036.35,2431.94,68.27,402114.95,76267.56,316.99,0.5,0.005,0.005,32853.14,32853.14
20160715,436004.38,968.03,1.09,1.0,36004.38,1862.85,-674.64,401642.66,71738.4,220.19,0.22,0.0022,0.0022,35036.35,35036.35
20160718,437124.44,1120.06,1.09,1.0,37124.44,1740.15,-294.64,401414.7,123251.4,325.45,0.26,0.0026,0.0026,36004.38,36004.38
20160719,440552.94,3428.5,1.1,1.01,40552.94,3936.04,-126.96,403555.46,62057.2,380.58,0.78,0.0078,0.0078,37124.44,37124.44
20160720,441011.54,458.59,1.1,1.0,41011.54,1561.85,-790.07,401248.66,100784.28,313.19,0.1,0.001,0.001,40552.94,40552.94
20160721,441643.09,631.55,1.1,1.0,41643.09,2171.04,-1176.11,401807.66,83616.75,363.38,0.14,0.0014,0.0014,41011.54,41011.54
20160722,441121.29,-521.79,1.1,1.0,41121.29,42.02,-291.53,399769.74,59912.66,272.28,-0.12,-0.0012,-0.0012,41643.09,41643.09
20160725,440709.38,-411.92,1.1,1.0,40709.38,318.62,-564.33,400152.41,60451.57,166.21,-0.21,-0.0009,-0.0009,41121.29,41643.09
20160726,440948.56,239.18,1.1,1.0,40948.56,495.53,-56.04,400295.22,70672.84,200.31,-0.16,0.0005,0.0005,40709.38,41643.09
20160727,440448.17,-500.39,1.1,1.0,40448.17,114.54,-297.56,399797.17,29447.79,317.37,-0.27,-0.0011,-0.0011,40948.56,41643.09
20160728,440509.9,61.73,1.1,1.0,40509.9,-151.44,389.02,399672.71,43130.06,175.85,-0.26,0.0001,0.0001,40448.17,41643.09
20160729,440859.18,349.28,1.1,1.0,40859.18,837.94,-285.45,400634.72,37863.44,203.22,-0.18,0.0008,0.0008,40509.9,41643.09
20160801,440911.02,51.85,1.1,1.0,40911.02,447.62,-200.67,400252.51,24063.0,195.11,-0.17,0.0001,0.0001,40859.18,41643.09
20160802,440478.22,-432.81,1.1,1.0,40478.22,-258.34,-83.73,399650.93,27852.13,90.73,-0.26,-0.001,-0.001,40911.02,41643.09
20160803,441902.4,1424.19,1.1,1.0,41902.4,1358.06,187.31,401236.88,44595.23,121.18,0.06,0.0032,0.0032,40478.22,41643.09
20160804,443477.96,1575.56,1.11,1.0,43477.96,2040.84,-293.99,401869.55,67279.96,171.29,0.36,0.0036,0.0036,41902.4,41902.4
20160805,444106.07,628.11,1.11,1.0,44106.07,837.08,34.32,400593.79,73181.58,243.29,0.14,0.0014,0.0014,43477.96,43477.96
20160808,444108.1,2.03,1.11,1.0,44108.1,80.97,164.83,399837.2,55131.76,243.77,0.0,0.0,0.0,44106.07,44106.07
20160809,445668.07,1559.97,1.11,1.0,45668.07,1175.06,569.96,400990.01,76263.19,185.05,0.35,0.0035,0.0035,44108.1,44108.1
20160810,446868.24,1200.17,1.12,1.0,46868.24,1676.63,-238.04,401438.21,89777.53,238.42,0.27,0.0027,0.0027,45668.07,45668.07
20160811,447255.46,387.23,1.12,1.0,47255.46,924.66,-279.23,400666.46,65831.2,258.2,0.09,0.0009,0.0009,46868.24,46868.24
20160812,449172.82,1917.35,1.12,1.0,49172.82,1423.23,667.03,401250.32,70274.43,172.91,0.43,0.0043,0.0043,47255.46,47255.46
20160815,452209.01,3036.19,1.13,1.01,52209.01,2775.61,491.59,402544.6,60567.23,231.01,0.68,0.0068,0.0067,49172.82,49172.82
20160816,455255.52,3046.51,1.14,1.01,55255.52,3057.82,207.9,402838.61,50658.62,219.21,0.67,0.0067,0.0067,52209.01,52209.01
20160817,454341.83,-913.69,1.14,1.0,54341.83,386.89,-995.09,400081.4,107627.15,305.49,-0.2,-0.002,-0.002,55255.52,55255.52
20160818,457836.2,3494.37,1.14,1.01,57836.2,4171.55,-331.41,403825.78,70335.0,345.77,0.57,0.0077,0.0077,54341.83,55255.52
20160819,459232.65,1396.45,1.15,1.0,59232.65,2341.1,-710.22,402106.67,76281.32,234.43,0.31,0.0031,0.003,57836.2,57836.2
20160822,457797.9,-1434.75,1.14,1.0,57797.9,537.1,-1563.72,400128.97,120310.05,408.13,-0.31,-0.0031,-0.0031,59232.65,59232.65
20160823,459089.56,1291.66,1.15,1.0,59089.56,1574.18,172.52,401119.14,71428.68,455.04,-0.03,0.0028,0.0028,57797.9,59232.65
20160824,461878.29,2788.73,1.15,1.01,61878.29,3433.52,-340.61,403129.34,77303.74,304.18,0.58,0.0061,0.0061,59089.56,59232.65
20160825,464391.2,2512.91,1.16,1.01,64391.2,2517.43,280.04,402232.88,42010.11,284.55,0.54,0.0054,0.0054,61878.29,61878.29
20160826,464330.66,-60.55,1.16,1.0,64330.66,467.26,-259.32,400198.77,106689.0,268.49,-0.01,-0.0001,-0.0001,64391.2,64391.2
20160829,466359.6,2028.94,1.17,1.0,66359.6,2654.78,-243.81,402272.75,65042.76,382.03,0.42,0.0044,0.0044,64330.66,64391.2
20160830,467499.59,1139.99,1.17,1.0,67499.59,1956.31,-591.17,401731.16,50500.18,225.15,0.24,0.0024,0.0024,66359.6,66359.6
20160831,467035.02,-464.56,1.17,1.0,67035.02,-104.05,-68.28,399603.71,101535.75,292.24,-0.1,-0.001,-0.001,67499.59,67499.59
20160901,473092.93,6057.91,1.18,1.01,73092.93,6689.2,-288.18,406346.09,90413.84,343.11,1.2,0.013,0.0129,67035.02,67499.59
20160902,475022.16,1929.23,1.19,1.0,75022.16,2339.31,-52.95,401982.18,117313.09,357.13,0.41,0.0041,0.0041,73092.93,73092.93
20160905,479451.95,4429.79,1.2,1.01,79451.95,4894.46,-120.81,404550.59,63207.14,343.87,0.93,0.0093,0.0093,75022.16,75022.16
20160906,482159.01,2707.06,1.21,1.01,82159.01,2521.16,451.12,402255.94,108515.77,265.22,0.56,0.0056,0.0056,79451.95,79451.95
20160907,483857.62,1698.61,1.21,1.0,83857.62,2414.01,-434.14,402132.76,87620.01,281.25,0.35,0.0035,0.0035,82159.01,82159.01
20160908,485225.12,1367.5,1.21,1.0,85225.12,1645.92,38.02,401329.48,82916.22,316.44,0.28,0.0028,0.0028,83857.62,83857.62
20160909,486854.68,1629.56,1.22,1.0,86854.68,3032.9,-1142.44,402772.0,63568.84,260.9,0.34,0.0034,0.0034,85225.12,85225.12
20160912,484032.55,-2822.12,1.21,0.99,84032.55,-1602.51,-887.78,398065.66,89805.66,331.83,-0.58,-0.0058,-0.0058,86854.68,86854.68
20160913,484808.63,776.08,1.21,1.0,84808.63,877.9,142.49,400633.59,41297.22,244.31,-0.42,0.0016,0.0016,84032.55,86854.68
20160914,485215.38,406.75,1.21,1.0,85215.38,821.49,-191.21,400597.95,79830.19,223.54,-0.34,0.0008,0.0008,84808.63,86854.68
20160919,487690.84,2475.46,1.22,1.01,87690.84,2562.3,164.82,402310.64,71823.69,251.66,0.17,0.0051,0.0051,85215.38,86854.68
20160920,488745.84,1055.0,1.22,1.0,88745.84,1313.61,-12.48,401067.48,76995.59,246.13,0.22,0.0022,0.0022,87690.84,87690.84
20160921,488159.32,-586.52,1.22,1.0,88159.32,438.55,-802.97,400216.45,79155.08,222.1,-0.12,-0.0012,-0.0012,88745.84,88745.84
20160922,488287.22,127.89,1.22,1.0,88287.22,148.1,154.27,399973.63,67022.7,174.47,-0.09,0.0003,0.0003,88159.32,88745.84
20160923,488391.86,104.64,1.22,1.0,88391.86,683.95,-380.3,400484.94,66480.61,199.01,-0.07,0.0002,0.0002,88287.22,88745.84
20160926,486055.66,-2336.2,1.22,1.0,86055.66,-1271.42,-801.96,398465.77,63480.11,262.81,-0.55,-0.0048,-0.0048,88391.86,88745.84
20160927,485531.55,-524.11,1.21,1.0,85531.55,186.91,-524.51,400000.4,42822.86,186.51,-0.66,-0.0011,-0.0011,86055.66,88745.84
20160928,484603.1,-928.45,1.21,1.0,84603.1,-611.65,-153.34,399224.9,49476.17,163.45,-0.85,-0.0019,-0.0019,85531.55,88745.84
20160929,485701.23,1098.13,1.21,1.0,85701.23,1143.83,75.13,401022.99,39083.76,120.84,-0.62,0.0023,0.0023,84603.1,88745.84
20160930,485704.8,3.57,1.21,1.0,85704.8,-2.79,107.31,399896.26,51029.9,100.95,-0.62,0.0,0.0,85701.23,88745.84
