,available_cash,chg,interests,log_chg,mktime,profit,retrace,value
66,402136.79,0.0092,402281.43,0.0092,20160414,2281.43,-1.935,1.0057
67,401645.55,0.0018,402993.63,0.0018,20160415,2993.63,-1.7614,1.0075
68,395537.04,-0.0116,398318.18,-0.0117,20160418,-1681.82,-2.9012,0.9958
69,400807.74,0.0028,399439.63,0.0028,20160419,-560.37,-2.6278,0.9986
70,400157.76,0.0003,399552.26,0.0003,20160420,-447.74,-2.6003,0.9989
71,400581.02,-0.0003,399412.97,-0.0003,20160421,-587.03,-2.6343,0.9985
72,398083.25,-0.0044,397675.14,-0.0044,20160422,-2324.86,-3.0579,0.9942
73,400746.84,0.0024,398646.74,0.0024,20160425,-1353.26,-2.8211,0.9966
74,401456.62,0.0061,401095.79,0.0061,20160426,1095.79,-2.2241,1.0027
75,402808.68,0.0031,402326.67,0.0031,20160427,2326.67,-1.924,1.0058
76,398826.89,-0.0016,401672.32,-0.0016,20160428,1672.32,-2.0835,1.0042
77,400363.55,-0.0005,401468.89,-0.0005,20160429,1468.89,-2.1331,1.0037
78,401321.29,0.0075,404495.88,0.0075,20160503,4495.88,-1.3952,1.0112
79,403308.81,0.0099,408515.81,0.0099,20160504,8515.81,-0.4153,1.0213
80,400095.6,0.0044,410314.24,0.0044,20160505,10314.24,0.0232,1.0258
81,400664.16,-0.0048,408362.55,-0.0048,20160506,8362.55,-0.4757,1.0209
82,393816.46,-0.0161,401780.06,-0.0163,20160509,1780.06,-2.0799,1.0045
83,397935.73,-0.0057,399497.6,-0.0057,20160510,-502.4,-2.6362,0.9987
84,400163.22,-0.0032,398238.05,-0.0032,20160511,-1761.95,-2.9432,0.9956
85,394831.13,-0.0112,393779.57,-0.0113,20160512,-6220.43,-4.0298,0.9844
86,401010.48,0.0031,395018.57,0.0031,20160513,-4981.43,-3.7278,0.9875
87,400144.9,0.0033,396309.71,0.0033,20160516,-3690.29,-3.4131,0.9908
88,401544.7,0.0033,397637.02,0.0033,20160517,-2362.98,-3.0896,0.9941
89,397837.43,-0.0048,395739.72,-0.0048,20160518,-4260.28,-3.552,0.9893
90,401551.4,0.0043,397438.42,0.0043,20160519,-2561.58,-3.138,0.9936
91,400301.3,0.004,399047.79,0.004,20160520,-952.21,-2.7458,0.9976
92,401985.85,0.008,402233.07,0.008,20160523,2233.07,-1.9695,1.0056
93,400391.46,0.0031,403490.8,0.0031,20160524,3490.8,-1.663,1.0087
94,401208.57,0.0028,404605.29,0.0028,20160525,4605.29,-1.3914,1.0115
95,398130.65,0.0034,405991.66,0.0034,20160526,5991.66,-1.0535,1.015
96,403072.65,0.0046,407853.54,0.0046,20160527,7853.54,-0.5997,1.0196
97,398928.24,-0.0015,407244.9,-0.0015,20160530,7244.9,-0.748,1.0181
98,401739.02,0.0112,411799.89,0.0111,20160531,11799.89,0.3621,1.0295
99,404719.86,0.0145,417791.24,0.0144,20160601,17791.24,1.4549,1.0445
100,400808.0,0.0065,420504.63,0.0065,20160602,20504.63,0.6495,1.0513
101,401477.34,0.0021,421386.57,0.0021,20160603,21386.57,0.2097,1.0535
102,396094.96,-0.0083,417873.87,-0.0084,20160606,17873.87,-0.8336,1.0447
103,393576.35,-0.01,413695.38,-0.01,20160607,13695.38,-1.8252,1.0342
104,392488.25,-0.0174,406483.84,-0.0176,20160608,6483.84,-3.5366,1.0162
105,397473.45,-0.0106,402175.03,-0.0107,20160613,2175.03,-4.5591,1.0054
106,397062.08,-0.0065,399580.39,-0.0065,20160614,-419.61,-5.1749,0.999
107,403587.59,0.0124,404551.01,0.0124,20160615,4551.01,-3.9953,1.0114
108,400545.17,0.0034,405924.83,0.0034,20160616,5924.83,-3.6693,1.0148
109,401417.68,0.006,408358.2,0.006,20160617,8358.2,-3.0918,1.0209
110,404688.59,0.0115,413042.43,0.0114,20160620,13042.43,-1.9802,1.0326
111,400435.36,0.0028,414200.48,0.0028,20160621,14200.48,-1.7053,1.0355
112,400640.83,0.0031,415493.89,0.0031,20160622,15493.89,-1.3984,1.0387
113,401924.79,0.0056,417825.63,0.0056,20160623,17825.63,-0.8451,1.0446
114,400530.23,0.007,420769.93,0.007,20160624,20769.93,-0.1463,1.0519
115,403752.3,0.0113,425507.18,0.0112,20160627,25507.18,0.9779,1.0638
116,407327.1,0.0185,433389.11,0.0184,20160628,33389.11,1.8524,1.0835
117,402087.89,0.0074,436581.1,0.0073,20160629,36581.1,0.7365,1.0915
118,399519.11,-0.0043,434687.3,-0.0043,20160630,34687.3,-0.4338,1.0867
119,404662.65,0.0117,439773.41,0.0116,20160701,39773.41,0.7312,1.0994
120,401704.05,0.0106,444434.08,0.0105,20160704,44434.08,1.0598,1.1111
121,409022.76,0.0222,454311.88,0.022,20160705,54311.88,2.2226,1.1358
122,399155.68,-0.0017,453529.33,-0.0017,20160706,53529.33,-0.1723,1.1338
123,399565.79,-0.0019,452652.94,-0.0019,20160707,52652.94,-0.3652,1.1316
124,401805.02,0.0009,453054.6,0.0009,20160708,53054.6,-0.2767,1.1326
125,395845.04,-0.0117,447742.35,-0.0118,20160711,47742.35,-1.446,1.1194
126,400014.73,0.003,449095.09,0.003,20160712,49095.09,-1.1483,1.1227
127,402885.55,0.0051,451398.69,0.0051,20160713,51398.69,-0.6412,1.1285
128,401814.53,0.0058,453996.09,0.0057,20160714,53996.09,-0.0695,1.135
129,401683.4,0.0015,454684.24,0.0015,20160715,54684.24,0.082,1.1367
130,397905.49,-0.0063,451834.27,-0.0063,20160718,51834.27,-0.6268,1.1296
131,402164.74,0.0065,454789.53,0.0065,20160719,54789.53,0.0232,1.137
132,401775.71,0.0039,456582.77,0.0039,20160720,56582.77,0.3943,1.1415
133,400270.19,-0.0031,455173.5,-0.0031,20160721,55173.5,-0.3087,1.1379
134,397976.09,-0.0061,452410.1,-0.0061,20160722,52410.1,-0.9139,1.131
135,399079.92,-0.0038,450673.63,-0.0038,20160725,50673.63,-1.2942,1.1267
136,401686.41,0.0039,452452.33,0.0039,20160726,52452.33,-0.9046,1.1311
137,397603.47,-0.0052,450119.07,-0.0052,20160727,50119.07,-1.4157,1.1253
138,399542.35,-0.0001,450064.03,-0.0001,20160728,50064.03,-1.4277,1.1252
139,400414.64,0.0002,450155.03,0.0002,20160729,50155.03,-1.4078,1.1254
140,397008.93,-0.0086,446303.11,-0.0086,20160801,46303.11,-2.2514,1.1158
141,398152.66,-0.0048,444161.2,-0.0048,20160802,44161.2,-2.7205,1.1104
142,401556.5,0.0065,447043.48,0.0065,20160803,47043.48,-2.0893,1.1176
143,403832.2,0.0062,449824.2,0.0062,20160804,49824.2,-1.4803,1.1246
144,399395.56,-0.0015,449151.09,-0.0015,20160805,49151.09,-1.6277,1.1229
145,398286.01,-0.0027,447942.11,-0.0027,20160808,47942.11,-1.8925,1.1199
146,402678.89,0.0098,452317.2,0.0097,20160809,52317.2,-0.9342,1.1308
147,402956.14,0.0071,455544.23,0.0071,20160810,55544.23,-0.2275,1.1389
148,401312.28,-0.0006,455270.17,-0.0006,20160811,55270.17,-0.2875,1.1382
149,401611.37,0.0059,457954.45,0.0059,20160812,57954.45,0.3004,1.1449
150,402687.12,0.0092,462178.98,0.0092,20160815,62178.98,0.9225,1.1554
151,405261.68,0.011,467275.15,0.011,20160816,67275.15,1.1026,1.1682
152,401182.67,0.0017,468064.43,0.0017,20160817,68064.43,0.1689,1.1702
153,405413.96,0.0105,472996.22,0.0105,20160818,72996.22,1.0537,1.1825
154,401346.7,0.0014,473664.57,0.0014,20160819,73664.57,0.1413,1.1842
155,399283.93,-0.0049,471348.94,-0.0049,20160822,71348.94,-0.4889,1.1784
156,395495.1,-0.0084,467376.63,-0.0085,20160823,67376.63,-1.3275,1.1684
157,402934.55,0.0046,469545.4,0.0046,20160824,69545.4,-0.8696,1.1739
158,400596.35,0.0036,471229.26,0.0036,20160825,71229.26,-0.5141,1.1781
159,398801.07,-0.0062,468303.34,-0.0062,20160826,68303.34,-1.1319,1.1708
160,398817.52,-0.003,466913.63,-0.003,20160829,66913.63,-1.4253,1.1673
161,401426.64,0.0017,467724.44,0.0017,20160830,67724.44,-1.2541,1.1693
162,399911.94,0.0008,468099.32,0.0008,20160831,68099.32,-1.1749,1.1702
163,407622.44,0.0158,475481.51,0.0156,20160901,75481.51,0.3836,1.1887
164,401856.9,0.0034,477097.41,0.0034,20160902,77097.41,0.3398,1.1927
165,403940.88,0.0042,479109.26,0.0042,20160905,79109.26,0.4217,1.1978
166,402554.44,0.0076,482740.2,0.0075,20160906,82740.2,0.7579,1.2069
167,401499.98,0.0022,483806.42,0.0022,20160907,83806.42,0.2209,1.2095
168,400474.7,0.0013,484419.43,0.0013,20160908,84419.43,0.1267,1.211
169,401011.49,-0.0018,483527.86,-0.0018,20160909,83527.86,-0.184,1.2088
170,396428.98,-0.0074,479938.53,-0.0075,20160912,79938.53,-0.925,1.1998
171,401157.65,0.0013,480560.58,0.0013,20160913,80560.58,-0.7966,1.2014
172,399766.45,-0.0018,479707.79,-0.0018,20160914,79707.79,-0.9726,1.1993
173,402150.58,0.0042,481710.9,0.0042,20160919,81710.9,-0.5591,1.2043
174,400810.73,0.002,482673.31,0.002,20160920,82673.31,-0.3605,1.2067
175,401101.96,-0.0007,482355.39,-0.0007,20160921,82355.39,-0.4261,1.2059
176,399666.16,-0.0009,481908.01,-0.0009,20160922,81908.01,-0.5184,1.2048
177,400045.77,-0.0022,480864.5,-0.0022,20160923,80864.5,-0.7339,1.2022
178,396224.94,-0.0114,475396.78,-0.0114,20160926,75396.78,-1.8626,1.1885
179,399595.35,0.0004,475582.47,0.0004,20160927,75582.47,-1.8242,1.189
180,399833.13,-0.0026,474323.47,-0.0027,20160928,74323.47,-2.0841,1.1858
181,401524.43,0.0024,475458.25,0.0024,20160929,75458.25,-1.8499,1.1886
182,399794.41,-0.0016,474689.71,-0.0016,20160930,74689.71,-2.0085,1.1867
183,401212.1,0.006,477543.85,0.006,20161010,77543.85,-1.4193,1.1939
184,405793.49,0.0127,483632.27,0.0127,20161011,83632.27,-0.1625,1.2091
185,401746.42,0.0025,484857.34,0.0025,20161012,84857.34,0.0904,1.2121
186,400864.17,0.0004,485060.84,0.0004,20161013,85060.84,0.042,1.2127
187,401022.56,0.002,486016.24,0.002,20161014,86016.24,0.197,1.215
188,400169.08,-0.0014,485334.05,-0.0014,20161017,85334.05,-0.1404,1.2133
189,402405.91,0.0056,488067.89,0.0056,20161018,88067.89,0.4221,1.2202
190,404439.67,0.0093,492593.06,0.0092,20161019,92593.06,0.9272,1.2315
191,399636.17,-0.0036,490828.99,-0.0036,20161020,90828.99,-0.3581,1.2271
192,402070.06,0.0054,493491.32,0.0054,20161021,93491.32,0.1824,1.2337
193,402409.81,0.0063,496582.78,0.0062,20161024,96582.78,0.6264,1.2415
194,405077.92,0.0095,501276.72,0.0094,20161025,101276.72,0.9452,1.2532
195,401018.58,-0.0006,500984.69,-0.0006,20161026,100984.69,-0.0583,1.2525
196,403864.4,0.0064,504180.87,0.0064,20161027,104180.87,0.5794,1.2605
197,401093.87,-0.0003,504008.91,-0.0003,20161028,104008.91,-0.0341,1.26
198,399637.04,-0.0031,502426.2,-0.0031,20161031,102426.2,-0.348,1.2561
199,403125.55,0.0069,505875.32,0.0068,20161101,105875.32,0.3361,1.2647
200,403931.26,0.0095,510668.84,0.0094,20161102,110668.84,0.9476,1.2767
201,402404.13,-0.0002,510557.66,-0.0002,20161103,110557.66,-0.0218,1.2764
202,401326.58,-0.0016,509734.29,-0.0016,20161104,109734.29,-0.183,1.2743
203,400325.1,-0.002,508720.49,-0.002,20161107,108720.49,-0.3815,1.2718
204,398376.4,-0.0039,506733.66,-0.0039,20161108,106733.66,-0.7706,1.2668
205,408487.71,0.0162,514965.35,0.0161,20161109,114965.35,0.8413,1.2874
206,404373.26,0.0098,520013.57,0.0098,20161110,120013.57,0.9803,1.3
207,410373.1,0.0162,528424.41,0.016,20161111,128424.41,1.6174,1.3211
208,397038.69,-0.0094,523471.47,-0.0094,20161114,123471.47,-0.9373,1.3087
209,398320.39,-0.006,520312.32,-0.0061,20161115,120312.32,-1.5351,1.3008
210,402049.48,0.0014,521046.56,0.0014,20161116,121046.56,-1.3962,1.3026
211,399570.5,-0.0017,520157.6,-0.0017,20161117,120157.6,-1.5644,1.3004
212,400743.33,0.0012,520782.49,0.0012,20161118,120782.49,-1.4462,1.302
213,404536.06,0.0091,525535.75,0.0091,20161121,125535.75,-0.5467,1.3138
214,404713.35,0.0094,530456.33,0.0093,20161122,130456.33,0.3845,1.3261
215,401716.15,-0.0005,530188.09,-0.0005,20161123,130188.09,-0.0506,1.3255
216,402003.66,0.0016,531053.53,0.0016,20161124,131053.53,0.1126,1.3276
217,404022.93,0.0084,535499.59,0.0083,20161125,135499.59,0.8372,1.3387
218,401531.62,-0.0028,534000.73,-0.0028,20161128,134000.73,-0.2799,1.335
219,396185.93,-0.0104,528434.66,-0.0105,20161129,128434.66,-1.3193,1.3211
220,397698.77,-0.0059,525315.51,-0.0059,20161130,125315.51,-1.9018,1.3133
221,406986.74,0.0091,530088.61,0.009,20161201,130088.61,-1.0105,1.3252
222,397709.75,-0.0061,526876.21,-0.0061,20161202,126876.21,-1.6103,1.3172
223,399374.78,-0.0016,526025.49,-0.0016,20161205,126025.49,-1.7692,1.3151
224,406218.32,0.0111,531874.31,0.0111,20161206,131874.31,-0.677,1.3297
225,401588.97,0.0051,534609.05,0.0051,20161207,134609.05,-0.1663,1.3365
226,404183.06,0.0055,537570.26,0.0055,20161208,137570.26,0.3867,1.3439
227,395295.95,-0.0113,531503.74,-0.0113,20161209,131503.74,-1.1285,1.3288
228,397896.1,-0.0071,527751.28,-0.0071,20161212,127751.28,-1.8265,1.3194
229,400222.75,0.0013,528454.09,0.0013,20161213,128454.09,-1.6958,1.3211
230,402845.83,0.002,529484.93,0.0019,20161214,129484.93,-1.5041,1.3237
231,401812.3,0.0023,530728.62,0.0023,20161215,130728.62,-1.2727,1.3268
232,400611.19,-0.0017,529838.68,-0.0017,20161216,129838.68,-1.4382,1.3246
233,398809.23,-0.004,527745.65,-0.004,20161219,127745.65,-1.8276,1.3194
234,401196.14,0.0008,528185.61,0.0008,20161220,128185.61,-1.7458,1.3205
235,399755.26,-0.0014,527429.74,-0.0014,20161221,127429.74,-1.8864,1.3186
236,403669.89,0.0042,529645.94,0.0042,20161222,129645.94,-1.4741,1.3241
237,397780.2,-0.0081,525363.33,-0.0081,20161223,125363.33,-2.2708,1.3134
238,397865.91,-0.0047,522903.31,-0.0047,20161226,122903.31,-2.7284,1.3073
239,403630.64,0.0074,526790.29,0.0074,20161227,126790.29,-2.0053,1.317
240,398633.99,-0.0029,525272.81,-0.0029,20161228,125272.81,-2.2876,1.3132
241,398403.85,-0.0054,522420.22,-0.0054,20161229,122420.22,-2.8182,1.3061
242,403333.37,0.0041,524560.71,0.0041,20161230,124560.71,-2.4201,1.3114
243,400507.45,0.0018,525506.21,0.0018,20170103,125506.21,-2.2442,1.3138
244,400612.07,0.0004,525711.52,0.0004,20170104,125711.52,-2.206,1.3143
245,401949.2,0.0018,526653.08,0.0018,20170105,126653.08,-2.0308,1.3166
246,397476.56,-0.0076,522645.8,-0.0076,20170106,122645.8,-2.7763,1.3066
247,400547.11,0.0018,523600.02,0.0018,20170109,123600.02,-2.5988,1.309
248,404388.75,0.0063,526915.93,0.0063,20170110,126915.93,-1.9819,1.3173
249,400745.04,-0.0036,525032.79,-0.0036,20170111,125032.79,-2.3322,1.3126
250,399715.08,-0.0043,522751.0,-0.0044,20170112,122751.0,-2.7567,1.3069
251,400004.14,-0.0044,520474.61,-0.0044,20170113,120474.61,-3.1802,1.3012
252,396249.79,-0.0088,515914.5,-0.0088,20170116,115914.5,-4.0285,1.2898
253,404009.5,0.0103,521228.58,0.0102,20170117,121228.58,-3.0399,1.3031
254,404024.5,0.0059,524307.71,0.0059,20170118,124307.71,-2.4671,1.3108
255,397506.44,-0.0064,520939.94,-0.0064,20170119,120939.94,-3.0936,1.3023
256,400090.1,0.0044,523243.69,0.0044,20170120,123243.69,-2.6651,1.3081
257,408158.03,0.0162,531707.97,0.016,20170123,131707.97,-1.0905,1.3293
258,399541.38,-0.0017,530806.03,-0.0017,20170124,130806.03,-1.2583,1.327
259,400307.43,0.001,531350.04,0.001,20170125,131350.04,-1.1571,1.3284
260,404464.96,0.0084,535806.46,0.0084,20170126,135806.46,-0.3281,1.3395
261,401514.9,0.0019,536824.75,0.0019,20170203,136824.75,-0.1387,1.3421
262,400838.05,0.0054,539739.98,0.0054,20170206,139739.98,0.4036,1.3493
263,405904.71,0.0112,545759.82,0.0111,20170207,145759.82,1.1153,1.3644
264,402752.1,0.0072,549686.02,0.0072,20170208,149686.02,0.7194,1.3742
265,401445.65,0.0025,551078.68,0.0025,20170209,151078.68,0.2534,1.3777
266,402404.11,0.002,552169.06,0.002,20170210,152169.06,0.1979,1.3804
267,403015.94,0.0068,555899.81,0.0067,20170213,155899.81,0.6757,1.3897
268,401899.46,0.004,558118.15,0.004,20170214,158118.15,0.3991,1.3953
269,406546.62,0.0092,563253.96,0.0092,20170215,163253.96,0.9202,1.4081
270,402313.86,0.0037,565343.7,0.0037,20170216,165343.7,0.371,1.4134
271,403117.25,0.0034,567290.18,0.0034,20170217,167290.18,0.3443,1.4182
272,397727.05,-0.0059,563950.85,-0.0059,20170220,163950.85,-0.5886,1.4099
273,404640.59,0.0085,568741.44,0.0085,20170221,168741.44,0.2558,1.4219
274,401255.62,0.0016,569677.66,0.0016,20170222,169677.66,0.1646,1.4242
275,400046.26,0.0001,569748.02,0.0001,20170223,169748.02,0.0124,1.4244
276,406224.57,0.0114,576232.44,0.0113,20170224,176232.44,1.1381,1.4406
277,399622.75,-0.0022,574961.65,-0.0022,20170227,174961.65,-0.2205,1.4374
278,402102.34,0.0041,577307.05,0.0041,20170228,177307.05,0.1865,1.4433
279,403251.76,0.0032,579150.28,0.0032,20170301,179150.28,0.3193,1.4479
280,402786.91,0.0043,581665.31,0.0043,20170302,181665.31,0.4343,1.4542
281,398888.54,-0.003,579930.29,-0.003,20170303,179930.29,-0.2983,1.4498
282,402389.82,0.0062,583549.36,0.0062,20170306,183549.36,0.3239,1.4589
283,401385.79,0.0016,584507.25,0.0016,20170307,184507.25,0.1641,1.4613
284,400674.49,0.0012,585227.89,0.0012,20170308,185227.89,0.1233,1.4631
285,402369.19,0.0049,588119.77,0.0049,20170309,188119.77,0.4941,1.4703
286,400170.93,-0.0011,587495.74,-0.0011,20170310,187495.74,-0.1061,1.4687
287,404170.38,0.0065,591342.07,0.0065,20170313,191342.07,0.5479,1.4784
288,403080.65,0.0054,594517.24,0.0054,20170314,194517.24,0.5369,1.4863
289,400274.76,-0.0004,594286.43,-0.0004,20170315,194286.43,-0.0388,1.4857
290,405958.19,0.0127,601836.42,0.0126,20170316,201836.42,1.2311,1.5046
291,405469.83,0.0082,606756.26,0.0081,20170317,206756.26,0.8175,1.5169
292,401114.69,0.0053,610001.85,0.0053,20170320,210001.85,0.5349,1.525
293,406039.49,0.0105,616435.96,0.0105,20170321,216435.96,1.0548,1.5411
294,408692.72,0.0177,627349.44,0.0175,20170322,227349.44,1.7704,1.5684
295,400351.37,-0.002,626094.25,-0.002,20170323,226094.25,-0.2001,1.5652
296,407408.4,0.0117,633409.93,0.0116,20170324,233409.93,0.966,1.5835
297,401159.78,0.0013,634202.5,0.0013,20170327,234202.5,0.1251,1.5855
298,401606.18,0.0007,634633.87,0.0007,20170328,234633.87,0.068,1.5866
299,406835.74,0.0109,641532.38,0.0108,20170329,241532.38,1.087,1.6038
300,400166.11,-0.0012,640752.26,-0.0012,20170330,240752.26,-0.1216,1.6019
301,400382.91,-0.0014,639848.22,-0.0014,20170331,239848.22,-0.2625,1.5996
302,400253.3,0.0003,640039.53,0.0003,20170405,240039.53,-0.2327,1.6001
303,403918.37,0.0053,643408.11,0.0052,20170406,243408.11,0.2924,1.6085
304,397259.47,-0.0069,638988.09,-0.0069,20170407,238988.09,-0.687,1.5975
305,395905.51,-0.0059,635217.83,-0.0059,20170410,235217.83,-1.273,1.588
306,404646.44,0.0089,640898.53,0.0089,20170411,240898.53,-0.39,1.6022
307,401572.61,0.0018,642021.81,0.0018,20170412,242021.81,-0.2155,1.6051
308,399990.31,-0.0009,641435.05,-0.0009,20170413,241435.05,-0.3067,1.6036
309,398172.51,-0.0058,637740.16,-0.0058,20170414,237740.16,-0.8809,1.5944
310,395598.17,-0.0086,632235.08,-0.0087,20170417,232235.08,-1.7365,1.5806
311,400066.69,-0.0011,631531.1,-0.0011,20170418,231531.1,-1.846,1.5788
312,400901.79,0.0012,632264.23,0.0012,20170419,232264.23,-1.732,1.5807
313,400083.35,-0.0008,631755.15,-0.0008,20170420,231755.15,-1.8111,1.5794
314,400287.16,-0.0004,631492.09,-0.0004,20170421,231492.09,-1.852,1.5787
315,398808.91,-0.0028,629754.99,-0.0028,20170424,229754.99,-2.122,1.5744
316,401899.1,0.004,632300.62,0.004,20170425,232300.62,-1.7264,1.5808
317,400781.3,0.0012,633030.69,0.0012,20170426,233030.69,-1.6129,1.5826
318,404450.85,0.0079,638022.57,0.0079,20170427,238022.57,-0.837,1.5951
319,401092.12,0.0014,638897.61,0.0014,20170428,238897.61,-0.701,1.5972
320,399844.07,-0.0002,638751.65,-0.0002,20170502,238751.65,-0.7237,1.5969
321,402751.8,0.0049,641877.07,0.0049,20170503,241877.07,-0.238,1.6047
322,400974.73,0.001,642512.85,0.001,20170504,242512.85,-0.1391,1.6063
323,400983.93,-0.0026,640837.61,-0.0026,20170505,240837.61,-0.3995,1.6021
324,396124.43,-0.0106,634030.76,-0.0107,20170508,234030.76,-1.4574,1.5851
325,398048.79,-0.0026,632380.2,-0.0026,20170509,232380.2,-1.714,1.581
326,399735.15,-0.0024,630867.94,-0.0024,20170510,230867.94,-1.949,1.5772
327,399629.13,0.0014,631756.5,0.0014,20170511,231756.5,-1.8109,1.5794
