symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ300026,22565,22671,1,4.53,0,453.34,5.0,5.0,0.0,0.0,-13.34,4.45,1,100,20171127
SZ000949,22881,22989,1,4.3,0,430.06,5.0,5.0,0.0,0.0,-1.06,4.34,1,100,20171206
SZ000733,22909,23017,1,15.77,0,1576.95,5.0,5.0,0.0,0.0,23.05,16.05,1,100,20171207
SZ002436,22911,23019,1,6.47,0,646.99,5.0,5.0,0.0,0.0,8.01,6.6,1,100,20171207
SZ002828,22945,23054,1,21.59,0,2158.56,5.0,5.0,0.0,0.0,23.44,21.87,1,100,20171208
SZ300175,22997,23106,1,7.56,0,755.93,5.0,5.0,0.0,0.0,1.07,7.62,1,100,20171212
SZ002023,23003,23112,1,11.44,0,1144.26,5.0,5.0,0.0,0.0,12.74,11.62,1,100,20171212
SZ000793,23042,23151,1,10.79,0,1079.33,5.0,5.0,0.0,0.0,-23.33,10.61,1,100,20171213
SZ300570,23068,23177,1,20.95,0,2094.91,5.0,5.0,0.0,0.0,28.09,21.28,1,100,20171214
SZ002524,23071,23180,1,6.33,0,632.86,5.0,5.0,0.0,0.0,-2.86,6.35,1,100,20171214
SZ000697,23132,23241,1,22.88,0,2287.93,5.0,5.0,0.0,0.0,23.07,23.16,1,100,20171218
SZ002915,23146,23255,1,21.85,0,2185.0,5.0,5.0,0.0,0.0,-5.0,21.85,1,100,20171218
SZ300273,23147,23256,1,9.25,0,924.73,5.0,5.0,0.0,0.0,11.27,9.41,1,100,20171218
SH601015,23179,23288,1,10.02,0,1002.17,6.0,5.0,0.0,1.0,20.83,10.29,1,100,20171219
SZ000983,23180,23289,1,9.77,0,976.61,5.0,5.0,0.0,0.0,-13.61,9.68,1,100,20171219
SZ300089,23181,23290,1,10.46,0,1045.8,5.0,5.0,0.0,0.0,19.2,10.7,1,100,20171219
SZ000525,23188,23297,1,19.64,0,1964.17,5.0,5.0,0.0,0.0,83.83,20.53,1,100,20171219
SZ300077,23221,22754,1,14.09,0,1409.0,5.0,5.0,0.0,0.0,-146.0,12.68,1,100,20171220
SZ002839,23222,23331,1,11.56,0,1155.66,5.0,5.0,0.0,0.0,8.34,11.69,1,100,20171220
SZ300377,23225,23334,1,13.15,0,1315.23,5.0,5.0,0.0,0.0,28.77,13.49,1,100,20171220
SH600093,23228,23337,1,11.07,0,1106.99,6.0,5.0,0.0,1.0,-2.99,11.1,1,100,20171220
SZ002201,23229,23338,1,10.82,0,1082.22,5.0,5.0,0.0,0.0,3.78,10.91,1,100,20171220
SH603559,23233,23342,1,35.91,0,3591.36,6.39,5.39,0.0,1.0,-44.75,35.53,1,100,20171220
SZ002177,23235,23344,1,5.12,0,511.92,5.0,5.0,0.0,0.0,-6.92,5.1,1,100,20171220
SZ300277,23258,23303,1,9.44,0,944.07,5.0,5.0,0.0,0.0,37.93,9.87,1,100,20171221
SH600903,23259,23367,1,10.93,0,1093.47,6.0,5.0,0.0,1.0,52.53,11.52,1,100,20171221
SZ002080,23260,23369,1,24.99,0,2499.35,5.0,5.0,0.0,0.0,25.65,25.3,1,100,20171221
SZ300732,23261,23370,1,82.78,0,8277.88,12.42,12.42,0.0,0.0,25.7,83.16,1,100,20171221
SZ002830,23262,23371,1,23.39,0,2338.83,5.0,5.0,0.0,0.0,54.17,23.98,1,100,20171221
SZ002622,23263,23372,1,13.69,0,1368.63,5.0,5.0,0.0,0.0,4.37,13.78,1,100,20171221
SZ002911,23264,23373,1,26.78,0,2678.09,5.0,5.0,0.0,0.0,79.91,27.63,1,100,20171221
SH600025,23265,23374,1,4.48,0,448.14,6.0,5.0,0.0,1.0,2.86,4.57,1,100,20171221
SZ002916,23266,23375,1,49.24,0,4924.0,7.39,7.39,0.0,0.0,-7.39,49.24,1,100,20171221
SZ300725,23267,23376,1,108.93,0,10892.63,16.34,16.34,0.0,0.0,538.03,114.47,1,100,20171221
