symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ300026,14990,15096,1,4.53,0,453.34,5.0,5.0,0.0,0.0,1.66,4.6,1,100,20171127
SZ300052,15120,15227,1,15.71,0,1571.13,5.0,5.0,0.0,0.0,-14.13,15.62,1,100,20171204
SZ000949,15185,15293,1,4.3,0,430.06,5.0,5.0,0.0,0.0,0.94,4.36,1,100,20171206
SZ000733,15203,15311,1,15.77,0,1576.95,5.0,5.0,0.0,0.0,-18.95,15.63,1,100,20171207
SZ002436,15205,15313,1,6.47,0,646.99,5.0,5.0,0.0,0.0,6.01,6.58,1,100,20171207
SZ300175,15258,15367,1,7.56,0,755.93,5.0,5.0,0.0,0.0,11.07,7.72,1,100,20171212
SZ002023,15261,15370,1,11.44,0,1144.26,5.0,5.0,0.0,0.0,34.74,11.84,1,100,20171212
SZ000793,15284,15393,1,10.79,0,1079.33,5.0,5.0,0.0,0.0,0.67,10.85,1,100,20171213
SH603177,15294,15403,1,20.24,0,2023.68,6.0,5.0,0.0,1.0,91.32,21.21,1,100,20171214
SZ300710,15296,15405,1,42.13,0,4212.69,6.32,6.32,0.0,0.0,52.99,42.72,1,100,20171214
SZ300570,15300,15409,1,20.95,0,2094.91,5.0,5.0,0.0,0.0,79.09,21.79,1,100,20171214
SZ002524,15302,15411,1,6.33,0,632.86,5.0,5.0,0.0,0.0,-2.86,6.35,1,100,20171214
SH600617,15326,15435,1,8.79,0,878.96,6.0,5.0,0.0,1.0,-5.96,8.79,1,100,20171215
SZ300500,15342,15451,1,39.3,0,3930.29,5.9,5.9,0.0,0.0,28.81,39.65,1,100,20171218
SZ000697,15343,15452,1,22.88,0,2287.93,5.0,5.0,0.0,0.0,3.07,22.96,1,100,20171218
SZ002806,15344,15453,1,21.62,0,2161.7,5.0,5.0,0.0,0.0,-3.7,21.63,1,100,20171218
SH601218,15347,15456,1,3.64,0,363.65,6.0,5.0,0.0,1.0,-5.65,3.64,1,100,20171218
SZ000953,15348,15457,1,7.97,0,797.4,5.0,5.0,0.0,0.0,-0.4,8.02,1,100,20171218
SH601069,15349,15458,1,16.22,0,1621.69,6.0,5.0,0.0,1.0,-6.69,16.21,1,100,20171218
SZ300181,15352,15461,1,7.14,0,714.41,5.0,5.0,0.0,0.0,-7.41,7.12,1,100,20171218
SZ002915,15355,15464,1,21.85,0,2185.0,5.0,5.0,0.0,0.0,-5.0,21.85,1,100,20171218
SZ300273,15356,15465,1,9.25,0,924.73,5.0,5.0,0.0,0.0,12.27,9.42,1,100,20171218
SZ300016,15358,15467,1,13.88,0,1388.38,5.0,5.0,0.0,0.0,4.62,13.98,1,100,20171218
SZ002362,15362,15471,1,25.29,0,2528.71,5.0,5.0,0.0,0.0,8.29,25.42,1,100,20171218
SZ000856,15363,15472,1,20.8,0,2079.53,5.0,5.0,0.0,0.0,-14.53,20.7,1,100,20171218
SZ000720,15375,15484,1,4.6,0,460.04,5.0,5.0,0.0,0.0,-13.04,4.52,1,100,20171219
SH601015,15376,15485,1,10.02,0,1002.17,6.0,5.0,0.0,1.0,-10.17,9.98,1,100,20171219
SZ000983,15377,15486,1,9.77,0,976.61,5.0,5.0,0.0,0.0,-1.61,9.8,1,100,20171219
SZ300089,15378,15487,1,10.46,0,1045.8,5.0,5.0,0.0,0.0,-1.8,10.49,1,100,20171219
SH600698,15379,15488,1,8.27,0,826.81,6.0,5.0,0.0,1.0,-14.81,8.18,1,100,20171219
SH600644,15380,15489,1,7.81,0,781.08,6.0,5.0,0.0,1.0,-14.08,7.73,1,100,20171219
SH601069,15381,15490,1,16.11,0,1610.55,6.0,5.0,0.0,1.0,4.45,16.21,1,100,20171219
SZ000525,15382,15491,1,19.64,0,1964.17,5.0,5.0,0.0,0.0,-5.17,19.64,1,100,20171219
SZ002553,15383,15492,1,10.47,0,1046.79,5.0,5.0,0.0,0.0,-49.79,10.02,1,100,20171219
SZ002740,15384,15493,1,10.47,0,1047.25,5.0,5.0,0.0,0.0,-14.25,10.38,1,100,20171219
