symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ002292,607,610,1,35.54,0,3553.67,5.33,5.33,0.0,0.0,-189.0,33.7,1,100,20160126
SZ002355,608,611,1,21.86,0,2186.08,5.0,5.0,0.0,0.0,-122.08,20.69,1,100,20160126
SZ002222,609,612,1,16.86,0,1685.62,5.0,5.0,0.0,0.0,-65.62,16.25,1,100,20160126
SZ000851,610,613,1,12.71,0,1271.37,5.0,5.0,0.0,0.0,-72.37,12.04,1,100,20160126
SH900922,611,614,1,1.67,0,167.11,6.0,5.0,0.0,1.0,-10.01,1.63,1,100,20160126
SH600449,612,615,1,10.33,0,1032.63,6.0,5.0,0.0,1.0,-14.63,10.24,1,100,20160126
SZ000932,613,616,1,3.86,0,385.92,5.0,5.0,0.0,0.0,-11.92,3.79,1,100,20160126
SZ000911,614,617,1,14.47,0,1446.54,5.0,5.0,0.0,0.0,-83.54,13.68,1,100,20160126
SZ300250,615,618,1,61.02,0,6102.45,9.15,9.15,0.0,0.0,-421.6,56.9,1,100,20160126
SZ002679,616,619,1,24.1,0,2409.6,5.0,5.0,0.0,0.0,-90.6,23.24,1,100,20160126
SZ000938,617,620,1,73.51,0,7351.26,11.03,11.03,0.0,0.0,-420.29,69.42,1,100,20160126
SH601558,618,621,1,3.29,0,329.16,6.0,5.0,0.0,1.0,-20.16,3.15,1,100,20160126
SZ000810,619,622,1,13.0,0,1299.98,5.0,5.0,0.0,0.0,-25.98,12.79,1,100,20160126
SH600876,620,623,1,32.01,0,3200.9,6.0,5.0,0.0,1.0,-197.9,30.09,1,100,20160126
SZ002189,621,624,1,25.32,0,2532.07,5.0,5.0,0.0,0.0,-82.07,24.55,1,100,20160126
