symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ000950,2449,2467,1,7.3,0,730.07,5.0,5.0,0.0,0.0,9.93,7.45,1,100,20160317
SZ300223,4684,4717,1,44.44,0,4443.53,6.67,6.67,0.0,0.0,-50.2,44.0,1,100,20160602
SZ002802,6608,6647,1,59.14,0,5913.59,8.87,8.87,0.0,0.0,-41.46,58.81,1,100,20160801
SZ300265,6609,6648,1,14.44,0,1443.53,5.0,5.0,0.0,0.0,11.47,14.6,1,100,20160801
SH600449,6612,6651,1,9.55,0,955.19,6.0,5.0,0.0,1.0,-8.19,9.53,1,100,20160801
SH601886,6613,6652,1,10.32,0,1031.52,6.0,5.0,0.0,1.0,3.48,10.41,1,100,20160801
SZ200017,6616,6655,1,5.43,0,543.38,5.0,5.0,0.0,0.0,-2.38,5.46,1,100,20160801
SZ000007,6621,6660,1,18.63,0,1862.92,5.0,5.0,0.0,0.0,1.08,18.69,1,100,20160801
SH603322,6653,6692,1,22.99,0,2299.0,6.0,5.0,0.0,1.0,-6.0,22.99,1,100,20160802
SH600035,6654,6693,1,5.93,0,592.77,6.0,5.0,0.0,1.0,-13.77,5.85,1,100,20160802
SZ000820,6655,6694,1,19.91,0,1991.22,5.0,5.0,0.0,0.0,-11.22,19.85,1,100,20160802
SZ300521,6656,6695,1,81.71,0,8170.73,12.26,12.26,0.0,0.0,-122.99,80.6,1,100,20160802
SZ002530,6657,6697,1,28.86,0,2886.39,5.0,5.0,0.0,0.0,-46.39,28.45,1,100,20160802
SZ300520,6658,6698,1,73.15,0,7315.0,10.97,10.97,0.0,0.0,-10.97,73.15,1,100,20160802
SZ002805,6659,6699,1,46.44,0,4644.0,6.97,6.97,0.0,0.0,-6.97,46.44,1,100,20160802
