symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ002488,3435,0,1,5,18.66,5.0,5.0,0.0,0.0,1865.95,0,3,1,20160804,100
SZ002798,3436,0,1,5,71.64,10.75,10.75,0.0,0.0,7164.01,0,3,1,20160804,100
SZ002806,3437,0,1,5,17.4,5.0,5.0,0.0,0.0,1740.0,0,3,1,20160804,100
SH600739,3438,0,1,5,15.75,6.0,5.0,0.0,1.0,1574.76,0,3,1,20160804,100
SZ300459,3439,0,1,5,31.63,5.0,5.0,0.0,0.0,3162.69,0,3,1,20160804,100
SZ002070,3440,0,1,5,20.34,5.0,5.0,0.0,0.0,2033.57,0,3,1,20160804,100
SZ002652,3441,0,1,5,12.72,5.0,5.0,0.0,0.0,1272.04,0,3,1,20160804,100
SH603663,3442,0,1,5,10.12,6.0,5.0,0.0,1.0,1012.0,0,3,1,20160804,100
SZ300236,3443,0,1,5,45.73,6.86,6.86,0.0,0.0,4573.1,0,3,1,20160804,100
SZ300522,3444,0,1,5,106.07,15.91,15.91,0.0,0.0,10606.58,0,3,1,20160804,100
SZ000918,3445,0,1,5,7.75,5.0,5.0,0.0,0.0,774.83,0,3,1,20160804,100
SZ300519,3446,0,1,5,123.49,18.52,18.52,0.0,0.0,12348.93,0,3,1,20160804,100
SZ300523,3447,0,1,5,61.5,9.22,9.22,0.0,0.0,6150.0,0,3,1,20160804,100
SH600277,3448,0,1,5,5.92,6.0,5.0,0.0,1.0,591.78,0,3,1,20160804,100
SH600800,3449,0,1,5,9.38,6.0,5.0,0.0,1.0,938.28,0,3,1,20160804,100
SZ300520,3450,0,1,5,88.52,13.28,13.28,0.0,0.0,8852.0,0,3,1,20160804,100
SZ300525,3451,0,1,5,32.78,5.0,5.0,0.0,0.0,3278.0,0,3,1,20160804,100
SZ200017,3452,1,-1,5,5.27,5.53,5.0,0.53,0.0,527.08,3303,3,1,20160805,100
SZ000007,3453,1,-1,5,18.07,6.81,5.0,1.81,0.0,1807.03,3306,3,1,20160805,100
SZ300512,3454,1,-1,5,97.09,24.27,14.56,9.71,0.0,9708.65,3331,3,1,20160805,100
SZ002134,3455,1,-1,5,14.47,6.45,5.0,1.45,0.0,1446.63,3337,3,1,20160805,100
SZ002567,3456,1,-1,5,14.16,6.42,5.0,1.42,0.0,1415.95,3347,3,1,20160805,100
SZ002801,3457,1,-1,5,151.21,37.8,22.68,15.12,0.0,15121.2,3348,3,1,20160805,100
SH603016,3458,1,-1,5,45.01,12.25,6.75,4.5,1.0,4501.3,3349,3,1,20160805,100
SZ002798,3459,1,-1,5,69.49,17.37,10.42,6.95,0.0,6949.09,3350,3,1,20160805,100
SH600119,3460,1,-1,5,24.92,8.49,5.0,2.49,1.0,2491.86,3352,3,1,20160805,100
SZ300520,3461,1,-1,5,93.83,23.46,14.07,9.38,0.0,9383.12,3353,3,1,20160805,100
SH600295,3462,1,-1,5,9.92,6.99,5.0,0.99,1.0,991.57,3354,3,1,20160805,100
SZ002795,3463,1,-1,5,62.99,15.75,9.45,6.3,0.0,6299.36,3355,3,1,20160805,100
SH603828,3464,1,-1,5,25.44,8.54,5.0,2.54,1.0,2543.5,3356,3,1,20160805,100
SZ002796,3465,1,-1,5,71.45,17.86,10.72,7.15,0.0,7145.05,3357,3,1,20160805,100
SZ300506,3466,1,-1,5,76.04,19.01,11.41,7.6,0.0,7603.89,3358,3,1,20160805,100
