symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ000935,4127,0,1,5,14.64,5.0,5.0,0.0,0.0,1464.12,0,3,1,20160908,100
SZ000813,4128,0,1,5,15.95,5.0,5.0,0.0,0.0,1594.75,0,3,1,20160908,100
SZ300532,4129,0,1,5,98.2,14.73,14.73,0.0,0.0,9820.0,0,3,1,20160908,100
SZ300539,4130,0,1,5,17.17,5.0,5.0,0.0,0.0,1717.0,0,3,1,20160908,100
SZ002811,4131,0,1,5,20.09,5.0,5.0,0.0,0.0,2009.4,0,3,1,20160908,100
SH600600,4132,0,1,5,30.81,6.0,5.0,0.0,1.0,3080.59,0,3,1,20160908,100
SZ002486,4133,0,1,5,6.19,5.0,5.0,0.0,0.0,618.54,0,3,1,20160908,100
SZ002808,4134,0,1,5,55.23,8.28,8.28,0.0,0.0,5523.01,0,3,1,20160908,100
SZ300543,4135,0,1,5,32.04,5.0,5.0,0.0,0.0,3204.29,0,3,1,20160908,100
SZ300538,4136,0,1,5,53.81,8.07,8.07,0.0,0.0,5381.0,0,3,1,20160908,100
SZ002722,4137,0,1,5,44.09,6.61,6.61,0.0,0.0,4408.7,0,3,1,20160908,100
SZ000655,4138,1,-1,5,8.45,5.85,5.0,0.85,0.0,845.13,3926,3,1,20160909,100
SH600620,4139,1,-1,5,12.98,7.3,5.0,1.3,1.0,1297.65,3960,3,1,20160909,100
SZ000637,4140,1,-1,5,8.47,5.85,5.0,0.85,0.0,846.87,3976,3,1,20160909,100
SZ300530,4141,1,-1,5,96.55,24.14,14.48,9.66,0.0,9655.38,4020,3,1,20160909,100
SH603090,4142,1,-1,5,22.92,8.29,5.0,2.29,1.0,2291.72,4021,3,1,20160909,100
SZ002457,4143,1,-1,5,11.96,6.2,5.0,1.2,0.0,1195.82,4022,3,1,20160909,100
SH603031,4144,1,-1,5,61.77,16.44,9.26,6.18,1.0,6176.62,4023,3,1,20160909,100
SZ002671,4145,1,-1,5,13.4,6.34,5.0,1.34,0.0,1339.73,4024,3,1,20160909,100
SZ300329,4146,1,-1,5,18.71,6.87,5.0,1.87,0.0,1870.69,4026,3,1,20160909,100
SZ300531,4147,1,-1,5,102.85,25.71,15.43,10.28,0.0,10284.77,4029,3,1,20160909,100
SH603515,4148,1,-1,5,47.47,12.87,7.12,4.75,1.0,4747.02,4031,3,1,20160909,100
SZ002810,4149,1,-1,5,35.68,8.92,5.35,3.57,0.0,3567.96,4032,3,1,20160909,100
SZ300538,4150,1,-1,5,57.04,14.26,8.56,5.7,0.0,5703.86,4034,3,1,20160909,100
SZ002809,4151,1,-1,5,95.21,23.8,14.28,9.52,0.0,9521.03,4035,3,1,20160909,100
SH603169,4152,1,-1,5,12.98,7.3,5.0,1.3,1.0,1298.01,4036,3,1,20160909,100
SZ300540,4153,1,-1,5,79.82,19.95,11.97,7.98,0.0,7981.8,4037,3,1,20160909,100
SZ002708,4154,1,-1,5,15.74,6.57,5.0,1.57,0.0,1574.07,4038,3,1,20160909,100
