symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ300277,12548,0,1,5,9.93,5.0,5.0,0.0,0.0,993.0,0,3,1,20171218,100
SZ002830,12587,0,1,5,23.07,5.0,5.0,0.0,0.0,2307.22,0,3,1,20171220,100
SZ002622,12588,0,1,5,13.46,5.0,5.0,0.0,0.0,1346.35,0,3,1,20171220,100
SZ300052,12589,1,-1,5,15.24,6.52,5.0,1.52,0.0,1524.0,12212,3,1,20171221,100
SZ300500,12590,1,-1,5,38.12,9.53,5.72,3.81,0.0,3812.38,12402,3,1,20171221,100
SH601218,12591,1,-1,5,3.53,6.35,5.0,0.35,1.0,352.74,12406,3,1,20171221,100
SZ000953,12592,1,-1,5,8.45,5.85,5.0,0.85,0.0,845.24,12407,3,1,20171221,100
SZ300016,12593,1,-1,5,13.47,6.35,5.0,1.35,0.0,1346.73,12414,3,1,20171221,100
SZ000856,12594,1,-1,5,20.17,7.02,5.0,2.02,0.0,2017.14,12420,3,1,20171221,100
SZ300708,12595,1,-1,5,28.23,7.82,5.0,2.82,0.0,2822.95,12442,3,1,20171221,100
SZ002918,12596,1,-1,5,52.54,13.14,7.88,5.25,0.0,5254.42,12455,3,1,20171221,100
SH603608,12597,1,-1,5,11.75,7.17,5.0,1.17,1.0,1174.52,12459,3,1,20171221,100
SZ300465,12598,1,-1,5,9.6,5.96,5.0,0.96,0.0,959.63,12460,3,1,20171221,100
SZ002657,12599,1,-1,5,23.37,7.34,5.0,2.34,0.0,2336.54,12462,3,1,20171221,100
