,available_cash,chg,interests,log_chg,mktime,profit,retrace,value
25,402652.55,0.0103,391169.22,-0.0103,20160216,-8830.78,-4.6439,0.9779
26,402135.09,0.0085,394479.66,-0.0085,20160217,-5520.34,-3.8369,0.9862
27,401780.48,0.0059,396808.66,-0.0059,20160218,-3191.34,-3.2691,0.992
28,399872.45,-0.0012,396350.27,0.0012,20160219,-3649.73,-3.3809,0.9909
29,402311.67,0.0095,400123.74,-0.0096,20160222,123.74,-2.461,1.0003
30,403168.81,0.0121,404961.05,-0.0122,20160223,4961.05,-1.2818,1.0124
31,400114.06,-0.0003,404853.13,0.0003,20160224,4853.13,-1.3081,1.0121
32,397610.87,-0.0105,400612.48,0.0104,20160225,612.48,-2.3419,1.0015
33,396275.85,-0.0095,396813.21,0.0094,20160226,-3186.79,-3.268,0.992
34,395689.06,-0.0116,392200.34,0.0116,20160229,-7799.66,-4.3925,0.9805
35,397375.85,-0.0039,390666.33,0.0039,20160301,-9333.67,-4.7665,0.9767
36,401735.04,0.0096,394425.83,-0.0097,20160302,-5574.17,-3.85,0.9861
37,401857.6,0.0032,395682.3,-0.0032,20160303,-4317.7,-3.5437,0.9892
38,397157.84,-0.0104,391569.6,0.0103,20160304,-8430.4,-4.5463,0.9789
39,399264.62,-0.0001,391521.55,0.0001,20160307,-8478.45,-4.558,0.9788
40,396807.92,-0.0035,390142.64,0.0035,20160308,-9857.36,-4.8941,0.9754
41,400318.84,-0.0028,389035.57,0.0028,20160309,-10964.43,-5.164,0.9726
42,398050.93,-0.0075,386127.08,0.0074,20160310,-13872.92,-5.873,0.9653
43,397645.29,-0.0048,384273.35,0.0048,20160311,-15726.65,-6.3249,0.9607
44,402349.45,0.0087,387608.73,-0.0087,20160314,-12391.27,-5.5118,0.969
45,401501.36,0.0028,388709.53,-0.0028,20160315,-11290.47,-5.2435,0.9718
46,398663.03,-0.0034,387405.95,0.0033,20160316,-12594.05,-5.5613,0.9685
47,400910.56,0.0079,390461.24,-0.0079,20160317,-9538.76,-4.8165,0.9762
48,404008.17,0.0115,394961.53,-0.0116,20160318,-5038.47,-3.7194,0.9874
49,400888.73,0.0063,397448.15,-0.0063,20160321,-2551.85,-3.1132,0.9936
50,400272.33,0.0008,397778.62,-0.0008,20160322,-2221.38,-3.0327,0.9944
51,399665.77,0.0037,399242.39,-0.0037,20160323,-757.61,-2.6759,0.9981
52,401476.19,0.0006,399482.69,-0.0006,20160324,-517.31,-2.6173,0.9987
53,396645.67,-0.0124,394531.1,0.0123,20160325,-5468.9,-3.8243,0.9863
54,397684.62,-0.0085,391189.86,0.0084,20160328,-8810.14,-4.6388,0.978
55,397530.03,-0.009,387655.74,0.009,20160329,-12344.26,-5.5004,0.9691
56,400733.87,0.0059,389925.99,-0.0059,20160330,-10074.01,-4.9469,0.9748
57,402243.9,0.0069,392629.45,-0.007,20160331,-7370.55,-4.2879,0.9816
58,399679.9,0.0001,392665.69,-0.0001,20160401,-7334.31,-4.2791,0.9817
59,401660.74,0.0084,395982.24,-0.0085,20160405,-4017.76,-3.4706,0.99
60,401427.24,0.005,397944.51,-0.005,20160406,-2055.49,-2.9922,0.9949
61,399759.92,-0.0018,397210.3,0.0018,20160407,-2789.7,-3.1712,0.993
62,398867.21,0.0001,397239.94,-0.0001,20160408,-2760.06,-3.164,0.9931
63,401825.0,0.009,400827.88,-0.0091,20160411,827.88,-2.2894,1.0021
64,398150.89,-0.0063,398320.41,0.0062,20160412,-1679.59,-2.9006,0.9958
65,400268.91,0.0024,399274.58,-0.0024,20160413,-725.42,-2.668,0.9982
66,402148.79,0.0095,403063.19,-0.0095,20160414,3063.19,-1.7445,1.0077
67,401802.88,0.0023,404001.33,-0.0023,20160415,4001.33,-1.5158,1.01
68,395697.81,-0.0112,399486.65,0.0111,20160418,-513.35,-2.6163,0.9987
69,400807.74,0.0028,400608.1,-0.0028,20160419,608.1,-2.3429,1.0015
70,400162.76,0.0003,400731.03,-0.0003,20160420,731.03,-2.313,1.0018
71,400544.08,-0.0002,400662.9,0.0002,20160421,662.9,-2.3296,1.0017
72,398213.44,-0.0039,399094.64,0.0039,20160422,-905.36,-2.7119,0.9977
73,400751.78,0.0024,400071.18,-0.0024,20160425,71.18,-2.4738,1.0002
74,401461.62,0.0061,402509.5,-0.0061,20160426,2509.5,-1.8794,1.0063
75,402832.54,0.0031,403764.24,-0.0031,20160427,3764.24,-1.5736,1.0094
76,398826.89,-0.0016,403109.89,0.0016,20160428,3109.89,-1.7331,1.0078
77,400369.55,-0.0004,402958.97,0.0004,20160429,2958.97,-1.7699,1.0074
78,401346.34,0.0076,406011.0,-0.0076,20160503,6011.0,-1.0259,1.015
79,403308.81,0.0099,410030.94,-0.01,20160504,10030.94,-0.0459,1.0251
80,400095.6,0.0044,411829.37,-0.0044,20160505,11829.37,0.3925,1.0296
81,400664.16,-0.0047,409877.68,0.0047,20160506,9877.68,-0.4739,1.0247
82,393821.46,-0.016,403319.37,0.0159,20160509,3319.37,-2.0664,1.0083
83,397960.95,-0.0056,401062.14,0.0056,20160510,1062.14,-2.6145,1.0027
84,400163.22,-0.0031,399802.59,0.0031,20160511,-197.41,-2.9203,0.9995
85,394831.13,-0.0112,395344.11,0.0111,20160512,-4655.89,-4.0029,0.9884
86,401010.48,0.0031,396583.11,-0.0031,20160513,-3416.89,-3.7021,0.9915
87,400144.9,0.0033,397874.25,-0.0033,20160516,-2125.75,-3.3886,0.9947
88,401544.7,0.0033,399201.56,-0.0033,20160517,-798.44,-3.0663,0.998
89,397837.43,-0.0048,397304.26,0.0047,20160518,-2695.74,-3.527,0.9933
90,401551.4,0.0043,399002.96,-0.0043,20160519,-997.04,-3.1145,0.9975
91,400301.3,0.004,400612.32,-0.004,20160520,612.32,-2.7237,1.0015
92,401991.85,0.0079,403783.91,-0.0079,20160523,3783.91,-1.9536,1.0095
93,400431.68,0.0033,405098.68,-0.0033,20160524,5098.68,-1.6343,1.0127
94,401246.0,0.0028,406250.59,-0.0028,20160525,6250.59,-1.3546,1.0156
95,398130.65,0.0034,407636.96,-0.0034,20160526,7636.96,-1.018,1.0191
96,403077.65,0.0046,409508.84,-0.0046,20160527,9508.84,-0.5635,1.0238
97,398908.31,-0.0015,408880.27,0.0015,20160530,8880.27,-0.7161,1.0222
98,401739.02,0.0111,413435.27,-0.0112,20160531,13435.27,0.3899,1.0336
99,404719.86,0.0145,419426.62,-0.0146,20160601,19426.62,1.4492,1.0486
100,400814.0,0.0065,422152.01,-0.0065,20160602,22152.01,0.6498,1.0554
101,401494.96,0.0022,423067.43,-0.0022,20160603,23067.43,0.2168,1.0577
102,401040.23,0.0034,424500.0,-0.0034,20160606,24500.0,0.3386,1.0613
103,393576.35,-0.0098,420321.51,0.0098,20160607,20321.51,-0.9843,1.0508
104,392488.25,-0.0172,413109.97,0.017,20160608,13109.97,-2.6832,1.0328
105,397473.45,-0.0104,408801.16,0.0104,20160613,8801.16,-3.6982,1.022
106,397067.08,-0.0063,406216.51,0.0063,20160614,6216.51,-4.3071,1.0155
107,403332.54,0.0116,410924.4,-0.0117,20160615,10924.4,-3.198,1.0273
108,400519.25,0.0033,412272.29,-0.0033,20160616,12272.29,-2.8805,1.0307
109,401417.68,0.0059,414705.66,-0.0059,20160617,14705.66,-2.3073,1.0368
110,404688.59,0.0113,419389.9,-0.0114,20160620,19389.9,-1.2038,1.0485
111,400435.36,0.0028,420547.94,-0.0028,20160621,20547.94,-0.931,1.0514
112,400645.83,0.0031,421842.69,-0.0031,20160622,21842.69,-0.626,1.0546
113,401900.61,0.0055,424179.64,-0.0056,20160623,24179.64,-0.0755,1.0604
114,400458.39,0.0068,427052.09,-0.0068,20160624,27052.09,0.6012,1.0676
115,403752.3,0.0111,431789.34,-0.0112,20160627,31789.34,1.1093,1.0795
116,407327.1,0.0183,439671.27,-0.0184,20160628,39671.27,1.8254,1.0992
117,402087.89,0.0073,442863.26,-0.0073,20160629,42863.26,0.726,1.1072
118,399519.11,-0.0043,440969.46,0.0043,20160630,40969.46,-0.4276,1.1024
119,404668.65,0.0116,446067.17,-0.0116,20160701,46067.17,0.7235,1.1152
120,401811.28,0.0099,450483.87,-0.01,20160704,50483.87,0.9901,1.1262
121,409046.33,0.021,459940.15,-0.0212,20160705,59940.15,2.0991,1.1499
122,400167.26,0.0005,460169.18,-0.0005,20160706,60169.18,0.0498,1.1504
123,399565.79,-0.0019,459292.79,0.0019,20160707,59292.79,-0.1904,1.1482
124,401805.02,0.0009,459694.45,-0.0009,20160708,59694.45,-0.1032,1.1492
125,395861.36,-0.0115,454418.71,0.0114,20160711,54418.71,-1.2496,1.136
126,400064.22,0.0031,455825.94,-0.0031,20160712,55825.94,-0.9438,1.1396
127,402875.74,0.0054,458266.25,-0.0054,20160713,58266.25,-0.4135,1.1457
128,402017.1,0.0061,461066.21,-0.0061,20160714,61066.21,0.1949,1.1527
129,401683.4,0.0015,461754.37,-0.0015,20160715,61754.37,0.1493,1.1544
130,397905.49,-0.0062,458904.39,0.0062,20160718,58904.39,-0.6172,1.1473
131,402169.74,0.0065,461869.66,-0.0065,20160719,61869.66,0.025,1.1547
132,401706.54,0.0037,463593.71,-0.0037,20160720,63593.71,0.3733,1.159
133,400270.19,-0.003,462184.45,0.003,20160721,62184.45,-0.304,1.1555
134,397976.09,-0.006,459421.05,0.006,20160722,59421.05,-0.9001,1.1486
135,399079.92,-0.0038,457684.58,0.0038,20160725,57684.58,-1.2746,1.1442
136,401686.41,0.0039,459463.28,-0.0039,20160726,59463.28,-0.891,1.1487
137,397608.47,-0.005,457161.2,0.005,20160727,57161.2,-1.3875,1.1429
138,399656.19,-0.0004,456975.05,0.0004,20160728,56975.05,-1.4277,1.1424
139,400056.09,-0.0006,456722.33,0.0006,20160729,56722.33,-1.4822,1.1418
140,397066.91,-0.0083,452950.05,0.0082,20160801,52950.05,-2.2959,1.1324
141,398227.66,-0.0046,450883.14,0.0046,20160802,50883.14,-2.7417,1.1272
142,401556.5,0.0064,453765.42,-0.0064,20160803,53765.42,-2.12,1.1344
143,403832.2,0.0061,456546.13,-0.0061,20160804,56546.13,-1.5202,1.1414
144,399395.56,-0.0015,455873.03,0.0015,20160805,55873.03,-1.6654,1.1397
145,398286.01,-0.0027,454664.05,0.0026,20160808,54664.05,-1.9262,1.1367
146,402678.89,0.0096,459039.14,-0.0097,20160809,59039.14,-0.9824,1.1476
147,402956.14,0.007,462266.16,-0.0071,20160810,62266.16,-0.2864,1.1557
148,401312.28,-0.0006,461992.1,0.0006,20160811,61992.1,-0.3455,1.155
149,401611.37,0.0058,464676.38,-0.0058,20160812,64676.38,0.2335,1.1617
150,402687.12,0.0091,468900.91,-0.0091,20160815,68900.91,0.9091,1.1723
151,405266.68,0.0109,474007.09,-0.0109,20160816,74007.09,1.089,1.185
152,401128.34,0.0016,474742.03,-0.0016,20160817,74742.03,0.155,1.1869
153,405418.96,0.0104,479676.12,-0.0104,20160818,79676.12,1.0393,1.1992
154,401391.58,0.0015,480389.35,-0.0015,20160819,80389.35,0.1487,1.201
155,399283.93,-0.0048,478073.72,0.0048,20160822,78073.72,-0.482,1.1952
156,395495.1,-0.0083,474101.41,0.0083,20160823,74101.41,-1.3089,1.1853
157,402934.55,0.0046,476270.18,-0.0046,20160824,76270.18,-0.8575,1.1907
158,400596.35,0.0035,477954.04,-0.0035,20160825,77954.04,-0.5069,1.1949
159,398801.07,-0.0061,475028.13,0.0061,20160826,75028.13,-1.116,1.1876
160,398817.52,-0.0029,473638.41,0.0029,20160829,73638.41,-1.4053,1.1841
161,401432.64,0.0018,474476.35,-0.0018,20160830,74476.35,-1.2309,1.1862
162,399866.83,0.0007,474806.13,-0.0007,20160831,74806.13,-1.1622,1.187
163,407622.44,0.0155,482188.31,-0.0157,20160901,82188.31,0.3745,1.2055
164,401856.9,0.0034,483804.21,-0.0034,20160902,83804.21,0.3351,1.2095
165,403940.88,0.0042,485816.07,-0.0042,20160905,85816.07,0.4158,1.2145
166,402554.44,0.0075,489447.0,-0.0075,20160906,89447.0,0.7474,1.2236
167,401499.98,0.0022,490513.22,-0.0022,20160907,90513.22,0.2178,1.2263
168,400474.7,0.0012,491126.23,-0.0013,20160908,91126.23,0.125,1.2278
169,401011.49,-0.0018,490234.67,0.0018,20160909,90234.67,-0.1815,1.2256
170,396428.98,-0.0073,486645.34,0.0073,20160912,86645.34,-0.9124,1.2166
171,401157.65,0.0013,487267.38,-0.0013,20160913,87267.38,-0.7857,1.2182
172,399766.45,-0.0018,486414.59,0.0017,20160914,86414.59,-0.9594,1.216
173,402150.58,0.0041,488417.7,-0.0041,20160919,88417.7,-0.5515,1.221
174,400810.73,0.002,489380.12,-0.002,20160920,89380.12,-0.3555,1.2235
175,401106.96,-0.0007,489061.22,0.0007,20160921,89061.22,-0.4205,1.2227
176,399704.02,-0.0008,488651.7,0.0008,20160922,88651.7,-0.5038,1.2216
177,400045.77,-0.0021,487608.19,0.0021,20160923,87608.19,-0.7163,1.219
178,396224.94,-0.0112,482140.47,0.0112,20160926,82140.47,-1.8296,1.2054
179,399595.35,0.0004,482326.16,-0.0004,20160927,82326.16,-1.7918,1.2058
180,399833.13,-0.0026,481067.16,0.0026,20160928,81067.16,-2.0482,1.2027
181,401524.43,0.0024,482201.94,-0.0024,20160929,82201.94,-1.8171,1.2055
182,399794.41,-0.0016,481433.4,0.0016,20160930,81433.4,-1.9736,1.2036
183,401217.1,0.006,484307.83,-0.006,20161010,84307.83,-1.3883,1.2108
184,405685.27,0.0124,490299.77,-0.0124,20161011,90299.77,-0.1683,1.2257
185,401783.51,0.0026,491561.93,-0.0026,20161012,91561.93,0.0887,1.2289
186,400864.17,0.0004,491765.43,-0.0004,20161013,91765.43,0.0414,1.2294
187,401022.56,0.0019,492720.83,-0.0019,20161014,92720.83,0.1943,1.2318
188,400169.08,-0.0014,492038.64,0.0014,20161017,92038.64,-0.1385,1.2301
189,402405.91,0.0056,494772.48,-0.0056,20161018,94772.48,0.4164,1.2369
190,404439.67,0.0091,499297.65,-0.0092,20161019,99297.65,0.9146,1.2482
191,399636.17,-0.0035,497533.57,0.0035,20161020,97533.57,-0.3533,1.2438
192,402076.06,0.0054,500207.9,-0.0054,20161021,100207.9,0.1823,1.2505
193,402370.18,0.0061,503241.03,-0.0061,20161024,103241.03,0.6064,1.2581
194,404971.78,0.0091,507828.83,-0.0092,20161025,107828.83,0.9117,1.2696
195,401018.58,-0.0006,507536.8,0.0006,20161026,107536.8,-0.0575,1.2688
196,403864.4,0.0063,510732.98,-0.0063,20161027,110732.98,0.5719,1.2768
197,401093.87,-0.0003,510561.02,0.0003,20161028,110561.02,-0.0337,1.2764
198,399642.04,-0.0034,508837.12,0.0034,20161031,108837.12,-0.3712,1.2721
199,402716.71,0.0059,511860.19,-0.006,20161101,111860.19,0.2207,1.2797
200,403719.24,0.0089,516415.88,-0.0089,20161102,116415.88,0.89,1.291
201,402181.24,-0.0006,516081.81,0.0006,20161103,116081.81,-0.0647,1.2902
202,401326.58,-0.0016,515258.45,0.0016,20161104,115258.45,-0.2241,1.2881
203,400331.44,-0.0019,514302.83,0.0019,20161107,114302.83,-0.4092,1.2858
204,398548.87,-0.0035,512488.48,0.0035,20161108,112488.48,-0.7605,1.2812
205,408487.71,0.0161,520720.16,-0.0162,20161109,120720.16,0.8335,1.3018
206,404373.26,0.0097,525768.38,-0.0097,20161110,125768.38,0.9695,1.3144
207,410380.84,0.0158,534051.91,-0.0159,20161111,134051.91,1.5755,1.3351
208,396693.13,-0.0099,528758.41,0.0099,20161114,128758.41,-0.9912,1.3219
209,398388.85,-0.0058,525667.73,0.0058,20161115,125667.73,-1.5699,1.3142
210,402057.67,0.0013,526375.99,-0.0013,20161116,126375.99,-1.4373,1.3159
211,399611.07,-0.0016,525527.61,0.0016,20161117,125527.61,-1.5962,1.3138
212,400743.33,0.0012,526152.5,-0.0012,20161118,126152.5,-1.4791,1.3154
213,404536.06,0.009,530905.76,-0.0091,20161121,130905.76,-0.5891,1.3273
214,404713.35,0.0093,535826.33,-0.0093,20161122,135826.33,0.3323,1.3396
215,401716.15,-0.0005,535558.09,0.0005,20161123,135558.09,-0.0501,1.3389
216,402008.66,0.0017,536442.02,-0.0017,20161124,136442.02,0.1149,1.3411
217,404093.04,0.0084,540956.4,-0.0085,20161125,140956.4,0.8415,1.3524
218,401819.96,-0.0021,539833.41,0.0021,20161128,139833.41,-0.2076,1.3496
219,396368.5,-0.01,534449.9,0.0099,20161129,134449.9,-1.2028,1.3361
220,397698.77,-0.0058,531330.75,0.0058,20161130,131330.75,-1.7794,1.3283
221,406986.74,0.009,536103.86,-0.009,20161201,136103.86,-0.897,1.3403
222,397709.75,-0.006,532891.45,0.006,20161202,132891.45,-1.4909,1.3322
223,399374.78,-0.0016,532040.73,0.0016,20161205,132040.73,-1.6481,1.3301
224,406224.32,0.0108,537774.57,-0.0108,20161206,137774.57,-0.5882,1.3444
225,401318.72,0.0046,540239.05,-0.0046,20161207,140239.05,-0.1326,1.3506
226,404183.06,0.0055,543200.26,-0.0055,20161208,143200.26,0.4148,1.358
227,395295.95,-0.0112,537133.75,0.0111,20161209,137133.75,-1.1168,1.3428
228,397907.1,-0.007,533347.83,0.007,20161212,133347.83,-1.8138,1.3334
229,400084.03,0.0011,533911.93,-0.0011,20161213,133911.93,-1.7099,1.3348
230,402845.83,0.0019,534942.77,-0.0019,20161214,134942.77,-1.5202,1.3374
231,401812.3,0.0023,536186.46,-0.0023,20161215,136186.46,-1.2912,1.3405
232,400624.73,-0.0017,535290.22,0.0017,20161216,135290.22,-1.4562,1.3382
233,398904.07,-0.0037,533307.18,0.0037,20161219,133307.18,-1.8213,1.3333
234,401246.72,0.0009,533785.81,-0.0009,20161220,133785.81,-1.7331,1.3345
235,399910.77,-0.0012,533136.35,0.0012,20161221,133136.35,-1.8527,1.3328
236,403908.71,0.0046,535591.36,-0.0046,20161222,135591.36,-1.4008,1.339
237,397780.2,-0.008,531308.75,0.008,20161223,131308.75,-2.1892,1.3283
238,397865.91,-0.0046,528848.73,0.0046,20161226,128848.73,-2.642,1.3221
239,403637.14,0.0071,532585.64,-0.0071,20161227,132585.64,-1.9541,1.3315
240,398716.27,-0.0027,531150.45,0.0027,20161228,131150.45,-2.2183,1.3279
241,398403.85,-0.0054,528297.86,0.0054,20161229,128297.86,-2.7434,1.3207
242,403339.75,0.0043,530544.1,-0.0043,20161230,130544.1,-2.3299,1.3264
243,400850.75,0.0024,531832.89,-0.0024,20170103,131832.89,-2.0927,1.3296
244,400617.07,0.0003,532008.61,-0.0003,20170104,132008.61,-2.0603,1.33
245,401878.75,0.0016,532879.72,-0.0016,20170105,132879.72,-1.9,1.3322
246,397483.12,-0.0082,528536.22,0.0081,20170106,128536.22,-2.6996,1.3213
247,400191.39,0.0011,529134.72,-0.0011,20170109,129134.72,-2.5894,1.3228
248,404388.75,0.0063,532450.62,-0.0063,20170110,132450.62,-1.9789,1.3311
249,400745.04,-0.0035,530567.49,0.0035,20170111,130567.49,-2.3256,1.3264
250,399715.08,-0.0043,528285.69,0.0043,20170112,128285.69,-2.7457,1.3207
251,400004.14,-0.0043,526009.31,0.0043,20170113,126009.31,-3.1648,1.315
252,396255.79,-0.0085,521524.03,0.0085,20170116,121524.03,-3.9905,1.3038
253,404185.72,0.0105,527014.34,-0.0106,20170117,127014.34,-2.9797,1.3175
254,404024.5,0.0058,530093.46,-0.0059,20170118,130093.46,-2.4129,1.3252
255,397506.44,-0.0064,526725.69,0.0063,20170119,126725.69,-3.0329,1.3168
256,400096.1,0.0044,529069.2,-0.0045,20170120,129069.2,-2.6014,1.3227
257,408134.55,0.016,537510.01,-0.0161,20170123,137510.01,-1.0475,1.3438
258,399541.38,-0.0017,536608.06,0.0017,20170124,136608.06,-1.2136,1.3415
259,400307.43,0.001,537152.07,-0.001,20170125,137152.07,-1.1134,1.3429
260,404464.96,0.0083,541608.49,-0.0083,20170126,141608.49,-0.293,1.354
261,401514.9,0.0019,542626.78,-0.0019,20170203,142626.78,-0.1056,1.3566
262,400838.05,0.0054,545542.01,-0.0054,20170206,145542.01,0.4311,1.3639
263,405904.71,0.011,551561.85,-0.0111,20170207,151561.85,1.1035,1.3789
264,402752.1,0.0071,555488.05,-0.0071,20170208,155488.05,0.7118,1.3887
265,401445.65,0.0025,556880.72,-0.0025,20170209,156880.72,0.2507,1.3922
266,402404.11,0.002,557971.1,-0.002,20170210,157971.1,0.1958,1.3949
267,403015.94,0.0067,561701.85,-0.0067,20170213,161701.85,0.6686,1.4043
268,401899.46,0.0039,563920.18,-0.004,20170214,163920.18,0.3949,1.4098
269,406546.62,0.0091,569055.99,-0.0091,20170215,169055.99,0.9107,1.4226
270,402313.86,0.0037,571145.73,-0.0037,20170216,171145.73,0.3672,1.4279
271,403117.25,0.0034,573092.21,-0.0034,20170217,173092.21,0.3408,1.4327
272,397727.05,-0.0058,569752.88,0.0058,20170220,169752.88,-0.5827,1.4244
273,404640.59,0.0084,574543.47,-0.0084,20170221,174543.47,0.2532,1.4364
274,401255.62,0.0016,575479.69,-0.0016,20170222,175479.69,0.163,1.4387
275,400046.26,0.0001,575550.06,-0.0001,20170223,175550.06,0.0122,1.4389
276,406224.57,0.0113,582034.47,-0.0113,20170224,182034.47,1.1266,1.4551
277,399622.75,-0.0022,580763.68,0.0022,20170227,180763.68,-0.2183,1.4519
278,402102.34,0.004,583109.08,-0.004,20170228,183109.08,0.1846,1.4578
279,403257.76,0.0033,585011.8,-0.0033,20170301,185011.8,0.3263,1.4625
280,402943.51,0.0047,587732.49,-0.0047,20170302,187732.49,0.4651,1.4693
281,398944.68,-0.0029,586053.62,0.0029,20170303,186053.62,-0.2857,1.4651
282,402400.82,0.0062,589691.18,-0.0062,20170306,189691.18,0.3333,1.4742
283,401480.92,0.0018,590744.19,-0.0018,20170307,190744.19,0.1786,1.4769
284,400680.49,0.0012,591476.83,-0.0012,20170308,191476.83,0.124,1.4787
285,402296.08,0.0048,594295.6,-0.0048,20170309,194295.6,0.4766,1.4857
286,400180.67,-0.001,593691.05,0.001,20170310,193691.05,-0.1017,1.4842
287,403776.7,0.0072,597983.62,-0.0073,20170313,197983.62,0.6206,1.495
288,403395.07,0.0058,601473.21,-0.0059,20170314,201473.21,0.5836,1.5037
289,400280.76,-0.0003,601281.56,0.0003,20170315,201281.56,-0.0319,1.5032
290,406076.17,0.0128,608960.13,-0.0129,20170316,208960.13,1.2448,1.5224
291,405490.65,0.0081,613905.79,-0.0082,20170317,213905.79,0.8121,1.5348
292,401114.69,0.0052,617103.39,-0.0052,20170320,217103.39,0.5209,1.5428
293,406039.49,0.0104,623514.5,-0.0104,20170321,223514.5,1.0389,1.5588
294,408603.99,0.0171,634172.32,-0.0172,20170322,234172.32,1.7093,1.5854
295,399801.65,-0.0028,632367.42,0.0028,20170323,232367.42,-0.2846,1.5809
296,407408.4,0.0116,639683.1,-0.0116,20170324,239683.1,0.869,1.5992
297,401159.78,0.0012,640475.67,-0.0012,20170327,240475.67,0.1239,1.6012
298,401606.18,0.0007,640907.04,-0.0007,20170328,240907.04,0.0674,1.6023
299,406862.84,0.0101,647355.87,-0.0101,20170329,247355.87,1.0062,1.6184
300,401141.63,0.0003,647551.27,-0.0003,20170330,247551.27,0.0302,1.6189
301,400382.91,-0.0014,646647.23,0.0014,20170331,246647.23,-0.1396,1.6166
302,400253.3,0.0003,646838.55,-0.0003,20170405,246838.55,-0.1101,1.6171
303,403937.59,0.0056,650433.09,-0.0056,20170406,250433.09,0.445,1.6261
304,398503.29,-0.0048,647280.99,0.0048,20170407,247280.99,-0.4846,1.6182
305,395984.76,-0.0057,643589.98,0.0057,20170410,243589.98,-1.0521,1.609
306,404646.44,0.0088,649270.68,-0.0089,20170411,249270.68,-0.1787,1.6232
307,401587.84,0.0004,649559.97,-0.0004,20170412,249559.97,-0.1342,1.6239
308,399990.31,-0.0006,649159.01,0.0006,20170413,249159.01,-0.1959,1.6229
309,399199.66,-0.004,646554.29,0.004,20170414,246554.29,-0.5963,1.6164
310,395483.19,-0.0085,641027.15,0.0085,20170417,241027.15,-1.4461,1.6026
311,400114.5,-0.001,640376.42,0.001,20170418,240376.42,-1.5462,1.6009
312,401284.06,0.0018,641504.66,-0.0018,20170419,241504.66,-1.3727,1.6038
313,400202.12,-0.0006,641088.2,0.0006,20170420,241088.2,-1.4367,1.6027
314,400287.16,-0.0004,640802.99,0.0004,20170421,240802.99,-1.4806,1.602
315,398808.91,-0.0027,639065.73,0.0027,20170424,239065.73,-1.7477,1.5977
316,401905.1,0.004,641626.37,-0.004,20170425,241626.37,-1.354,1.6041
317,400787.99,0.0015,642579.6,-0.0015,20170426,242579.6,-1.2074,1.6064
318,404637.24,0.008,647746.72,-0.0081,20170427,247746.72,-0.413,1.6194
319,401013.54,0.0012,648543.17,-0.0012,20170428,248543.17,-0.2906,1.6214
320,399844.07,-0.0002,648397.21,0.0002,20170502,248397.21,-0.313,1.621
321,402751.8,0.0048,651522.64,-0.0048,20170503,251522.64,0.1675,1.6288
322,400980.73,0.0011,652210.48,-0.0011,20170504,252210.48,0.1056,1.6305
323,401086.71,-0.0025,650586.11,0.0025,20170505,250586.11,-0.2491,1.6265
324,396071.11,-0.0106,643719.4,0.0105,20170508,243719.4,-1.3019,1.6093
325,398058.26,-0.0025,642083.3,0.0025,20170509,242083.3,-1.5527,1.6052
326,399811.79,-0.0022,640647.68,0.0022,20170510,240647.68,-1.7729,1.6016
327,399634.13,0.0011,641368.96,-0.0011,20170511,241368.96,-1.6623,1.6034
