symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ002053,7757,0,1,5,18.48,5.0,5.0,0.0,0.0,1848.11,0,3,1,20161222,100
SH603878,7758,0,1,5,28.5,6.0,5.0,0.0,1.0,2850.0,0,3,1,20161222,100
SH601777,7759,0,1,5,10.06,6.0,5.0,0.0,1.0,1005.71,0,3,1,20161222,100
SH600268,7760,0,1,5,8.89,6.0,5.0,0.0,1.0,888.73,0,3,1,20161222,100
SZ300517,7761,0,1,5,53.45,8.02,8.02,0.0,0.0,5345.0,0,3,1,20161222,100
SZ002605,7762,0,1,5,18.27,5.0,5.0,0.0,0.0,1827.48,0,3,1,20161222,100
SZ000017,7763,0,1,5,13.31,5.0,5.0,0.0,0.0,1330.66,0,3,1,20161222,100
SZ300451,7764,0,1,5,38.06,5.71,5.71,0.0,0.0,3805.97,0,3,1,20161222,100
SZ002105,7765,0,1,5,13.56,5.0,5.0,0.0,0.0,1356.18,0,3,1,20161222,100
SZ000407,7766,0,1,5,9.01,5.0,5.0,0.0,0.0,901.15,0,3,1,20161222,100
SZ300573,7767,0,1,5,19.28,5.0,5.0,0.0,0.0,1928.0,0,3,1,20161222,100
SZ300534,7768,0,1,5,65.81,9.87,9.87,0.0,0.0,6581.0,0,3,1,20161222,100
SZ002207,7769,0,1,5,20.44,5.0,5.0,0.0,0.0,2043.76,0,3,1,20161222,100
SZ002828,7770,0,1,5,44.88,6.73,6.73,0.0,0.0,4488.0,0,3,1,20161222,100
SZ000885,7771,0,1,5,18.5,5.0,5.0,0.0,0.0,1850.29,0,3,1,20161222,100
SH600848,7772,0,1,5,19.8,6.0,5.0,0.0,1.0,1980.08,0,3,1,20161222,100
SZ000731,7773,1,-1,5,10.55,6.06,5.0,1.06,0.0,1055.18,7450,3,1,20161223,100
SZ000553,7774,1,-1,5,15.8,6.58,5.0,1.58,0.0,1580.0,7569,3,1,20161223,100
SZ300175,7775,1,-1,5,13.9,6.39,5.0,1.39,0.0,1390.17,7612,3,1,20161223,100
SH600760,7776,1,-1,5,14.52,7.45,5.0,1.45,1.0,1452.2,7617,3,1,20161223,100
SZ002212,7777,1,-1,5,17.69,6.77,5.0,1.77,0.0,1769.22,7650,3,1,20161223,100
SZ000010,7778,1,-1,5,7.78,5.78,5.0,0.78,0.0,778.22,7651,3,1,20161223,100
SZ300573,7779,1,-1,5,20.44,7.04,5.0,2.04,0.0,2043.68,7654,3,1,20161223,100
SZ000565,7780,1,-1,5,12.98,6.3,5.0,1.3,0.0,1298.24,7655,3,1,20161223,100
SH603823,7781,1,-1,5,19.58,7.96,5.0,1.96,1.0,1957.82,7656,3,1,20161223,100
SZ300545,7782,1,-1,5,83.47,20.87,12.52,8.35,0.0,8346.6,7657,3,1,20161223,100
SZ300402,7783,1,-1,5,28.17,7.82,5.0,2.82,0.0,2816.92,7658,3,1,20161223,100
