symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ000935,6021,0,1,5,21.96,5.0,5.0,0.0,0.0,2196.18,0,3,1,20161018,100
SH600653,6022,0,1,5,4.42,6.0,5.0,0.0,1.0,442.01,0,3,1,20161018,100
SH601002,6023,0,1,5,9.79,6.0,5.0,0.0,1.0,978.54,0,3,1,20161018,100
SZ002709,6024,0,1,5,54.44,8.17,8.17,0.0,0.0,5443.57,0,3,1,20161018,100
SZ000833,6025,0,1,5,11.09,5.0,5.0,0.0,0.0,1108.66,0,3,1,20161018,100
SZ000823,6026,0,1,5,12.81,5.0,5.0,0.0,0.0,1281.09,0,3,1,20161018,100
SZ002614,6027,0,1,5,16.4,5.0,5.0,0.0,0.0,1639.7,0,3,1,20161018,100
SH600528,6028,0,1,5,12.06,6.0,5.0,0.0,1.0,1206.08,0,3,1,20161018,100
SZ000800,6029,0,1,5,11.62,5.0,5.0,0.0,0.0,1161.66,0,3,1,20161018,100
SH600007,6030,0,1,5,21.69,6.0,5.0,0.0,1.0,2168.77,0,3,1,20161018,100
SH600243,6031,0,1,5,11.15,6.0,5.0,0.0,1.0,1114.86,0,3,1,20161018,100
SZ002113,6032,0,1,5,13.79,5.0,5.0,0.0,0.0,1378.82,0,3,1,20161018,100
SZ002256,6033,1,-1,5,7.94,5.79,5.0,0.79,0.0,793.66,5788,3,1,20161019,100
SZ002122,6034,1,-1,5,11.27,6.13,5.0,1.13,0.0,1127.41,5884,3,1,20161019,100
SZ300536,6035,1,-1,5,55.65,13.91,8.35,5.57,0.0,5565.07,5922,3,1,20161019,100
SZ000635,6036,1,-1,5,22.47,7.25,5.0,2.25,0.0,2247.36,5923,3,1,20161019,100
SZ200553,6037,1,-1,5,8.67,5.87,5.0,0.87,0.0,867.4,5924,3,1,20161019,100
SZ300434,6038,1,-1,5,44.22,11.06,6.63,4.42,0.0,4422.13,5925,3,1,20161019,100
SZ000922,6039,1,-1,5,11.82,6.18,5.0,1.18,0.0,1182.38,5926,3,1,20161019,100
SH603777,6040,1,-1,5,26.08,8.61,5.0,2.61,1.0,2607.6,5927,3,1,20161019,100
SH603313,6041,1,-1,5,31.31,9.13,5.0,3.13,1.0,3131.24,5930,3,1,20161019,100
SH603738,6042,1,-1,5,58.08,15.52,8.71,5.81,1.0,5807.74,5931,3,1,20161019,100
SZ002815,6043,1,-1,5,36.45,9.11,5.47,3.65,0.0,3645.34,5932,3,1,20161019,100
SZ300546,6044,1,-1,5,73.54,18.39,11.03,7.35,0.0,7354.28,5934,3,1,20161019,100
SZ002530,6045,1,-1,5,35.3,8.82,5.29,3.53,0.0,3529.56,5935,3,1,20161019,100
SH601128,6046,1,-1,5,10.67,7.07,5.0,1.07,1.0,1067.13,5936,3,1,20161019,100
SZ000639,6047,1,-1,5,23.62,7.36,5.0,2.36,0.0,2361.54,5938,3,1,20161019,100
SZ300545,6048,1,-1,5,48.59,12.15,7.29,4.86,0.0,4859.04,5940,3,1,20161019,100
