symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ002314,1356,0,1,5,6.96,5.0,5.0,0.0,0.0,696.19,0,3,1,20160304,100
SZ300122,4098,0,1,5,16.88,5.0,5.0,0.0,0.0,1688.26,0,3,1,20160718,100
SH603958,4099,0,1,5,45.53,7.83,6.83,0.0,1.0,4553.0,0,3,1,20160718,100
SZ002430,4100,0,1,5,9.8,5.0,5.0,0.0,0.0,979.68,0,3,1,20160718,100
SZ000608,4101,0,1,5,5.42,5.0,5.0,0.0,0.0,541.62,0,3,1,20160718,100
SZ300154,4102,0,1,5,11.15,5.0,5.0,0.0,0.0,1115.13,0,3,1,20160718,100
SZ300522,4103,0,1,5,62.99,9.45,9.45,0.0,0.0,6299.0,0,3,1,20160718,100
SZ002486,4104,0,1,5,6.07,5.0,5.0,0.0,0.0,606.85,0,3,1,20160718,100
SZ300521,4105,0,1,5,38.21,5.73,5.73,0.0,0.0,3821.0,0,3,1,20160718,100
SZ000413,4106,0,1,5,10.72,5.0,5.0,0.0,0.0,1072.23,0,3,1,20160718,100
SZ000668,4107,0,1,5,21.61,5.0,5.0,0.0,0.0,2160.82,0,3,1,20160718,100
SH600807,4109,0,1,5,15.45,6.0,5.0,0.0,1.0,1544.96,0,3,1,20160718,100
SH600119,4110,0,1,5,16.81,6.0,5.0,0.0,1.0,1681.06,0,3,1,20160718,100
SZ300062,4111,0,1,5,24.99,5.0,5.0,0.0,0.0,2499.27,0,3,1,20160718,100
SZ002120,4112,0,1,5,24.78,5.0,5.0,0.0,0.0,2478.0,0,3,1,20160718,100
SZ002805,4113,0,1,5,16.28,5.0,5.0,0.0,0.0,1628.0,0,3,1,20160718,100
SZ000968,4114,0,1,5,9.65,5.0,5.0,0.0,0.0,964.9,0,3,1,20160718,100
SZ000930,4115,0,1,5,12.77,5.0,5.0,0.0,0.0,1276.61,0,3,1,20160718,100
SZ000672,4116,0,1,5,8.33,5.0,5.0,0.0,0.0,832.92,0,3,1,20160718,100
SZ002292,4117,1,-1,5,33.0,8.3,5.0,3.3,0.0,3299.86,3967,3,1,20160719,100
SZ002190,4118,1,-1,5,44.47,11.12,6.67,4.45,0.0,4447.05,3974,3,1,20160719,100
SZ300058,4119,1,-1,5,10.64,6.06,5.0,1.06,0.0,1063.82,3980,3,1,20160719,100
SZ000829,4120,1,-1,5,15.42,6.54,5.0,1.54,0.0,1542.36,4004,3,1,20160719,100
SZ002190,4121,1,-1,5,44.74,11.19,6.71,4.47,0.0,4474.29,4008,3,1,20160719,100
SZ000881,4122,1,-1,5,24.75,7.48,5.0,2.48,0.0,2475.33,4030,3,1,20160719,100
SH601966,4123,1,-1,5,42.47,11.62,6.37,4.25,1.0,4247.42,4031,3,1,20160719,100
SZ002686,4124,1,-1,5,17.46,6.75,5.0,1.75,0.0,1746.25,4033,3,1,20160719,100
SZ002802,4125,1,-1,5,50.18,12.55,7.53,5.02,0.0,5018.04,4034,3,1,20160719,100
SZ002801,4126,1,-1,5,165.55,41.39,24.83,16.56,0.0,16555.08,4035,3,1,20160719,100
SH603016,4127,1,-1,5,36.98,10.25,5.55,3.7,1.0,3698.34,4036,3,1,20160719,100
SZ000915,4128,1,-1,5,46.27,11.57,6.94,4.63,0.0,4627.38,4037,3,1,20160719,100
SZ000411,4129,1,-1,5,21.09,7.11,5.0,2.11,0.0,2108.63,4038,3,1,20160719,100
SZ300518,4130,1,-1,5,155.87,38.97,23.38,15.59,0.0,15587.3,4039,3,1,20160719,100
SZ000555,4131,1,-1,5,36.74,9.18,5.51,3.67,0.0,3673.7,4040,3,1,20160719,100
SZ300510,4132,1,-1,5,81.68,20.42,12.25,8.17,0.0,8167.55,4041,3,1,20160719,100
SZ002759,4133,1,-1,5,39.04,9.76,5.86,3.9,0.0,3903.51,4043,3,1,20160719,100
SZ002180,4134,1,-1,5,31.21,8.12,5.0,3.12,0.0,3120.84,4044,3,1,20160719,100
SZ300110,4135,1,-1,5,14.33,6.43,5.0,1.43,0.0,1432.56,4045,3,1,20160719,100
SH603909,4136,1,-1,5,61.14,16.29,9.17,6.11,1.0,6114.08,4047,3,1,20160719,100
SZ300520,4137,1,-1,5,27.18,7.72,5.0,2.72,0.0,2717.84,4048,3,1,20160719,100
SZ002803,4138,1,-1,5,14.24,6.42,5.0,1.42,0.0,1423.58,4050,3,1,20160719,100
