symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ000953,2959,1545,1,12.16,0,1216.0,5.0,5.0,0.0,0.0,-5.0,12.16,1,100,20160712
SZ000519,2960,3017,1,16.1,0,1609.94,5.0,5.0,0.0,0.0,8.06,16.23,1,100,20160712
SZ000727,2961,3018,1,3.54,0,354.18,5.0,5.0,0.0,0.0,-6.18,3.53,1,100,20160712
SZ000810,2962,3021,1,20.86,0,2085.66,5.0,5.0,0.0,0.0,-74.66,20.16,1,100,20160712
SH603002,2963,3022,-1,7.11,1,711.05,6.71,5.0,0.71,1.0,0.0,0.0,1,100,20160712
SZ000506,2964,3023,-1,8.84,1,883.61,5.88,5.0,0.88,0.0,0.0,0.0,1,100,20160712
SZ002460,2965,3024,-1,35.46,1,3546.08,8.87,5.32,3.55,0.0,0.0,0.0,1,100,20160712
SZ000545,2966,3025,-1,7.06,1,706.04,5.71,5.0,0.71,0.0,0.0,0.0,1,100,20160712
SZ002799,2967,3026,-1,79.63,1,7963.42,19.91,11.95,7.96,0.0,0.0,0.0,1,100,20160712
SZ300515,2968,3027,-1,75.84,1,7584.24,18.96,11.38,7.58,0.0,0.0,0.0,1,100,20160712
SZ300515,2969,3028,-1,75.84,1,7584.24,18.96,11.38,7.58,0.0,0.0,0.0,1,100,20160712
SZ002799,2970,3029,-1,79.63,1,7963.42,19.91,11.95,7.96,0.0,0.0,0.0,1,100,20160712
SZ000018,2971,3030,-1,11.88,1,1188.24,6.19,5.0,1.19,0.0,0.0,0.0,1,100,20160712
SZ002799,2972,3031,-1,79.63,1,7963.42,19.91,11.95,7.96,0.0,0.0,0.0,1,100,20160712
SZ002799,2973,3032,-1,79.63,1,7963.42,19.91,11.95,7.96,0.0,0.0,0.0,1,100,20160712
SZ300354,2974,3033,-1,31.62,1,3162.1,8.16,5.0,3.16,0.0,0.0,0.0,1,100,20160712
SZ300459,2975,3034,-1,31.77,1,3176.61,8.18,5.0,3.18,0.0,0.0,0.0,1,100,20160712
SH600378,2976,3035,-1,18.63,1,1863.34,7.86,5.0,1.86,1.0,0.0,0.0,1,100,20160712
SZ300509,2977,3036,-1,80.78,1,8077.7,20.19,12.12,8.08,0.0,0.0,0.0,1,100,20160712
SZ300177,2978,3037,-1,17.02,1,1702.14,6.7,5.0,1.7,0.0,0.0,0.0,1,100,20160712
SZ002639,2979,3038,-1,13.86,1,1386.0,6.39,5.0,1.39,0.0,0.0,0.0,1,100,20160712
SZ300501,2980,3039,-1,119.57,1,11957.04,29.89,17.94,11.96,0.0,0.0,0.0,1,100,20160712
SZ300501,2981,3040,-1,119.57,1,11957.04,29.89,17.94,11.96,0.0,0.0,0.0,1,100,20160712
SZ002313,2982,3041,-1,20.38,1,2037.87,7.04,5.0,2.04,0.0,0.0,0.0,1,100,20160712
