symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ002781,375,105,1,37.45,0,3745.41,5.62,5.62,0.0,0.0,67.97,38.19,1,100,20160122
SZ002781,376,128,1,37.45,0,3745.41,5.62,5.62,0.0,0.0,67.97,38.19,1,100,20160122
SH603996,377,129,1,33.67,0,3366.8,6.05,5.05,0.0,1.0,58.15,34.31,1,100,20160122
SZ300497,378,138,1,69.63,0,6962.63,10.44,10.44,0.0,0.0,27.93,70.01,1,100,20160122
SZ300495,379,179,1,93.28,0,9328.05,13.99,13.99,0.0,0.0,67.96,94.1,1,100,20160122
SZ002781,380,182,1,37.45,0,3745.41,5.62,5.62,0.0,0.0,67.97,38.19,1,100,20160122
SH603996,381,183,1,33.67,0,3366.8,6.05,5.05,0.0,1.0,58.15,34.31,1,100,20160122
SZ300497,382,187,1,69.63,0,6962.63,10.44,10.44,0.0,0.0,27.93,70.01,1,100,20160122
SZ002781,383,206,1,37.45,0,3745.41,5.62,5.62,0.0,0.0,67.97,38.19,1,100,20160122
SH603996,384,233,1,33.67,0,3366.8,6.05,5.05,0.0,1.0,58.15,34.31,1,100,20160122
SZ300495,385,290,1,93.28,0,9328.05,13.99,13.99,0.0,0.0,67.96,94.1,1,100,20160122
SZ300497,386,298,1,69.63,0,6962.63,10.44,10.44,0.0,0.0,27.93,70.01,1,100,20160122
SZ002782,387,323,1,33.71,0,3370.92,5.06,5.06,0.0,0.0,12.02,33.88,1,100,20160122
SZ002781,388,369,1,37.45,0,3745.41,5.62,5.62,0.0,0.0,67.97,38.19,1,100,20160122
SZ300497,389,412,1,69.63,0,6962.63,10.44,10.44,0.0,0.0,27.93,70.01,1,100,20160122
SZ002782,390,427,1,33.71,0,3370.92,5.06,5.06,0.0,0.0,12.02,33.88,1,100,20160122
SZ300111,391,428,1,5.5,0,549.96,5.0,5.0,0.0,0.0,0.04,5.55,1,100,20160122
SH600734,392,429,1,17.05,0,1705.2,6.0,5.0,0.0,1.0,63.8,17.75,1,100,20160122
SZ002019,393,430,1,45.36,0,4535.79,6.8,6.8,0.0,0.0,106.41,46.49,1,100,20160122
SZ300317,394,431,1,22.18,0,2218.33,5.0,5.0,0.0,0.0,169.67,23.93,1,100,20160122
SZ300123,395,433,1,12.5,0,1250.38,5.0,5.0,0.0,0.0,9.62,12.65,1,100,20160122
SZ002765,396,435,1,23.78,0,2378.31,5.0,5.0,0.0,0.0,36.69,24.2,1,100,20160122
SZ300409,397,436,-1,57.84,1,5783.62,14.46,8.68,5.78,0.0,0.0,0.0,1,100,20160122
SH600610,398,437,-1,15.49,1,1549.41,7.55,5.0,1.55,1.0,0.0,0.0,1,100,20160122
SZ000875,399,438,-1,7.01,1,701.47,5.7,5.0,0.7,0.0,0.0,0.0,1,100,20160122
SH600599,400,439,-1,23.4,1,2340.3,8.34,5.0,2.34,1.0,0.0,0.0,1,100,20160122
SH603077,401,440,-1,5.65,1,565.0,6.57,5.0,0.57,1.0,0.0,0.0,1,100,20160122
SZ300459,402,441,-1,22.32,1,2232.46,7.23,5.0,2.23,0.0,0.0,0.0,1,100,20160122
SH601111,403,442,-1,7.3,1,729.85,6.73,5.0,0.73,1.0,0.0,0.0,1,100,20160122
SZ300189,404,443,-1,5.76,1,575.87,5.58,5.0,0.58,0.0,0.0,0.0,1,100,20160122
SZ000408,405,444,-1,14.33,1,1433.2,6.43,5.0,1.43,0.0,0.0,0.0,1,100,20160122
SZ300467,406,445,-1,75.79,1,7578.69,18.95,11.37,7.58,0.0,0.0,0.0,1,100,20160122
