symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ002785,5062,5214,1,34.79,0,3479.29,5.22,5.22,0.0,0.0,70.49,35.55,1,100,20161115
SZ000923,5063,5215,1,29.51,0,2951.49,5.0,5.0,0.0,0.0,-134.49,28.22,1,100,20161115
SH601880,5064,5217,1,3.0,0,300.0,6.0,5.0,0.0,1.0,-6.0,3.0,1,100,20161115
SZ002346,5065,5218,1,23.77,0,2376.63,5.0,5.0,0.0,0.0,6.37,23.88,1,100,20161115
SZ002495,5066,5219,1,8.75,0,874.89,5.0,5.0,0.0,0.0,-4.89,8.75,1,100,20161115
SZ000932,5067,5221,1,5.8,0,580.0,5.0,5.0,0.0,0.0,-9.0,5.76,1,100,20161115
SZ300492,5068,5223,1,68.75,0,6875.5,10.31,10.31,0.0,0.0,-34.81,68.51,1,100,20161115
SZ002639,5069,5224,1,13.29,0,1329.44,5.0,5.0,0.0,0.0,-22.44,13.12,1,100,20161115
SH601128,5070,5227,1,13.32,0,1332.2,6.0,5.0,0.0,1.0,-3.2,13.35,1,100,20161115
SZ002154,5071,5228,1,5.87,0,586.55,5.0,5.0,0.0,0.0,-10.55,5.81,1,100,20161115
SH600098,5072,5229,1,8.76,0,875.58,6.0,5.0,0.0,1.0,-1.58,8.8,1,100,20161115
SZ300503,5073,5231,1,97.21,0,9720.75,14.58,14.58,0.0,0.0,-495.33,92.4,1,100,20161115
SZ000680,5074,5234,1,6.97,0,696.65,5.0,5.0,0.0,0.0,-10.65,6.91,1,100,20161115
SH600699,5075,5236,1,33.62,0,3361.68,6.04,5.04,0.0,1.0,-0.72,33.67,1,100,20161115
SH600107,5076,5237,-1,19.4,1,1939.66,7.94,5.0,1.94,1.0,0.0,0.0,1,100,20161115
SZ300548,5077,5238,-1,105.29,1,10529.26,26.32,15.79,10.53,0.0,0.0,0.0,1,100,20161115
SZ002815,5078,5239,-1,63.9,1,6389.77,15.97,9.58,6.39,0.0,0.0,0.0,1,100,20161115
SZ300548,5079,5240,-1,105.29,1,10529.26,26.32,15.79,10.53,0.0,0.0,0.0,1,100,20161115
SH603777,5080,5241,-1,65.69,1,6569.23,17.42,9.85,6.57,1.0,0.0,0.0,1,100,20161115
SZ300548,5081,5242,-1,105.29,1,10529.26,26.32,15.79,10.53,0.0,0.0,0.0,1,100,20161115
SH603777,5082,5243,-1,65.69,1,6569.23,17.42,9.85,6.57,1.0,0.0,0.0,1,100,20161115
SZ002815,5083,5244,-1,63.9,1,6389.77,15.97,9.58,6.39,0.0,0.0,0.0,1,100,20161115
SZ000923,5084,5245,-1,29.51,1,2951.49,7.95,5.0,2.95,0.0,0.0,0.0,1,100,20161115
SZ002815,5085,5246,-1,63.9,1,6389.77,15.97,9.58,6.39,0.0,0.0,0.0,1,100,20161115
SH603777,5086,5247,-1,65.69,1,6569.23,17.42,9.85,6.57,1.0,0.0,0.0,1,100,20161115
SZ002815,5087,5248,-1,63.9,1,6389.77,15.97,9.58,6.39,0.0,0.0,0.0,1,100,20161115
SZ300548,5088,5249,-1,105.29,1,10529.26,26.32,15.79,10.53,0.0,0.0,0.0,1,100,20161115
SZ300489,5089,5250,-1,45.04,1,4504.48,11.26,6.76,4.5,0.0,0.0,0.0,1,100,20161115
SZ002695,5090,5251,-1,30.98,1,3098.2,8.1,5.0,3.1,0.0,0.0,0.0,1,100,20161115
SZ002436,5091,5252,-1,9.77,1,976.79,5.98,5.0,0.98,0.0,0.0,0.0,1,100,20161115
SZ002114,5092,5253,-1,29.74,1,2973.81,7.97,5.0,2.97,0.0,0.0,0.0,1,100,20161115
SZ000751,5093,5254,-1,6.87,1,686.54,5.69,5.0,0.69,0.0,0.0,0.0,1,100,20161115
