,available_cash,chg,interests,log_chg,mktime,profit,retrace,value
25,901670.31,0.0023,872765.12,-0.0023,20160216,1968.7,-3.1196,0.97
26,900081.41,0.0011,873725.38,-0.0011,20160217,960.27,-3.013,0.97
27,901595.93,0.0025,875950.01,-0.0025,20160218,2224.63,-2.7661,0.97
28,899459.17,-0.0006,875414.75,0.0006,20160219,-535.26,-2.8255,0.97
29,900470.47,0.0011,876372.61,-0.0011,20160222,957.86,-2.7192,0.97
30,901530.73,0.0029,878888.85,-0.0029,20160223,2516.24,-2.4398,0.98
31,899274.86,-0.001,878030.13,0.001,20160224,-858.73,-2.5352,0.98
32,897741.71,-0.0029,875471.33,0.0029,20160225,-2558.8,-2.8192,0.97
33,899380.4,-0.0008,874792.21,0.0008,20160226,-679.12,-2.8946,0.97
34,897759.06,-0.0025,872615.37,0.0025,20160229,-2176.84,-3.1362,0.97
35,899198.77,-0.0007,872011.36,0.0007,20160301,-604.01,-3.2033,0.97
36,899806.19,0.0003,872270.05,-0.0003,20160302,258.69,-3.1746,0.97
37,899944.67,-0.0015,870986.95,0.0015,20160303,-1283.1,-3.317,0.97
38,896062.47,-0.0044,867118.53,0.0044,20160304,-3868.42,-3.7464,0.96
39,899688.59,-0.002,865395.72,0.002,20160307,-1722.81,-3.9376,0.96
40,894237.31,-0.0059,860314.26,0.0059,20160308,-5081.47,-4.5017,0.96
41,899969.24,-0.0002,860183.84,0.0002,20160309,-130.42,-4.5162,0.96
42,900197.21,0.0003,860476.67,-0.0003,20160310,292.83,-4.4837,0.96
43,899361.21,-0.0,860469.13,0.0,20160311,-7.54,-4.4845,0.96
44,901419.53,0.0025,862602.71,-0.0025,20160314,2133.57,-4.2477,0.96
45,900687.47,0.0008,863292.06,-0.0008,20160315,689.36,-4.1711,0.96
46,899219.31,-0.001,862456.74,0.001,20160316,-835.32,-4.2639,0.96
47,900277.35,0.0015,863764.6,-0.0015,20160317,1307.86,-4.1187,0.96
48,901871.18,0.0025,865931.68,-0.0025,20160318,2167.07,-3.8781,0.96
49,900194.94,0.0024,868036.09,-0.0024,20160321,2104.42,-3.6445,0.96
50,899760.68,-0.0013,866942.98,0.0013,20160322,-1093.12,-3.7659,0.96
51,899066.22,-0.0003,866722.38,0.0003,20160323,-220.59,-3.7904,0.96
52,897947.75,-0.0023,864722.59,0.0023,20160324,-1999.8,-4.0123,0.96
53,899013.47,-0.0017,863278.0,0.0017,20160325,-1444.59,-4.1727,0.96
54,899235.3,-0.0005,862885.98,0.0005,20160328,-392.02,-4.2162,0.96
55,899113.81,-0.0009,862085.13,0.0009,20160329,-800.86,-4.3051,0.96
56,899898.51,0.0005,862503.2,-0.0005,20160330,418.08,-4.2587,0.96
57,900323.06,0.0008,863163.37,-0.0008,20160331,660.17,-4.1854,0.96
58,899976.0,0.0002,863349.8,-0.0002,20160401,186.43,-4.1647,0.96
59,900113.55,0.0023,865340.0,-0.0023,20160405,1990.19,-3.9438,0.96
60,901755.27,0.0026,867588.7,-0.0026,20160406,2248.71,-3.6942,0.96
61,899957.47,-0.0001,867490.48,0.0001,20160407,-98.23,-3.7051,0.96
62,899655.54,0.0022,869425.19,-0.0022,20160408,1934.71,-3.4903,0.97
63,905397.99,0.0087,876953.62,-0.0087,20160411,7528.43,-2.6547,0.97
64,898665.78,-0.0018,875352.78,0.0018,20160412,-1600.84,-2.8324,0.97
65,899620.25,0.0003,875628.98,-0.0003,20160413,276.2,-2.8017,0.97
66,902711.55,0.0053,880278.89,-0.0053,20160414,4649.91,-2.2855,0.98
67,903773.85,0.0042,883976.76,-0.0042,20160415,3697.87,-1.8751,0.98
68,897704.47,-0.0028,881496.03,0.0028,20160418,-2480.73,-2.1504,0.98
69,900142.17,0.0004,881851.86,-0.0004,20160419,355.84,-2.1109,0.98
70,899267.8,-0.0006,881293.44,0.0006,20160420,-558.42,-2.1729,0.98
71,899366.82,-0.0058,876160.06,0.0058,20160421,-5133.39,-2.7427,0.97
72,891308.06,-0.0094,867933.54,0.0093,20160422,-8226.52,-3.6559,0.96
73,900086.32,0.0021,869724.06,-0.0021,20160425,1790.52,-3.4572,0.97
74,900369.49,0.0013,870886.0,-0.0013,20160426,1161.94,-3.3282,0.97
75,902100.65,0.0001,871012.67,-0.0001,20160427,126.67,-3.3141,0.97
76,898289.34,-0.0016,869610.13,0.0016,20160428,-1402.54,-3.4698,0.97
77,900116.63,-0.0004,869266.16,0.0004,20160429,-343.96,-3.508,0.97
78,899963.05,0.0004,869630.75,-0.0004,20160503,364.59,-3.4675,0.97
79,901174.57,0.0028,872076.04,-0.0028,20160504,2445.28,-3.1961,0.97
80,900429.74,0.0058,877096.69,-0.0058,20160505,5020.66,-2.6388,0.97
81,900503.39,-0.0057,872085.42,0.0057,20160506,-5011.28,-3.195,0.97
82,884561.83,-0.0181,856338.12,0.0179,20160509,-15747.3,-4.9431,0.95
83,898235.69,-0.0022,854415.13,0.0022,20160510,-1922.99,-5.1565,0.95
84,899352.51,-0.0016,853085.3,0.0016,20160511,-1329.83,-5.3041,0.95
85,895926.21,-0.0035,850136.94,0.0035,20160512,-2948.36,-5.6314,0.94
86,901447.53,0.0016,851519.18,-0.0016,20160513,1382.24,-5.478,0.95
87,900243.98,0.0009,852259.66,-0.0009,20160516,740.48,-5.3958,0.95
88,900138.56,0.0006,852738.84,-0.0006,20160517,479.18,-5.3426,0.95
89,898309.08,-0.0019,851147.01,0.0019,20160518,-1591.83,-5.5193,0.95
90,900256.09,-0.0011,850214.43,0.0011,20160519,-932.58,-5.6228,0.94
91,903537.72,0.0049,854357.43,-0.0049,20160520,4143.0,-5.1629,0.95
92,901366.62,0.0023,856286.36,-0.0023,20160523,1928.92,-4.9488,0.95
93,900390.91,0.0005,856742.12,-0.0005,20160524,455.77,-4.8982,0.95
94,899917.89,0.0003,857012.07,-0.0003,20160525,269.95,-4.8682,0.95
95,901045.85,0.003,859609.29,-0.003,20160526,2597.21,-4.5799,0.96
96,901084.92,-0.0009,858807.87,0.0009,20160527,-801.42,-4.6689,0.95
97,897464.63,-0.001,857952.37,0.001,20160530,-855.5,-4.7639,0.95
98,907872.79,0.0103,866749.95,-0.0103,20160531,8797.58,-3.7873,0.96
99,901324.91,0.0019,868423.5,-0.0019,20160601,1673.55,-3.6015,0.96
100,900261.56,0.0051,872888.26,-0.0052,20160602,4464.75,-3.1059,0.97
101,900401.89,0.0007,873515.03,-0.0007,20160603,626.78,-3.0364,0.97
102,901468.22,0.0015,874809.57,-0.0015,20160606,1294.54,-2.8927,0.97
103,898412.29,0.0024,876911.77,-0.0024,20160607,2102.21,-2.6593,0.97
104,898995.72,-0.0023,874918.01,0.0023,20160608,-1993.76,-2.8806,0.97
105,892935.34,-0.0116,864810.87,0.0115,20160613,-10107.14,-4.0025,0.96
106,896419.2,-0.0047,860714.44,0.0047,20160614,-4096.43,-4.4573,0.96
107,900917.09,0.0013,861806.54,-0.0013,20160615,1092.11,-4.336,0.96
108,899500.01,-0.001,860903.53,0.001,20160616,-903.01,-4.4363,0.96
109,902269.94,0.0032,863689.31,-0.0032,20160617,2785.78,-4.127,0.96
110,901039.88,0.0004,864025.8,-0.0004,20160620,336.49,-4.0897,0.96
111,900334.61,0.0004,864370.89,-0.0004,20160621,345.08,-4.0514,0.96
112,899684.13,-0.0005,863939.14,0.0005,20160622,-431.74,-4.0993,0.96
113,899652.85,0.0003,864234.54,-0.0003,20160623,295.39,-4.0665,0.96
114,900921.11,0.0044,868060.46,-0.0044,20160624,3825.92,-3.6418,0.96
115,902562.26,0.0058,873089.91,-0.0058,20160627,5029.45,-3.0835,0.97
116,906408.66,0.0079,880027.83,-0.008,20160628,6937.93,-2.3134,0.98
117,902054.63,0.0034,883040.53,-0.0034,20160629,3012.7,-1.979,0.98
118,909462.14,0.0092,891149.05,-0.0092,20160630,8108.52,-1.0789,0.99
119,901929.23,0.003,893866.18,-0.0031,20160701,2717.13,-0.7773,0.99
120,900279.1,0.0031,896680.36,-0.0032,20160704,2814.18,-0.4649,1.0
121,912046.34,0.0148,909907.39,-0.0149,20160705,13227.03,1.0033,1.01
122,897628.37,-0.0021,907963.56,0.0021,20160706,-1943.83,-0.2136,1.01
123,898885.85,-0.0015,906605.44,0.0015,20160707,-1358.11,-0.3629,1.01
124,904513.8,0.0043,910468.48,-0.0043,20160708,3863.04,0.0617,1.01
125,900845.61,-0.0004,910070.0,0.0004,20160711,-398.48,-0.0438,1.01
126,898129.56,-0.0013,908882.46,0.0013,20160712,-1187.54,-0.1742,1.01
127,901226.0,0.0011,909856.11,-0.0011,20160713,973.65,-0.0673,1.01
128,900084.48,0.0011,910838.92,-0.0011,20160714,982.81,0.0407,1.01
129,900064.56,-0.0007,910176.23,0.0007,20160715,-662.69,-0.0728,1.01
130,895120.62,-0.006,904697.24,0.006,20160718,-5478.99,-0.6743,1.01
131,898421.59,-0.0007,904041.33,0.0007,20160719,-655.92,-0.7463,1.0
132,900555.77,0.0013,905211.75,-0.0013,20160720,1170.42,-0.6178,1.01
133,898305.91,-0.0026,902900.34,0.0026,20160721,-2311.41,-0.8716,1.0
134,898311.93,-0.0031,900065.3,0.0031,20160722,-2835.04,-1.1828,1.0
135,891995.29,-0.0137,887751.31,0.0136,20160725,-12313.98,-2.5348,0.99
136,901570.23,0.0046,891816.76,-0.0046,20160726,4065.45,-2.0884,0.99
137,892177.89,-0.0092,883634.23,0.0091,20160727,-8182.53,-2.9868,0.98
138,899402.54,-0.0006,883128.74,0.0006,20160728,-505.49,-3.0423,0.98
139,899819.32,-0.0012,882069.14,0.0012,20160729,-1059.6,-3.1586,0.98
140,888760.85,-0.0143,869450.39,0.0142,20160801,-12618.75,-4.544,0.97
141,897827.77,-0.0025,867236.7,0.0025,20160802,-2213.69,-4.787,0.96
142,900230.97,0.0012,868284.42,-0.0012,20160803,1047.72,-4.672,0.96
143,900330.67,-0.0024,866240.48,0.0024,20160804,-2043.94,-4.8964,0.96
144,896075.88,-0.0018,864692.74,0.0018,20160805,-1547.74,-5.0663,0.96
145,895537.61,-0.007,858636.16,0.007,20160808,-6056.59,-5.7313,0.95
146,904132.86,0.0072,864807.11,-0.0072,20160809,6170.96,-5.0538,0.96
147,902629.72,0.0037,867976.99,-0.0037,20160810,3169.87,-4.7058,0.96
148,900266.94,-0.0019,866313.91,0.0019,20160811,-1663.08,-4.8884,0.96
149,902272.75,0.0032,869104.02,-0.0032,20160812,2790.11,-4.582,0.97
150,900419.31,0.0019,870761.28,-0.0019,20160815,1657.26,-4.4001,0.97
151,902468.8,0.0024,872879.54,-0.0024,20160816,2118.26,-4.1675,0.97
152,900919.6,0.0019,874498.54,-0.0019,20160817,1619.0,-3.9898,0.97
153,901181.02,-0.0016,873138.13,0.0016,20160818,-1360.41,-4.1391,0.97
154,893984.29,-0.0071,866951.08,0.0071,20160819,-6187.06,-4.8184,0.96
155,897421.76,-0.003,864384.93,0.003,20160822,-2566.14,-5.1001,0.96
156,894226.7,-0.0067,858587.81,0.0067,20160823,-5797.12,-5.7366,0.95
157,899805.26,-0.0005,858129.29,0.0005,20160824,-458.52,-5.7869,0.95
158,897723.15,-0.0017,856638.24,0.0017,20160825,-1491.05,-5.9506,0.95
159,892564.98,-0.0095,848465.14,0.0095,20160826,-8173.1,-6.8479,0.94
160,897517.84,-0.0038,845269.19,0.0038,20160829,-3195.95,-7.1988,0.94
161,899165.83,-0.0014,844084.94,0.0014,20160830,-1184.25,-7.3288,0.94
162,899680.16,-0.0002,843891.44,0.0002,20160831,-193.5,-7.3501,0.94
163,900380.0,-0.0016,842507.59,0.0016,20160901,-1383.85,-7.502,0.94
164,896806.11,-0.0023,840547.7,0.0023,20160902,-1959.9,-7.7172,0.93
165,898388.26,-0.0041,837100.92,0.0041,20160905,-3446.78,-8.0956,0.93
166,899181.54,-0.001,836294.02,0.001,20160906,-806.9,-8.1842,0.93
167,899432.2,-0.0018,834752.51,0.0018,20160907,-1541.51,-8.3534,0.93
168,897351.43,-0.004,831413.91,0.004,20160908,-3338.6,-8.72,0.92
169,884039.11,-0.0202,814606.61,0.02,20160909,-16807.29,-10.5652,0.91
170,897677.55,0.0006,815133.53,-0.0006,20160912,526.91,-10.5074,0.91
171,902532.53,0.003,817600.38,-0.003,20160913,2466.85,-10.2366,0.91
172,898568.32,-0.0016,816252.73,0.0016,20160914,-1347.65,-10.3845,0.91
173,899226.96,-0.0016,814973.69,0.0016,20160919,-1279.04,-10.5249,0.91
174,897510.3,-0.0063,809835.99,0.0063,20160920,-5137.7,-11.089,0.9
175,895893.53,-0.0081,803248.07,0.0081,20160921,-6587.91,-11.8123,0.89
176,901484.9,-0.0029,800955.5,0.0029,20160922,-2292.57,-12.064,0.89
177,896375.45,-0.0078,794747.47,0.0077,20160923,-6208.03,-12.7456,0.88
178,892704.84,-0.0118,785330.13,0.0118,20160926,-9417.35,-13.7795,0.87
179,900264.28,0.0021,786989.27,-0.0021,20160927,1659.15,-13.5973,0.87
180,900623.51,0.0003,787248.53,-0.0003,20160928,259.26,-13.5689,0.87
181,900825.04,0.0015,788448.89,-0.0015,20160929,1200.36,-13.4371,0.88
182,897614.63,-0.0038,785477.2,0.0038,20160930,-2971.69,-13.7633,0.87
183,901264.45,0.0064,790496.99,-0.0064,20161010,5019.78,-13.2122,0.88
184,906406.2,0.0106,798873.15,-0.0107,20161011,8376.17,-12.2926,0.89
185,901921.89,0.0031,801346.92,-0.0031,20161012,2473.77,-12.021,0.89
186,899301.1,-0.0034,798593.49,0.0034,20161013,-2753.44,-12.3233,0.89
187,899711.94,0.0007,799173.75,-0.0007,20161014,580.27,-12.2596,0.89
188,898668.77,-0.002,797543.0,0.002,20161017,-1630.75,-12.4386,0.89
189,899968.12,0.0002,797697.75,-0.0002,20161018,154.75,-12.4216,0.89
190,900764.05,0.0025,799697.98,-0.0025,20161019,2000.23,-12.202,0.89
191,898790.45,-0.0037,796752.06,0.0037,20161020,-2945.93,-12.5255,0.89
192,902593.54,0.0043,800203.44,-0.0043,20161021,3451.38,-12.1465,0.89
193,898157.71,-0.0017,798857.67,0.0017,20161024,-1345.77,-12.2943,0.89
194,900583.0,0.0002,799042.48,-0.0002,20161025,184.81,-12.274,0.89
195,900376.59,0.0006,799504.07,-0.0006,20161026,461.59,-12.2233,0.89
196,900655.36,0.0011,800388.34,-0.0011,20161027,884.27,-12.1262,0.89
197,899390.62,0.001,801150.35,-0.001,20161028,762.02,-12.0426,0.89
198,894209.13,-0.0072,795351.31,0.0072,20161031,-5799.04,-12.6793,0.88
199,898714.5,-0.0013,794313.65,0.0013,20161101,-1037.67,-12.7932,0.88
200,900213.32,0.0018,795765.29,-0.0018,20161102,1451.64,-12.6338,0.88
201,900817.26,0.0001,795824.13,-0.0001,20161103,58.84,-12.6273,0.88
202,898309.09,-0.0028,793595.03,0.0028,20161104,-2229.1,-12.8721,0.88
203,898985.38,-0.0016,792296.69,0.0016,20161107,-1298.34,-13.0146,0.88
204,899341.29,-0.0006,791783.31,0.0006,20161108,-513.38,-13.071,0.88
205,900252.55,0.0007,792323.32,-0.0007,20161109,540.01,-13.0117,0.88
206,901718.25,0.0042,795632.27,-0.0042,20161110,3308.95,-12.6484,0.88
207,903985.66,-0.003,793212.72,0.003,20161111,-2419.55,-12.9141,0.88
208,883336.51,-0.0224,775467.08,0.0221,20161114,-17745.64,-14.8623,0.86
209,897896.68,-0.0039,772411.83,0.0039,20161115,-3055.26,-15.1978,0.86
210,896910.97,-0.0046,768856.71,0.0046,20161116,-3555.11,-15.5881,0.85
211,898864.77,-0.0052,764849.26,0.0052,20161117,-4007.45,-16.028,0.85
212,899576.93,-0.006,760268.07,0.006,20161118,-4581.18,-16.531,0.84
213,888577.05,-0.0141,749550.7,0.014,20161121,-10717.37,-17.7077,0.83
214,911421.08,0.0151,760875.7,-0.0152,20161122,11325.0,-16.4643,0.85
215,901363.24,0.0007,761436.86,-0.0007,20161123,561.16,-16.4027,0.85
216,898814.17,-0.0026,759421.12,0.0026,20161124,-2015.74,-16.624,0.84
217,898525.33,-0.0007,758920.6,0.0007,20161125,-500.51,-16.6789,0.84
218,897213.29,-0.0059,754418.76,0.0059,20161128,-4501.85,-17.1732,0.84
219,895892.08,-0.0052,750485.25,0.0052,20161129,-3933.51,-17.6051,0.83
220,899734.25,0.0006,750946.72,-0.0006,20161130,461.47,-17.5544,0.83
221,900790.75,-0.0,750912.57,0.0,20161201,-34.15,-17.5581,0.83
222,886944.86,-0.0175,737804.73,0.0173,20161202,-13107.85,-18.9972,0.82
223,899377.0,-0.0007,737287.01,0.0007,20161205,-517.71,-19.0541,0.82
224,903081.42,0.0037,740042.23,-0.0037,20161206,2755.21,-18.7516,0.82
225,899740.38,0.0008,740640.93,-0.0008,20161207,598.7,-18.6858,0.82
226,901287.18,0.0006,741089.13,-0.0006,20161208,448.2,-18.6366,0.82
227,895664.49,-0.0069,735961.32,0.0069,20161209,-5127.81,-19.1996,0.82
228,893880.6,-0.0118,727298.29,0.0117,20161212,-8663.03,-20.1507,0.81
229,897215.88,-0.0032,724981.04,0.0032,20161213,-2317.25,-20.4051,0.81
230,900377.89,-0.0018,723671.56,0.0018,20161214,-1309.48,-20.5489,0.8
231,898449.5,-0.0018,722366.53,0.0018,20161215,-1305.03,-20.6922,0.8
232,897400.06,-0.0054,718467.85,0.0054,20161216,-3898.68,-21.1202,0.8
233,896474.5,-0.0032,716194.42,0.0032,20161219,-2273.43,-21.3698,0.8
234,897587.48,-0.0045,712989.05,0.0045,20161220,-3205.38,-21.7217,0.79
235,895958.65,-0.0052,709297.28,0.0052,20161221,-3691.77,-22.127,0.79
236,899114.54,-0.0032,707002.8,0.0032,20161222,-2294.48,-22.3789,0.79
237,893201.08,-0.0108,699387.89,0.0107,20161223,-7614.91,-23.215,0.78
238,898637.26,0.002,700756.88,-0.002,20161226,1368.99,-23.0647,0.78
239,899980.77,0.0028,702706.03,-0.0028,20161227,1949.15,-22.8507,0.78
240,899830.07,0.0014,703704.09,-0.0014,20161228,998.06,-22.7411,0.78
241,899584.68,-0.0004,703433.65,0.0004,20161229,-270.44,-22.7708,0.78
242,901181.71,0.004,706266.53,-0.004,20161230,2832.88,-22.4598,0.78
243,900013.07,0.0068,711055.64,-0.0068,20170103,4789.11,-21.934,0.79
244,902061.03,0.0074,716316.17,-0.0074,20170104,5260.53,-21.3564,0.8
245,898551.04,-0.0058,712179.46,0.0058,20170105,-4136.71,-21.8106,0.79
246,888843.16,-0.0153,701250.49,0.0152,20170106,-10928.97,-23.0105,0.78
247,900299.55,0.0013,702184.27,-0.0013,20170109,933.78,-22.908,0.78
248,899223.96,-0.0003,701942.21,0.0003,20170110,-242.07,-22.9345,0.78
249,899016.38,-0.0026,700140.63,0.0026,20170111,-1801.58,-23.1323,0.78
250,899478.68,-0.0023,698507.63,0.0023,20170112,-1633.0,-23.3116,0.78
251,892681.71,-0.0122,690001.6,0.0121,20170113,-8506.03,-24.2455,0.77
252,897350.65,-0.0044,686984.85,0.0044,20170116,-3016.75,-24.5767,0.76
253,900421.15,0.002,688333.79,-0.002,20170117,1348.94,-24.4286,0.76
254,900499.08,0.0009,688945.34,-0.0009,20170118,611.55,-24.3615,0.77
255,899412.41,-0.0005,688607.61,0.0005,20170119,-337.73,-24.3985,0.77
256,904070.16,0.01,695484.82,-0.01,20170120,6877.21,-23.6435,0.77
257,905030.34,0.0049,698860.21,-0.0049,20170123,3375.39,-23.2729,0.78
258,898633.66,-0.0034,696449.86,0.0034,20170124,-2410.36,-23.5375,0.77
259,900911.19,0.0016,697563.05,-0.0016,20170125,1113.2,-23.4153,0.78
260,900408.23,0.0008,698107.17,-0.0008,20170126,544.12,-23.3556,0.78
261,899453.45,-0.0043,695097.96,0.0043,20170203,-3009.22,-23.686,0.77
262,899928.14,0.0148,705357.93,-0.0149,20170206,10259.97,-22.5595,0.78
263,905473.18,0.0093,711924.38,-0.0094,20170207,6566.45,-21.8386,0.79
264,903992.13,0.0118,720341.34,-0.0119,20170208,8416.97,-20.9145,0.8
265,902597.47,0.0045,723559.47,-0.0045,20170209,3218.13,-20.5612,0.8
266,898749.11,-0.0082,717601.51,0.0082,20170210,-5957.97,-21.2153,0.8
267,898664.71,0.0013,718540.76,-0.0013,20170213,939.25,-21.1122,0.8
268,911559.36,0.0184,731788.53,-0.0186,20170214,13247.77,-19.6577,0.81
269,905892.24,0.0073,737152.63,-0.0074,20170215,5364.09,-19.0688,0.82
270,898056.81,-0.0046,733769.17,0.0046,20170216,-3383.46,-19.4403,0.82
271,895851.28,-0.0059,729410.5,0.0059,20170217,-4358.67,-19.9188,0.81
272,898866.6,-0.005,725772.54,0.005,20170220,-3637.96,-20.3182,0.81
273,903097.63,0.0057,729891.54,-0.0057,20170221,4119.0,-19.866,0.81
274,899519.33,0.0003,730145.33,-0.0003,20170222,253.79,-19.8382,0.81
275,901854.89,0.0059,734419.53,-0.0059,20170223,4274.2,-19.3689,0.82
276,901307.52,0.0046,737822.85,-0.0046,20170224,3403.32,-18.9952,0.82
277,897763.04,-0.0041,734765.14,0.0041,20170227,-3057.71,-19.3309,0.82
278,902662.57,0.0063,739385.43,-0.0063,20170228,4620.29,-18.8237,0.82
279,900327.25,-0.0006,738952.91,0.0006,20170301,-432.52,-18.8712,0.82
280,899733.72,0.0004,739242.35,-0.0004,20170302,289.44,-18.8394,0.82
281,900105.79,0.0006,739705.93,-0.0006,20170303,463.58,-18.7885,0.82
282,899283.48,0.0031,741995.36,-0.0031,20170306,2289.43,-18.5371,0.82
283,900779.71,0.0043,745164.37,-0.0043,20170307,3169.01,-18.1892,0.83
284,901448.15,0.0037,747917.28,-0.0037,20170308,2752.91,-17.887,0.83
285,899502.4,-0.0002,747748.71,0.0002,20170309,-168.57,-17.9055,0.83
286,898784.52,-0.0029,745609.04,0.0029,20170310,-2139.67,-18.1404,0.83
287,902064.73,0.0082,751704.68,-0.0082,20170313,6095.65,-17.4712,0.84
288,917384.29,0.0257,771020.91,-0.026,20170314,19316.23,-15.3505,0.86
289,899913.93,-0.0006,770541.37,0.0006,20170315,-479.54,-15.4031,0.86
290,906183.67,0.0153,782326.28,-0.0154,20170316,11784.91,-14.1093,0.87
291,904289.67,0.0018,783736.58,-0.0018,20170317,1410.3,-13.9544,0.87
292,897134.89,-0.0008,783142.02,0.0008,20170320,-594.57,-14.0197,0.87
293,905946.34,0.0154,795218.36,-0.0155,20170321,12076.34,-12.6939,0.88
294,903746.36,0.0113,804196.22,-0.0114,20170322,8977.86,-11.7082,0.89
295,897763.19,-0.0045,800557.08,0.0045,20170323,-3639.13,-12.1077,0.89
296,897351.2,-0.0036,797651.29,0.0036,20170324,-2905.79,-12.4267,0.89
297,898490.41,-0.0027,795532.35,0.0027,20170327,-2118.94,-12.6594,0.88
298,897790.87,-0.0034,792815.3,0.0034,20170328,-2717.05,-12.9577,0.88
299,898330.74,-0.002,791254.69,0.002,20170329,-1560.6,-13.129,0.88
300,898085.32,-0.0022,789506.12,0.0022,20170330,-1748.58,-13.321,0.88
301,895397.25,-0.0101,781549.6,0.01,20170331,-7956.51,-14.1945,0.87
302,894484.07,-0.0027,779404.82,0.0027,20170405,-2144.78,-14.43,0.87
303,905356.86,0.0042,782646.2,-0.0042,20170406,3241.38,-14.0741,0.87
304,898409.54,-0.0031,780217.41,0.0031,20170407,-2428.79,-14.3408,0.87
305,882870.98,-0.0302,756657.9,0.0297,20170410,-23559.51,-16.9274,0.84
306,892949.56,-0.0093,749607.46,0.0093,20170411,-7050.44,-17.7014,0.83
307,899908.56,-0.0014,748559.78,0.0014,20170412,-1047.68,-17.8164,0.83
308,899092.25,-0.0048,744942.2,0.0048,20170413,-3617.58,-18.2136,0.83
309,895267.46,-0.0066,740013.53,0.0066,20170414,-4928.68,-18.7547,0.82
310,895722.02,-0.0121,731064.37,0.012,20170417,-8949.16,-19.7372,0.81
311,900276.06,-0.0015,729994.19,0.0015,20170418,-1070.18,-19.8547,0.81
312,913901.66,0.0191,743929.94,-0.0193,20170419,13935.76,-18.3248,0.83
313,898522.47,-0.0039,741040.35,0.0039,20170420,-2889.6,-18.642,0.82
314,898377.67,-0.0016,739863.53,0.0016,20170421,-1176.82,-18.7712,0.82
315,897318.4,-0.005,736178.22,0.005,20170424,-3685.31,-19.1758,0.82
316,903303.27,0.0063,740799.48,-0.0063,20170425,4621.26,-18.6684,0.82
317,901390.87,0.0046,744174.77,-0.0046,20170426,3375.29,-18.2979,0.83
318,905424.64,0.0085,750468.71,-0.0085,20170427,6293.95,-17.6069,0.83
319,902783.74,0.0025,752331.06,-0.0025,20170428,1862.35,-17.4024,0.84
320,898269.09,-0.0032,749950.73,0.0032,20170502,-2380.34,-17.6637,0.83
321,900919.56,0.0017,751220.74,-0.0017,20170503,1270.01,-17.5243,0.83
322,899382.06,-0.0022,749544.05,0.0022,20170504,-1676.69,-17.7084,0.83
323,898786.83,-0.0039,746641.07,0.0039,20170505,-2902.97,-18.0271,0.83
324,898450.32,-0.0067,741621.12,0.0067,20170508,-5019.96,-18.5782,0.82
325,897958.24,-0.0021,740079.99,0.0021,20170509,-1541.12,-18.7474,0.82
326,899306.07,-0.0025,738224.9,0.0025,20170510,-1855.09,-18.9511,0.82
327,899485.22,0.0007,738757.76,-0.0007,20170511,532.86,-18.8926,0.82
328,900489.87,0.0021,740325.31,-0.0021,20170512,1567.55,-18.7205,0.82
329,900137.37,0.0008,740899.37,-0.0008,20170515,574.06,-18.6575,0.82
330,900174.68,0.0036,743557.67,-0.0036,20170516,2658.29,-18.3656,0.83
331,901011.86,0.0006,744020.75,-0.0006,20170517,463.08,-18.3148,0.83
