mktime,interests,profit,value,daily_value,all_profit,close_profit,prosition_profit,settle_available_cash,position_cost,fee,retrace,value_chg,log_chg,last_profit,max_profit
20160128,863825.14,-933.42,0.96,1.0,-933.42,-561.92,-276.51,899343.09,28216.19,94.99,-4.11,-0.0011,0.0011,-35241.43,868.58
20160129,864723.03,897.88,0.96,1.0,897.88,628.91,332.37,900565.51,3885.8,63.4,-4.01,0.001,-0.001,-36174.86,868.58
20160201,860523.88,-4199.15,0.96,1.0,-4199.15,0.0,-3773.72,899574.57,268853.46,425.43,-4.48,-0.0049,0.0048,-35276.97,868.58
20160202,868925.53,8401.66,0.97,1.01,8401.66,6833.72,2190.98,906210.68,108453.71,623.04,-3.55,0.0098,-0.0098,-39476.12,868.58
20160203,871053.33,2127.8,0.97,1.0,2127.8,1041.76,1224.02,900903.78,102238.29,137.98,-3.31,0.0024,-0.0025,-31074.47,868.58
20160204,877783.11,6729.77,0.98,1.01,6729.77,6199.59,819.73,905910.04,32526.32,289.55,-2.56,0.0077,-0.0078,-28946.67,868.58
20160205,875238.68,-2544.42,0.97,1.0,-2544.42,361.63,-2715.69,900171.27,86515.85,190.36,-2.85,-0.0029,0.0029,-22216.89,868.58
20160215,870796.41,-4442.27,0.97,0.99,-4442.27,-5344.95,1135.14,894422.59,26158.25,232.46,-3.34,-0.0051,0.0051,-24761.32,868.58
20160216,872765.12,1968.7,0.97,1.0,1968.7,1757.97,298.39,901670.31,24379.72,87.66,-3.12,0.0023,-0.0023,-29203.59,868.58
20160217,873725.38,960.27,0.97,1.0,960.27,160.97,878.86,900081.41,35648.75,79.56,-3.01,0.0011,-0.0011,-27234.88,868.58
20160218,875950.01,2224.63,0.97,1.0,2224.63,1736.17,628.69,901595.93,44723.61,140.24,-2.77,0.0025,-0.0025,-26274.62,868.58
20160219,875414.75,-535.26,0.97,1.0,-535.26,-428.59,5.56,899459.17,58001.77,112.24,-2.83,-0.0006,0.0006,-24049.99,868.58
20160222,876372.61,957.86,0.97,1.0,957.86,567.78,487.4,900470.47,60868.82,97.31,-2.72,0.0011,-0.0011,-24585.25,868.58
20160223,878888.85,2516.24,0.98,1.0,2516.24,1685.05,985.52,901530.73,37934.65,154.32,-2.44,0.0029,-0.0029,-23627.39,868.58
20160224,878030.13,-858.73,0.98,1.0,-858.73,-579.54,-133.59,899274.86,35329.06,145.6,-2.54,-0.001,0.001,-21111.15,868.58
20160225,875471.33,-2558.8,0.97,1.0,-2558.8,-2158.23,-300.51,897741.71,16368.19,100.06,-2.82,-0.0029,0.0029,-21969.87,868.58
20160226,874792.21,-679.12,0.97,1.0,-679.12,-547.01,-59.51,899380.4,27598.19,72.59,-2.89,-0.0008,0.0008,-24528.67,868.58
20160229,872615.37,-2176.84,0.97,1.0,-2176.84,-2154.31,64.1,897759.06,13905.24,86.63,-3.14,-0.0025,0.0025,-25207.79,868.58
20160301,872011.36,-604.01,0.97,1.0,-604.01,-749.1,197.21,899198.77,14737.53,52.13,-3.2,-0.0007,0.0007,-27384.63,868.58
20160302,872270.05,258.69,0.97,1.0,258.69,-156.24,452.5,899806.19,9575.14,37.57,-3.17,0.0003,-0.0003,-27988.64,868.58
20160303,870986.95,-1283.1,0.97,1.0,-1283.1,0.0,-1227.77,899944.67,45800.08,55.33,-3.32,-0.0015,0.0015,-27729.95,868.58
20160304,867118.53,-3868.42,0.96,1.0,-3868.42,-3823.58,69.11,896062.47,14439.49,113.95,-3.75,-0.0044,0.0044,-29013.05,868.58
20160307,865395.72,-1722.81,0.96,1.0,-1722.81,-103.98,-1411.4,899688.59,133130.98,207.43,-3.94,-0.002,0.002,-32881.47,868.58
20160308,860314.26,-5081.47,0.96,0.99,-5081.47,-5299.54,681.22,894237.31,13060.43,463.15,-4.5,-0.0059,0.0059,-34604.28,868.58
20160309,860183.84,-130.42,0.96,1.0,-130.42,0.0,-99.66,899969.24,33102.55,30.76,-4.52,-0.0002,0.0002,-39685.74,868.58
20160310,860476.67,292.83,0.96,1.0,292.83,282.72,95.62,900197.21,22576.56,85.51,-4.48,0.0003,-0.0003,-39816.16,868.58
20160311,860469.13,-7.54,0.96,1.0,-7.54,-554.69,631.26,899361.21,27555.41,84.1,-4.48,-0.0,0.0,-39523.33,868.58
20160314,862602.71,2133.57,0.96,1.0,2133.57,1505.42,714.05,901419.53,30467.97,85.89,-4.25,0.0025,-0.0025,-39530.87,868.58
20160315,863292.06,689.36,0.96,1.0,689.36,787.36,1.89,900687.47,33659.62,99.89,-4.17,0.0008,-0.0008,-37397.29,868.58
20160316,862456.74,-835.32,0.96,1.0,-835.32,-664.78,-54.62,899219.31,29251.68,115.91,-4.26,-0.001,0.001,-36707.94,868.58
20160317,863764.6,1307.86,0.96,1.0,1307.86,321.1,1030.51,900277.35,39659.58,43.75,-4.12,0.0015,-0.0015,-37543.26,868.58
20160318,865931.68,2167.07,0.96,1.0,2167.07,2035.09,295.89,901871.18,29626.48,163.91,-3.88,0.0025,-0.0025,-36235.4,868.58
20160321,868036.09,2104.42,0.96,1.0,2104.42,405.42,1909.47,900194.94,97346.23,210.48,-3.64,0.0024,-0.0024,-34068.32,868.58
20160322,866942.98,-1093.12,0.96,1.0,-1093.12,-183.71,-853.8,899760.68,120853.98,55.61,-3.77,-0.0013,0.0013,-31963.91,868.58
20160323,866722.38,-220.59,0.96,1.0,-220.59,-772.98,713.18,899066.22,79711.97,160.8,-3.79,-0.0003,0.0003,-33057.02,868.58
20160324,864722.59,-1999.8,0.96,1.0,-1999.8,-1874.08,52.46,897947.75,31122.35,178.17,-4.01,-0.0023,0.0023,-33277.62,868.58
20160325,863278.0,-1444.59,0.96,1.0,-1444.59,-844.83,-458.05,899013.47,48051.04,141.7,-4.17,-0.0017,0.0017,-35277.41,868.58
20160328,862885.98,-392.02,0.96,1.0,-392.02,-664.61,372.68,899235.3,26265.92,100.09,-4.22,-0.0005,0.0005,-36722.0,868.58
20160329,862085.13,-800.86,0.96,1.0,-800.86,-818.96,85.33,899113.81,12770.51,67.23,-4.31,-0.0009,0.0009,-37114.02,868.58
20160330,862503.2,418.08,0.96,1.0,418.08,-88.92,519.57,899898.51,7652.95,12.57,-4.26,0.0005,-0.0005,-37914.87,868.58
20160331,863163.37,660.17,0.96,1.0,660.17,345.51,337.11,900323.06,11333.89,22.45,-4.19,0.0008,-0.0008,-37496.8,868.58
20160401,863349.8,186.43,0.96,1.0,186.43,29.21,210.44,899976.0,19367.51,53.21,-4.16,0.0002,-0.0002,-36836.63,868.58
20160405,865340.0,1990.19,0.96,1.0,1990.19,305.49,1876.64,900113.55,77137.53,191.94,-3.94,0.0023,-0.0023,-36650.2,868.58
20160406,867588.7,2248.71,0.96,1.0,2248.71,2034.0,493.44,901755.27,53689.41,278.73,-3.69,0.0026,-0.0026,-34660.0,868.58
20160407,867490.48,-98.23,0.96,1.0,-98.23,27.65,-55.7,899957.47,39453.9,70.18,-3.71,-0.0001,0.0001,-32411.3,868.58
20160408,869425.19,1934.71,0.97,1.0,1934.71,-200.13,2279.17,899655.54,89874.11,144.33,-3.49,0.0022,-0.0022,-32509.52,868.58
20160411,876953.62,7528.43,0.97,1.01,7528.43,5780.49,2130.45,905397.99,97325.79,382.5,-2.65,0.0087,-0.0087,-30574.81,868.58
20160412,875352.78,-1600.84,0.97,1.0,-1600.84,-1167.52,-266.62,898665.78,58262.96,166.7,-2.83,-0.0018,0.0018,-23046.38,868.58
20160413,875628.98,276.2,0.97,1.0,276.2,-320.03,655.95,899620.25,57821.06,59.72,-2.8,0.0003,-0.0003,-24647.22,868.58
20160414,880278.89,4649.91,0.98,1.01,4649.91,2957.89,1938.36,902711.55,72050.79,246.34,-2.29,0.0053,-0.0053,-24371.02,868.58
20160415,883976.76,3697.87,0.98,1.0,3697.87,3992.39,-75.98,903773.85,61273.97,218.54,-1.88,0.0042,-0.0042,-19721.11,868.58
20160418,881496.03,-2480.73,0.98,1.0,-2480.73,-2134.17,-185.21,897704.47,27348.41,161.36,-2.15,-0.0028,0.0028,-16023.24,868.58
20160419,881851.86,355.84,0.98,1.0,355.84,203.75,213.67,900142.17,36188.26,61.58,-2.11,0.0004,-0.0004,-18503.97,868.58
20160420,881293.44,-558.42,0.98,1.0,-558.42,-565.86,173.78,899267.8,41189.44,166.34,-2.17,-0.0006,0.0006,-18148.14,868.58
20160421,876160.06,-5133.39,0.97,0.99,-5133.39,-277.9,-4500.21,899366.82,154919.68,355.28,-2.74,-0.0058,0.0058,-18706.56,868.58
20160422,867933.54,-8226.52,0.96,0.99,-8226.52,-8261.03,465.43,891308.06,43601.59,430.91,-3.66,-0.0094,0.0093,-23839.94,868.58
20160425,869724.06,1790.52,0.97,1.0,1790.52,268.66,1704.2,900086.32,57320.35,182.34,-3.46,0.0021,-0.0021,-32066.46,868.58
20160426,870886.0,1161.94,0.97,1.0,1161.94,473.46,792.45,900369.49,106411.93,103.97,-3.33,0.0013,-0.0013,-30275.94,868.58
20160427,871012.67,126.67,0.97,1.0,126.67,2397.25,-1973.98,902100.65,143891.98,296.6,-3.31,0.0001,-0.0001,-29114.0,868.58
20160428,869610.13,-1402.54,0.97,1.0,-1402.54,-1342.75,308.12,898289.34,50595.99,367.91,-3.47,-0.0016,0.0016,-28987.33,868.58
20160429,869266.16,-343.96,0.97,1.0,-343.96,238.01,-460.59,900116.63,90673.9,121.38,-3.51,-0.0004,0.0004,-30389.87,868.58
20160503,869630.75,364.59,0.97,1.0,364.59,366.94,401.54,899963.05,180198.66,403.89,-3.47,0.0004,-0.0004,-30733.84,868.58
20160504,872076.04,2445.28,0.97,1.0,2445.28,1271.6,1270.71,901174.57,185312.2,97.03,-3.2,0.0028,-0.0028,-30369.25,868.58
20160505,877096.69,5020.66,0.97,1.01,5020.66,528.26,4590.92,900429.74,189437.48,98.52,-2.64,0.0058,-0.0058,-27923.96,868.58
20160506,872085.42,-5011.28,0.97,0.99,-5011.28,737.61,-5514.67,900503.39,215148.29,234.22,-3.2,-0.0057,0.0057,-22903.31,868.58
20160509,856338.12,-15747.3,0.95,0.98,-15747.3,-14902.48,-309.12,884561.83,27475.39,535.69,-4.94,-0.0181,0.0179,-27914.58,868.58
20160510,854415.13,-1922.99,0.95,1.0,-1922.99,-1663.83,-158.68,898235.69,18819.45,100.48,-5.16,-0.0022,0.0022,-43661.88,868.58
20160511,853085.3,-1329.83,0.95,1.0,-1329.83,-573.02,-682.34,899352.51,16745.48,74.47,-5.3,-0.0016,0.0016,-45584.87,868.58
20160512,850136.94,-2948.36,0.94,1.0,-2948.36,-3950.18,1125.43,895926.21,51960.63,123.61,-5.63,-0.0035,0.0035,-46914.7,868.58
20160513,851519.18,1382.24,0.95,1.0,1382.24,1576.44,-65.29,901447.53,5571.93,128.91,-5.48,0.0016,-0.0016,-49863.06,868.58
20160516,852259.66,740.48,0.95,1.0,740.48,309.89,496.5,900243.98,33116.3,65.91,-5.4,0.0009,-0.0009,-48480.82,868.58
20160517,852738.84,479.18,0.95,1.0,479.18,152.61,340.62,900138.56,35191.59,14.05,-5.34,0.0006,-0.0006,-47740.34,868.58
20160518,851147.01,-1591.83,0.95,1.0,-1591.83,-1573.65,99.09,898309.08,20151.68,117.27,-5.52,-0.0019,0.0019,-47261.16,868.58
20160519,850214.43,-932.58,0.94,1.0,-932.58,405.04,-1188.67,900256.09,100705.33,148.95,-5.62,-0.0011,0.0011,-48852.99,868.58
20160520,854357.43,4143.0,0.95,1.0,4143.0,3850.13,605.28,903537.72,38616.51,312.41,-5.16,0.0049,-0.0049,-49785.57,868.58
20160523,856286.36,1928.92,0.95,1.0,1928.92,1520.97,562.3,901366.62,36334.5,154.35,-4.95,0.0023,-0.0023,-45642.57,868.58
20160524,856742.12,455.77,0.95,1.0,455.77,512.56,64.85,900390.91,16025.11,121.65,-4.9,0.0005,-0.0005,-43713.64,868.58
20160525,857012.07,269.95,0.95,1.0,269.95,0.0,352.06,899917.89,70687.79,82.11,-4.87,0.0003,-0.0003,-43257.88,868.58
20160526,859609.29,2597.21,0.96,1.0,2597.21,1236.71,1551.37,901045.85,47357.48,190.86,-4.58,0.003,-0.003,-42987.93,868.58
20160527,858807.87,-801.42,0.95,1.0,-801.42,1299.79,-1886.34,901084.92,56149.12,214.87,-4.67,-0.0009,0.0009,-40390.71,868.58
20160530,857952.37,-855.5,0.95,1.0,-855.5,-2114.4,1679.87,897464.63,177502.25,420.97,-4.76,-0.001,0.001,-41192.13,868.58
20160531,866749.95,8797.58,0.96,1.01,8797.58,8373.6,924.79,907872.79,27542.94,500.81,-3.79,0.0103,-0.0103,-42047.63,868.58
20160601,868423.5,1673.55,0.96,1.0,1673.55,1419.71,348.65,901324.91,38260.98,94.8,-3.6,0.0019,-0.0019,-33250.05,868.58
20160602,872888.26,4464.75,0.97,1.01,4464.75,447.45,4203.19,900261.56,107422.09,185.89,-3.11,0.0051,-0.0052,-31576.5,868.58
20160603,873515.03,626.78,0.97,1.0,626.78,541.07,224.89,900401.89,169120.44,139.18,-3.04,0.0007,-0.0007,-27111.74,868.58
20160606,874809.57,1294.54,0.97,1.0,1294.54,2043.13,-173.69,901468.22,120973.54,574.91,-2.89,0.0015,-0.0015,-26484.97,868.58
20160607,876911.77,2102.21,0.97,1.0,2102.21,-1402.12,3689.92,898412.29,104732.98,185.59,-2.66,0.0024,-0.0024,-25190.43,868.58
20160608,874918.01,-1993.76,0.97,1.0,-1993.76,-858.44,-989.49,898995.72,89237.41,145.84,-2.88,-0.0023,0.0023,-23088.23,868.58
20160613,864810.87,-10107.14,0.96,0.99,-10107.14,-6702.81,-3042.48,892935.34,101498.5,361.85,-4.0,-0.0116,0.0115,-25081.99,868.58
20160614,860714.44,-4096.43,0.96,1.0,-4096.43,-3287.42,-515.63,896419.2,30618.7,293.38,-4.46,-0.0047,0.0047,-35189.13,868.58
20160615,861806.54,1092.11,0.96,1.0,1092.11,1123.36,175.02,900917.09,44251.08,206.27,-4.34,0.0013,-0.0013,-39285.56,868.58
20160616,860903.53,-903.01,0.96,1.0,-903.01,-297.97,-403.02,899500.01,74168.24,202.02,-4.44,-0.001,0.001,-38193.46,868.58
20160617,863689.31,2785.78,0.96,1.0,2785.78,2594.04,515.84,902269.94,23855.38,324.1,-4.13,0.0032,-0.0032,-39096.47,868.58
20160620,864025.8,336.49,0.96,1.0,336.49,1221.51,-703.38,901039.88,73294.44,181.63,-4.09,0.0004,-0.0004,-36310.69,868.58
20160621,864370.89,345.08,0.96,1.0,345.08,552.31,10.48,900334.61,14797.44,217.7,-4.05,0.0004,-0.0004,-35974.2,868.58
20160622,863939.14,-431.74,0.96,1.0,-431.74,-254.25,-115.88,899684.13,15223.33,61.62,-4.1,-0.0005,0.0005,-35629.11,868.58
20160623,864234.54,295.39,0.96,1.0,295.39,-252.17,642.55,899652.85,36447.78,94.98,-4.07,0.0003,-0.0003,-36060.86,868.58
20160624,868060.46,3825.92,0.96,1.0,3825.92,1202.21,2904.81,900921.11,121652.21,281.1,-3.64,0.0044,-0.0044,-35765.46,868.58
20160627,873089.91,5029.45,0.97,1.01,5029.45,2919.6,2467.19,902562.26,234146.24,357.34,-3.08,0.0058,-0.0058,-31939.54,868.58
20160628,880027.83,6937.93,0.98,1.01,6937.93,7018.77,529.26,906408.66,46187.62,610.11,-2.31,0.0079,-0.008,-26910.09,868.58
20160629,883040.53,3012.7,0.98,1.0,3012.7,2393.49,958.07,902054.63,143268.03,338.86,-1.98,0.0034,-0.0034,-19972.17,868.58
20160630,891149.05,8108.52,0.99,1.01,8108.52,9975.02,-1353.63,909462.14,106605.67,512.88,-1.08,0.0092,-0.0092,-16959.47,868.58
20160701,893866.18,2717.13,0.99,1.0,2717.13,2132.6,787.9,901929.23,68732.0,203.37,-0.78,0.003,-0.0031,-8850.95,868.58
20160704,896680.36,2814.18,1.0,1.0,2814.18,684.42,2535.09,900279.1,262701.88,405.32,-0.46,0.0031,-0.0032,-6133.82,868.58
20160705,909907.39,13227.03,1.01,1.01,13227.03,12772.67,1180.69,912046.34,74019.87,726.33,1.0,0.0148,-0.0149,-3319.64,868.58
20160706,907963.56,-1943.83,1.01,1.0,-1943.83,-2031.42,427.8,897628.37,96867.61,340.21,-0.21,-0.0021,0.0021,9907.39,9907.39
20160707,906605.44,-1358.11,1.01,1.0,-1358.11,-797.7,-243.96,898885.85,94722.88,316.45,-0.36,-0.0015,0.0015,7963.56,9907.39
20160708,910468.48,3863.04,1.01,1.0,3863.04,4888.03,-650.77,904513.8,145158.03,374.23,0.06,0.0043,-0.0043,6605.44,9907.39
20160711,910070.0,-398.48,1.01,1.0,-398.48,1399.75,-1244.09,900845.61,114932.69,554.14,-0.04,-0.0004,0.0004,10468.48,10468.48
20160712,908882.46,-1187.54,1.01,1.0,-1187.54,-1406.97,682.89,898129.56,12904.75,463.47,-0.17,-0.0013,0.0013,10070.0,10468.48
20160713,909856.11,973.65,1.01,1.0,973.65,1316.08,-252.34,901226.0,35687.81,90.08,-0.07,0.0011,-0.0011,8882.46,10468.48
20160714,910838.92,982.81,1.01,1.0,982.81,228.66,898.33,900084.48,62719.59,144.18,0.04,0.0011,-0.0011,9856.11,10468.48
20160715,910176.23,-662.69,1.01,1.0,-662.69,224.75,-727.26,900064.56,140665.26,160.19,-0.07,-0.0007,0.0007,10838.92,10838.92
20160718,904697.24,-5478.99,1.01,0.99,-5478.99,-4448.85,-599.61,895120.62,51991.62,430.53,-0.67,-0.006,0.006,10176.23,10838.92
20160719,904041.33,-655.92,1.0,1.0,-655.92,-1355.65,922.49,898421.59,61385.34,222.76,-0.75,-0.0007,0.0007,4697.24,10838.92
20160720,905211.75,1170.42,1.01,1.0,1170.42,650.31,614.65,900555.77,74971.8,94.54,-0.62,0.0013,-0.0013,4041.33,10838.92
20160721,902900.34,-2311.41,1.0,1.0,-2311.41,-1449.55,-617.32,898305.91,37730.72,244.54,-0.87,-0.0026,0.0026,5211.75,10838.92
20160722,900065.3,-2835.04,1.0,1.0,-2835.04,-1394.93,-1146.97,898311.93,133534.67,293.14,-1.18,-0.0031,0.0031,2900.34,10838.92
20160725,887751.31,-12313.98,0.99,0.99,-12313.98,-7315.08,-4309.27,891995.29,248721.19,689.63,-2.53,-0.0137,0.0136,65.3,10838.92
20160726,891816.76,4065.45,0.99,1.0,4065.45,1905.24,2495.21,901570.23,188556.95,335.01,-2.09,0.0046,-0.0046,-12248.69,10838.92
20160727,883634.23,-8182.53,0.98,0.99,-8182.53,-7284.63,-360.42,892177.89,56200.12,537.48,-2.99,-0.0092,0.0091,-8183.24,10838.92
20160728,883128.74,-505.49,0.98,1.0,-505.49,-408.6,91.97,899402.54,29588.65,188.86,-3.04,-0.0006,0.0006,-16365.77,10838.92
20160729,882069.14,-1059.6,0.98,1.0,-1059.6,0.0,-878.91,899819.32,146042.85,180.68,-3.16,-0.0012,0.0012,-16871.26,10838.92
20160801,869450.39,-12618.75,0.97,0.99,-12618.75,-10754.09,-1379.6,888760.85,75466.4,485.06,-4.54,-0.0143,0.0142,-17930.86,10838.92
20160802,867236.7,-2213.69,0.96,1.0,-2213.69,-1995.34,-41.46,897827.77,5913.59,176.89,-4.79,-0.0025,0.0025,-30549.61,10838.92
20160803,868284.42,1047.72,0.96,1.0,1047.72,285.5,816.75,900230.97,25354.22,54.53,-4.67,0.0012,-0.0012,-32763.3,10838.92
20160804,866240.48,-2043.94,0.96,1.0,-2043.94,794.33,-2374.61,900330.67,288614.69,463.66,-4.9,-0.0024,0.0024,-31715.58,10838.92
20160805,864692.74,-1547.74,0.96,1.0,-1547.74,-3486.32,2376.38,896075.88,183361.58,437.8,-5.07,-0.0018,0.0018,-33759.52,10838.92
20160808,858636.16,-6056.59,0.95,0.99,-6056.59,-3781.73,-1594.19,895537.61,151808.48,680.66,-5.73,-0.007,0.007,-35307.26,10838.92
20160809,864807.11,6170.96,0.96,1.01,6170.96,4473.12,2038.09,904132.86,105845.14,340.26,-5.05,0.0072,-0.0072,-41363.84,10838.92
20160810,867976.99,3169.87,0.96,1.0,3169.87,2958.27,540.15,902629.72,66303.39,328.55,-4.71,0.0037,-0.0037,-35192.89,10838.92
20160811,866313.91,-1663.08,0.96,1.0,-1663.08,559.83,-1930.02,900266.94,153609.19,292.89,-4.89,-0.0019,0.0019,-32023.01,10838.92
20160812,869104.02,2790.11,0.97,1.0,2790.11,2811.28,517.36,902272.75,44150.33,538.53,-4.58,0.0032,-0.0032,-33686.09,10838.92
20160815,870761.28,1657.26,0.97,1.0,1657.26,544.11,1237.96,900419.31,79956.17,124.8,-4.4,0.0019,-0.0019,-30895.98,10838.92
20160816,872879.54,2118.26,0.97,1.0,2118.26,2648.01,-350.54,902468.8,70335.1,179.21,-4.17,0.0024,-0.0024,-29238.72,10838.92
20160817,874498.54,1619.0,0.97,1.0,1619.0,1195.17,699.4,900919.6,44303.15,275.57,-3.99,0.0019,-0.0019,-27120.46,10838.92
20160818,873138.13,-1360.41,0.97,1.0,-1360.41,1458.79,-2541.43,901181.02,114299.06,277.77,-4.14,-0.0016,0.0016,-25501.46,10838.92
20160819,866951.08,-6187.06,0.96,0.99,-6187.06,-5711.8,-171.34,893984.29,46894.0,303.91,-4.82,-0.0071,0.0071,-26861.87,10838.92
20160822,864384.93,-2566.14,0.96,1.0,-2566.14,-2452.18,12.1,897421.76,9972.94,126.06,-5.1,-0.003,0.003,-33048.92,10838.92
20160823,858587.81,-5797.12,0.95,0.99,-5797.12,-5754.53,-23.82,894226.7,5485.59,18.77,-5.74,-0.0067,0.0067,-35615.07,10838.92
20160824,858129.29,-458.52,0.95,1.0,-458.52,-138.57,-263.77,899805.26,28535.97,56.17,-5.79,-0.0005,0.0005,-41412.19,10838.92
20160825,856638.24,-1491.05,0.95,1.0,-1491.05,-1730.35,785.8,897723.15,319176.71,546.5,-5.95,-0.0017,0.0017,-41870.71,10838.92
20160826,848465.14,-8173.1,0.94,0.99,-8173.1,-6633.14,-738.08,892564.98,66111.19,801.88,-6.85,-0.0095,0.0095,-43361.76,10838.92
20160829,845269.19,-3195.95,0.94,1.0,-3195.95,-2201.44,-713.79,897517.84,94784.61,280.72,-7.2,-0.0038,0.0038,-51534.86,10838.92
20160830,844084.94,-1184.25,0.94,1.0,-1184.25,-749.07,-350.08,899165.83,81939.92,85.1,-7.33,-0.0014,0.0014,-54730.81,10838.92
20160831,843891.44,-193.5,0.94,1.0,-193.5,-52.42,126.34,899680.16,44178.78,267.42,-7.35,-0.0002,0.0002,-55915.06,10838.92
20160901,842507.59,-1383.85,0.94,1.0,-1383.85,783.21,-1763.85,900380.0,185196.73,403.21,-7.5,-0.0016,0.0016,-56108.56,10838.92
20160902,840547.7,-1959.9,0.93,1.0,-1959.9,-2828.49,1233.99,896806.11,91543.69,365.4,-7.72,-0.0023,0.0023,-57492.41,10838.92
20160905,837100.92,-3446.78,0.93,1.0,-3446.78,-1316.75,-1835.04,898388.26,70024.0,294.99,-8.1,-0.0041,0.0041,-59452.3,10838.92
20160906,836294.02,-806.9,0.93,1.0,-806.9,-600.12,11.57,899181.54,24935.03,218.34,-8.18,-0.001,0.001,-62899.08,10838.92
20160907,834752.51,-1541.51,0.93,1.0,-1541.51,-384.42,-973.71,899432.2,99310.09,183.38,-8.35,-0.0018,0.0018,-63705.98,10838.92
20160908,831413.91,-3338.6,0.92,1.0,-3338.6,-2108.05,-690.03,897351.43,264592.99,540.52,-8.72,-0.004,0.004,-65247.49,10838.92
20160909,814606.61,-16807.29,0.91,0.98,-16807.29,-15287.4,-846.4,884039.11,50946.81,673.49,-10.57,-0.0202,0.02,-68586.09,10838.92
20160912,815133.53,526.91,0.91,1.0,526.91,-1968.33,2849.36,897677.55,170591.75,354.12,-10.51,0.0006,-0.0006,-85393.39,10838.92
20160913,817600.38,2466.85,0.91,1.0,2466.85,2777.33,-65.68,902532.53,117607.27,244.8,-10.24,0.003,-0.003,-84866.47,10838.92
20160914,816252.73,-1347.65,0.91,1.0,-1347.65,-1312.39,84.03,898568.32,108850.79,119.29,-10.38,-0.0016,0.0016,-82399.62,10838.92
20160919,814973.69,-1279.04,0.91,1.0,-1279.04,-253.79,-506.0,899226.96,403086.65,519.25,-10.52,-0.0016,0.0016,-83747.27,10838.92
20160920,809835.99,-5137.7,0.9,0.99,-5137.7,-2153.45,-2648.0,897510.3,274037.63,336.25,-11.09,-0.0063,0.0063,-85026.31,10838.92
20160921,803248.07,-6587.91,0.89,0.99,-6587.91,-3722.88,-2481.44,895893.53,252393.13,383.59,-11.81,-0.0081,0.0081,-90164.01,10838.92
20160922,800955.5,-2292.57,0.89,1.0,-2292.57,2065.39,-3777.48,901484.9,274748.63,580.49,-12.06,-0.0029,0.0029,-96751.93,10838.92
20160923,794747.47,-6208.03,0.88,0.99,-6208.03,-3176.89,-2583.48,896375.45,130619.55,447.66,-12.75,-0.0078,0.0077,-99044.5,10838.92
20160926,785330.13,-9417.35,0.87,0.99,-9417.35,-6740.85,-2122.19,892704.84,180146.97,554.31,-13.78,-0.0118,0.0118,-105252.53,10838.92
