,available_cash,chg,interests,log_chg,mktime,profit,retrace,value
30,401753.32,0.0063,411617.51,0.0063,20160223,11617.51,0.6278,1.029
31,399463.05,-0.0007,411323.01,-0.0007,20160224,11323.01,-0.0715,1.0283
32,399405.75,-0.0036,409854.65,-0.0036,20160225,9854.65,-0.4283,1.0246
33,398127.58,-0.0039,408243.56,-0.0039,20160226,8243.56,-0.8197,1.0206
34,398473.58,-0.0037,406743.09,-0.0037,20160229,6743.09,-1.1842,1.0169
35,398725.19,-0.0014,406182.86,-0.0014,20160301,6182.86,-1.3203,1.0155
36,400896.58,0.0043,407918.04,0.0043,20160302,7918.04,-0.8988,1.0198
37,400401.22,0.0004,408082.41,0.0004,20160303,8082.41,-0.8588,1.0202
38,398247.96,-0.0054,405888.98,-0.0054,20160304,5888.98,-1.3917,1.0147
39,399999.88,0.0011,406334.42,0.0011,20160307,6334.42,-1.2835,1.0158
40,399336.98,0.0007,406617.66,0.0007,20160308,6617.66,-1.2147,1.0165
41,399938.42,-0.0013,406074.64,-0.0013,20160309,6074.64,-1.3466,1.0152
42,399268.44,-0.0025,405049.13,-0.0025,20160310,5049.13,-1.5957,1.0126
43,399157.97,-0.0011,404612.56,-0.0011,20160311,4612.56,-1.7018,1.0115
44,401549.39,0.0054,406796.23,0.0054,20160314,6796.23,-1.1713,1.017
45,401372.62,0.0031,408075.99,0.0031,20160315,8075.99,-0.8604,1.0202
46,399602.37,-0.0009,407710.48,-0.0009,20160316,7710.48,-0.9492,1.0193
47,401030.69,0.006,410156.9,0.006,20160317,10156.9,-0.3548,1.0254
48,402631.76,0.0078,413368.52,0.0078,20160318,13368.52,0.4254,1.0334
49,400850.34,0.0045,415238.36,0.0045,20160321,15238.36,0.4523,1.0381
50,400248.87,0.0006,415473.79,0.0006,20160322,15473.79,0.0567,1.0387
51,399417.44,0.0003,415616.63,0.0003,20160323,15616.63,0.0344,1.039
52,400098.59,-0.0015,415007.33,-0.0015,20160324,15007.33,-0.1466,1.0375
53,397921.07,-0.008,411675.03,-0.0081,20160325,11675.03,-0.9484,1.0292
54,397774.48,-0.0061,409172.17,-0.0061,20160328,9172.17,-1.5506,1.0229
55,398602.05,-0.0042,407457.95,-0.0042,20160329,7457.95,-1.963,1.0186
56,400048.54,0.0027,408559.15,0.0027,20160330,8559.15,-1.6981,1.0214
57,400956.45,0.0035,409983.12,0.0035,20160331,9983.12,-1.3555,1.025
58,400094.0,0.0017,410681.8,0.0017,20160401,10681.8,-1.1874,1.0267
59,400300.51,0.0032,412011.67,0.0032,20160405,12011.67,-0.8674,1.03
60,400386.41,0.0024,413000.7,0.0024,20160406,13000.7,-0.6294,1.0325
61,399766.08,0.0001,413060.49,0.0001,20160407,13060.49,-0.615,1.0327
62,399346.62,-0.0007,412778.69,-0.0007,20160408,12778.69,-0.6828,1.0319
63,401015.36,0.0056,415078.47,0.0056,20160411,15078.47,-0.1295,1.0377
64,400056.06,-0.0001,415034.37,-0.0001,20160412,15034.37,-0.1401,1.0376
65,400041.66,0.0016,415716.42,0.0016,20160413,15716.42,0.024,1.0393
66,400557.57,0.005,417792.44,0.005,20160414,17792.44,0.4994,1.0445
67,401123.57,0.0023,418750.43,0.0023,20160415,18750.43,0.2293,1.0469
68,397562.53,-0.0063,416093.39,-0.0064,20160418,16093.39,-0.6345,1.0402
69,400861.91,0.0029,417287.81,0.0029,20160419,17287.81,-0.3493,1.0432
70,400398.06,0.0008,417626.74,0.0008,20160420,17626.74,-0.2683,1.0441
71,400083.12,0.0009,418002.1,0.0009,20160421,18002.1,-0.1787,1.045
72,399367.16,-0.0009,417618.09,-0.0009,20160422,17618.09,-0.2704,1.044
73,400561.99,0.0017,418335.56,0.0017,20160425,18335.56,-0.0991,1.0458
74,400584.11,0.0031,419651.4,0.0031,20160426,19651.4,0.2152,1.0491
75,401201.98,0.0012,420145.95,0.0012,20160427,20145.95,0.1178,1.0504
76,399201.39,-0.0006,419882.32,-0.0006,20160428,19882.32,-0.0627,1.0497
77,400026.91,-0.0005,419663.52,-0.0005,20160429,19663.52,-0.1148,1.0492
78,400931.82,0.0035,421116.35,0.0035,20160503,21116.35,0.231,1.0528
79,400839.99,0.0035,422609.62,0.0035,20160504,22609.62,0.3546,1.0565
80,399776.05,0.0016,423272.12,0.0016,20160505,23272.12,0.1568,1.0582
81,400747.25,-0.0009,422901.9,-0.0009,20160506,22901.9,-0.0875,1.0573
82,398351.45,-0.0043,421079.81,-0.0043,20160509,21079.81,-0.5179,1.0527
83,398934.04,-0.0024,420078.23,-0.0024,20160510,20078.23,-0.7546,1.0502
84,400451.03,0.0002,420160.56,0.0002,20160511,20160.56,-0.7351,1.0504
85,396691.8,-0.0069,417242.85,-0.007,20160512,17242.85,-1.4244,1.0431
86,399682.32,-0.0003,417137.11,-0.0003,20160513,17137.11,-1.4494,1.0428
87,400075.57,0.0022,418056.57,0.0022,20160516,18056.57,-1.2322,1.0451
88,400833.05,0.0021,418928.38,0.0021,20160517,18928.38,-1.0262,1.0473
89,398772.64,-0.0021,418039.78,-0.0021,20160518,18039.78,-1.2362,1.0451
90,400788.29,0.002,418861.15,0.002,20160519,18861.15,-1.0421,1.0472
91,399950.19,0.0014,419460.84,0.0014,20160520,19460.84,-0.9004,1.0487
92,400464.56,0.0025,420506.14,0.0025,20160523,20506.14,-0.6535,1.0513
93,399967.83,0.0014,421085.33,0.0014,20160524,21085.33,-0.5166,1.0527
94,400429.15,0.0014,421661.37,0.0014,20160525,21661.37,-0.3805,1.0542
95,398754.29,0.0017,422398.22,0.0017,20160526,22398.22,-0.2065,1.056
96,401538.53,0.0021,423273.25,0.0021,20160527,23273.25,0.0003,1.0582
97,399187.85,-0.0009,422873.13,-0.0009,20160530,22873.13,-0.0945,1.0572
98,401027.91,0.0059,425351.68,0.0058,20160531,25351.68,0.491,1.0634
99,402222.92,0.0076,428564.63,0.0075,20160601,28564.63,0.7554,1.0714
100,400666.05,0.0047,430558.73,0.0046,20160602,30558.73,0.4653,1.0764
101,400451.59,0.0004,430732.94,0.0004,20160603,30732.94,0.0405,1.0768
102,394968.82,-0.0107,426104.0,-0.0108,20160606,26104.0,-1.0747,1.0653
103,400630.49,0.0054,428394.33,0.0054,20160607,28394.33,-0.5429,1.071
104,392476.89,-0.0163,421407.42,-0.0164,20160608,21407.42,-2.165,1.0535
105,397540.37,-0.0064,418700.62,-0.0064,20160613,18700.62,-2.7935,1.0468
106,399139.93,-0.0006,418456.75,-0.0006,20160614,18456.75,-2.8501,1.0461
107,402927.58,0.0087,422105.59,0.0087,20160615,22105.59,-2.0029,1.0553
108,400230.1,0.0007,422419.67,0.0007,20160616,22419.67,-1.93,1.056
109,399873.78,0.0023,423380.44,0.0023,20160617,23380.44,-1.707,1.0585
110,402737.61,0.0071,426407.37,0.0071,20160620,26407.37,-1.0042,1.066
111,400778.63,0.0034,427850.85,0.0034,20160621,27850.85,-0.6691,1.0696
112,401215.93,0.004,429572.58,0.004,20160622,29572.58,-0.2694,1.0739
113,400509.87,0.0027,430733.73,0.0027,20160623,30733.73,0.0002,1.0768
114,400824.3,0.0041,432488.63,0.0041,20160624,32488.63,0.4074,1.0812
115,401548.37,0.0055,434872.4,0.0055,20160627,34872.4,0.5512,1.0872
116,404729.0,0.0124,440244.29,0.0123,20160628,40244.29,1.2353,1.1006
117,402318.41,0.0083,443916.88,0.0083,20160629,43916.88,0.8342,1.1098
118,400021.79,-0.0025,442789.96,-0.0025,20160630,42789.96,-0.2539,1.107
119,402956.23,0.0075,446120.35,0.0075,20160701,46120.35,0.4964,1.1153
120,400769.28,0.0068,449150.96,0.0068,20160704,49150.96,0.6793,1.1229
121,406246.8,0.0152,455992.82,0.0151,20160705,55992.82,1.5233,1.14
122,398523.56,-0.0024,454877.95,-0.0024,20160706,54877.95,-0.2445,1.1372
123,401010.27,0.0011,455397.9,0.0011,20160707,55397.9,-0.1305,1.1385
124,401412.85,0.0011,455918.37,0.0011,20160708,55918.37,-0.0163,1.1398
125,396965.3,-0.0081,452241.42,-0.0081,20160711,52241.42,-0.8227,1.1306
126,400565.98,0.0019,453113.65,0.0019,20160712,53113.65,-0.6314,1.1328
127,400778.85,0.0005,453337.56,0.0005,20160713,53337.56,-0.5823,1.1333
128,400571.46,0.0032,454797.82,0.0032,20160714,54797.82,-0.2621,1.137
129,401049.09,0.0016,455520.18,0.0016,20160715,55520.18,-0.1036,1.1388
130,398005.26,-0.0053,453106.02,-0.0053,20160718,53106.02,-0.6331,1.1328
131,400702.44,0.0025,454241.55,0.0025,20160719,54241.55,-0.3841,1.1356
132,401209.69,0.0029,455580.76,0.0029,20160720,55580.76,-0.0904,1.139
133,398698.02,-0.0063,452693.72,-0.0064,20160721,52693.72,-0.7235,1.1317
134,397706.25,-0.0055,450223.12,-0.0055,20160722,50223.12,-1.2653,1.1256
135,399844.55,-0.0015,449527.01,-0.0015,20160725,49527.01,-1.418,1.1238
136,401077.33,0.0021,450491.94,0.0021,20160726,50491.94,-1.2064,1.1262
137,399605.68,-0.0008,450139.09,-0.0008,20160727,50139.09,-1.2837,1.1253
138,399605.67,-0.0006,449881.0,-0.0006,20160728,49881.0,-1.3403,1.1247
139,399783.57,-0.0007,449557.99,-0.0007,20160729,49557.99,-1.4112,1.1239
140,398435.1,-0.0039,447821.17,-0.0039,20160801,47821.17,-1.7921,1.1196
141,399190.72,-0.0019,446990.22,-0.0019,20160802,46990.22,-1.9743,1.1175
142,401207.91,0.0044,448978.2,0.0044,20160803,48978.2,-1.5383,1.1224
143,403234.44,0.0058,451583.6,0.0058,20160804,51583.6,-0.9669,1.129
144,399785.77,-0.0004,451384.17,-0.0004,20160805,51384.17,-1.0107,1.1285
145,400464.79,0.0013,451963.01,0.0013,20160808,51963.01,-0.8837,1.1299
146,401348.39,0.0058,454605.49,0.0058,20160809,54605.49,-0.3042,1.1365
147,402397.8,0.0058,457239.13,0.0058,20160810,57239.13,0.2733,1.1431
148,400662.49,-0.0012,456673.39,-0.0012,20160811,56673.39,-0.1237,1.1417
149,400454.04,0.0016,457412.54,0.0016,20160812,57412.54,0.0379,1.1435
150,401478.66,0.005,459679.31,0.0049,20160815,59679.31,0.4956,1.1492
151,403564.56,0.0072,462982.13,0.0072,20160816,62982.13,0.7185,1.1575
152,400675.31,0.0019,463879.45,0.0019,20160817,63879.45,0.1938,1.1597
153,404155.71,0.0087,467912.64,0.0087,20160818,67912.64,0.8694,1.1698
154,400138.33,-0.0006,467611.28,-0.0006,20160819,67611.28,-0.0644,1.169
155,399640.41,-0.0028,466322.14,-0.0028,20160822,66322.14,-0.3399,1.1658
156,395004.22,-0.0097,461802.86,-0.0097,20160823,61802.86,-1.3058,1.1545
157,401849.34,0.003,463181.6,0.003,20160824,63181.6,-1.0111,1.158
158,400354.25,0.0027,464439.86,0.0027,20160825,64439.86,-0.7422,1.1611
159,398644.32,-0.0037,462719.76,-0.0037,20160826,62719.76,-1.1098,1.1568
160,399405.56,-0.0012,462148.48,-0.0012,20160829,62148.48,-1.2319,1.1554
161,400999.63,0.0017,462913.28,0.0017,20160830,62913.28,-1.0684,1.1573
162,400587.79,0.0014,463577.54,0.0014,20160831,63577.54,-0.9265,1.1589
163,402795.53,0.0062,466436.35,0.0061,20160901,66436.35,-0.3155,1.1661
164,402714.33,0.0047,468644.8,0.0047,20160902,68644.8,0.1565,1.1716
165,400197.49,-0.0009,468240.55,-0.0009,20160905,68240.55,-0.0863,1.1706
166,402231.06,0.0063,471181.65,0.0063,20160906,71181.65,0.5413,1.178
167,400706.05,0.0018,472008.87,0.0018,20160907,72008.87,0.1756,1.18
168,399562.22,-0.0011,471496.79,-0.0011,20160908,71496.79,-0.1085,1.1787
169,399711.17,-0.0021,470521.69,-0.0021,20160909,70521.69,-0.3151,1.1763
170,399530.28,-0.0011,470007.46,-0.0011,20160912,70007.46,-0.424,1.175
171,401076.32,0.0032,471492.85,0.0032,20160913,71492.85,-0.1093,1.1787
172,401530.53,0.0025,472678.47,0.0025,20160914,72678.47,0.1419,1.1817
173,400985.18,0.0033,474221.43,0.0033,20160919,74221.43,0.3264,1.1856
174,400669.3,0.0026,475437.77,0.0026,20160920,75437.77,0.2565,1.1886
175,400433.4,-0.001,474954.3,-0.001,20160921,74954.3,-0.1017,1.1874
176,399275.68,-0.001,474491.73,-0.001,20160922,74491.73,-0.199,1.1862
177,399796.55,-0.0013,473886.47,-0.0013,20160923,73886.47,-0.3263,1.1847
178,397112.23,-0.0075,470342.73,-0.0075,20160926,70342.73,-1.0717,1.1759
179,400847.02,0.0035,471988.4,0.0035,20160927,71988.4,-0.7255,1.18
180,399962.43,-0.0007,471672.81,-0.0007,20160928,71672.81,-0.7919,1.1792
181,401192.55,0.0029,473033.29,0.0029,20160929,73033.29,-0.5057,1.1826
182,400416.86,0.0012,473590.09,0.0012,20160930,73590.09,-0.3886,1.184
183,400469.35,0.0033,475168.03,0.0033,20161010,75168.03,-0.0567,1.1879
184,402750.01,0.0067,478328.21,0.0066,20161011,78328.21,0.608,1.1958
185,401079.21,0.0026,479555.21,0.0026,20161012,79555.21,0.2565,1.1989
186,400541.32,0.0013,480166.07,0.0013,20161013,80166.07,0.1274,1.2004
187,400409.86,0.002,481115.05,0.002,20161014,81115.05,0.1976,1.2028
188,400610.17,0.0004,481294.42,0.0004,20161017,81294.42,0.0373,1.2032
189,400842.41,0.0023,482392.92,0.0023,20161018,82392.92,0.2282,1.206
190,402807.27,0.0056,485084.71,0.0056,20161019,85084.71,0.558,1.2127
191,400388.42,0.0005,485305.13,0.0005,20161020,85305.13,0.0454,1.2133
192,401511.32,0.0037,487104.1,0.0037,20161021,87104.1,0.3707,1.2178
193,402490.09,0.0066,490332.44,0.0066,20161024,90332.44,0.6628,1.2258
194,403408.55,0.0061,493322.49,0.0061,20161025,93322.49,0.6098,1.2333
195,400281.81,0.0001,493376.66,0.0001,20161026,93376.66,0.011,1.2334
196,402768.83,0.0052,495949.81,0.0052,20161027,95949.81,0.5215,1.2399
197,401385.55,0.001,496421.73,0.001,20161028,96421.73,0.0952,1.2411
198,399877.03,-0.0013,495775.85,-0.0013,20161031,95775.85,-0.1301,1.2394
199,402196.48,0.005,498262.44,0.005,20161101,98262.44,0.3708,1.2457
200,401975.25,0.0054,500960.64,0.0054,20161102,100960.64,0.5415,1.2524
201,401473.04,0.0005,501204.54,0.0005,20161103,101204.54,0.0487,1.253
202,400164.73,-0.0007,500846.61,-0.0007,20161104,100846.61,-0.0714,1.2521
203,400273.44,-0.0008,500470.13,-0.0008,20161107,100470.13,-0.1465,1.2512
204,399651.19,-0.0008,500072.51,-0.0008,20161108,100072.51,-0.2259,1.2502
205,403692.15,0.0072,503676.52,0.0072,20161109,103676.52,0.4932,1.2592
206,402866.91,0.0062,506800.15,0.0062,20161110,106800.15,0.6202,1.267
207,405503.77,0.0087,511214.68,0.0087,20161111,111214.68,0.8711,1.278
208,397742.96,-0.0053,508494.34,-0.0053,20161114,108494.34,-0.5321,1.2712
209,400167.43,-0.0016,507671.7,-0.0016,20161115,107671.7,-0.6931,1.2692
210,401776.32,0.0039,509644.55,0.0039,20161116,109644.55,-0.3071,1.2741
211,401092.83,0.0023,510823.84,0.0023,20161117,110823.84,-0.0765,1.2771
212,400856.99,0.0027,512194.1,0.0027,20161118,112194.1,0.1916,1.2805
213,403839.93,0.0079,516253.8,0.0079,20161121,116253.8,0.7926,1.2906
214,403317.26,0.0079,520330.9,0.0079,20161122,120330.9,0.7897,1.3008
215,401012.49,0.0004,520547.41,0.0004,20161123,120547.41,0.0416,1.3014
216,401771.27,0.0022,521677.31,0.0022,20161124,121677.31,0.2171,1.3042
217,400359.18,0.0011,522260.05,0.0011,20161125,122260.05,0.1117,1.3057
218,401781.98,0.0008,522660.44,0.0008,20161128,122660.44,0.0767,1.3067
219,398485.48,-0.0031,521056.41,-0.0031,20161129,121056.41,-0.3069,1.3026
220,398873.41,-0.002,520022.87,-0.002,20161130,120022.87,-0.5046,1.3001
221,404496.01,0.0074,523876.14,0.0074,20161201,123876.14,0.2326,1.3097
222,398602.81,-0.0033,522150.91,-0.0033,20161202,122150.91,-0.3293,1.3054
223,399106.27,-0.0008,521733.32,-0.0008,20161205,121733.32,-0.409,1.3043
224,404339.45,0.0079,525839.19,0.0078,20161206,125839.19,0.3747,1.3146
225,400391.22,0.0025,527157.68,0.0025,20161207,127157.68,0.2507,1.3179
226,401844.1,0.0023,528369.81,0.0023,20161208,128369.81,0.2299,1.3209
227,397414.48,-0.0051,525662.0,-0.0051,20161209,125662.0,-0.5125,1.3142
228,399671.14,-0.0022,524522.53,-0.0022,20161212,124522.53,-0.7281,1.3113
229,399059.75,-0.0008,524085.59,-0.0008,20161213,124085.59,-0.8108,1.3102
230,400618.72,0.0002,524203.0,0.0002,20161214,124203.0,-0.7886,1.3105
231,399878.92,-0.0003,524070.0,-0.0003,20161215,124070.0,-0.8138,1.3102
232,401307.12,0.0018,525028.43,0.0018,20161216,125028.43,-0.6324,1.3126
233,400563.19,0.0004,525220.59,0.0004,20161219,125220.59,-0.596,1.3131
234,399662.73,-0.0018,524265.71,-0.0018,20161220,124265.71,-0.7767,1.3107
235,399480.12,-0.0001,524207.64,-0.0001,20161221,124207.64,-0.7877,1.3105
236,401647.88,0.0013,524891.03,0.0013,20161222,124891.03,-0.6584,1.3122
237,398055.74,-0.0052,522154.75,-0.0052,20161223,122154.75,-1.1763,1.3054
238,399044.99,-0.0017,521289.13,-0.0017,20161226,121289.13,-1.3401,1.3032
239,403666.96,0.0072,525017.18,0.0071,20161227,125017.18,-0.6345,1.3125
240,399725.86,-0.0003,524859.27,-0.0003,20161228,124859.27,-0.6644,1.3121
241,399239.63,-0.0024,523594.0,-0.0024,20161229,123594.0,-0.9039,1.309
242,402611.35,0.0043,525846.18,0.0043,20161230,125846.18,-0.4776,1.3146
243,400781.49,0.0028,527316.87,0.0028,20170103,127316.87,-0.1993,1.3183
244,401012.1,0.0019,528310.67,0.0019,20170104,128310.67,-0.0112,1.3208
245,401862.2,0.003,529906.54,0.003,20170105,129906.54,0.2908,1.3248
246,399198.35,-0.0033,528138.44,-0.0033,20170106,128138.44,-0.3337,1.3203
247,400257.61,0.0015,528908.77,0.0015,20170109,128908.77,-0.1883,1.3223
248,404186.84,0.0079,533086.02,0.0079,20170110,133086.02,0.6,1.3327
249,399603.86,-0.0017,532180.67,-0.0017,20170111,132180.67,-0.1698,1.3305
250,400603.74,-0.0004,531941.89,-0.0004,20170112,131941.89,-0.2146,1.3299
251,399933.74,-0.002,530866.45,-0.002,20170113,130866.45,-0.4164,1.3272
252,398163.2,-0.0039,528789.18,-0.0039,20170116,128789.18,-0.806,1.322
253,401525.24,0.0052,531535.24,0.0052,20170117,131535.24,-0.2909,1.3288
254,402145.98,0.0036,533430.89,0.0036,20170118,133430.89,0.0647,1.3336
255,398371.71,-0.0036,531527.07,-0.0036,20170119,131527.07,-0.3569,1.3288
256,399915.6,0.0002,531657.35,0.0002,20170120,131657.35,-0.3325,1.3291
257,402036.62,0.0045,534050.12,0.0045,20170123,134050.12,0.1161,1.3351
258,399946.73,-0.0,534045.86,-0.0,20170124,134045.86,-0.0008,1.3351
259,400552.28,0.0023,535252.51,0.0023,20170125,135252.51,0.2251,1.3381
260,402099.32,0.0044,537583.51,0.0043,20170126,137583.51,0.4355,1.344
261,401444.4,0.0028,539097.27,0.0028,20170203,139097.27,0.2816,1.3477
262,400858.5,0.0043,541422.08,0.0043,20170206,141422.08,0.4312,1.3536
263,403204.67,0.0077,545608.5,0.0077,20170207,145608.5,0.7732,1.364
264,401672.94,0.0045,548052.62,0.0045,20170208,148052.62,0.448,1.3701
265,400496.3,0.0016,548933.85,0.0016,20170209,148933.85,0.1608,1.3723
266,401203.98,0.001,549498.82,0.001,20170210,149498.82,0.1029,1.3737
267,400608.79,0.0021,550641.44,0.0021,20170213,150641.44,0.2079,1.3766
268,400330.04,0.0017,551564.1,0.0017,20170214,151564.1,0.1676,1.3789
269,403726.25,0.0063,555038.63,0.0063,20170215,155038.63,0.6299,1.3876
270,401013.88,0.0021,556179.16,0.0021,20170216,156179.16,0.2055,1.3904
271,402554.9,0.0037,558259.82,0.0037,20170217,158259.82,0.3741,1.3956
272,399121.45,-0.0021,557107.72,-0.0021,20170220,157107.72,-0.2064,1.3928
273,402416.55,0.005,559871.16,0.0049,20170221,159871.16,0.2886,1.3997
274,401176.05,0.0019,560923.08,0.0019,20170222,160923.08,0.1879,1.4023
275,400045.29,0.0009,561426.96,0.0009,20170223,161426.96,0.0898,1.4036
276,404581.14,0.0091,566522.03,0.009,20170224,166522.03,0.9075,1.4163
277,399769.34,-0.0009,566033.94,-0.0009,20170227,166033.94,-0.0862,1.4151
278,400720.42,0.0021,567229.58,0.0021,20170228,167229.58,0.1249,1.4181
279,401270.35,0.0006,567583.96,0.0006,20170301,167583.96,0.0625,1.419
280,400308.35,0.0006,567896.77,0.0006,20170302,167896.77,0.0551,1.4197
281,399158.53,-0.0017,566949.41,-0.0017,20170303,166949.41,-0.1668,1.4174
282,401060.02,0.0046,569531.2,0.0045,20170306,169531.2,0.2878,1.4238
283,402057.43,0.0039,571772.66,0.0039,20170307,171772.66,0.3936,1.4294
284,400500.56,0.0016,572668.48,0.0016,20170308,172668.48,0.1567,1.4317
285,401686.16,0.0045,575236.09,0.0045,20170309,175236.09,0.4484,1.4381
286,400414.98,0.0003,575432.33,0.0003,20170310,175432.33,0.0341,1.4386
287,401626.74,0.0027,576975.71,0.0027,20170313,176975.71,0.2682,1.4424
288,403196.11,0.0058,580331.35,0.0058,20170314,180331.35,0.5816,1.4508
289,399670.07,-0.0003,580175.04,-0.0003,20170315,180175.04,-0.0269,1.4504
290,402875.64,0.0064,583901.16,0.0064,20170316,183901.16,0.6151,1.4598
291,402104.82,0.0039,586149.89,0.0038,20170317,186149.89,0.3851,1.4654
292,401262.22,0.0049,589031.63,0.0049,20170320,189031.63,0.4916,1.4726
293,404760.5,0.0078,593633.52,0.0078,20170321,193633.52,0.7813,1.4841
294,403246.55,0.0068,597684.16,0.0068,20170322,197684.16,0.6823,1.4942
295,400293.97,-0.0005,597366.67,-0.0005,20170323,197366.67,-0.0531,1.4934
296,405495.83,0.0095,603020.47,0.0094,20170324,203020.47,0.8928,1.5076
297,401145.33,0.0023,604421.18,0.0023,20170327,204421.18,0.2323,1.5111
298,402702.59,0.0036,606577.49,0.0036,20170328,206577.49,0.3568,1.5164
299,405522.71,0.0096,612417.97,0.0096,20170329,212417.97,0.9629,1.531
300,400564.65,0.0004,612657.43,0.0004,20170330,212657.43,0.0391,1.5316
301,402287.09,0.002,613865.93,0.002,20170331,213865.93,0.1973,1.5347
302,400895.58,0.0018,614994.68,0.0018,20170405,214994.68,0.1839,1.5375
303,402688.13,0.0045,617759.04,0.0045,20170406,217759.04,0.4495,1.5444
304,398707.68,-0.0022,616427.75,-0.0022,20170407,216427.75,-0.2155,1.5411
305,399246.35,-0.0012,615715.92,-0.0012,20170410,215715.92,-0.3307,1.5393
306,402073.37,0.0046,618534.97,0.0046,20170411,218534.97,0.1256,1.5463
307,401563.12,0.0034,620632.71,0.0034,20170412,220632.71,0.3391,1.5516
308,400698.07,0.0001,620675.02,0.0001,20170413,220675.02,0.0068,1.5517
309,398297.81,-0.0044,617971.78,-0.0044,20170414,217971.78,-0.4355,1.5449
310,397506.69,-0.0051,614834.33,-0.0051,20170417,214834.33,-0.941,1.5371
311,400634.57,0.001,615466.68,0.001,20170418,215466.68,-0.8391,1.5387
312,400409.31,0.0019,616624.33,0.0019,20170419,216624.33,-0.6526,1.5416
313,400688.5,0.0008,617123.48,0.0008,20170420,217123.48,-0.5722,1.5428
314,400594.53,0.0005,617423.05,0.0005,20170421,217423.05,-0.5239,1.5436
315,399110.75,-0.0017,616368.45,-0.0017,20170424,216368.45,-0.6939,1.5409
316,402623.9,0.0049,619401.74,0.0049,20170425,219401.74,-0.2051,1.5485
317,399898.29,-0.0003,619199.87,-0.0003,20170426,219199.87,-0.2377,1.548
318,402961.83,0.0052,622403.29,0.0052,20170427,222403.29,0.2784,1.556
319,401102.76,0.0016,623377.82,0.0016,20170428,223377.82,0.1566,1.5584
320,400084.69,0.0,623387.95,0.0,20170502,223387.95,0.0016,1.5585
321,402102.92,0.0041,625932.13,0.0041,20170503,225932.13,0.4081,1.5648
322,400071.02,0.0,625960.78,0.0,20170504,225960.78,0.0046,1.5649
323,401573.78,-0.0006,625604.84,-0.0006,20170505,225604.84,-0.0569,1.564
324,396966.98,-0.0082,620480.08,-0.0082,20170508,220480.08,-0.8756,1.5512
325,398527.41,-0.002,619270.04,-0.002,20170509,219270.04,-1.0689,1.5482
326,400308.31,-0.0009,618700.8,-0.0009,20170510,218700.8,-1.1598,1.5468
327,400018.68,0.0009,619238.78,0.0009,20170511,219238.78,-1.0739,1.5481
328,401551.64,0.0026,620860.63,0.0026,20170512,220860.63,-0.8148,1.5522
329,402405.7,0.0032,622859.16,0.0032,20170515,222859.16,-0.4955,1.5571
330,399440.78,0.0009,623411.34,0.0009,20170516,223411.34,-0.4073,1.5585
331,402129.3,0.0032,625417.41,0.0032,20170517,225417.41,-0.0868,1.5635
