mktime,interests,profit,value,daily_value,all_profit,close_profit,prosition_profit,settle_available_cash,position_cost,fee,retrace,value_chg,log_chg,last_profit,max_profit
20160202,395590.11,958.56,0.99,1.0,-4409.89,58.68,1032.92,399925.64,43531.03,133.04,-2.86,0.0024,0.0024,-5368.46,7217.91
20160203,396248.24,658.13,0.99,1.0,-3751.76,-164.14,963.33,399694.81,66461.38,141.05,-2.69,0.0017,0.0017,-4409.89,7217.91
20160204,400648.69,4400.45,1.0,1.01,648.69,3894.28,726.87,403673.59,32692.18,220.69,-1.61,0.0111,0.011,-3751.76,7217.91
20160205,399736.62,-912.07,1.0,1.0,-263.38,469.66,-1171.31,400259.24,65636.88,210.42,-1.84,-0.0023,-0.0023,648.69,7217.91
20160215,399562.55,-174.08,1.0,1.0,-437.45,-1068.49,1211.3,398614.62,29723.19,316.89,-1.88,-0.0004,-0.0004,-263.38,7217.91
20160216,402319.01,2756.46,1.01,1.01,2319.01,2007.08,897.47,401858.99,47768.33,148.09,-1.2,0.0069,0.0069,-437.45,7217.91
20160217,404407.93,2088.92,1.01,1.01,4407.93,1448.05,787.32,401301.6,33557.79,146.45,-0.69,0.0052,0.0052,2319.01,7217.91
20160218,406056.97,1649.04,1.02,1.0,6056.97,1423.9,366.27,401282.78,46415.15,141.12,-0.29,0.0041,0.0041,4407.93,7217.91
20160219,406045.88,-11.08,1.02,1.0,6045.88,244.7,-57.16,400046.07,93733.98,198.63,-0.29,-0.0,-0.0,6056.97,7217.91
20160222,409049.37,3003.49,1.02,1.01,9049.37,1660.8,1500.85,401502.64,76027.95,158.16,0.45,0.0074,0.0074,6045.88,7217.91
20160223,411617.51,2568.14,1.03,1.01,11617.51,1970.83,814.82,401753.32,39035.72,217.51,0.63,0.0063,0.0063,9049.37,9049.37
20160224,411323.01,-294.5,1.03,1.0,11323.01,-341.1,242.46,399463.05,43804.27,195.85,-0.07,-0.0007,-0.0007,11617.51,11617.51
20160225,409854.65,-1468.36,1.02,1.0,9854.65,-367.96,-874.12,399405.75,42338.75,226.29,-0.43,-0.0036,-0.0036,11323.01,11617.51
20160226,408243.56,-1611.09,1.02,1.0,8243.56,-1645.93,261.33,398127.58,43680.01,226.49,-0.82,-0.0039,-0.0039,9854.65,11617.51
20160229,406743.09,-1500.47,1.02,1.0,6743.09,-1332.48,25.95,398473.58,26635.78,193.94,-1.18,-0.0037,-0.0037,8243.56,11617.51
20160301,406182.86,-560.23,1.02,1.0,6182.86,-1129.62,714.59,398725.19,24125.0,145.19,-1.32,-0.0014,-0.0014,6743.09,11617.51
20160302,407918.04,1735.18,1.02,1.0,7918.04,1053.56,838.6,400896.58,32099.53,156.98,-0.9,0.0043,0.0043,6182.86,11617.51
20160303,408082.41,164.37,1.02,1.0,8082.41,499.44,-236.85,400401.22,25979.44,98.22,-0.86,0.0004,0.0004,7918.04,11617.51
20160304,405888.98,-2193.43,1.01,0.99,5888.98,-1609.18,-441.39,398247.96,31559.26,142.86,-1.39,-0.0054,-0.0054,8082.41,11617.51
20160307,406334.42,445.45,1.02,1.0,6334.42,136.42,445.57,399999.88,31885.51,136.54,-1.28,0.0011,0.0011,5888.98,11617.51
20160308,406617.66,283.24,1.02,1.0,6617.66,-515.74,946.26,399336.98,23929.19,147.28,-1.21,0.0007,0.0007,6334.42,11617.51
20160309,406074.64,-543.02,1.02,1.0,6074.64,75.22,-481.43,399938.42,51702.76,136.8,-1.35,-0.0013,-0.0013,6617.66,11617.51
20160310,405049.13,-1025.51,1.01,1.0,5049.13,-566.12,-293.95,399268.44,41547.46,165.44,-1.6,-0.0025,-0.0025,6074.64,11617.51
20160311,404612.56,-436.57,1.01,1.0,4612.56,-665.01,405.46,399157.97,31251.07,177.02,-1.7,-0.0011,-0.0011,5049.13,11617.51
20160314,406796.23,2183.67,1.02,1.01,6796.23,1703.86,634.28,401549.39,44104.31,154.47,-1.17,0.0054,0.0054,4612.56,11617.51
20160315,408075.99,1279.76,1.02,1.0,8075.99,1509.68,-92.87,401372.62,30287.18,137.06,-0.86,0.0031,0.0031,6796.23,11617.51
20160316,407710.48,-365.51,1.02,1.0,7710.48,-270.16,32.12,399602.37,38650.8,127.47,-0.95,-0.0009,-0.0009,8075.99,11617.51
20160317,410156.9,2446.42,1.03,1.01,10156.9,1246.96,1415.72,401030.69,49958.81,216.27,-0.35,0.006,0.006,7710.48,11617.51
20160318,413368.52,3211.62,1.03,1.01,13368.52,2837.19,579.86,402631.76,46525.5,205.43,0.43,0.0078,0.0078,10156.9,11617.51
20160321,415238.36,1869.84,1.04,1.0,15238.36,978.45,1019.49,400850.34,34557.84,128.11,0.45,0.0045,0.0045,13368.52,13368.52
20160322,415473.79,235.44,1.04,1.0,15473.79,345.89,-13.44,400248.87,59580.53,97.02,0.06,0.0006,0.0006,15238.36,15238.36
20160323,415616.63,142.84,1.04,1.0,15616.63,-412.17,725.4,399417.44,52528.86,170.39,0.03,0.0003,0.0003,15473.79,15473.79
20160324,415007.33,-609.3,1.04,1.0,15007.33,243.64,-707.9,400098.59,65905.59,145.05,-0.15,-0.0015,-0.0015,15616.63,15616.63
20160325,411675.03,-3332.3,1.03,0.99,11675.03,-1791.49,-1253.38,397921.07,77994.47,287.44,-0.95,-0.008,-0.0081,15007.33,15616.63
20160328,409172.17,-2502.86,1.02,0.99,9172.17,-1971.18,-277.34,397774.48,44767.51,254.34,-1.55,-0.0061,-0.0061,11675.03,15616.63
20160329,407457.95,-1714.22,1.02,1.0,7457.95,-1217.16,-316.28,398602.05,34400.18,180.79,-1.96,-0.0042,-0.0042,9172.17,15616.63
20160330,408559.15,1101.2,1.02,1.0,8559.15,152.71,1052.66,400048.54,44627.31,104.17,-1.7,0.0027,0.0027,7457.95,15616.63
20160331,409983.12,1423.97,1.02,1.0,9983.12,1061.76,467.52,400956.45,34823.42,105.31,-1.36,0.0035,0.0035,8559.15,15616.63
20160401,410681.8,698.68,1.03,1.0,10681.8,217.71,604.68,400094.0,28061.28,123.71,-1.19,0.0017,0.0017,9983.12,15616.63
20160405,412011.67,1329.87,1.03,1.0,12011.67,387.3,1029.36,400300.51,39695.46,86.79,-0.87,0.0032,0.0032,10681.8,15616.63
20160406,413000.7,989.03,1.03,1.0,13000.7,458.68,602.63,400386.41,50312.46,72.27,-0.63,0.0024,0.0024,12011.67,15616.63
20160407,413060.49,59.79,1.03,1.0,13060.49,-60.27,293.7,399766.08,37237.17,173.65,-0.62,0.0001,0.0001,13000.7,15616.63
20160408,412778.69,-281.8,1.03,1.0,12778.69,-531.63,371.58,399346.62,29742.68,121.75,-0.68,-0.0007,-0.0007,13060.49,15616.63
20160411,415078.47,2299.78,1.04,1.01,15078.47,1150.39,1284.42,401015.36,58347.57,135.03,-0.13,0.0056,0.0056,12778.69,15616.63
20160412,415034.37,-44.1,1.04,1.0,15034.37,236.39,-100.17,400056.06,38003.59,180.33,-0.14,-0.0001,-0.0001,15078.47,15616.63
20160413,415716.42,682.05,1.04,1.0,15716.42,154.9,640.4,400041.66,27116.89,113.24,0.02,0.0016,0.0016,15034.37,15616.63
20160414,417792.44,2076.02,1.04,1.0,17792.44,725.2,1518.45,400557.57,77330.83,167.63,0.5,0.005,0.005,15716.42,15716.42
20160415,418750.43,957.99,1.05,1.0,18750.43,1284.54,-165.58,401123.57,73433.56,160.97,0.23,0.0023,0.0023,17792.44,17792.44
20160418,416093.39,-2657.05,1.04,0.99,16093.39,-2179.56,-219.58,397562.53,79815.27,257.91,-0.63,-0.0063,-0.0064,18750.43,18750.43
20160419,417287.81,1194.42,1.04,1.0,17287.81,1112.28,332.51,400861.91,76748.9,250.37,-0.35,0.0029,0.0029,16093.39,18750.43
20160420,417626.74,338.93,1.04,1.0,17626.74,757.67,-59.12,400398.06,70727.45,359.61,-0.27,0.0008,0.0008,17287.81,18750.43
20160421,418002.1,375.36,1.05,1.0,18002.1,421.77,292.24,400083.12,36575.48,338.65,-0.18,0.0009,0.0009,17626.74,18750.43
20160422,417618.09,-384.01,1.04,1.0,17618.09,-405.97,248.83,399367.16,63651.1,226.87,-0.27,-0.0009,-0.0009,18002.1,18750.43
20160425,418335.56,717.47,1.05,1.0,18335.56,779.03,155.48,400561.99,40558.57,217.04,-0.1,0.0017,0.0017,17618.09,18750.43
20160426,419651.4,1315.84,1.05,1.0,19651.4,790.59,731.73,400584.11,59898.88,206.48,0.22,0.0031,0.0031,18335.56,18750.43
20160427,420145.95,494.55,1.05,1.0,20145.95,1364.69,-707.43,401201.98,81748.02,162.71,0.12,0.0012,0.0012,19651.4,19651.4
20160428,419882.32,-263.63,1.05,1.0,19882.32,-551.27,534.98,399201.39,35486.69,247.34,-0.06,-0.0006,-0.0006,20145.95,20145.95
20160429,419663.52,-218.8,1.05,1.0,19663.52,213.56,-245.71,400026.91,96240.23,186.65,-0.11,-0.0005,-0.0005,19882.32,20145.95
20160503,421116.35,1452.84,1.05,1.0,21116.35,1231.45,521.01,400931.82,43335.66,299.63,0.23,0.0035,0.0035,19663.52,20145.95
20160504,422609.62,1493.27,1.06,1.0,22609.62,928.4,653.28,400839.99,37954.5,88.41,0.35,0.0035,0.0035,21116.35,21116.35
20160505,423272.12,662.5,1.06,1.0,23272.12,-94.0,886.45,399776.05,70222.99,129.95,0.16,0.0016,0.0016,22609.62,22609.62
20160506,422901.9,-370.22,1.06,1.0,22901.9,995.28,-1117.47,400747.25,58734.0,248.03,-0.09,-0.0009,-0.0009,23272.12,23272.12
20160509,421079.81,-1822.08,1.05,1.0,21079.81,-1403.86,-173.53,398351.45,53906.06,244.69,-0.52,-0.0043,-0.0043,22901.9,23272.12
20160510,420078.23,-1001.58,1.05,1.0,20078.23,-865.6,64.38,398934.04,42074.92,200.36,-0.75,-0.0024,-0.0024,21079.81,23272.12
20160511,420160.56,82.33,1.05,1.0,20160.56,612.81,-368.7,400451.03,36922.59,161.78,-0.74,0.0002,0.0002,20078.23,23272.12
20160512,417242.85,-2917.71,1.04,0.99,17242.85,-3183.1,390.49,396691.8,19947.63,125.1,-1.42,-0.0069,-0.007,20160.56,23272.12
20160513,417137.11,-105.74,1.04,1.0,17137.11,-225.99,211.93,399682.32,42712.35,91.69,-1.45,-0.0003,-0.0003,17242.85,23272.12
20160516,418056.57,919.46,1.05,1.0,18056.57,225.26,843.89,400075.57,40651.64,149.69,-1.23,0.0022,0.0022,17137.11,23272.12
20160517,418928.38,871.81,1.05,1.0,18928.38,951.96,38.76,400833.05,36145.36,118.91,-1.03,0.0021,0.0021,18056.57,23272.12
20160518,418039.78,-888.6,1.05,1.0,18039.78,-1021.04,338.76,398772.64,41817.37,206.32,-1.24,-0.0021,-0.0021,18928.38,23272.12
20160519,418861.15,821.38,1.05,1.0,18861.15,924.34,33.09,400788.29,38564.51,136.05,-1.04,0.002,0.002,18039.78,23272.12
20160520,419460.84,599.69,1.05,1.0,19460.84,93.19,649.5,399950.19,36475.05,143.0,-0.9,0.0014,0.0014,18861.15,23272.12
20160523,420506.14,1045.3,1.05,1.0,20506.14,589.23,580.74,400464.56,33501.34,124.67,-0.65,0.0025,0.0025,19460.84,23272.12
20160524,421085.33,579.19,1.05,1.0,21085.33,125.07,611.36,399967.83,52531.36,157.24,-0.52,0.0014,0.0014,20506.14,23272.12
20160525,421661.37,576.04,1.05,1.0,21661.37,549.35,146.89,400429.15,55381.42,120.2,-0.38,0.0014,0.0014,21085.33,23272.12
20160526,422398.22,736.85,1.06,1.0,22398.22,-1050.9,1982.56,398754.29,60317.98,194.81,-0.21,0.0017,0.0017,21661.37,23272.12
20160527,423273.25,875.03,1.06,1.0,23273.25,1737.99,-663.51,401538.53,52780.5,199.46,0.0,0.0021,0.0021,22398.22,23272.12
20160530,422873.13,-400.12,1.06,1.0,22873.13,-603.19,412.03,399187.85,46570.77,208.96,-0.09,-0.0009,-0.0009,23273.25,23273.25
20160531,425351.68,2478.55,1.06,1.01,25351.68,1250.39,1450.64,401027.91,60690.07,222.48,0.49,0.0059,0.0058,22873.13,23273.25
20160601,428564.63,3212.96,1.07,1.01,28564.63,2378.54,990.04,402222.92,58196.58,155.62,0.76,0.0076,0.0075,25351.68,25351.68
20160602,430558.73,1994.1,1.08,1.0,30558.73,796.8,1328.05,400666.05,55458.01,130.75,0.47,0.0047,0.0046,28564.63,28564.63
20160603,430732.94,174.2,1.08,1.0,30732.94,623.74,-277.39,400451.59,103634.24,172.15,0.04,0.0004,0.0004,30558.73,30558.73
20160606,426104.0,-4628.94,1.07,0.99,26104.0,-4770.07,402.24,394968.82,68172.07,261.11,-1.07,-0.0107,-0.0108,30732.94,30732.94
20160607,428394.33,2290.33,1.07,1.01,28394.33,771.62,1659.84,400630.49,79264.31,141.13,-0.54,0.0054,0.0054,26104.0,30732.94
20160608,421407.42,-6986.91,1.05,0.98,21407.42,-7238.4,536.2,392476.89,86857.23,284.71,-2.17,-0.0163,-0.0164,28394.33,30732.94
20160613,418700.62,-2706.8,1.05,0.99,18700.62,-2178.23,-247.17,397540.37,30959.39,281.4,-2.79,-0.0064,-0.0064,21407.42,30732.94
20160614,418456.75,-243.87,1.05,1.0,18456.75,-713.57,616.2,399139.93,47126.65,146.5,-2.85,-0.0006,-0.0006,18700.62,30732.94
20160615,422105.59,3648.84,1.06,1.01,22105.59,3131.63,721.26,402927.58,37716.67,204.05,-2.0,0.0087,0.0087,18456.75,30732.94
20160616,422419.67,314.07,1.06,1.0,22419.67,349.18,83.97,400230.1,35414.83,119.08,-1.93,0.0007,0.0007,22105.59,30732.94
20160617,423380.44,960.78,1.06,1.0,23380.44,51.97,1086.99,399873.78,79544.38,178.19,-1.71,0.0023,0.0023,22419.67,30732.94
20160620,426407.37,3026.93,1.07,1.01,26407.37,3051.56,289.32,402737.61,62210.35,313.95,-1.0,0.0071,0.0071,23380.44,30732.94
20160621,427850.85,1443.48,1.07,1.0,27850.85,989.52,664.85,400778.63,32004.25,210.89,-0.67,0.0034,0.0034,26407.37,30732.94
20160622,429572.58,1721.73,1.07,1.0,29572.58,1369.21,505.8,401215.93,45025.54,153.28,-0.27,0.004,0.004,27850.85,30732.94
20160623,430733.73,1161.15,1.08,1.0,30733.73,720.71,651.28,400509.87,63102.91,210.84,0.0,0.0027,0.0027,29572.58,30732.94
20160624,432488.63,1754.9,1.08,1.0,32488.63,1091.16,930.6,400824.3,55997.26,266.86,0.41,0.0041,0.0041,30733.73,30733.73
20160627,434872.4,2383.77,1.09,1.01,34872.4,1808.25,835.4,401548.37,121039.17,259.88,0.55,0.0055,0.0055,32488.63,32488.63
20160628,440244.29,5371.9,1.1,1.01,40244.29,5061.91,642.9,404729.0,66202.75,332.91,1.24,0.0124,0.0123,34872.4,34872.4
20160629,443916.88,3672.59,1.11,1.01,43916.88,2578.39,1354.18,402318.41,64768.14,259.98,0.83,0.0083,0.0083,40244.29,40244.29
20160630,442789.96,-1126.93,1.11,1.0,42789.96,340.01,-1148.72,400021.79,123984.55,318.22,-0.25,-0.0025,-0.0025,43916.88,43916.88
20160701,446120.35,3330.4,1.12,1.01,46120.35,3247.22,374.17,402956.23,101927.74,290.99,0.5,0.0075,0.0075,42789.96,43916.88
20160704,449150.96,3030.6,1.12,1.01,49150.96,1125.34,2261.33,400769.28,150304.08,356.06,0.68,0.0068,0.0068,46120.35,46120.35
20160705,455992.82,6841.86,1.14,1.02,55992.82,6654.74,595.06,406246.8,97905.01,407.94,1.52,0.0152,0.0151,49150.96,49150.96
20160706,454877.95,-1114.87,1.14,1.0,54877.95,-1170.4,361.57,398523.56,68044.07,306.04,-0.24,-0.0024,-0.0024,55992.82,55992.82
20160707,455397.9,519.95,1.14,1.0,55397.9,1282.53,-490.33,401010.27,80241.3,272.26,-0.13,0.0011,0.0011,54877.95,55992.82
20160708,455918.37,520.47,1.14,1.0,55918.37,1737.88,-892.38,401412.85,86572.34,325.03,-0.02,0.0011,0.0011,55397.9,55992.82
20160711,452241.42,-3676.95,1.13,0.99,52241.42,-2725.38,-642.25,396965.3,88466.74,309.32,-0.82,-0.0081,-0.0081,55918.37,55992.82
20160712,453113.65,872.23,1.13,1.0,53113.65,811.4,306.25,400565.98,42049.1,245.42,-0.63,0.0019,0.0019,52241.42,55992.82
20160713,453337.56,223.91,1.13,1.0,53337.56,958.69,-554.94,400778.85,53004.01,179.84,-0.58,0.0005,0.0005,53113.65,55992.82
20160714,454797.82,1460.26,1.14,1.0,54797.82,818.21,888.8,400571.46,105293.21,246.75,-0.26,0.0032,0.0032,53337.56,55992.82
20160715,455520.18,722.36,1.14,1.0,55520.18,1277.9,-326.72,401049.09,131917.42,228.81,-0.1,0.0016,0.0016,54797.82,55992.82
20160718,453106.02,-2414.16,1.13,0.99,53106.02,-1560.68,-419.42,398005.26,77708.86,434.06,-0.63,-0.0053,-0.0053,55520.18,55992.82
20160719,454241.55,1135.53,1.14,1.0,54241.55,1027.96,433.09,400702.44,75104.85,325.52,-0.38,0.0025,0.0025,53106.02,55992.82
20160720,455580.76,1339.21,1.14,1.0,55580.76,1365.15,129.52,401209.69,70393.0,155.46,-0.09,0.0029,0.0029,54241.55,55992.82
20160721,452693.72,-2887.04,1.13,0.99,52693.72,-965.23,-1585.06,398698.02,89792.48,336.75,-0.72,-0.0063,-0.0064,55580.76,55992.82
20160722,450223.12,-2470.6,1.13,0.99,50223.12,-2055.4,-176.84,397706.25,31134.49,238.35,-1.27,-0.0055,-0.0055,52693.72,55992.82
20160725,449527.01,-696.12,1.12,1.0,49527.01,-0.6,-540.67,399844.55,40199.12,154.85,-1.42,-0.0015,-0.0015,50223.12,55992.82
20160726,450491.94,964.93,1.13,1.0,50491.94,1274.06,-112.4,401077.33,57926.87,196.73,-1.21,0.0021,0.0021,49527.01,55992.82
20160727,450139.09,-352.85,1.13,1.0,50139.09,-96.42,41.47,399605.68,58031.9,297.9,-1.28,-0.0008,-0.0008,50491.94,55992.82
20160728,449881.0,-258.09,1.12,1.0,49881.0,-178.04,136.23,399605.67,17721.58,216.29,-1.34,-0.0006,-0.0006,50139.09,55992.82
20160729,449557.99,-323.01,1.12,1.0,49557.99,-68.07,-106.58,399783.57,47632.6,148.36,-1.41,-0.0007,-0.0007,49881.0,55992.82
20160801,447821.17,-1736.81,1.12,1.0,47821.17,-1335.35,-171.92,398435.1,42232.9,229.55,-1.79,-0.0039,-0.0039,49557.99,55992.82
20160802,446990.22,-830.95,1.12,1.0,46990.22,-672.08,-21.67,399190.72,18587.08,137.2,-1.97,-0.0019,-0.0019,47821.17,55992.82
20160803,448978.2,1987.98,1.12,1.0,48978.2,1346.0,780.07,401207.91,60244.7,138.09,-1.54,0.0044,0.0044,46990.22,55992.82
20160804,451583.6,2605.4,1.13,1.01,51583.6,3496.78,-629.05,403234.44,90154.48,262.34,-0.97,0.0058,0.0058,48978.2,55992.82
20160805,451384.17,-199.43,1.13,1.0,51384.17,139.29,14.8,399785.77,83162.71,353.52,-1.01,-0.0004,-0.0004,51583.6,55992.82
20160808,451963.01,578.84,1.13,1.0,51963.01,729.66,114.05,400464.79,41396.54,264.87,-0.88,0.0013,0.0013,51384.17,55992.82
20160809,454605.49,2642.48,1.14,1.01,54605.49,1539.64,1294.09,401348.39,79663.94,191.25,-0.3,0.0058,0.0058,51963.01,55992.82
20160810,457239.13,2633.65,1.14,1.01,57239.13,2653.18,235.84,402397.8,79900.18,255.38,0.27,0.0058,0.0058,54605.49,55992.82
20160811,456673.39,-565.74,1.14,1.0,56673.39,954.5,-1228.23,400662.49,72998.83,292.01,-0.12,-0.0012,-0.0012,57239.13,57239.13
20160812,457412.54,739.15,1.14,1.0,57412.54,673.14,285.11,400454.04,41440.28,219.1,0.04,0.0016,0.0016,56673.39,57239.13
20160815,459679.31,2266.77,1.15,1.0,59679.31,1669.1,788.11,401478.66,75625.96,190.44,0.5,0.005,0.0049,57412.54,57412.54
20160816,462982.13,3302.81,1.16,1.01,62982.13,3814.96,-261.75,403564.56,74887.01,250.4,0.72,0.0072,0.0072,59679.31,59679.31
20160817,463879.45,897.32,1.16,1.0,63879.45,1098.18,222.01,400675.31,120321.59,422.87,0.19,0.0019,0.0019,62982.13,62982.13
20160818,467912.64,4033.19,1.17,1.01,67912.64,4485.68,-122.51,404155.71,46332.12,329.97,0.87,0.0087,0.0087,63879.45,63879.45
20160819,467611.28,-301.36,1.17,1.0,67611.28,352.5,-439.69,400138.33,82745.28,214.17,-0.06,-0.0006,-0.0006,67912.64,67912.64
20160822,466322.14,-1289.13,1.17,1.0,66322.14,-19.11,-929.54,399640.41,96085.53,340.48,-0.34,-0.0028,-0.0028,67611.28,67912.64
20160823,461802.86,-4519.28,1.15,0.99,61802.86,-4595.05,476.5,395004.22,82999.19,400.73,-1.31,-0.0097,-0.0097,66322.14,67912.64
20160824,463181.6,1378.73,1.16,1.0,63181.6,2078.17,-470.61,401849.34,89980.5,228.83,-1.01,0.003,0.003,61802.86,67912.64
20160825,464439.86,1258.26,1.16,1.0,64439.86,675.65,904.01,400354.25,76272.79,321.4,-0.74,0.0027,0.0027,63181.6,67912.64
20160826,462719.76,-1720.1,1.16,1.0,62719.76,-1095.8,-364.42,398644.32,95155.29,259.88,-1.11,-0.0037,-0.0037,64439.86,67912.64
20160829,462148.48,-571.27,1.16,1.0,62148.48,-308.98,23.17,399405.56,50935.63,285.46,-1.23,-0.0012,-0.0012,62719.76,67912.64
20160830,462913.28,764.8,1.16,1.0,62913.28,1155.84,-234.83,400999.63,45407.74,156.21,-1.07,0.0017,0.0017,62148.48,67912.64
20160831,463577.54,664.27,1.16,1.0,63577.54,795.03,76.47,400587.79,51747.18,207.24,-0.93,0.0014,0.0014,62913.28,67912.64
20160901,466436.35,2858.8,1.17,1.01,66436.35,3097.26,63.27,402795.53,113911.08,301.73,-0.32,0.0062,0.0061,63577.54,67912.64
20160902,468644.8,2208.45,1.17,1.0,68644.8,3079.4,-505.89,402714.33,66339.08,365.07,0.16,0.0047,0.0047,66436.35,67912.64
20160905,468240.55,-404.25,1.17,1.0,68240.55,433.92,-601.74,400197.49,56241.78,236.43,-0.09,-0.0009,-0.0009,68644.8,68644.8
20160906,471181.65,2941.1,1.18,1.01,71181.65,2463.5,710.04,402231.06,81671.18,232.44,0.54,0.0063,0.0063,68240.55,68644.8
20160907,472008.87,827.22,1.18,1.0,72008.87,957.36,121.17,400706.05,81151.92,251.31,0.18,0.0018,0.0018,71181.65,71181.65
20160908,471496.79,-512.08,1.18,1.0,71496.79,-117.46,-74.3,399562.22,97056.29,320.32,-0.11,-0.0011,-0.0011,72008.87,72008.87
20160909,470521.69,-975.1,1.18,1.0,70521.69,-8.36,-686.27,399711.17,67160.82,280.47,-0.32,-0.0021,-0.0021,71496.79,72008.87
20160912,470007.46,-514.23,1.18,1.0,70007.46,-59.4,-44.51,399530.28,133495.67,410.32,-0.42,-0.0011,-0.0011,70521.69,72008.87
20160913,471492.85,1485.39,1.18,1.0,71492.85,1493.44,409.07,401076.32,67671.22,417.12,-0.11,0.0032,0.0032,70007.46,72008.87
20160914,472678.47,1185.62,1.18,1.0,72678.47,1750.37,-344.91,401530.53,45505.14,219.84,0.14,0.0025,0.0025,71492.85,72008.87
20160919,474221.43,1542.96,1.19,1.0,74221.43,1177.22,557.77,400985.18,80806.38,192.04,0.33,0.0033,0.0033,72678.47,72678.47
20160920,475437.77,1216.35,1.19,1.0,75437.77,889.24,547.04,400669.3,89848.44,219.94,0.26,0.0026,0.0026,74221.43,74221.43
20160921,474954.3,-483.47,1.19,1.0,74954.3,683.05,-916.87,400433.4,88260.68,249.65,-0.1,-0.001,-0.001,75437.77,75437.77
20160922,474491.73,-462.58,1.19,1.0,74491.73,-486.29,261.74,399275.68,76318.2,238.03,-0.2,-0.001,-0.001,74954.3,75437.77
20160923,473886.47,-605.26,1.18,1.0,73886.47,54.87,-401.81,399796.55,77277.67,258.32,-0.33,-0.0013,-0.0013,74491.73,75437.77
20160926,470342.73,-3543.74,1.18,0.99,70342.73,-2562.26,-655.98,397112.23,84167.07,325.51,-1.07,-0.0075,-0.0075,73886.47,75437.77
20160927,471988.4,1645.67,1.18,1.0,71988.4,1111.0,798.66,400847.02,61712.49,263.98,-0.73,0.0035,0.0035,70342.73,75437.77
20160928,471672.81,-315.58,1.18,1.0,71672.81,162.77,-278.01,399962.43,102123.16,200.34,-0.79,-0.0007,-0.0007,71988.4,75437.77
20160929,473033.29,1360.47,1.18,1.0,73033.29,1535.9,167.92,401192.55,46371.12,343.35,-0.51,0.0029,0.0029,71672.81,75437.77
