symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SH603966,13294,13378,1,30.07,0,3007.0,6.0,5.0,0.0,1.0,-6.0,30.07,1,100,20170216
SZ002840,13295,13379,1,29.65,0,2964.62,5.0,5.0,0.0,0.0,-59.62,29.1,1,100,20170216
SZ300599,13296,13380,1,27.6,0,2759.56,5.0,5.0,0.0,0.0,0.44,27.65,1,100,20170216
SZ300601,13297,13381,1,9.22,0,922.0,5.0,5.0,0.0,0.0,-5.0,9.22,1,100,20170216
SZ002845,13298,13382,1,65.37,0,6537.03,9.81,9.81,0.0,0.0,24.16,65.71,1,100,20170216
SZ300427,13299,13383,1,25.18,0,2517.97,5.0,5.0,0.0,0.0,15.03,25.38,1,100,20170216
SZ000019,13300,13384,1,16.48,0,1647.83,5.0,5.0,0.0,0.0,-2.83,16.5,1,100,20170216
SH601212,13301,13385,1,2.82,0,282.0,6.0,5.0,0.0,1.0,-6.0,2.82,1,100,20170216
SZ300610,13302,13386,1,20.25,0,2025.0,5.0,5.0,0.0,0.0,-5.0,20.25,1,100,20170216
SZ002833,13303,13387,1,47.84,0,4784.27,7.18,7.18,0.0,0.0,78.55,48.7,1,100,20170216
SZ300598,13304,13388,1,47.72,0,4772.0,7.16,7.16,0.0,0.0,-7.16,47.72,1,100,20170216
SZ300603,13305,13389,1,17.01,0,1701.0,5.0,5.0,0.0,0.0,-5.0,17.01,1,100,20170216
SH603022,13306,13390,1,26.65,0,2664.67,6.0,5.0,0.0,1.0,-16.67,26.54,1,100,20170216
SH603429,13307,13391,1,67.73,0,6772.84,11.16,10.16,0.0,1.0,-5.0,67.79,1,100,20170216
SZ300608,13308,13392,1,30.98,0,3098.0,5.0,5.0,0.0,0.0,-5.0,30.98,1,100,20170216
SZ300605,13309,13393,1,23.98,0,2398.0,5.0,5.0,0.0,0.0,-5.0,23.98,1,100,20170216
SZ300606,13310,13394,1,21.32,0,2132.0,5.0,5.0,0.0,0.0,-5.0,21.32,1,100,20170216
SH603689,13311,13395,1,19.06,0,1905.57,6.0,5.0,0.0,1.0,21.43,19.33,1,100,20170216
SZ002847,13312,13396,1,23.32,0,2332.0,5.0,5.0,0.0,0.0,-5.0,23.32,1,100,20170216
SZ300615,13313,13397,1,22.76,0,2276.0,5.0,5.0,0.0,0.0,-5.0,22.76,1,100,20170216
SH603881,13314,13398,1,19.91,0,1991.0,6.0,5.0,0.0,1.0,-6.0,19.91,1,100,20170216
SZ300593,13315,13399,1,41.29,0,4129.28,6.19,6.19,0.0,0.0,-122.47,40.13,1,100,20170216
SZ002166,13316,13400,1,14.78,0,1478.05,5.0,5.0,0.0,0.0,25.95,15.09,1,100,20170216
SH603330,13317,13401,1,34.86,0,3486.0,6.23,5.23,0.0,1.0,-6.23,34.86,1,100,20170216
SH603208,13318,13402,1,52.36,0,5236.0,8.85,7.85,0.0,1.0,-8.85,52.36,1,100,20170216
SZ300602,13319,13403,1,55.34,0,5534.0,8.3,8.3,0.0,0.0,-8.3,55.34,1,100,20170216
SZ002848,13320,13404,1,12.1,0,1210.0,5.0,5.0,0.0,0.0,-5.0,12.1,1,100,20170216
SH603638,13321,13405,1,33.68,0,3367.82,6.05,5.05,0.0,1.0,130.13,35.04,1,100,20170216
SH603615,13322,13406,1,16.05,0,1605.0,6.0,5.0,0.0,1.0,-6.0,16.05,1,100,20170216
SH603637,13323,13407,1,35.38,0,3538.0,6.31,5.31,0.0,1.0,-6.31,35.38,1,100,20170216
SH603690,13324,13408,1,15.19,0,1519.0,6.0,5.0,0.0,1.0,-6.0,15.19,1,100,20170216
SZ300609,13325,13409,1,12.86,0,1286.0,5.0,5.0,0.0,0.0,-5.0,12.86,1,100,20170216
SZ300612,13326,13410,1,25.56,0,2556.0,5.0,5.0,0.0,0.0,-5.0,25.56,1,100,20170216
SZ300592,13327,13411,1,28.51,0,2851.0,5.0,5.0,0.0,0.0,-5.0,28.51,1,100,20170216
SZ000159,13328,13412,1,10.47,0,1046.55,5.0,5.0,0.0,0.0,32.45,10.84,1,100,20170216
SZ002807,13329,13413,1,15.74,0,1573.94,5.0,5.0,0.0,0.0,44.06,16.23,1,100,20170216
SH601991,13330,13414,1,4.48,0,447.98,6.0,5.0,0.0,1.0,4.02,4.58,1,100,20170216
SZ300511,13331,13415,1,44.25,0,4424.77,6.64,6.64,0.0,0.0,-17.41,44.14,1,100,20170216
SZ300355,13332,13416,-1,11.8,1,1179.56,6.18,5.0,1.18,0.0,0.0,0.0,1,100,20170216
SZ300176,13333,13417,-1,39.94,1,3993.77,9.98,5.99,3.99,0.0,0.0,0.0,1,100,20170216
SZ300582,13334,13418,-1,39.38,1,3937.73,9.84,5.91,3.94,0.0,0.0,0.0,1,100,20170216
SH603039,13335,13419,-1,78.14,1,7813.83,20.53,11.72,7.81,1.0,0.0,0.0,1,100,20170216
SZ300607,13336,13420,-1,43.47,1,4347.0,10.87,6.52,4.35,0.0,0.0,0.0,1,100,20170216
SZ300578,13337,13421,-1,39.89,1,3989.0,9.97,5.98,3.99,0.0,0.0,0.0,1,100,20170216
SZ002845,13338,13422,-1,65.37,1,6537.03,16.34,9.81,6.54,0.0,0.0,0.0,1,100,20170216
SH603089,13339,13423,-1,43.46,1,4346.0,11.87,6.52,4.35,1.0,0.0,0.0,1,100,20170216
SZ000561,13340,13424,-1,15.86,1,1586.16,6.59,5.0,1.59,0.0,0.0,0.0,1,100,20170216
SH603032,13341,13425,-1,31.72,1,3172.2,9.17,5.0,3.17,1.0,0.0,0.0,1,100,20170216
SZ300600,13342,13426,-1,56.42,1,5642.0,14.11,8.46,5.64,0.0,0.0,0.0,1,100,20170216
SH603626,13343,13427,-1,43.7,1,4370.0,11.93,6.55,4.37,1.0,0.0,0.0,1,100,20170216
SZ002842,13344,13428,-1,58.41,1,5841.17,14.6,8.76,5.84,0.0,0.0,0.0,1,100,20170216
SZ300589,13345,13429,-1,48.1,1,4810.07,12.03,7.22,4.81,0.0,0.0,0.0,1,100,20170216
SH603668,13346,13430,-1,27.74,1,2774.25,8.77,5.0,2.77,1.0,0.0,0.0,1,100,20170216
SZ300582,13347,13431,-1,39.38,1,3937.73,9.84,5.91,3.94,0.0,0.0,0.0,1,100,20170216
SZ000877,13348,13432,-1,13.51,1,1351.17,6.35,5.0,1.35,0.0,0.0,0.0,1,100,20170216
SH603360,13349,13433,-1,28.52,1,2852.0,8.85,5.0,2.85,1.0,0.0,0.0,1,100,20170216
SZ002843,13350,13434,-1,33.28,1,3328.0,8.33,5.0,3.33,0.0,0.0,0.0,1,100,20170216
SH603040,13351,13435,-1,38.12,1,3812.0,10.53,5.72,3.81,1.0,0.0,0.0,1,100,20170216
SH600231,13352,13436,-1,3.68,1,367.71,6.37,5.0,0.37,1.0,0.0,0.0,1,100,20170216
SZ002807,13353,13437,-1,15.74,1,1573.94,6.57,5.0,1.57,0.0,0.0,0.0,1,100,20170216
SZ000737,13354,13438,-1,8.35,1,835.31,5.84,5.0,0.84,0.0,0.0,0.0,1,100,20170216
SH603677,13355,13439,-1,65.23,1,6523.0,17.31,9.78,6.52,1.0,0.0,0.0,1,100,20170216
