symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ002822,17483,17582,1,15.14,0,1513.8,5.0,5.0,0.0,0.0,2.2,15.21,1,100,20170616
SZ300649,17484,17583,1,60.51,0,6050.7,9.08,9.08,0.0,0.0,-179.78,58.8,1,100,20170616
SH601212,17485,17584,1,8.63,0,862.65,6.0,5.0,0.0,1.0,-15.65,8.53,1,100,20170616
SZ300376,17486,17585,1,9.64,0,963.95,5.0,5.0,0.0,0.0,-25.95,9.43,1,100,20170616
SZ300662,17487,17586,1,16.71,0,1671.0,5.0,5.0,0.0,0.0,-5.0,16.71,1,100,20170616
SH603980,17488,17587,1,27.25,0,2725.0,6.0,5.0,0.0,1.0,-6.0,27.25,1,100,20170616
SZ000595,17489,17588,1,4.53,0,452.88,5.0,5.0,0.0,0.0,-9.88,4.48,1,100,20170616
SZ002847,17490,17589,1,41.36,0,4135.79,6.2,6.2,0.0,0.0,-16.99,41.25,1,100,20170616
SZ002877,17491,17590,1,28.52,0,2852.0,5.0,5.0,0.0,0.0,-5.0,28.52,1,100,20170616
SZ300661,17492,17591,1,72.23,0,7223.22,10.83,10.83,0.0,0.0,-143.05,70.91,1,100,20170616
SZ300465,17493,17592,1,11.21,0,1120.51,5.0,5.0,0.0,0.0,-21.51,11.04,1,100,20170616
SZ300019,17494,17593,1,10.94,0,1093.71,5.0,5.0,0.0,0.0,-16.71,10.82,1,100,20170616
SZ002307,17495,17594,1,18.13,0,1813.15,5.0,5.0,0.0,0.0,11.85,18.3,1,100,20170616
SH603767,17496,17595,1,21.44,0,2144.0,6.0,5.0,0.0,1.0,-6.0,21.44,1,100,20170616
SZ002865,17497,17596,1,28.61,0,2861.19,5.0,5.0,0.0,0.0,-68.19,27.98,1,100,20170616
SH600830,17498,17597,1,9.81,0,980.94,6.0,5.0,0.0,1.0,-22.94,9.64,1,100,20170616
SZ000877,17499,17598,1,13.15,0,1314.64,5.0,5.0,0.0,0.0,4.36,13.24,1,100,20170616
SZ300555,17500,17599,1,23.56,0,2356.01,5.0,5.0,0.0,0.0,53.99,24.15,1,100,20170616
SZ002552,17501,17600,1,14.76,0,1475.87,5.0,5.0,0.0,0.0,-52.87,14.28,1,100,20170616
SZ002109,17502,17601,1,9.93,0,993.17,5.0,5.0,0.0,0.0,-5.17,9.93,1,100,20170616
SH603896,17503,17602,1,42.29,0,4229.48,7.34,6.34,0.0,1.0,-23.82,42.13,1,100,20170616
SZ000912,17504,17603,1,9.16,0,915.99,5.0,5.0,0.0,0.0,-10.99,9.1,1,100,20170616
SZ300663,17505,17604,1,18.55,0,1855.0,5.0,5.0,0.0,0.0,-5.0,18.55,1,100,20170616
SZ300611,17506,17605,1,26.91,0,2690.53,5.0,5.0,0.0,0.0,-6.53,26.89,1,100,20170616
SZ300666,17507,17606,1,7.35,0,735.0,5.0,5.0,0.0,0.0,-5.0,7.35,1,100,20170616
SH603536,17508,17607,1,14.63,0,1463.0,6.0,5.0,0.0,1.0,-6.0,14.63,1,100,20170616
SZ300379,17509,17608,1,20.93,0,2092.71,5.0,5.0,0.0,0.0,-33.71,20.64,1,100,20170616
SZ000810,17510,17609,1,13.02,0,1302.3,5.0,5.0,0.0,0.0,-19.3,12.88,1,100,20170616
SH603799,17511,17610,-1,55.11,1,5510.67,14.78,8.27,5.51,1.0,0.0,0.0,1,100,20170616
SZ300657,17512,17611,-1,40.34,1,4034.32,10.09,6.05,4.03,0.0,0.0,0.0,1,100,20170616
SZ300661,17513,17612,-1,72.23,1,7223.22,18.06,10.83,7.22,0.0,0.0,0.0,1,100,20170616
SZ300659,17514,17613,-1,37.76,1,3775.5,9.44,5.66,3.78,0.0,0.0,0.0,1,100,20170616
SZ002722,17515,17614,-1,34.29,1,3429.24,8.57,5.14,3.43,0.0,0.0,0.0,1,100,20170616
SZ000982,17516,17615,-1,8.26,1,826.0,5.83,5.0,0.83,0.0,0.0,0.0,1,100,20170616
SH603580,17517,17616,-1,42.21,1,4221.35,11.55,6.33,4.22,1.0,0.0,0.0,1,100,20170616
SZ000957,17518,17617,-1,11.82,1,1181.67,6.18,5.0,1.18,0.0,0.0,0.0,1,100,20170616
SZ002346,17519,17618,-1,27.08,1,2707.95,7.71,5.0,2.71,0.0,0.0,0.0,1,100,20170616
SH603778,17520,17619,-1,13.75,1,1375.41,7.38,5.0,1.38,1.0,0.0,0.0,1,100,20170616
SZ300661,17521,17620,-1,72.23,1,7223.22,18.06,10.83,7.22,0.0,0.0,0.0,1,100,20170616
SZ002837,17522,17621,-1,31.8,1,3179.6,8.18,5.0,3.18,0.0,0.0,0.0,1,100,20170616
SZ002837,17523,17622,-1,31.8,1,3179.6,8.18,5.0,3.18,0.0,0.0,0.0,1,100,20170616
SH600317,17524,17623,-1,3.54,1,353.88,6.35,5.0,0.35,1.0,0.0,0.0,1,100,20170616
SZ300019,17525,17624,-1,10.94,1,1093.71,6.09,5.0,1.09,0.0,0.0,0.0,1,100,20170616
SZ002302,17526,17625,-1,19.65,1,1965.4,6.97,5.0,1.97,0.0,0.0,0.0,1,100,20170616
SH603496,17527,17626,-1,39.68,1,3968.0,10.92,5.95,3.97,1.0,0.0,0.0,1,100,20170616
SZ300505,17528,17627,-1,42.61,1,4260.59,10.65,6.39,4.26,0.0,0.0,0.0,1,100,20170616
SH600610,17529,17628,-1,8.76,1,876.19,6.88,5.0,0.88,1.0,0.0,0.0,1,100,20170616
SZ002835,17530,17629,-1,22.42,1,2241.97,7.24,5.0,2.24,0.0,0.0,0.0,1,100,20170616
SZ000912,17531,17630,-1,9.16,1,915.99,5.92,5.0,0.92,0.0,0.0,0.0,1,100,20170616
SZ000626,17532,17631,-1,18.51,1,1851.19,6.85,5.0,1.85,0.0,0.0,0.0,1,100,20170616
SZ002878,17533,17632,-1,43.72,1,4372.33,10.93,6.56,4.37,0.0,0.0,0.0,1,100,20170616
SH603042,17534,17633,-1,30.32,1,3032.3,9.03,5.0,3.03,1.0,0.0,0.0,1,100,20170616
SZ300402,17535,17634,-1,20.09,1,2009.21,7.01,5.0,2.01,0.0,0.0,0.0,1,100,20170616
SZ002722,17536,17635,-1,34.29,1,3429.24,8.57,5.14,3.43,0.0,0.0,0.0,1,100,20170616
SZ300506,17537,17636,-1,30.13,1,3013.33,8.01,5.0,3.01,0.0,0.0,0.0,1,100,20170616
