,tradeDate,secID,ticker,exchangeCD,tradeAbbrName,STflg
0,2015-12-01,000033.XSHE,000033,XSHE,*ST新都,*ST
1,2015-12-02,000033.XSHE,000033,XSHE,*ST新都,*ST
2,2015-12-03,000033.XSHE,000033,XSHE,*ST新都,*ST
3,2015-12-04,000033.XSHE,000033,XSHE,*ST新都,*ST
4,2015-12-07,000033.XSHE,000033,XSHE,*ST新都,*ST
5,2015-12-08,000033.XSHE,000033,XSHE,*ST新都,*ST
6,2015-12-09,000033.XSHE,000033,XSHE,*ST新都,*ST
7,2015-12-10,000033.XSHE,000033,XSHE,*ST新都,*ST
8,2015-12-11,000033.XSHE,000033,XSHE,*ST新都,*ST
9,2015-12-14,000033.XSHE,000033,XSHE,*ST新都,*ST
10,2015-12-15,000033.XSHE,000033,XSHE,*ST新都,*ST
11,2015-12-16,000033.XSHE,000033,XSHE,*ST新都,*ST
12,2015-12-17,000033.XSHE,000033,XSHE,*ST新都,*ST
13,2015-12-18,000033.XSHE,000033,XSHE,*ST新都,*ST
14,2015-12-21,000033.XSHE,000033,XSHE,*ST新都,*ST
15,2015-12-22,000033.XSHE,000033,XSHE,*ST新都,*ST
16,2015-12-23,000033.XSHE,000033,XSHE,*ST新都,*ST
17,2015-12-24,000033.XSHE,000033,XSHE,*ST新都,*ST
18,2015-12-25,000033.XSHE,000033,XSHE,*ST新都,*ST
19,2015-12-28,000033.XSHE,000033,XSHE,*ST新都,*ST
20,2015-12-29,000033.XSHE,000033,XSHE,*ST新都,*ST
21,2015-12-30,000033.XSHE,000033,XSHE,*ST新都,*ST
22,2015-12-31,000033.XSHE,000033,XSHE,*ST新都,*ST
23,2016-01-04,000033.XSHE,000033,XSHE,*ST新都,*ST
24,2016-01-05,000033.XSHE,000033,XSHE,*ST新都,*ST
25,2016-01-06,000033.XSHE,000033,XSHE,*ST新都,*ST
26,2016-01-07,000033.XSHE,000033,XSHE,*ST新都,*ST
27,2016-01-08,000033.XSHE,000033,XSHE,*ST新都,*ST
28,2016-01-11,000033.XSHE,000033,XSHE,*ST新都,*ST
29,2016-01-12,000033.XSHE,000033,XSHE,*ST新都,*ST
30,2016-01-13,000033.XSHE,000033,XSHE,*ST新都,*ST
31,2016-01-14,000033.XSHE,000033,XSHE,*ST新都,*ST
32,2016-01-15,000033.XSHE,000033,XSHE,*ST新都,*ST
33,2016-01-18,000033.XSHE,000033,XSHE,*ST新都,*ST
34,2016-01-19,000033.XSHE,000033,XSHE,*ST新都,*ST
35,2016-01-20,000033.XSHE,000033,XSHE,*ST新都,*ST
36,2016-01-21,000033.XSHE,000033,XSHE,*ST新都,*ST
37,2016-01-22,000033.XSHE,000033,XSHE,*ST新都,*ST
38,2016-01-25,000033.XSHE,000033,XSHE,*ST新都,*ST
39,2016-01-26,000033.XSHE,000033,XSHE,*ST新都,*ST
40,2016-01-27,000033.XSHE,000033,XSHE,*ST新都,*ST
41,2016-01-28,000033.XSHE,000033,XSHE,*ST新都,*ST
42,2016-01-29,000033.XSHE,000033,XSHE,*ST新都,*ST
43,2016-02-01,000033.XSHE,000033,XSHE,*ST新都,*ST
44,2016-02-02,000033.XSHE,000033,XSHE,*ST新都,*ST
45,2016-02-03,000033.XSHE,000033,XSHE,*ST新都,*ST
46,2016-02-04,000033.XSHE,000033,XSHE,*ST新都,*ST
47,2016-02-05,000033.XSHE,000033,XSHE,*ST新都,*ST
48,2016-02-15,000033.XSHE,000033,XSHE,*ST新都,*ST
49,2016-02-16,000033.XSHE,000033,XSHE,*ST新都,*ST
50,2016-02-17,000033.XSHE,000033,XSHE,*ST新都,*ST
51,2016-02-18,000033.XSHE,000033,XSHE,*ST新都,*ST
52,2016-02-19,000033.XSHE,000033,XSHE,*ST新都,*ST
53,2016-02-22,000033.XSHE,000033,XSHE,*ST新都,*ST
54,2016-02-23,000033.XSHE,000033,XSHE,*ST新都,*ST
55,2016-02-24,000033.XSHE,000033,XSHE,*ST新都,*ST
56,2016-02-25,000033.XSHE,000033,XSHE,*ST新都,*ST
57,2016-02-26,000033.XSHE,000033,XSHE,*ST新都,*ST
58,2016-02-29,000033.XSHE,000033,XSHE,*ST新都,*ST
59,2016-03-01,000033.XSHE,000033,XSHE,*ST新都,*ST
60,2016-03-02,000033.XSHE,000033,XSHE,*ST新都,*ST
61,2016-03-03,000033.XSHE,000033,XSHE,*ST新都,*ST
62,2016-03-04,000033.XSHE,000033,XSHE,*ST新都,*ST
63,2016-03-07,000033.XSHE,000033,XSHE,*ST新都,*ST
64,2016-03-08,000033.XSHE,000033,XSHE,*ST新都,*ST
65,2016-03-09,000033.XSHE,000033,XSHE,*ST新都,*ST
66,2016-03-10,000033.XSHE,000033,XSHE,*ST新都,*ST
67,2016-03-11,000033.XSHE,000033,XSHE,*ST新都,*ST
68,2016-03-14,000033.XSHE,000033,XSHE,*ST新都,*ST
69,2016-03-15,000033.XSHE,000033,XSHE,*ST新都,*ST
70,2016-03-16,000033.XSHE,000033,XSHE,*ST新都,*ST
71,2016-03-17,000033.XSHE,000033,XSHE,*ST新都,*ST
72,2016-03-18,000033.XSHE,000033,XSHE,*ST新都,*ST
73,2016-03-21,000033.XSHE,000033,XSHE,*ST新都,*ST
74,2016-03-22,000033.XSHE,000033,XSHE,*ST新都,*ST
75,2016-03-23,000033.XSHE,000033,XSHE,*ST新都,*ST
76,2016-03-24,000033.XSHE,000033,XSHE,*ST新都,*ST
77,2016-03-25,000033.XSHE,000033,XSHE,*ST新都,*ST
78,2016-03-28,000033.XSHE,000033,XSHE,*ST新都,*ST
79,2016-03-29,000033.XSHE,000033,XSHE,*ST新都,*ST
80,2016-03-30,000033.XSHE,000033,XSHE,*ST新都,*ST
81,2016-03-31,000033.XSHE,000033,XSHE,*ST新都,*ST
82,2016-04-01,000033.XSHE,000033,XSHE,*ST新都,*ST
83,2016-04-05,000033.XSHE,000033,XSHE,*ST新都,*ST
84,2016-04-06,000033.XSHE,000033,XSHE,*ST新都,*ST
85,2016-04-07,000033.XSHE,000033,XSHE,*ST新都,*ST
86,2016-04-08,000033.XSHE,000033,XSHE,*ST新都,*ST
87,2016-04-11,000033.XSHE,000033,XSHE,*ST新都,*ST
88,2016-04-12,000033.XSHE,000033,XSHE,*ST新都,*ST
89,2016-04-13,000033.XSHE,000033,XSHE,*ST新都,*ST
90,2016-04-14,000033.XSHE,000033,XSHE,*ST新都,*ST
91,2016-04-15,000033.XSHE,000033,XSHE,*ST新都,*ST
92,2016-04-18,000033.XSHE,000033,XSHE,*ST新都,*ST
93,2016-04-19,000033.XSHE,000033,XSHE,*ST新都,*ST
94,2016-04-20,000033.XSHE,000033,XSHE,*ST新都,*ST
95,2016-04-21,000033.XSHE,000033,XSHE,*ST新都,*ST
96,2016-04-22,000033.XSHE,000033,XSHE,*ST新都,*ST
97,2016-04-25,000033.XSHE,000033,XSHE,*ST新都,*ST
98,2016-04-26,000033.XSHE,000033,XSHE,*ST新都,*ST
99,2016-04-27,000033.XSHE,000033,XSHE,*ST新都,*ST
100,2016-04-28,000033.XSHE,000033,XSHE,*ST新都,*ST
101,2016-04-29,000033.XSHE,000033,XSHE,*ST新都,*ST
102,2016-05-03,000033.XSHE,000033,XSHE,*ST新都,*ST
103,2016-05-04,000033.XSHE,000033,XSHE,*ST新都,*ST
104,2016-05-05,000033.XSHE,000033,XSHE,*ST新都,*ST
105,2016-05-06,000033.XSHE,000033,XSHE,*ST新都,*ST
106,2016-05-09,000033.XSHE,000033,XSHE,*ST新都,*ST
107,2016-05-10,000033.XSHE,000033,XSHE,*ST新都,*ST
108,2016-05-11,000033.XSHE,000033,XSHE,*ST新都,*ST
109,2016-05-12,000033.XSHE,000033,XSHE,*ST新都,*ST
110,2016-05-13,000033.XSHE,000033,XSHE,*ST新都,*ST
111,2016-05-16,000033.XSHE,000033,XSHE,*ST新都,*ST
112,2016-05-17,000033.XSHE,000033,XSHE,*ST新都,*ST
113,2016-05-18,000033.XSHE,000033,XSHE,*ST新都,*ST
114,2016-05-19,000033.XSHE,000033,XSHE,*ST新都,*ST
115,2016-05-20,000033.XSHE,000033,XSHE,*ST新都,*ST
116,2016-05-23,000033.XSHE,000033,XSHE,*ST新都,*ST
117,2016-05-24,000033.XSHE,000033,XSHE,*ST新都,*ST
118,2016-05-25,000033.XSHE,000033,XSHE,*ST新都,*ST
119,2016-05-26,000033.XSHE,000033,XSHE,*ST新都,*ST
120,2016-05-27,000033.XSHE,000033,XSHE,*ST新都,*ST
121,2016-05-30,000033.XSHE,000033,XSHE,*ST新都,*ST
122,2016-05-31,000033.XSHE,000033,XSHE,*ST新都,*ST
123,2016-06-01,000033.XSHE,000033,XSHE,*ST新都,*ST
124,2016-06-02,000033.XSHE,000033,XSHE,*ST新都,*ST
125,2016-06-03,000033.XSHE,000033,XSHE,*ST新都,*ST
126,2016-06-06,000033.XSHE,000033,XSHE,*ST新都,*ST
127,2016-06-07,000033.XSHE,000033,XSHE,*ST新都,*ST
128,2016-06-08,000033.XSHE,000033,XSHE,*ST新都,*ST
129,2016-06-13,000033.XSHE,000033,XSHE,*ST新都,*ST
130,2016-06-14,000033.XSHE,000033,XSHE,*ST新都,*ST
131,2016-06-15,000033.XSHE,000033,XSHE,*ST新都,*ST
132,2016-06-16,000033.XSHE,000033,XSHE,*ST新都,*ST
133,2016-06-17,000033.XSHE,000033,XSHE,*ST新都,*ST
134,2016-06-20,000033.XSHE,000033,XSHE,*ST新都,*ST
135,2016-06-21,000033.XSHE,000033,XSHE,*ST新都,*ST
136,2016-06-22,000033.XSHE,000033,XSHE,*ST新都,*ST
137,2016-06-23,000033.XSHE,000033,XSHE,*ST新都,*ST
138,2016-06-24,000033.XSHE,000033,XSHE,*ST新都,*ST
139,2016-06-27,000033.XSHE,000033,XSHE,*ST新都,*ST
140,2016-06-28,000033.XSHE,000033,XSHE,*ST新都,*ST
141,2016-06-29,000033.XSHE,000033,XSHE,*ST新都,*ST
142,2016-06-30,000033.XSHE,000033,XSHE,*ST新都,*ST
143,2016-07-01,000033.XSHE,000033,XSHE,*ST新都,*ST
144,2016-07-04,000033.XSHE,000033,XSHE,*ST新都,*ST
145,2016-07-05,000033.XSHE,000033,XSHE,*ST新都,*ST
146,2016-07-06,000033.XSHE,000033,XSHE,*ST新都,*ST
147,2016-07-07,000033.XSHE,000033,XSHE,*ST新都,*ST
148,2016-07-08,000033.XSHE,000033,XSHE,*ST新都,*ST
149,2016-07-11,000033.XSHE,000033,XSHE,*ST新都,*ST
150,2016-07-12,000033.XSHE,000033,XSHE,*ST新都,*ST
151,2016-07-13,000033.XSHE,000033,XSHE,*ST新都,*ST
152,2016-07-14,000033.XSHE,000033,XSHE,*ST新都,*ST
153,2016-07-15,000033.XSHE,000033,XSHE,*ST新都,*ST
154,2016-07-18,000033.XSHE,000033,XSHE,*ST新都,*ST
155,2016-07-19,000033.XSHE,000033,XSHE,*ST新都,*ST
156,2016-07-20,000033.XSHE,000033,XSHE,*ST新都,*ST
157,2016-07-21,000033.XSHE,000033,XSHE,*ST新都,*ST
158,2016-07-22,000033.XSHE,000033,XSHE,*ST新都,*ST
159,2016-07-25,000033.XSHE,000033,XSHE,*ST新都,*ST
160,2016-07-26,000033.XSHE,000033,XSHE,*ST新都,*ST
161,2016-07-27,000033.XSHE,000033,XSHE,*ST新都,*ST
162,2016-07-28,000033.XSHE,000033,XSHE,*ST新都,*ST
163,2016-07-29,000033.XSHE,000033,XSHE,*ST新都,*ST
164,2016-08-01,000033.XSHE,000033,XSHE,*ST新都,*ST
165,2016-08-02,000033.XSHE,000033,XSHE,*ST新都,*ST
166,2016-08-03,000033.XSHE,000033,XSHE,*ST新都,*ST
167,2016-08-04,000033.XSHE,000033,XSHE,*ST新都,*ST
168,2016-08-05,000033.XSHE,000033,XSHE,*ST新都,*ST
169,2016-08-08,000033.XSHE,000033,XSHE,*ST新都,*ST
170,2016-08-09,000033.XSHE,000033,XSHE,*ST新都,*ST
171,2016-08-10,000033.XSHE,000033,XSHE,*ST新都,*ST
172,2016-08-11,000033.XSHE,000033,XSHE,*ST新都,*ST
173,2016-08-12,000033.XSHE,000033,XSHE,*ST新都,*ST
174,2016-08-15,000033.XSHE,000033,XSHE,*ST新都,*ST
175,2016-08-16,000033.XSHE,000033,XSHE,*ST新都,*ST
176,2016-08-17,000033.XSHE,000033,XSHE,*ST新都,*ST
177,2016-08-18,000033.XSHE,000033,XSHE,*ST新都,*ST
178,2016-08-19,000033.XSHE,000033,XSHE,*ST新都,*ST
179,2016-08-22,000033.XSHE,000033,XSHE,*ST新都,*ST
180,2016-08-23,000033.XSHE,000033,XSHE,*ST新都,*ST
181,2016-08-24,000033.XSHE,000033,XSHE,*ST新都,*ST
182,2016-08-25,000033.XSHE,000033,XSHE,*ST新都,*ST
183,2016-08-26,000033.XSHE,000033,XSHE,*ST新都,*ST
184,2016-08-29,000033.XSHE,000033,XSHE,*ST新都,*ST
185,2016-08-30,000033.XSHE,000033,XSHE,*ST新都,*ST
186,2016-08-31,000033.XSHE,000033,XSHE,*ST新都,*ST
187,2016-09-01,000033.XSHE,000033,XSHE,*ST新都,*ST
188,2016-09-02,000033.XSHE,000033,XSHE,*ST新都,*ST
189,2016-09-05,000033.XSHE,000033,XSHE,*ST新都,*ST
190,2016-09-06,000033.XSHE,000033,XSHE,*ST新都,*ST
191,2016-09-07,000033.XSHE,000033,XSHE,*ST新都,*ST
192,2016-09-08,000033.XSHE,000033,XSHE,*ST新都,*ST
193,2016-09-09,000033.XSHE,000033,XSHE,*ST新都,*ST
194,2016-09-12,000033.XSHE,000033,XSHE,*ST新都,*ST
195,2016-09-13,000033.XSHE,000033,XSHE,*ST新都,*ST
196,2016-09-14,000033.XSHE,000033,XSHE,*ST新都,*ST
197,2016-09-19,000033.XSHE,000033,XSHE,*ST新都,*ST
198,2016-09-20,000033.XSHE,000033,XSHE,*ST新都,*ST
199,2016-09-21,000033.XSHE,000033,XSHE,*ST新都,*ST
200,2016-09-22,000033.XSHE,000033,XSHE,*ST新都,*ST
201,2016-09-23,000033.XSHE,000033,XSHE,*ST新都,*ST
202,2016-09-26,000033.XSHE,000033,XSHE,*ST新都,*ST
203,2016-09-27,000033.XSHE,000033,XSHE,*ST新都,*ST
204,2016-09-28,000033.XSHE,000033,XSHE,*ST新都,*ST
205,2016-09-29,000033.XSHE,000033,XSHE,*ST新都,*ST
206,2016-09-30,000033.XSHE,000033,XSHE,*ST新都,*ST
207,2016-10-10,000033.XSHE,000033,XSHE,*ST新都,*ST
208,2016-10-11,000033.XSHE,000033,XSHE,*ST新都,*ST
209,2016-10-12,000033.XSHE,000033,XSHE,*ST新都,*ST
210,2016-10-13,000033.XSHE,000033,XSHE,*ST新都,*ST
211,2016-10-14,000033.XSHE,000033,XSHE,*ST新都,*ST
212,2016-10-17,000033.XSHE,000033,XSHE,*ST新都,*ST
213,2016-10-18,000033.XSHE,000033,XSHE,*ST新都,*ST
214,2016-10-19,000033.XSHE,000033,XSHE,*ST新都,*ST
215,2016-10-20,000033.XSHE,000033,XSHE,*ST新都,*ST
216,2016-10-21,000033.XSHE,000033,XSHE,*ST新都,*ST
217,2016-10-24,000033.XSHE,000033,XSHE,*ST新都,*ST
218,2016-10-25,000033.XSHE,000033,XSHE,*ST新都,*ST
219,2016-10-26,000033.XSHE,000033,XSHE,*ST新都,*ST
220,2016-10-27,000033.XSHE,000033,XSHE,*ST新都,*ST
221,2016-10-28,000033.XSHE,000033,XSHE,*ST新都,*ST
222,2016-10-31,000033.XSHE,000033,XSHE,*ST新都,*ST
223,2016-11-01,000033.XSHE,000033,XSHE,*ST新都,*ST
224,2016-11-02,000033.XSHE,000033,XSHE,*ST新都,*ST
225,2016-11-03,000033.XSHE,000033,XSHE,*ST新都,*ST
226,2016-11-04,000033.XSHE,000033,XSHE,*ST新都,*ST
227,2016-11-07,000033.XSHE,000033,XSHE,*ST新都,*ST
228,2016-11-08,000033.XSHE,000033,XSHE,*ST新都,*ST
229,2016-11-09,000033.XSHE,000033,XSHE,*ST新都,*ST
230,2016-11-10,000033.XSHE,000033,XSHE,*ST新都,*ST
231,2016-11-11,000033.XSHE,000033,XSHE,*ST新都,*ST
232,2016-11-14,000033.XSHE,000033,XSHE,*ST新都,*ST
233,2016-11-15,000033.XSHE,000033,XSHE,*ST新都,*ST
234,2016-11-16,000033.XSHE,000033,XSHE,*ST新都,*ST
235,2016-11-17,000033.XSHE,000033,XSHE,*ST新都,*ST
236,2016-11-18,000033.XSHE,000033,XSHE,*ST新都,*ST
237,2016-11-21,000033.XSHE,000033,XSHE,*ST新都,*ST
238,2016-11-22,000033.XSHE,000033,XSHE,*ST新都,*ST
239,2016-11-23,000033.XSHE,000033,XSHE,*ST新都,*ST
240,2016-11-24,000033.XSHE,000033,XSHE,*ST新都,*ST
241,2016-11-25,000033.XSHE,000033,XSHE,*ST新都,*ST
242,2016-11-28,000033.XSHE,000033,XSHE,*ST新都,*ST
243,2016-11-29,000033.XSHE,000033,XSHE,*ST新都,*ST
244,2016-11-30,000033.XSHE,000033,XSHE,*ST新都,*ST
245,2016-12-01,000033.XSHE,000033,XSHE,*ST新都,*ST
246,2016-12-02,000033.XSHE,000033,XSHE,*ST新都,*ST
247,2016-12-05,000033.XSHE,000033,XSHE,*ST新都,*ST
248,2016-12-06,000033.XSHE,000033,XSHE,*ST新都,*ST
249,2016-12-07,000033.XSHE,000033,XSHE,*ST新都,*ST
250,2016-12-08,000033.XSHE,000033,XSHE,*ST新都,*ST
251,2016-12-09,000033.XSHE,000033,XSHE,*ST新都,*ST
252,2016-12-12,000033.XSHE,000033,XSHE,*ST新都,*ST
253,2016-12-13,000033.XSHE,000033,XSHE,*ST新都,*ST
254,2016-12-14,000033.XSHE,000033,XSHE,*ST新都,*ST
255,2016-12-15,000033.XSHE,000033,XSHE,*ST新都,*ST
256,2016-12-16,000033.XSHE,000033,XSHE,*ST新都,*ST
257,2016-12-19,000033.XSHE,000033,XSHE,*ST新都,*ST
258,2016-12-20,000033.XSHE,000033,XSHE,*ST新都,*ST
259,2016-12-21,000033.XSHE,000033,XSHE,*ST新都,*ST
260,2016-12-22,000033.XSHE,000033,XSHE,*ST新都,*ST
261,2016-12-23,000033.XSHE,000033,XSHE,*ST新都,*ST
262,2016-12-26,000033.XSHE,000033,XSHE,*ST新都,*ST
263,2016-12-27,000033.XSHE,000033,XSHE,*ST新都,*ST
264,2016-12-28,000033.XSHE,000033,XSHE,*ST新都,*ST
265,2016-12-29,000033.XSHE,000033,XSHE,*ST新都,*ST
266,2016-12-30,000033.XSHE,000033,XSHE,*ST新都,*ST
267,2017-01-03,000033.XSHE,000033,XSHE,*ST新都,*ST
268,2017-01-04,000033.XSHE,000033,XSHE,*ST新都,*ST
269,2017-01-05,000033.XSHE,000033,XSHE,*ST新都,*ST
270,2017-01-06,000033.XSHE,000033,XSHE,*ST新都,*ST
271,2017-01-09,000033.XSHE,000033,XSHE,*ST新都,*ST
272,2017-01-10,000033.XSHE,000033,XSHE,*ST新都,*ST
273,2017-01-11,000033.XSHE,000033,XSHE,*ST新都,*ST
274,2017-01-12,000033.XSHE,000033,XSHE,*ST新都,*ST
275,2017-01-13,000033.XSHE,000033,XSHE,*ST新都,*ST
276,2017-01-16,000033.XSHE,000033,XSHE,*ST新都,*ST
277,2017-01-17,000033.XSHE,000033,XSHE,*ST新都,*ST
278,2017-01-18,000033.XSHE,000033,XSHE,*ST新都,*ST
279,2017-01-19,000033.XSHE,000033,XSHE,*ST新都,*ST
280,2017-01-20,000033.XSHE,000033,XSHE,*ST新都,*ST
281,2017-01-23,000033.XSHE,000033,XSHE,*ST新都,*ST
282,2017-01-24,000033.XSHE,000033,XSHE,*ST新都,*ST
283,2017-01-25,000033.XSHE,000033,XSHE,*ST新都,*ST
284,2017-01-26,000033.XSHE,000033,XSHE,*ST新都,*ST
285,2017-02-03,000033.XSHE,000033,XSHE,*ST新都,*ST
286,2017-02-06,000033.XSHE,000033,XSHE,*ST新都,*ST
287,2017-02-07,000033.XSHE,000033,XSHE,*ST新都,*ST
288,2017-02-08,000033.XSHE,000033,XSHE,*ST新都,*ST
289,2017-02-09,000033.XSHE,000033,XSHE,*ST新都,*ST
290,2017-02-10,000033.XSHE,000033,XSHE,*ST新都,*ST
291,2017-02-13,000033.XSHE,000033,XSHE,*ST新都,*ST
292,2017-02-14,000033.XSHE,000033,XSHE,*ST新都,*ST
293,2017-02-15,000033.XSHE,000033,XSHE,*ST新都,*ST
294,2017-02-16,000033.XSHE,000033,XSHE,*ST新都,*ST
295,2017-02-17,000033.XSHE,000033,XSHE,*ST新都,*ST
296,2017-02-20,000033.XSHE,000033,XSHE,*ST新都,*ST
297,2017-02-21,000033.XSHE,000033,XSHE,*ST新都,*ST
298,2017-02-22,000033.XSHE,000033,XSHE,*ST新都,*ST
299,2017-02-23,000033.XSHE,000033,XSHE,*ST新都,*ST
300,2017-02-24,000033.XSHE,000033,XSHE,*ST新都,*ST
301,2017-02-27,000033.XSHE,000033,XSHE,*ST新都,*ST
302,2017-02-28,000033.XSHE,000033,XSHE,*ST新都,*ST
303,2017-03-01,000033.XSHE,000033,XSHE,*ST新都,*ST
304,2017-03-02,000033.XSHE,000033,XSHE,*ST新都,*ST
305,2017-03-03,000033.XSHE,000033,XSHE,*ST新都,*ST
306,2017-03-06,000033.XSHE,000033,XSHE,*ST新都,*ST
307,2017-03-07,000033.XSHE,000033,XSHE,*ST新都,*ST
308,2017-03-08,000033.XSHE,000033,XSHE,*ST新都,*ST
309,2017-03-09,000033.XSHE,000033,XSHE,*ST新都,*ST
310,2017-03-10,000033.XSHE,000033,XSHE,*ST新都,*ST
311,2017-03-13,000033.XSHE,000033,XSHE,*ST新都,*ST
312,2017-03-14,000033.XSHE,000033,XSHE,*ST新都,*ST
313,2017-03-15,000033.XSHE,000033,XSHE,*ST新都,*ST
314,2017-03-16,000033.XSHE,000033,XSHE,*ST新都,*ST
315,2017-03-17,000033.XSHE,000033,XSHE,*ST新都,*ST
316,2017-03-20,000033.XSHE,000033,XSHE,*ST新都,*ST
317,2017-03-21,000033.XSHE,000033,XSHE,*ST新都,*ST
318,2017-03-22,000033.XSHE,000033,XSHE,*ST新都,*ST
319,2017-03-23,000033.XSHE,000033,XSHE,*ST新都,*ST
320,2017-03-24,000033.XSHE,000033,XSHE,*ST新都,*ST
321,2017-03-27,000033.XSHE,000033,XSHE,*ST新都,*ST
322,2017-03-28,000033.XSHE,000033,XSHE,*ST新都,*ST
323,2017-03-29,000033.XSHE,000033,XSHE,*ST新都,*ST
324,2017-03-30,000033.XSHE,000033,XSHE,*ST新都,*ST
325,2017-03-31,000033.XSHE,000033,XSHE,*ST新都,*ST
326,2017-04-05,000033.XSHE,000033,XSHE,*ST新都,*ST
327,2017-04-06,000033.XSHE,000033,XSHE,*ST新都,*ST
328,2017-04-07,000033.XSHE,000033,XSHE,*ST新都,*ST
329,2017-04-10,000033.XSHE,000033,XSHE,*ST新都,*ST
330,2017-04-11,000033.XSHE,000033,XSHE,*ST新都,*ST
331,2017-04-12,000033.XSHE,000033,XSHE,*ST新都,*ST
332,2017-04-13,000033.XSHE,000033,XSHE,*ST新都,*ST
333,2017-04-14,000033.XSHE,000033,XSHE,*ST新都,*ST
334,2017-04-17,000033.XSHE,000033,XSHE,*ST新都,*ST
335,2017-04-18,000033.XSHE,000033,XSHE,*ST新都,*ST
336,2017-04-19,000033.XSHE,000033,XSHE,*ST新都,*ST
337,2017-04-20,000033.XSHE,000033,XSHE,*ST新都,*ST
338,2017-04-21,000033.XSHE,000033,XSHE,*ST新都,*ST
339,2017-04-24,000033.XSHE,000033,XSHE,*ST新都,*ST
340,2017-04-25,000033.XSHE,000033,XSHE,*ST新都,*ST
341,2017-04-26,000033.XSHE,000033,XSHE,*ST新都,*ST
342,2017-04-27,000033.XSHE,000033,XSHE,*ST新都,*ST
343,2017-04-28,000033.XSHE,000033,XSHE,*ST新都,*ST
344,2017-05-02,000033.XSHE,000033,XSHE,*ST新都,*ST
345,2017-05-03,000033.XSHE,000033,XSHE,*ST新都,*ST
346,2017-05-04,000033.XSHE,000033,XSHE,*ST新都,*ST
347,2017-05-05,000033.XSHE,000033,XSHE,*ST新都,*ST
348,2017-05-08,000033.XSHE,000033,XSHE,*ST新都,*ST
349,2017-05-09,000033.XSHE,000033,XSHE,*ST新都,*ST
350,2017-05-10,000033.XSHE,000033,XSHE,*ST新都,*ST
351,2017-05-11,000033.XSHE,000033,XSHE,*ST新都,*ST
352,2017-05-12,000033.XSHE,000033,XSHE,*ST新都,*ST
353,2017-05-15,000033.XSHE,000033,XSHE,*ST新都,*ST
354,2017-05-16,000033.XSHE,000033,XSHE,*ST新都,*ST
355,2017-05-17,000033.XSHE,000033,XSHE,*ST新都,*ST
356,2017-05-18,000033.XSHE,000033,XSHE,*ST新都,*ST
357,2017-05-19,000033.XSHE,000033,XSHE,*ST新都,*ST
358,2017-05-22,000033.XSHE,000033,XSHE,*ST新都,*ST
359,2017-05-23,000033.XSHE,000033,XSHE,*ST新都,*ST
360,2016-04-05,000037.XSHE,000037,XSHE,*ST南电A,*ST
361,2016-04-06,000037.XSHE,000037,XSHE,*ST南电A,*ST
362,2016-04-07,000037.XSHE,000037,XSHE,*ST南电A,*ST
363,2016-04-08,000037.XSHE,000037,XSHE,*ST南电A,*ST
364,2016-04-11,000037.XSHE,000037,XSHE,*ST南电A,*ST
365,2016-04-12,000037.XSHE,000037,XSHE,*ST南电A,*ST
366,2016-04-13,000037.XSHE,000037,XSHE,*ST南电A,*ST
367,2016-04-14,000037.XSHE,000037,XSHE,*ST南电A,*ST
368,2016-04-15,000037.XSHE,000037,XSHE,*ST南电A,*ST
369,2016-04-18,000037.XSHE,000037,XSHE,*ST南电A,*ST
370,2016-04-19,000037.XSHE,000037,XSHE,*ST南电A,*ST
371,2016-04-20,000037.XSHE,000037,XSHE,*ST南电A,*ST
372,2016-04-21,000037.XSHE,000037,XSHE,*ST南电A,*ST
373,2016-04-22,000037.XSHE,000037,XSHE,*ST南电A,*ST
374,2016-04-25,000037.XSHE,000037,XSHE,*ST南电A,*ST
375,2016-04-26,000037.XSHE,000037,XSHE,*ST南电A,*ST
376,2016-04-27,000037.XSHE,000037,XSHE,*ST南电A,*ST
377,2016-04-28,000037.XSHE,000037,XSHE,*ST南电A,*ST
378,2016-04-29,000037.XSHE,000037,XSHE,*ST南电A,*ST
379,2016-05-03,000037.XSHE,000037,XSHE,*ST南电A,*ST
380,2016-05-04,000037.XSHE,000037,XSHE,*ST南电A,*ST
381,2016-05-05,000037.XSHE,000037,XSHE,*ST南电A,*ST
382,2016-05-06,000037.XSHE,000037,XSHE,*ST南电A,*ST
383,2016-05-09,000037.XSHE,000037,XSHE,*ST南电A,*ST
384,2016-05-10,000037.XSHE,000037,XSHE,*ST南电A,*ST
385,2016-05-11,000037.XSHE,000037,XSHE,*ST南电A,*ST
386,2016-05-12,000037.XSHE,000037,XSHE,*ST南电A,*ST
387,2016-05-13,000037.XSHE,000037,XSHE,*ST南电A,*ST
388,2016-05-16,000037.XSHE,000037,XSHE,*ST南电A,*ST
389,2016-05-17,000037.XSHE,000037,XSHE,*ST南电A,*ST
390,2016-05-18,000037.XSHE,000037,XSHE,*ST南电A,*ST
391,2016-05-19,000037.XSHE,000037,XSHE,*ST南电A,*ST
392,2016-05-20,000037.XSHE,000037,XSHE,*ST南电A,*ST
393,2016-05-23,000037.XSHE,000037,XSHE,*ST南电A,*ST
394,2016-05-24,000037.XSHE,000037,XSHE,*ST南电A,*ST
395,2016-05-25,000037.XSHE,000037,XSHE,*ST南电A,*ST
396,2016-05-26,000037.XSHE,000037,XSHE,*ST南电A,*ST
