symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ300409,390,0,1,5,62.68,9.4,9.4,0.0,0.0,6268.27,0,3,1,20160111,100
SH600610,729,0,1,5,12.7,6.0,5.0,0.0,1.0,1270.01,0,3,1,20160118,100
SH900906,734,0,1,5,0.69,6.0,5.0,0.0,1.0,68.95,0,3,1,20160118,100
SZ000875,796,0,1,5,7.43,5.0,5.0,0.0,0.0,742.78,0,3,1,20160120,100
SH600599,797,0,1,5,24.52,6.0,5.0,0.0,1.0,2451.72,0,3,1,20160120,100
SZ002355,798,0,1,5,21.17,5.0,5.0,0.0,0.0,2117.38,0,3,1,20160120,100
SH603299,799,0,1,5,18.35,6.0,5.0,0.0,1.0,1835.0,0,3,1,20160120,100
SH600016,800,0,1,5,8.54,6.0,5.0,0.0,1.0,853.94,0,3,1,20160120,100
SZ002247,801,0,1,5,26.96,5.0,5.0,0.0,0.0,2696.01,0,3,1,20160120,100
SH603077,802,0,1,5,5.55,6.0,5.0,0.0,1.0,554.86,0,3,1,20160120,100
SZ300459,803,0,1,5,24.02,5.0,5.0,0.0,0.0,2402.03,0,3,1,20160120,100
SZ002780,804,0,1,5,88.7,13.31,13.31,0.0,0.0,8870.23,0,3,1,20160120,100
SZ300329,805,0,1,5,30.29,5.0,5.0,0.0,0.0,3029.05,0,3,1,20160120,100
SZ000040,806,0,1,5,12.45,5.0,5.0,0.0,0.0,1244.7,0,3,1,20160120,100
SH601111,807,0,1,5,7.77,6.0,5.0,0.0,1.0,776.93,0,3,1,20160120,100
SZ300189,808,0,1,5,5.87,5.0,5.0,0.0,0.0,586.73,0,3,1,20160120,100
SH600225,809,0,1,5,7.06,6.0,5.0,0.0,1.0,706.31,0,3,1,20160120,100
SH600880,810,0,1,5,9.83,6.0,5.0,0.0,1.0,982.88,0,3,1,20160120,100
SZ000408,811,0,1,5,15.32,5.0,5.0,0.0,0.0,1531.9,0,3,1,20160120,100
SZ300467,812,0,1,5,79.04,11.86,11.86,0.0,0.0,7903.53,0,3,1,20160120,100
SZ300497,813,0,1,5,72.1,10.81,10.81,0.0,0.0,7209.91,0,3,1,20160120,100
SZ002778,814,0,1,5,31.75,5.0,5.0,0.0,0.0,3175.0,0,3,1,20160120,100
SZ002786,815,0,1,5,41.41,6.21,6.21,0.0,0.0,4141.02,0,3,1,20160120,100
SZ002678,816,0,1,5,16.38,5.0,5.0,0.0,0.0,1637.58,0,3,1,20160120,100
SH600876,817,0,1,5,26.2,6.0,5.0,0.0,1.0,2619.93,0,3,1,20160120,100
SH600610,818,1,-1,5,13.46,7.35,5.0,1.35,1.0,1346.21,662,3,1,20160121,100
SZ000881,819,1,-1,5,18.22,6.82,5.0,1.82,0.0,1821.55,688,3,1,20160121,100
SZ000410,820,1,-1,5,18.35,6.83,5.0,1.83,0.0,1834.76,689,3,1,20160121,100
SZ300458,821,1,-1,5,85.67,21.42,12.85,8.57,0.0,8566.94,691,3,1,20160121,100
SH600806,822,1,-1,5,12.6,7.26,5.0,1.26,1.0,1259.53,696,3,1,20160121,100
SZ002729,823,1,-1,5,58.33,14.58,8.75,5.83,0.0,5832.72,700,3,1,20160121,100
SH600652,824,1,-1,5,17.55,7.76,5.0,1.76,1.0,1755.42,703,3,1,20160121,100
SZ002095,825,1,-1,5,69.21,17.3,10.38,6.92,0.0,6920.88,706,3,1,20160121,100
SZ000555,826,1,-1,5,30.89,8.09,5.0,3.09,0.0,3088.63,708,3,1,20160121,100
SZ000673,827,1,-1,5,23.46,7.35,5.0,2.35,0.0,2345.67,717,3,1,20160121,100
SH600231,828,1,-1,5,5.85,6.58,5.0,0.58,1.0,584.97,718,3,1,20160121,100
SZ002161,829,1,-1,5,13.9,6.39,5.0,1.39,0.0,1390.34,722,3,1,20160121,100
SZ002698,830,1,-1,5,21.09,7.11,5.0,2.11,0.0,2108.98,723,3,1,20160121,100
SH601919,831,1,-1,5,6.4,6.64,5.0,0.64,1.0,640.4,724,3,1,20160121,100
SH600136,832,1,-1,5,57.46,15.37,8.62,5.75,1.0,5746.12,746,3,1,20160121,100
SZ002141,833,1,-1,5,25.81,7.58,5.0,2.58,0.0,2581.49,747,3,1,20160121,100
SZ002141,834,1,-1,5,23.62,7.36,5.0,2.36,0.0,2362.31,747,3,1,20160121,100
SZ002227,835,1,-1,5,34.19,8.55,5.13,3.42,0.0,3418.86,748,3,1,20160121,100
SZ200016,836,1,-1,5,3.26,5.33,5.0,0.33,0.0,325.91,749,3,1,20160121,100
SZ200025,837,1,-1,5,29.52,7.95,5.0,2.95,0.0,2951.85,750,3,1,20160121,100
SZ300493,838,1,-1,5,49.87,12.47,7.48,4.99,0.0,4986.94,751,3,1,20160121,100
SZ002787,839,1,-1,5,45.13,11.28,6.77,4.51,0.0,4512.83,752,3,1,20160121,100
SH603936,840,1,-1,5,43.0,11.75,6.45,4.3,1.0,4300.32,753,3,1,20160121,100
SZ000150,841,1,-1,5,34.26,8.56,5.14,3.43,0.0,3425.96,754,3,1,20160121,100
SH600693,842,1,-1,5,15.96,7.6,5.0,1.6,1.0,1596.22,755,3,1,20160121,100
