symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ000837,8849,0,1,5,9.75,5.0,5.0,0.0,0.0,974.99,0,3,1,20161013,100
SH603189,8850,0,1,5,39.7,6.96,5.96,0.0,1.0,3970.0,0,3,1,20161013,100
SZ002320,8851,0,1,5,16.93,5.0,5.0,0.0,0.0,1692.72,0,3,1,20161013,100
SZ300355,8852,0,1,5,12.68,5.0,5.0,0.0,0.0,1267.86,0,3,1,20161013,100
SZ002719,8853,0,1,5,60.52,9.08,9.08,0.0,0.0,6052.16,0,3,1,20161013,100
SH600908,8854,0,1,5,13.19,6.0,5.0,0.0,1.0,1318.6,0,3,1,20161013,100
SZ002780,8855,0,1,5,88.92,13.34,13.34,0.0,0.0,8892.02,0,3,1,20161013,100
SH601700,8856,0,1,5,8.83,6.0,5.0,0.0,1.0,882.79,0,3,1,20161013,100
SH603738,8857,0,1,5,41.16,7.17,6.17,0.0,1.0,4116.0,0,3,1,20161013,100
SH603988,8859,0,1,5,63.87,10.58,9.58,0.0,1.0,6387.26,0,3,1,20161013,100
SH603887,8860,0,1,5,23.25,6.0,5.0,0.0,1.0,2325.0,0,3,1,20161013,100
SZ300232,8861,0,1,5,17.86,5.0,5.0,0.0,0.0,1786.38,0,3,1,20161013,100
SH600007,8862,0,1,5,22.28,6.0,5.0,0.0,1.0,2228.16,0,3,1,20161013,100
SZ300546,8863,0,1,5,52.13,7.82,7.82,0.0,0.0,5213.0,0,3,1,20161013,100
SH600110,8864,0,1,5,12.38,6.0,5.0,0.0,1.0,1238.23,0,3,1,20161013,100
SH603421,8865,0,1,5,24.43,6.0,5.0,0.0,1.0,2443.0,0,3,1,20161013,100
SH600481,8866,0,1,5,6.66,6.0,5.0,0.0,1.0,665.81,0,3,1,20161013,100
SH600657,8867,0,1,5,6.05,6.0,5.0,0.0,1.0,604.51,0,3,1,20161013,100
SZ300505,8868,0,1,5,64.39,9.66,9.66,0.0,0.0,6438.94,0,3,1,20161013,100
SZ300541,8869,0,1,5,66.57,9.99,9.99,0.0,0.0,6657.0,0,3,1,20161013,100
SZ000993,8870,0,1,5,10.59,5.0,5.0,0.0,0.0,1059.28,0,3,1,20161013,100
SZ000565,8871,0,1,5,12.3,5.0,5.0,0.0,0.0,1230.0,0,3,1,20161013,100
SZ300538,8872,0,1,5,101.8,15.27,15.27,0.0,0.0,10180.06,0,3,1,20161013,100
SZ000639,8873,0,1,5,18.79,5.0,5.0,0.0,0.0,1879.0,0,3,1,20161013,100
SZ002499,8874,0,1,5,29.23,5.0,5.0,0.0,0.0,2923.41,0,3,1,20161013,100
SZ300545,8875,0,1,5,34.44,5.17,5.17,0.0,0.0,3444.0,0,3,1,20161013,100
SH601177,8876,0,1,5,12.31,6.0,5.0,0.0,1.0,1231.23,0,3,1,20161013,100
SZ300071,8877,1,-1,5,11.15,6.12,5.0,1.12,0.0,1115.31,8247,3,1,20161014,100
SZ300082,8878,1,-1,5,7.98,5.8,5.0,0.8,0.0,797.82,8533,3,1,20161014,100
SH600005,8879,1,-1,5,3.18,6.32,5.0,0.32,1.0,318.45,8646,3,1,20161014,100
SZ002812,8880,1,-1,5,70.1,17.53,10.52,7.01,0.0,7010.05,8647,3,1,20161014,100
SZ300164,8881,1,-1,5,8.71,5.87,5.0,0.87,0.0,870.64,8691,3,1,20161014,100
SZ000757,8882,1,-1,5,11.79,6.18,5.0,1.18,0.0,1178.57,8692,3,1,20161014,100
SH600007,8883,1,-1,5,21.86,8.19,5.0,2.19,1.0,2185.69,8695,3,1,20161014,100
SZ002266,8884,1,-1,5,6.67,5.67,5.0,0.67,0.0,666.79,8696,3,1,20161014,100
SZ000720,8885,1,-1,5,7.45,5.74,5.0,0.74,0.0,744.73,8722,3,1,20161014,100
SH601500,8886,1,-1,5,15.65,7.56,5.0,1.56,1.0,1564.84,8723,3,1,20161014,100
SZ300549,8887,1,-1,5,33.58,8.4,5.04,3.36,0.0,3358.08,8724,3,1,20161014,100
SZ002211,8888,1,-1,5,18.29,6.83,5.0,1.83,0.0,1828.55,8725,3,1,20161014,100
SZ002122,8889,1,-1,5,10.3,6.03,5.0,1.03,0.0,1030.32,8726,3,1,20161014,100
SZ000532,8890,1,-1,5,20.24,7.02,5.0,2.02,0.0,2024.27,8727,3,1,20161014,100
SH603999,8891,1,-1,5,47.86,12.97,7.18,4.79,1.0,4786.27,8728,3,1,20161014,100
SH603999,8892,1,-1,5,43.8,11.95,6.57,4.38,1.0,4379.89,8728,3,1,20161014,100
SZ300539,8893,1,-1,5,48.33,12.08,7.25,4.83,0.0,4833.42,8730,3,1,20161014,100
SZ300547,8894,1,-1,5,49.33,12.33,7.4,4.93,0.0,4933.24,8731,3,1,20161014,100
SZ000721,8895,1,-1,5,11.36,6.14,5.0,1.14,0.0,1136.18,8732,3,1,20161014,100
SZ300542,8896,1,-1,5,39.29,9.82,5.89,3.93,0.0,3929.42,8733,3,1,20161014,100
SH603067,8897,1,-1,5,25.84,8.58,5.0,2.58,1.0,2584.28,8734,3,1,20161014,100
SZ002813,8898,1,-1,5,11.56,6.16,5.0,1.16,0.0,1156.46,8735,3,1,20161014,100
SZ002815,8899,1,-1,5,27.39,7.74,5.0,2.74,0.0,2739.04,8736,3,1,20161014,100
SZ002630,8900,1,-1,5,12.98,6.3,5.0,1.3,0.0,1298.38,8737,3,1,20161014,100
SZ002374,8901,1,-1,5,8.64,5.86,5.0,0.86,0.0,864.25,8738,3,1,20161014,100
SZ300548,8902,1,-1,5,19.73,6.97,5.0,1.97,0.0,1972.66,8739,3,1,20161014,100
SZ300308,8903,1,-1,5,21.1,7.11,5.0,2.11,0.0,2110.46,8740,3,1,20161014,100
SZ300534,8904,1,-1,5,64.0,16.0,9.6,6.4,0.0,6400.21,8742,3,1,20161014,100
SZ300541,8905,1,-1,5,70.56,17.64,10.58,7.06,0.0,7056.42,8743,3,1,20161014,100
SZ000534,8906,1,-1,5,18.02,6.8,5.0,1.8,0.0,1801.85,8745,3,1,20161014,100
