mktime,interests,profit,value,daily_value,all_profit,close_profit,prosition_profit,settle_available_cash,position_cost,fee,retrace,value_chg,log_chg,last_profit,max_profit
20160314,407297.72,2183.67,1.02,1.01,7297.72,1703.86,634.28,401549.39,44104.31,154.47,-1.17,0.0054,-0.0054,5114.06,12099.89
20160315,408597.32,1299.6,1.02,1.0,8597.32,1509.68,-79.03,401378.62,29784.34,131.06,-0.85,0.0032,-0.0032,7297.72,12099.89
20160316,408364.1,-233.23,1.02,1.0,8364.1,-241.59,124.36,399642.42,35924.56,115.99,-0.91,-0.0006,0.0006,8597.32,12099.89
20160317,410669.89,2305.79,1.03,1.01,10669.89,1098.46,1415.72,400890.07,49958.81,208.39,-0.35,0.0056,-0.0057,8364.1,12099.89
20160318,413881.51,3211.62,1.03,1.01,13881.51,2837.19,579.86,402631.76,46525.5,205.43,0.43,0.0078,-0.0079,10669.89,12099.89
20160321,415751.35,1869.84,1.04,1.0,15751.35,978.45,1019.49,400850.34,34557.84,128.11,0.45,0.0045,-0.0045,13881.51,13881.51
20160322,415986.78,235.44,1.04,1.0,15986.78,345.89,-13.44,400248.87,59580.53,97.02,0.06,0.0006,-0.0006,15751.35,15751.35
20160323,416129.62,142.84,1.04,1.0,16129.62,-412.17,725.4,399417.44,52528.86,170.39,0.03,0.0003,-0.0003,15986.78,15986.78
20160324,415520.32,-609.3,1.04,1.0,15520.32,243.64,-707.9,400098.59,65905.59,145.05,-0.15,-0.0015,0.0015,16129.62,16129.62
20160325,412187.55,-3332.77,1.03,0.99,12187.55,-1791.49,-1258.85,397926.07,77235.94,282.44,-0.95,-0.008,0.008,15520.32,16129.62
20160328,409667.9,-2519.65,1.02,0.99,9667.9,-1993.75,-277.34,397757.69,44767.51,248.56,-1.55,-0.0061,0.0061,12187.55,16129.62
20160329,407953.68,-1714.22,1.02,1.0,7953.68,-1217.16,-316.28,398602.05,34400.18,180.79,-1.96,-0.0042,0.0042,9667.9,16129.62
20160330,409054.88,1101.2,1.02,1.0,9054.88,152.71,1052.66,400048.54,44627.31,104.17,-1.7,0.0027,-0.0027,7953.68,16129.62
20160331,410448.23,1393.35,1.03,1.0,10448.23,1061.76,430.9,400962.45,32068.04,99.31,-1.37,0.0034,-0.0034,9054.88,16129.62
20160401,411156.62,708.38,1.03,1.0,11156.62,218.66,604.68,400103.71,28061.28,114.95,-1.2,0.0017,-0.0017,10448.23,16129.62
20160405,412486.49,1329.87,1.03,1.0,12486.49,387.3,1029.36,400300.51,39695.46,86.79,-0.88,0.0032,-0.0032,11156.62,16129.62
20160406,413475.52,989.03,1.03,1.0,13475.52,458.68,602.63,400386.41,50312.46,72.27,-0.64,0.0024,-0.0024,12486.49,16129.62
20160407,413535.31,59.79,1.03,1.0,13535.31,-60.27,293.7,399766.08,37237.17,173.65,-0.62,0.0001,-0.0001,13475.52,16129.62
20160408,413253.51,-281.8,1.03,1.0,13253.51,-531.63,371.58,399346.62,29742.68,121.75,-0.69,-0.0007,0.0007,13535.31,16129.62
20160411,415492.03,2238.52,1.04,1.01,15492.03,1150.39,1211.5,401027.02,50572.16,123.37,-0.15,0.0054,-0.0054,13253.51,16129.62
20160412,415927.78,435.75,1.04,1.0,15927.78,697.96,-100.17,400535.92,38003.59,162.04,-0.05,0.001,-0.001,15492.03,16129.62
20160413,416609.83,682.05,1.04,1.0,16609.83,154.9,640.4,400041.66,27116.89,113.24,0.12,0.0016,-0.0016,15927.78,16129.62
20160414,418760.46,2150.63,1.05,1.01,18760.46,725.2,1587.06,400563.57,75121.22,161.63,0.52,0.0052,-0.0052,16609.83,16609.83
20160415,419787.06,1026.6,1.05,1.0,19787.06,1284.54,-96.97,401123.57,71223.95,160.97,0.25,0.0025,-0.0025,18760.46,18760.46
20160418,417290.78,-2496.28,1.04,0.99,17290.78,-2026.85,-219.58,397723.3,79815.27,249.85,-0.59,-0.0059,0.0059,19787.06,19787.06
20160419,418470.78,1180.0,1.05,1.0,18470.78,1112.28,323.09,400856.91,77824.32,255.37,-0.31,0.0028,-0.0028,17290.78,19787.06
20160420,418804.38,333.6,1.05,1.0,18804.38,748.1,-53.82,400387.42,69157.15,360.68,-0.23,0.0008,-0.0008,18470.78,19787.06
20160421,419136.81,332.43,1.05,1.0,19136.81,365.58,292.24,400040.19,36575.48,325.39,-0.15,0.0008,-0.0008,18804.38,19787.06
20160422,418797.17,-339.63,1.05,1.0,18797.17,-405.97,288.21,399372.16,62206.72,221.87,-0.24,-0.0008,0.0008,19136.81,19787.06
20160425,419519.57,722.4,1.05,1.0,19519.57,777.52,155.48,400566.92,40558.57,210.6,-0.06,0.0017,-0.0017,18797.17,19787.06
20160426,420824.68,1305.11,1.05,1.0,20824.68,790.59,716.0,400589.11,58932.61,201.48,0.25,0.0031,-0.0031,19519.57,19787.06
20160427,421343.09,518.41,1.05,1.0,21343.09,1382.6,-707.43,401225.84,81748.02,156.76,0.12,0.0012,-0.0012,20824.68,20824.68
20160428,421079.47,-263.63,1.05,1.0,21079.47,-551.27,534.98,399201.39,35486.69,247.34,-0.06,-0.0006,0.0006,21343.09,21343.09
20160429,420913.17,-166.29,1.05,1.0,20913.17,213.56,-199.2,400032.91,94754.72,180.65,-0.1,-0.0004,0.0004,21079.47,21343.09
20160503,422391.06,1477.88,1.06,1.0,22391.06,1249.03,521.01,400956.87,43335.66,292.16,0.25,0.0035,-0.0035,20913.17,21343.09
20160504,423884.33,1493.27,1.06,1.0,23884.33,928.4,653.28,400839.99,37954.5,88.41,0.35,0.0035,-0.0035,22391.06,22391.06
20160505,424546.82,662.5,1.06,1.0,24546.82,-94.0,886.45,399776.05,70222.99,129.95,0.16,0.0016,-0.0016,23884.33,23884.33
20160506,424176.6,-370.22,1.06,1.0,24176.6,995.28,-1117.47,400747.25,58734.0,248.03,-0.09,-0.0009,0.0009,24546.82,24546.82
20160509,422354.52,-1822.08,1.06,1.0,22354.52,-1403.86,-173.53,398351.45,53906.06,244.69,-0.52,-0.0043,0.0043,24176.6,24546.82
20160510,421352.94,-1001.58,1.05,1.0,21352.94,-865.6,64.38,398934.04,42074.92,200.36,-0.75,-0.0024,0.0024,22354.52,24546.82
20160511,421435.27,82.33,1.05,1.0,21435.27,612.81,-368.7,400451.03,36922.59,161.78,-0.73,0.0002,-0.0002,21352.94,24546.82
20160512,418517.56,-2917.71,1.05,0.99,18517.56,-3183.1,390.49,396691.8,19947.63,125.1,-1.42,-0.0069,0.0069,21435.27,24546.82
20160513,418411.81,-105.74,1.05,1.0,18411.81,-225.99,211.93,399682.32,42712.35,91.69,-1.45,-0.0003,0.0003,18517.56,24546.82
20160516,419331.27,919.46,1.05,1.0,19331.27,225.26,843.89,400075.57,40651.64,149.69,-1.23,0.0022,-0.0022,18411.81,24546.82
20160517,420203.08,871.81,1.05,1.0,20203.08,951.96,38.76,400833.05,36145.36,118.91,-1.02,0.0021,-0.0021,19331.27,24546.82
20160518,419314.48,-888.6,1.05,1.0,19314.48,-1021.04,338.76,398772.64,41817.37,206.32,-1.23,-0.0021,0.0021,20203.08,24546.82
20160519,420135.86,821.38,1.05,1.0,20135.86,924.34,33.09,400788.29,38564.51,136.05,-1.04,0.002,-0.002,19314.48,24546.82
20160520,420735.54,599.69,1.05,1.0,20735.54,93.19,649.5,399950.19,36475.05,143.0,-0.9,0.0014,-0.0014,20135.86,24546.82
20160523,421780.85,1045.3,1.05,1.0,21780.85,589.23,580.74,400464.56,33501.34,124.67,-0.65,0.0025,-0.0025,20735.54,24546.82
20160524,422360.03,579.19,1.06,1.0,22360.03,125.07,611.36,399967.83,52531.36,157.24,-0.52,0.0014,-0.0014,21780.85,24546.82
20160525,422936.07,576.04,1.06,1.0,22936.07,549.35,146.89,400429.15,55381.42,120.2,-0.38,0.0014,-0.0014,22360.03,24546.82
20160526,423672.92,736.85,1.06,1.0,23672.92,-1050.9,1982.56,398754.29,60317.98,194.81,-0.21,0.0017,-0.0017,22936.07,24546.82
20160527,424547.95,875.03,1.06,1.0,24547.95,1737.99,-663.51,401538.53,52780.5,199.46,0.0,0.0021,-0.0021,23672.92,24546.82
20160530,424147.83,-400.12,1.06,1.0,24147.83,-603.19,412.03,399187.85,46570.77,208.96,-0.09,-0.0009,0.0009,24547.95,24547.95
20160531,426626.38,2478.55,1.07,1.01,26626.38,1250.39,1450.64,401027.91,60690.07,222.48,0.49,0.0058,-0.0059,24147.83,24547.95
20160601,429839.34,3212.96,1.07,1.01,29839.34,2378.54,990.04,402222.92,58196.58,155.62,0.75,0.0075,-0.0076,26626.38,26626.38
20160602,431833.44,1994.1,1.08,1.0,31833.44,796.8,1328.05,400666.05,55458.01,130.75,0.46,0.0046,-0.0046,29839.34,29839.34
20160603,432039.37,205.93,1.08,1.0,32039.37,623.74,-261.52,400467.45,93057.24,156.29,0.05,0.0005,-0.0005,31833.44,31833.44
20160606,432355.7,316.33,1.08,1.0,32355.7,161.08,402.24,399914.09,68172.07,246.99,0.07,0.0007,-0.0007,32039.37,32039.37
20160607,434646.03,2290.33,1.09,1.01,34646.03,771.62,1659.84,400630.49,79264.31,141.13,0.53,0.0053,-0.0053,32355.7,32355.7
20160608,427659.12,-6986.91,1.07,0.98,27659.12,-7238.4,536.2,392476.89,86857.23,284.71,-1.61,-0.0161,0.0159,34646.03,34646.03
20160613,424952.32,-2706.8,1.06,0.99,24952.32,-2178.23,-247.17,397540.37,30959.39,281.4,-2.23,-0.0063,0.0063,27659.12,34646.03
20160614,424708.45,-243.87,1.06,1.0,24708.45,-713.57,616.2,399139.93,47126.65,146.5,-2.29,-0.0006,0.0006,24952.32,34646.03
20160615,428355.59,3647.14,1.07,1.01,28355.59,3131.63,713.56,402933.58,36699.37,198.05,-1.45,0.0086,-0.0086,24708.45,34646.03
20160616,428643.74,288.15,1.07,1.0,28643.74,316.21,83.97,400204.18,35414.83,112.03,-1.38,0.0007,-0.0007,28355.59,34646.03
20160617,429604.52,960.78,1.07,1.0,29604.52,51.97,1086.99,399873.78,79544.38,178.19,-1.16,0.0022,-0.0022,28643.74,34646.03
20160620,432631.45,3026.93,1.08,1.01,32631.45,3051.56,289.32,402737.61,62210.35,313.95,-0.46,0.007,-0.0071,29604.52,34646.03
20160621,434074.93,1443.48,1.09,1.0,34074.93,989.52,664.85,400778.63,32004.25,210.89,-0.13,0.0033,-0.0033,32631.45,34646.03
20160622,435797.99,1723.06,1.09,1.0,35797.99,1369.21,502.13,401220.93,44312.21,148.28,0.27,0.004,-0.004,34074.93,34646.03
20160623,436964.35,1166.36,1.09,1.0,36964.35,680.77,680.68,400485.69,60723.51,195.08,0.27,0.0027,-0.0027,35797.99,35797.99
20160624,438647.4,1683.05,1.1,1.0,38647.4,1006.85,930.6,400752.45,55997.26,254.4,0.39,0.0039,-0.0039,36964.35,36964.35
20160627,441031.17,2383.77,1.1,1.01,41031.17,1808.25,835.4,401548.37,121039.17,259.88,0.54,0.0054,-0.0054,38647.4,38647.4
20160628,446403.07,5371.9,1.12,1.01,46403.07,5061.91,642.9,404729.0,66202.75,332.91,1.22,0.0122,-0.0123,41031.17,41031.17
20160629,450075.66,3672.59,1.13,1.01,50075.66,2578.39,1354.18,402318.41,64768.14,259.98,0.82,0.0082,-0.0083,46403.07,46403.07
20160630,448948.74,-1126.93,1.12,1.0,48948.74,340.01,-1148.72,400021.79,123984.55,318.22,-0.25,-0.0025,0.0025,50075.66,50075.66
20160701,452290.73,3342.0,1.13,1.01,52290.73,3247.22,379.77,402962.23,99627.14,284.99,0.49,0.0074,-0.0075,48948.74,50075.66
20160704,455077.36,2786.63,1.14,1.01,55077.36,1203.75,1910.13,400876.5,136575.87,327.25,0.62,0.0062,-0.0062,52290.73,52290.73
20160705,461356.76,6279.4,1.15,1.01,61356.76,6654.74,20.14,406259.26,75870.98,395.48,1.38,0.0138,-0.0139,55077.36,55077.36
20160706,461069.49,-287.27,1.15,1.0,61069.49,-395.95,361.57,399351.16,68044.07,252.89,-0.06,-0.0006,0.0006,61356.76,61356.76
20160707,461589.44,519.95,1.15,1.0,61589.44,1282.53,-490.33,401010.27,80241.3,272.26,0.05,0.0011,-0.0011,61069.49,61356.76
20160708,462109.91,520.47,1.16,1.0,62109.91,1737.88,-892.38,401412.85,86572.34,325.03,0.11,0.0011,-0.0011,61589.44,61589.44
20160711,458427.17,-3682.74,1.15,0.99,58427.17,-2725.38,-647.04,396964.3,88131.53,310.32,-0.8,-0.008,0.0079,62109.91,62109.91
20160712,459311.23,884.06,1.15,1.0,59311.23,813.9,311.25,400572.82,40833.1,241.08,-0.61,0.0019,-0.0019,58427.17,62109.91
20160713,459516.44,205.2,1.15,1.0,59516.44,920.68,-554.14,400759.35,52549.21,161.33,-0.56,0.0004,-0.0004,59311.23,62109.91
20160714,460991.21,1474.77,1.15,1.0,60991.21,826.27,888.8,400585.97,105293.21,240.3,-0.24,0.0032,-0.0032,59516.44,62109.91
20160715,461713.57,722.36,1.15,1.0,61713.57,1277.9,-326.72,401049.09,131917.42,228.81,-0.09,0.0016,-0.0016,60991.21,62109.91
20160718,459299.41,-2414.16,1.15,0.99,59299.41,-1560.68,-419.42,398005.26,77708.86,434.06,-0.61,-0.0052,0.0052,61713.57,62109.91
20160719,460425.46,1126.05,1.15,1.0,60425.46,1027.96,428.61,400697.44,76065.33,330.52,-0.36,0.0025,-0.0025,59299.41,62109.91
20160720,461754.19,1328.73,1.15,1.0,61754.19,1365.15,119.04,401209.69,71353.48,155.46,-0.08,0.0029,-0.0029,60425.46,62109.91
20160721,458832.37,-2921.83,1.15,0.99,58832.37,-994.08,-1585.06,398663.24,89792.48,342.68,-0.71,-0.0063,0.0063,61754.19,62109.91
20160722,456361.77,-2470.6,1.14,0.99,56361.77,-2055.4,-176.84,397706.25,31134.49,238.35,-1.24,-0.0054,0.0054,58832.37,62109.91
20160725,455665.65,-696.12,1.14,1.0,55665.65,-0.6,-540.67,399844.55,40199.12,154.85,-1.39,-0.0015,0.0015,56361.77,62109.91
20160726,456630.59,964.93,1.14,1.0,56630.59,1274.06,-112.4,401077.33,57926.87,196.73,-1.19,0.0021,-0.0021,55665.65,62109.91
20160727,456308.92,-321.67,1.14,1.0,56308.92,-96.42,67.65,399610.68,56667.72,292.9,-1.26,-0.0007,0.0007,56630.59,62109.91
20160728,456148.97,-159.95,1.14,1.0,56148.97,-76.16,131.23,399708.81,18174.58,215.03,-1.29,-0.0004,0.0004,56308.92,62109.91
20160729,455796.37,-352.6,1.14,1.0,55796.37,-113.07,-91.76,399739.16,47020.78,147.77,-1.37,-0.0008,0.0008,56148.97,62109.91
20160801,454139.2,-1657.17,1.14,1.0,54139.2,-1294.94,-150.26,398493.08,40251.24,211.98,-1.72,-0.0036,0.0036,55796.37,62109.91
20160802,453383.24,-755.95,1.13,1.0,53383.24,-610.0,-21.67,399265.72,18587.08,124.28,-1.89,-0.0017,0.0017,54139.2,62109.91
20160803,455371.22,1987.98,1.14,1.0,55371.22,1346.0,780.07,401207.91,60244.7,138.09,-1.46,0.0044,-0.0044,53383.24,62109.91
20160804,457976.62,2605.4,1.14,1.01,57976.62,3496.78,-629.05,403234.44,90154.48,262.34,-0.89,0.0057,-0.0057,55371.22,62109.91
20160805,457777.19,-199.43,1.14,1.0,57777.19,139.29,14.8,399785.77,83162.71,353.52,-0.94,-0.0004,0.0004,57976.62,62109.91
20160808,458356.03,578.84,1.15,1.0,58356.03,729.66,114.05,400464.79,41396.54,264.87,-0.81,0.0013,-0.0013,57777.19,62109.91
20160809,460982.79,2626.76,1.15,1.01,60982.79,1539.64,1283.37,401343.39,79987.66,196.25,-0.24,0.0057,-0.0057,58356.03,62109.91
20160810,463621.71,2638.93,1.16,1.01,63621.71,2653.18,241.12,402397.8,80223.9,255.38,0.33,0.0057,-0.0057,60982.79,62109.91
20160811,463055.26,-566.46,1.16,1.0,63055.26,954.5,-1228.95,400662.49,73322.55,292.01,-0.12,-0.0012,0.0012,63621.71,63621.71
20160812,463793.68,738.43,1.16,1.0,63793.68,673.14,284.39,400454.04,41764.0,219.1,0.04,0.0016,-0.0016,63055.26,63621.71
20160815,466072.6,2278.91,1.17,1.0,66072.6,1686.58,788.11,401490.8,75625.96,195.78,0.49,0.0049,-0.0049,63793.68,63793.68
20160816,469385.41,3312.81,1.17,1.01,69385.41,3814.96,-256.75,403569.56,74285.01,245.4,0.71,0.0071,-0.0071,66072.6,66072.6
20160817,470228.39,842.98,1.18,1.0,70228.39,1038.18,222.01,400620.97,120321.59,417.21,0.18,0.0018,-0.0018,69385.41,69385.41
20160818,474263.88,4035.49,1.19,1.01,74263.88,4485.68,-125.21,404160.71,45449.82,324.97,0.86,0.0086,-0.0086,70228.39,70228.39
20160819,473997.4,-266.48,1.18,1.0,73997.4,391.54,-444.69,400178.21,83210.28,213.33,-0.06,-0.0006,0.0006,74263.88,74263.88
20160822,472683.75,-1313.65,1.18,1.0,72683.75,-19.11,-949.06,399635.41,97462.05,345.48,-0.33,-0.0028,0.0028,73997.4,74263.88
20160823,468173.41,-4510.35,1.17,0.99,68173.41,-4574.72,476.5,395013.16,82999.19,412.12,-1.28,-0.0095,0.0095,72683.75,74263.88
20160824,469544.0,1370.59,1.17,1.0,69544.0,2078.17,-473.75,401844.34,90482.64,233.83,-1.0,0.0029,-0.0029,68173.41,74263.88
20160825,470813.12,1269.12,1.18,1.0,70813.12,675.65,914.87,400354.25,76774.93,321.4,-0.73,0.0027,-0.0027,69544.0,74263.88
20160826,469116.97,-1696.14,1.17,1.0,69116.97,-1066.31,-364.42,398668.28,95155.29,265.41,-1.09,-0.0036,0.0036,70813.12,74263.88
20160829,468545.7,-571.27,1.17,1.0,68545.7,-308.98,23.17,399405.56,50935.63,285.46,-1.21,-0.0012,0.0012,69116.97,74263.88
20160830,469311.29,765.59,1.17,1.0,69311.29,1155.84,-235.04,401000.63,44620.95,155.21,-1.04,0.0016,-0.0016,68545.7,74263.88
20160831,469904.48,593.19,1.17,1.0,69904.48,714.66,76.47,400516.72,51747.18,197.94,-0.92,0.0013,-0.0013,69311.29,74263.88
20160901,472763.28,2858.8,1.18,1.01,72763.28,3097.26,63.27,402795.53,113911.08,301.73,-0.32,0.0061,-0.0061,69904.48,74263.88
20160902,474971.73,2208.45,1.19,1.0,74971.73,3079.4,-505.89,402714.33,66339.08,365.07,0.15,0.0047,-0.0047,72763.28,74263.88
20160905,474567.48,-404.25,1.19,1.0,74567.48,433.92,-601.74,400197.49,56241.78,236.43,-0.09,-0.0009,0.0009,74971.73,74971.73
20160906,477508.58,2941.1,1.19,1.01,77508.58,2463.5,710.04,402231.06,81671.18,232.44,0.53,0.0062,-0.0062,74567.48,74971.73
20160907,478335.8,827.22,1.2,1.0,78335.8,957.36,121.17,400706.05,81151.92,251.31,0.17,0.0017,-0.0017,77508.58,77508.58
20160908,477823.72,-512.08,1.19,1.0,77823.72,-117.46,-74.3,399562.22,97056.29,320.32,-0.11,-0.0011,0.0011,78335.8,78335.8
20160909,476848.62,-975.1,1.19,1.0,76848.62,-8.36,-686.27,399711.17,67160.82,280.47,-0.31,-0.002,0.002,77823.72,78335.8
20160912,476334.39,-514.23,1.19,1.0,76334.39,-59.4,-44.51,399530.28,133495.67,410.32,-0.42,-0.0011,0.0011,76848.62,78335.8
20160913,477819.78,1485.39,1.19,1.0,77819.78,1493.44,409.07,401076.32,67671.22,417.12,-0.11,0.0031,-0.0031,76334.39,78335.8
20160914,479005.4,1185.62,1.2,1.0,79005.4,1750.37,-344.91,401530.53,45505.14,219.84,0.14,0.0025,-0.0025,77819.78,78335.8
20160919,480548.36,1542.96,1.2,1.0,80548.36,1177.22,557.77,400985.18,80806.38,192.04,0.32,0.0032,-0.0032,79005.4,79005.4
20160920,481764.71,1216.35,1.2,1.0,81764.71,889.24,547.04,400669.3,89848.44,219.94,0.25,0.0025,-0.0025,80548.36,80548.36
20160921,481280.27,-484.44,1.2,1.0,81280.27,683.05,-922.84,400438.4,86695.65,244.65,-0.1,-0.001,0.001,81764.71,81764.71
20160922,480855.54,-424.72,1.2,1.0,80855.54,-454.97,261.74,399313.54,76318.2,231.49,-0.19,-0.0009,0.0009,81280.27,81764.71
20160923,480250.29,-605.26,1.2,1.0,80250.29,54.87,-401.81,399796.55,77277.67,258.32,-0.31,-0.0013,0.0013,80855.54,81764.71
20160926,476696.54,-3553.74,1.19,0.99,76696.54,-2562.26,-660.98,397107.23,85985.07,330.51,-1.05,-0.0074,0.0074,80250.29,81764.71
20160927,478363.86,1667.32,1.2,1.0,78363.86,1139.49,798.66,400868.66,61712.49,270.83,-0.71,0.0035,-0.0035,76696.54,81764.71
20160928,478048.27,-315.58,1.2,1.0,78048.27,162.77,-278.01,399962.43,102123.16,200.34,-0.77,-0.0007,0.0007,78363.86,81764.71
20160929,479408.75,1360.47,1.2,1.0,79408.75,1535.9,167.92,401192.55,46371.12,343.35,-0.49,0.0028,-0.0028,78048.27,81764.71
