symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SH600939,10369,10491,1,14.01,0,1401.15,6.0,5.0,0.0,1.0,2.85,14.1,1,100,20170420
SH603165,10370,10492,1,45.86,0,4585.95,7.88,6.88,0.0,1.0,-0.83,45.93,1,100,20170420
SZ300638,10371,10493,1,24.24,0,2424.0,5.0,5.0,0.0,0.0,-5.0,24.24,1,100,20170420
SZ300604,10372,10494,1,19.04,0,1904.0,5.0,5.0,0.0,0.0,-5.0,19.04,1,100,20170420
SH603906,10373,10495,1,29.4,0,2940.0,6.0,5.0,0.0,1.0,-6.0,29.4,1,100,20170420
SZ300629,10374,10496,1,50.85,0,5084.89,7.63,7.63,0.0,0.0,-162.52,49.3,1,100,20170420
SZ002861,10375,10497,1,40.01,0,4001.0,6.0,6.0,0.0,0.0,-6.0,40.01,1,100,20170420
SZ300420,10376,10498,1,11.06,0,1106.5,5.0,5.0,0.0,0.0,-16.5,10.95,1,100,20170420
SZ300640,10377,10499,1,18.04,0,1804.0,5.0,5.0,0.0,0.0,-5.0,18.04,1,100,20170420
SZ000652,10378,10500,1,7.02,0,701.75,5.0,5.0,0.0,0.0,-21.75,6.85,1,100,20170420
SH603797,10379,10501,1,13.82,0,1382.0,6.0,5.0,0.0,1.0,-6.0,13.82,1,100,20170420
SH600535,10380,10502,-1,41.66,1,4165.54,11.41,6.25,4.17,1.0,0.0,0.0,1,100,20170420
SH600550,10381,10503,-1,10.17,1,1017.25,7.02,5.0,1.02,1.0,0.0,0.0,1,100,20170420
SZ300639,10382,10504,-1,46.9,1,4690.0,11.73,7.04,4.69,0.0,0.0,0.0,1,100,20170420
SH603050,10383,10505,-1,21.69,1,2169.0,8.17,5.0,2.17,1.0,0.0,0.0,1,100,20170420
SZ300152,10384,10506,-1,8.89,1,889.42,5.89,5.0,0.89,0.0,0.0,0.0,1,100,20170420
SH601366,10385,10507,-1,19.46,1,1945.6,7.95,5.0,1.95,1.0,0.0,0.0,1,100,20170420
SZ002862,10386,10508,-1,31.35,1,3135.0,8.13,5.0,3.14,0.0,0.0,0.0,1,100,20170420
SH603078,10387,10509,-1,63.68,1,6368.22,16.92,9.55,6.37,1.0,0.0,0.0,1,100,20170420
SZ000910,10388,10510,-1,25.41,1,2540.58,7.54,5.0,2.54,0.0,0.0,0.0,1,100,20170420
SZ300637,10389,10511,-1,25.56,1,2556.0,7.56,5.0,2.56,0.0,0.0,0.0,1,100,20170420
SH601228,10390,10512,-1,10.62,1,1062.4,7.06,5.0,1.06,1.0,0.0,0.0,1,100,20170420
SZ000856,10391,10513,-1,25.91,1,2591.31,7.59,5.0,2.59,0.0,0.0,0.0,1,100,20170420
