,available_cash,chg,interests,log_chg,mktime,profit,retrace,value
40,399655.83,-0.0015,419484.22,0.0015,20170310,-618.02,-0.1805,1.05
41,399853.28,0.0055,421779.3,-0.0055,20170313,2295.08,0.3656,1.05
42,401072.61,0.0047,423744.46,-0.0047,20170314,1965.16,0.4659,1.06
43,399778.15,-0.0009,423349.83,0.0009,20170315,-394.63,-0.0931,1.06
44,402296.4,0.0139,429240.32,-0.014,20170316,5890.49,1.297,1.07
45,401579.82,-0.001,428822.5,0.001,20170317,-417.83,-0.0973,1.07
46,397719.95,-0.0011,428358.55,0.0011,20170320,-463.94,-0.2054,1.07
47,404701.43,0.0193,436636.57,-0.0195,20170321,8278.02,1.7231,1.09
48,402023.35,0.0111,441485.55,-0.0112,20170322,4848.98,1.1105,1.1
49,399052.51,-0.0036,439906.03,0.0036,20170323,-1579.52,-0.3578,1.1
50,399638.07,-0.0008,439533.13,0.0008,20170324,-372.9,-0.4422,1.1
51,399673.84,-0.0006,439267.26,0.0006,20170327,-265.86,-0.5025,1.1
52,399044.79,-0.0029,437992.58,0.0029,20170328,-1274.68,-0.7912,1.09
53,398881.28,-0.0019,437173.54,0.0019,20170329,-819.04,-0.9767,1.09
54,398257.2,-0.0035,435643.37,0.0035,20170330,-1530.16,-1.3233,1.09
55,396311.71,-0.014,429545.13,0.0139,20170331,-6098.24,-2.7046,1.07
56,396171.74,-0.0046,427561.91,0.0046,20170405,-1983.22,-3.1538,1.07
57,402371.84,0.0022,428503.95,-0.0022,20170406,942.04,-2.9404,1.07
58,399113.69,-0.0033,427087.46,0.0033,20170407,-1416.49,-3.2613,1.07
59,389385.08,-0.0326,413167.56,0.0321,20170410,-13919.9,-6.4143,1.03
60,395670.15,-0.0105,408837.71,0.0104,20170411,-4329.85,-7.395,1.02
61,399965.55,-0.0008,408519.62,0.0008,20170412,-318.09,-7.467,1.02
62,399568.12,-0.0048,406545.69,0.0048,20170413,-1973.93,-7.9142,1.02
63,397444.74,-0.007,403705.26,0.007,20170414,-2840.43,-8.5575,1.01
64,396370.03,-0.0184,396292.2,0.0182,20170417,-7413.06,-10.2367,0.99
65,400211.53,-0.0013,395783.52,0.0013,20170418,-508.68,-10.3519,0.99
66,412071.07,0.0328,408747.41,-0.0333,20170419,12963.88,-7.4155,1.02
67,399886.69,-0.0019,407975.18,0.0019,20170420,-772.23,-7.5904,1.02
68,399164.26,-0.0012,407500.21,0.0012,20170421,-474.97,-7.698,1.02
69,398368.56,-0.0058,405123.71,0.0058,20170424,-2376.49,-8.2362,1.01
70,402437.6,0.0088,408670.07,-0.0088,20170425,3546.36,-7.433,1.02
71,401266.82,0.0071,411566.82,-0.0071,20170426,2896.75,-6.7768,1.03
72,404161.75,0.0111,416144.44,-0.0112,20170427,4577.62,-5.74,1.04
73,404262.71,0.0087,419748.37,-0.0087,20170428,3603.92,-4.9236,1.05
74,399286.08,-0.0028,418580.18,0.0028,20170502,-1168.18,-5.1882,1.05
75,400093.95,0.0006,418848.48,-0.0006,20170503,268.3,-5.1275,1.05
76,399735.31,-0.0018,418101.76,0.0018,20170504,-746.72,-5.2966,1.05
77,399664.5,-0.0038,416496.9,0.0038,20170505,-1604.86,-5.6601,1.04
78,398912.73,-0.0084,413000.76,0.0084,20170508,-3496.14,-6.452,1.03
79,398256.05,-0.0022,412112.76,0.0021,20170509,-887.99,-6.6532,1.03
80,400064.27,-0.0013,411561.02,0.0013,20170510,-551.74,-6.7781,1.03
81,399978.02,0.0019,412357.83,-0.0019,20170511,796.81,-6.5977,1.03
82,400348.96,0.0027,413490.33,-0.0028,20170512,1132.5,-6.3411,1.03
83,399890.43,0.0012,413978.06,-0.0012,20170515,487.73,-6.2307,1.03
84,400232.04,0.0048,415976.79,-0.0048,20170516,1998.73,-5.7779,1.04
85,400723.5,0.0015,416581.03,-0.0015,20170517,604.24,-5.6411,1.04
86,398734.34,-0.0039,414962.49,0.0039,20170518,-1618.54,-6.0077,1.04
87,399244.76,-0.0016,414310.03,0.0016,20170519,-652.46,-6.1555,1.04
88,398704.7,-0.0139,408537.28,0.0138,20170522,-5772.75,-7.463,1.02
89,392286.42,-0.0192,400678.24,0.0191,20170523,-7859.04,-9.2432,1.0
90,399760.51,-0.0005,400486.28,0.0005,20170524,-191.97,-9.2867,1.0
91,399833.59,0.002,401307.16,-0.0021,20170525,820.88,-9.1007,1.0
92,400671.46,0.0044,403058.36,-0.0044,20170526,1751.2,-8.7041,1.01
93,403778.28,0.0076,406111.54,-0.0076,20170531,3053.17,-8.0125,1.02
94,397896.04,-0.0041,404446.38,0.0041,20170601,-1665.16,-8.3897,1.01
95,400676.62,0.0023,405396.63,-0.0024,20170602,950.25,-8.1744,1.01
96,401479.94,-0.0043,403656.05,0.0043,20170605,-1740.58,-8.5687,1.01
97,394670.54,-0.0131,398385.23,0.013,20170606,-5270.82,-9.7626,1.0
98,399978.63,0.0018,399084.88,-0.0018,20170607,699.65,-9.6041,1.0
99,400061.1,-0.0009,398711.96,0.0009,20170608,-372.92,-9.6886,1.0
100,399761.74,-0.0011,398280.89,0.0011,20170609,-431.07,-9.7862,1.0
101,398030.55,-0.01,394282.42,0.01,20170612,-3998.48,-10.6919,0.99
102,400181.11,0.0009,394649.8,-0.0009,20170613,367.38,-10.6087,0.99
103,399906.28,-0.0018,393935.14,0.0018,20170614,-714.66,-10.7705,0.98
104,399963.87,0.0027,395013.26,-0.0027,20170615,1078.12,-10.5263,0.99
105,399948.8,0.0024,395963.97,-0.0024,20170616,950.71,-10.311,0.99
106,399496.98,0.0019,396698.9,-0.0019,20170619,734.93,-10.1445,0.99
107,400233.76,0.0013,397215.18,-0.0013,20170620,516.28,-10.0276,0.99
108,399567.85,-0.0001,397192.71,0.0001,20170621,-22.47,-10.0327,0.99
109,398363.58,-0.0066,394589.3,0.0065,20170622,-2603.41,-10.6224,0.99
110,397553.91,-0.0064,392053.98,0.0064,20170623,-2535.32,-11.1966,0.98
111,399793.27,0.0032,393289.41,-0.0032,20170626,1235.43,-10.9168,0.98
112,401624.68,0.0033,394589.99,-0.0033,20170627,1300.58,-10.6222,0.99
113,399185.9,-0.0019,393821.66,0.0019,20170628,-768.34,-10.7963,0.98
114,400000.0,-0.0,393821.42,0.0,20170629,-0.24,-10.7963,0.98
115,400197.89,0.0005,394008.6,-0.0005,20170630,187.18,-10.7539,0.99
116,399885.69,0.0003,394126.3,-0.0003,20170703,117.69,-10.7272,0.99
117,399972.04,-0.0006,393876.38,0.0006,20170704,-249.91,-10.7839,0.98
118,400600.52,0.0051,395870.55,-0.0051,20170705,1994.17,-10.3322,0.99
119,400719.98,0.0037,397317.17,-0.0037,20170706,1446.62,-10.0045,0.99
120,400803.22,0.0078,400409.13,-0.0078,20170707,3091.96,-9.3041,1.0
121,396364.83,-0.0147,394533.37,0.0146,20170710,-5875.76,-10.635,0.99
122,396634.61,-0.0109,390218.33,0.0109,20170711,-4315.04,-11.6124,0.98
123,399309.65,-0.0017,389545.21,0.0017,20170712,-673.12,-11.7649,0.97
124,399889.1,-0.0008,389245.98,0.0008,20170713,-299.23,-11.8327,0.97
125,399974.6,-0.0021,388437.01,0.0021,20170714,-808.97,-12.0159,0.97
126,396681.89,-0.0112,384069.69,0.0112,20170717,-4367.31,-13.0052,0.96
127,399038.76,-0.0018,383393.45,0.0018,20170718,-676.25,-13.1583,0.96
128,399851.34,0.0001,383418.26,-0.0001,20170719,24.81,-13.1527,0.96
129,398234.31,-0.0068,380805.93,0.0068,20170720,-2612.33,-13.7444,0.95
130,398988.02,-0.0028,379731.28,0.0028,20170721,-1074.64,-13.9878,0.95
131,400156.02,0.0017,380363.09,-0.0017,20170724,631.8,-13.8447,0.95
132,400526.41,0.0019,381073.69,-0.0019,20170725,710.6,-13.6838,0.95
133,399989.0,0.0004,381226.15,-0.0004,20170726,152.47,-13.6492,0.95
134,400528.72,0.0033,382484.44,-0.0033,20170727,1258.29,-13.3642,0.96
135,400509.1,0.0009,382823.45,-0.0009,20170728,339.01,-13.2874,0.96
136,399653.54,-0.0009,382465.02,0.0009,20170731,-358.43,-13.3686,0.96
137,400451.79,0.0011,382875.93,-0.0011,20170801,410.91,-13.2755,0.96
138,399880.43,-0.0028,381793.78,0.0028,20170802,-1082.15,-13.5207,0.95
139,399552.01,-0.0027,380770.29,0.0027,20170803,-1023.49,-13.7525,0.95
140,399268.49,-0.0021,379969.9,0.0021,20170804,-800.39,-13.9338,0.95
141,399495.35,-0.0029,378868.76,0.0029,20170807,-1101.14,-14.1832,0.95
142,399026.58,-0.0024,377948.66,0.0024,20170808,-920.1,-14.3916,0.94
143,399545.22,-0.0012,377506.28,0.0012,20170809,-442.37,-14.4918,0.94
144,399387.03,-0.0028,376432.01,0.0028,20170810,-1074.27,-14.7351,0.94
145,399893.17,-0.0016,375837.58,0.0016,20170811,-594.44,-14.8698,0.94
146,401213.84,0.0046,377556.43,-0.0046,20170814,1718.85,-14.4805,0.94
147,400682.03,0.0042,379139.43,-0.0042,20170815,1583.0,-14.1219,0.95
148,404455.08,0.0123,383815.02,-0.0124,20170816,4675.59,-13.0628,0.96
149,399966.39,0.0001,383866.04,-0.0001,20170817,51.02,-13.0513,0.96
150,400075.87,-0.0014,383311.43,0.0014,20170818,-554.61,-13.1769,0.96
151,399772.45,0.0031,384507.25,-0.0031,20170821,1195.82,-12.906,0.96
152,400076.22,0.0013,385022.52,-0.0013,20170822,515.27,-12.7893,0.96
153,399928.49,0.0022,385868.69,-0.0022,20170823,846.17,-12.5977,0.96
154,401104.97,-0.0033,384598.26,0.0033,20170824,-1270.43,-12.8854,0.96
155,399831.64,-0.0001,384542.76,0.0001,20170825,-55.5,-12.898,0.96
156,400189.88,0.0007,384810.7,-0.0007,20170828,267.94,-12.8373,0.96
157,400084.73,-0.0007,384551.0,0.0007,20170829,-259.7,-12.8961,0.96
158,398827.74,-0.0012,384078.66,0.0012,20170830,-472.34,-13.0031,0.96
159,400632.03,0.0062,386469.94,-0.0062,20170831,2391.28,-12.4615,0.97
160,403038.2,0.0052,388462.18,-0.0052,20170901,1992.24,-12.0102,0.97
161,395521.3,-0.0151,382581.61,0.015,20170904,-5880.57,-13.3422,0.96
162,399550.46,-0.0017,381913.05,0.0017,20170905,-668.57,-13.4936,0.95
163,399836.73,0.0001,381952.48,-0.0001,20170906,39.43,-13.4847,0.95
164,399965.16,-0.0023,381084.09,0.0023,20170907,-868.39,-13.6814,0.95
165,400136.67,0.0028,382161.99,-0.0028,20170908,1077.89,-13.4373,0.96
166,404041.77,0.0247,391609.14,-0.025,20170911,9447.15,-11.2974,0.98
167,399819.35,0.0058,393862.36,-0.0058,20170912,2253.22,-10.787,0.98
168,399937.98,0.0089,397365.09,-0.0089,20170913,3502.73,-9.9936,0.99
169,401621.72,0.0118,402036.17,-0.0118,20170914,4671.08,-8.9356,1.01
170,399646.68,0.0055,404246.65,-0.0055,20170915,2210.48,-8.4349,1.01
171,399257.51,0.0042,405933.57,-0.0042,20170918,1686.92,-8.0528,1.01
172,400611.27,0.0114,410565.38,-0.0115,20170919,4631.81,-7.0037,1.03
173,402322.78,0.0082,413932.72,-0.0082,20170920,3367.33,-6.2409,1.03
174,400664.52,-0.0037,412411.99,0.0037,20170921,-1520.72,-6.5854,1.03
175,398860.03,-0.0048,410448.58,0.0047,20170922,-1963.41,-7.0301,1.03
176,400564.29,0.0043,412214.55,-0.0043,20170925,1765.97,-6.6301,1.03
177,395905.18,-0.0109,407711.26,0.0109,20170926,-4503.28,-7.6501,1.02
178,399299.32,-0.0012,407203.71,0.0012,20170927,-507.55,-7.7651,1.02
179,400881.85,-0.0006,406965.77,0.0006,20170928,-237.94,-7.819,1.02
180,399076.17,-0.0024,406001.94,0.0024,20170929,-963.83,-8.0373,1.02
181,399781.63,-0.0006,405756.43,0.0006,20171009,-245.51,-8.0929,1.01
182,400058.96,0.0066,408429.06,-0.0066,20171010,2672.64,-7.4876,1.02
183,399334.74,-0.0048,406466.74,0.0048,20171011,-1962.32,-7.932,1.02
184,397690.72,-0.0054,404282.22,0.0054,20171012,-2184.51,-8.4269,1.01
185,401405.11,0.004,405899.93,-0.004,20171013,1617.71,-8.0604,1.01
186,399214.47,0.0013,406409.68,-0.0013,20171016,509.75,-7.945,1.02
187,402610.71,0.0072,409319.79,-0.0072,20171017,2910.11,-7.2858,1.02
188,400127.73,-0.0023,408378.45,0.0023,20171018,-941.33,-7.499,1.02
189,398579.84,-0.0031,407106.45,0.0031,20171019,-1272.0,-7.7871,1.02
190,398853.69,-0.0031,405856.23,0.0031,20171020,-1250.22,-8.0703,1.01
191,399786.54,0.0,405869.14,-0.0,20171023,12.91,-8.0674,1.01
192,399617.63,-0.0019,405087.33,0.0019,20171024,-781.8,-8.2445,1.01
193,399191.23,-0.0016,404430.19,0.0016,20171025,-657.15,-8.3933,1.01
194,400702.65,0.0002,404498.61,-0.0002,20171026,68.42,-8.3778,1.01
195,403572.28,0.0067,407189.8,-0.0067,20171027,2691.19,-7.7683,1.02
196,396157.11,-0.0113,402602.98,0.0112,20171030,-4586.81,-8.8072,1.01
197,399160.87,-0.0018,401876.14,0.0018,20171031,-726.84,-8.9718,1.0
198,400000.0,0.0001,401897.43,-0.0001,20171101,21.29,-8.967,1.0
199,399873.7,-0.0009,401546.4,0.0009,20171102,-351.03,-9.0465,1.0
200,400179.36,0.0007,401834.11,-0.0007,20171103,287.71,-8.9814,1.0
201,400364.93,0.001,402239.46,-0.001,20171106,405.35,-8.8896,1.01
202,399715.54,-0.0005,402057.35,0.0005,20171107,-182.11,-8.9308,1.01
203,400374.88,0.0005,402276.01,-0.0005,20171108,218.66,-8.8813,1.01
204,399694.92,0.001,402684.12,-0.001,20171109,408.1,-8.7888,1.01
205,401244.68,0.003,403894.84,-0.003,20171110,1210.73,-8.5146,1.01
206,400047.97,0.0007,404164.12,-0.0007,20171113,269.28,-8.4536,1.01
207,399442.64,-0.0012,403669.68,0.0012,20171114,-494.44,-8.5656,1.01
208,397162.51,-0.0085,400222.36,0.0085,20171115,-3447.33,-9.3464,1.0
209,399141.3,-0.0042,398542.79,0.0042,20171116,-1679.56,-9.7269,1.0
210,397947.99,-0.0069,395803.49,0.0068,20171117,-2739.3,-10.3474,0.99
211,399476.76,0.0,395821.61,-0.0,20171120,18.12,-10.3432,0.99
212,397016.25,-0.006,393443.5,0.006,20171121,-2378.11,-10.8819,0.98
213,400415.42,0.0019,394184.83,-0.0019,20171122,741.34,-10.714,0.99
214,399712.4,-0.0018,393455.7,0.0018,20171123,-729.14,-10.8791,0.98
215,399606.23,-0.0017,392768.08,0.0017,20171124,-687.62,-11.0349,0.98
216,400103.79,-0.001,392377.8,0.001,20171127,-390.27,-11.1233,0.98
217,399346.32,-0.0012,391901.48,0.0012,20171128,-476.33,-11.2312,0.98
218,399000.13,-0.0022,391029.18,0.0022,20171129,-872.29,-11.4288,0.98
219,399870.32,-0.0007,390773.11,0.0007,20171130,-256.07,-11.4868,0.98
220,399067.07,-0.0045,389002.82,0.0045,20171201,-1770.29,-11.8878,0.97
221,393954.7,-0.0167,382498.96,0.0166,20171204,-6503.86,-13.3609,0.96
222,398819.61,-0.0031,381318.56,0.0031,20171205,-1180.39,-13.6283,0.95
223,399907.06,0.0018,382010.92,-0.0018,20171206,692.35,-13.4715,0.96
224,400404.93,0.0014,382541.16,-0.0014,20171207,530.24,-13.3514,0.96
225,400220.72,0.0044,384213.76,-0.0044,20171208,1672.61,-12.9725,0.96
226,400916.48,0.0075,387113.03,-0.0076,20171211,2899.27,-12.3158,0.97
227,396612.76,-0.0072,384324.19,0.0072,20171212,-2788.84,-12.9475,0.96
228,400107.09,0.004,385843.15,-0.004,20171213,1518.96,-12.6034,0.96
229,400125.15,0.0069,388509.34,-0.0069,20171214,2666.19,-11.9995,0.97
230,400215.63,0.0041,390113.55,-0.0041,20171215,1604.22,-11.6362,0.98
231,399861.4,0.0002,390177.06,-0.0002,20171218,63.51,-11.6218,0.98
232,396320.04,-0.0076,387202.36,0.0076,20171219,-2974.7,-12.2956,0.97
233,399029.9,-0.0033,385909.61,0.0033,20171220,-1292.75,-12.5884,0.96
234,398990.76,0.0,385921.4,-0.0,20171221,11.79,-12.5857,0.96
235,399913.83,0.0002,386001.51,-0.0002,20171222,80.11,-12.5676,0.97
236,403332.22,0.0086,389338.94,-0.0087,20171225,3337.43,-11.8116,0.97
237,400032.68,0.0007,389624.91,-0.0007,20171226,285.97,-11.7468,0.97
238,400365.65,0.0024,390550.13,-0.0024,20171227,925.22,-11.5373,0.98
239,401664.22,0.0067,393153.71,-0.0067,20171228,2603.58,-10.9475,0.98
240,399667.07,-0.0015,392565.5,0.0015,20171229,-588.21,-11.0808,0.98
241,398829.02,-0.0004,392421.57,0.0004,20180102,-143.94,-11.1134,0.98
242,399079.98,-0.0026,391382.17,0.0026,20180103,-1039.39,-11.3488,0.98
243,399851.35,-0.0011,390934.1,0.0011,20180104,-448.07,-11.4503,0.98
244,400403.8,0.0007,391219.82,-0.0007,20180105,285.72,-11.3856,0.98
