symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SH603612,12938,0,1,5,55.48,9.32,8.32,0.0,1.0,5548.45,0,3,1,20170817,100
SH600072,12939,0,1,5,18.11,6.0,5.0,0.0,1.0,1811.16,0,3,1,20170817,100
SZ002128,12940,0,1,5,12.74,5.0,5.0,0.0,0.0,1273.79,0,3,1,20170817,100
SZ002405,12941,0,1,5,22.32,5.0,5.0,0.0,0.0,2232.29,0,3,1,20170817,100
SH603602,12942,0,1,5,35.22,6.28,5.28,0.0,1.0,3522.0,0,3,1,20170817,100
SZ300685,12943,0,1,5,56.98,8.55,8.55,0.0,0.0,5698.0,0,3,1,20170817,100
SZ002386,12944,0,1,5,10.6,5.0,5.0,0.0,0.0,1060.38,0,3,1,20170817,100
SZ002542,12945,0,1,5,11.39,5.0,5.0,0.0,0.0,1139.3,0,3,1,20170817,100
SZ000688,12946,0,1,5,9.77,5.0,5.0,0.0,0.0,976.91,0,3,1,20170817,100
SZ300543,12947,0,1,5,37.69,5.65,5.65,0.0,0.0,3769.2,0,3,1,20170817,100
SZ300678,12948,0,1,5,38.05,5.71,5.71,0.0,0.0,3805.18,0,3,1,20170817,100
SZ002175,12949,0,1,5,10.8,5.0,5.0,0.0,0.0,1079.61,0,3,1,20170817,100
SZ300542,12950,1,-1,5,30.74,8.07,5.0,3.07,0.0,3073.67,12697,3,1,20170818,100
SZ300128,12951,1,-1,5,9.26,5.93,5.0,0.93,0.0,926.05,12765,3,1,20170818,100
SZ000819,12952,1,-1,5,18.36,6.84,5.0,1.84,0.0,1835.51,12773,3,1,20170818,100
SZ002430,12953,1,-1,5,13.59,6.36,5.0,1.36,0.0,1359.34,12774,3,1,20170818,100
SZ000018,12954,1,-1,5,8.21,5.82,5.0,0.82,0.0,821.39,12776,3,1,20170818,100
SZ002177,12955,1,-1,5,6.09,5.61,5.0,0.61,0.0,609.08,12777,3,1,20170818,100
SZ000536,12956,1,-1,5,5.74,5.57,5.0,0.57,0.0,573.62,12793,3,1,20170818,100
SZ300689,12957,1,-1,5,38.91,9.73,5.84,3.89,0.0,3891.26,12794,3,1,20170818,100
SZ002748,12958,1,-1,5,20.39,7.04,5.0,2.04,0.0,2039.17,12795,3,1,20170818,100
SZ300077,12959,1,-1,5,14.03,6.4,5.0,1.4,0.0,1403.36,12797,3,1,20170818,100
SZ300685,12960,1,-1,5,60.4,15.1,9.06,6.04,0.0,6039.88,12799,3,1,20170818,100
SH601016,12961,1,-1,5,4.02,6.4,5.0,0.4,1.0,401.69,12800,3,1,20170818,100
SZ002528,12962,1,-1,5,6.61,5.66,5.0,0.66,0.0,661.04,12801,3,1,20170818,100
SZ300676,12963,1,-1,5,115.91,28.98,17.39,11.59,0.0,11591.01,12802,3,1,20170818,100
SZ300691,12964,1,-1,5,35.67,8.92,5.35,3.57,0.0,3566.9,12805,3,1,20170818,100
