symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ000553,9344,0,1,5,14.74,5.0,5.0,0.0,0.0,1474.35,0,3,1,20170302,100
SZ300617,9345,0,1,5,42.48,6.37,6.37,0.0,0.0,4248.0,0,3,1,20170302,100
SH603177,9346,0,1,5,26.22,6.0,5.0,0.0,1.0,2622.0,0,3,1,20170302,100
SH603345,9347,0,1,5,28.36,6.0,5.0,0.0,1.0,2836.0,0,3,1,20170302,100
SH603218,9349,0,1,5,65.07,10.76,9.76,0.0,1.0,6507.0,0,3,1,20170302,100
SH603628,9350,0,1,5,26.13,6.0,5.0,0.0,1.0,2612.64,0,3,1,20170302,100
SZ000980,9351,0,1,5,16.29,5.0,5.0,0.0,0.0,1629.11,0,3,1,20170302,100
SZ002798,9352,0,1,5,60.98,9.15,9.15,0.0,0.0,6098.25,0,3,1,20170302,100
SZ002848,9353,0,1,5,31.37,5.0,5.0,0.0,0.0,3137.0,0,3,1,20170302,100
SZ000158,9354,0,1,5,11.79,5.0,5.0,0.0,0.0,1179.39,0,3,1,20170302,100
SH603603,9355,0,1,5,22.89,6.0,5.0,0.0,1.0,2289.0,0,3,1,20170302,100
SZ300609,9356,0,1,5,33.37,5.01,5.01,0.0,0.0,3337.0,0,3,1,20170302,100
SZ300612,9357,0,1,5,66.3,9.95,9.95,0.0,0.0,6630.0,0,3,1,20170302,100
SH603696,9358,0,1,5,40.95,7.14,6.14,0.0,1.0,4094.99,0,3,1,20170302,100
SZ300611,9359,0,1,5,36.98,5.55,5.55,0.0,0.0,3698.0,0,3,1,20170302,100
SH600616,9360,0,1,5,13.12,6.0,5.0,0.0,1.0,1312.4,0,3,1,20170302,100
SH603238,9361,0,1,5,33.97,6.1,5.1,0.0,1.0,3397.0,0,3,1,20170302,100
SH603817,9362,0,1,5,12.46,6.0,5.0,0.0,1.0,1246.0,0,3,1,20170302,100
SZ000034,9363,1,-1,5,23.65,7.37,5.0,2.37,0.0,2365.4,9116,3,1,20170303,100
SH600675,9364,1,-1,5,8.32,6.83,5.0,0.83,1.0,832.32,9186,3,1,20170303,100
SZ002839,9365,1,-1,5,22.23,7.22,5.0,2.22,0.0,2223.39,9187,3,1,20170303,100
SZ002839,9366,1,-1,5,20.35,7.03,5.0,2.03,0.0,2034.61,9187,3,1,20170303,100
SZ300151,9367,1,-1,5,11.26,6.13,5.0,1.13,0.0,1126.24,9188,3,1,20170303,100
SZ300468,9368,1,-1,5,58.2,14.55,8.73,5.82,0.0,5820.32,9189,3,1,20170303,100
SH600275,9369,1,-1,5,14.44,7.44,5.0,1.44,1.0,1443.92,9191,3,1,20170303,100
SZ002847,9370,1,-1,5,52.9,13.23,7.94,5.29,0.0,5290.09,9192,3,1,20170303,100
SZ300521,9371,1,-1,5,54.56,13.64,8.18,5.46,0.0,5455.92,9193,3,1,20170303,100
SZ000564,9372,1,-1,5,9.18,5.92,5.0,0.92,0.0,918.12,9195,3,1,20170303,100
SZ000617,9373,1,-1,5,22.23,7.22,5.0,2.22,0.0,2222.63,9196,3,1,20170303,100
SZ000545,9374,1,-1,5,7.45,5.74,5.0,0.74,0.0,744.88,9197,3,1,20170303,100
