symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ300530,7237,7350,1,49.09,0,4909.0,7.36,7.36,0.0,0.0,-7.36,49.09,1,100,20160824
SZ002306,7238,7351,1,7.63,0,763.32,5.0,5.0,0.0,0.0,-5.32,7.63,1,100,20160824
SZ300500,7239,7352,1,104.73,0,10473.16,15.71,15.71,0.0,0.0,-226.87,102.62,1,100,20160824
SH603031,7240,7353,1,20.41,0,2041.0,6.0,5.0,0.0,1.0,-6.0,20.41,1,100,20160824
SZ002329,7241,7354,1,20.57,0,2056.97,5.0,5.0,0.0,0.0,42.03,21.04,1,100,20160824
SZ002611,7242,7355,1,15.71,0,1570.7,5.0,5.0,0.0,0.0,-41.7,15.34,1,100,20160824
SZ002212,7243,7356,1,16.56,0,1655.99,5.0,5.0,0.0,0.0,19.01,16.8,1,100,20160824
SH600141,7244,7357,1,14.17,0,1416.53,6.0,5.0,0.0,1.0,-18.53,14.04,1,100,20160824
SZ300528,7245,7358,1,29.92,0,2992.0,5.0,5.0,0.0,0.0,-5.0,29.92,1,100,20160824
SZ300495,7246,7359,1,49.92,0,4991.66,7.49,7.49,0.0,0.0,-29.15,49.7,1,100,20160824
SH600936,7247,7360,1,13.46,0,1346.0,6.0,5.0,0.0,1.0,-6.0,13.46,1,100,20160824
SZ300509,7248,7361,1,85.32,0,8532.06,12.8,12.8,0.0,0.0,-59.86,84.85,1,100,20160824
SH603569,7249,7362,1,57.63,0,5763.0,9.64,8.64,0.0,1.0,-9.64,57.63,1,100,20160824
SH601595,7250,7363,1,23.63,0,2363.0,6.0,5.0,0.0,1.0,-6.0,23.63,1,100,20160824
SZ300531,7251,7364,1,54.91,0,5491.0,8.24,8.24,0.0,0.0,-8.24,54.91,1,100,20160824
SH603515,7252,7365,1,28.63,0,2863.0,6.0,5.0,0.0,1.0,-6.0,28.63,1,100,20160824
SZ002208,7253,7366,1,23.54,0,2354.43,5.0,5.0,0.0,0.0,-86.43,22.73,1,100,20160824
SZ000990,7254,7367,1,17.84,0,1783.71,5.0,5.0,0.0,0.0,8.29,17.97,1,100,20160824
SZ002809,7255,7369,1,35.57,0,3557.0,5.34,5.34,0.0,0.0,-5.34,35.57,1,100,20160824
SZ300525,7256,7370,1,124.5,0,12450.0,18.68,18.68,0.0,0.0,-18.68,124.5,1,100,20160824
SZ300540,7257,7371,1,26.4,0,2640.0,5.0,5.0,0.0,0.0,-5.0,26.4,1,100,20160824
SZ300506,7258,7372,1,45.39,0,4539.09,6.81,6.81,0.0,0.0,52.1,45.98,1,100,20160824
SZ300242,7259,7373,-1,40.14,1,4013.56,10.03,6.02,4.01,0.0,0.0,0.0,1,100,20160824
SZ300533,7260,7374,-1,78.05,1,7805.0,19.51,11.71,7.81,0.0,0.0,0.0,1,100,20160824
SH600977,7261,7375,-1,36.62,1,3662.0,10.15,5.49,3.66,1.0,0.0,0.0,1,100,20160824
SZ002211,7262,7376,-1,16.37,1,1637.33,6.64,5.0,1.64,0.0,0.0,0.0,1,100,20160824
SZ002712,7263,7377,-1,37.06,1,3706.01,9.27,5.56,3.71,0.0,0.0,0.0,1,100,20160824
SH601997,7264,7378,-1,20.7,1,2070.19,8.07,5.0,2.07,1.0,0.0,0.0,1,100,20160824
SZ000595,7265,7379,-1,11.59,1,1159.29,6.16,5.0,1.16,0.0,0.0,0.0,1,100,20160824
SZ000595,7266,7380,-1,11.59,1,1159.29,6.16,5.0,1.16,0.0,0.0,0.0,1,100,20160824
SH601811,7267,7381,-1,32.2,1,3220.0,9.22,5.0,3.22,1.0,0.0,0.0,1,100,20160824
SZ300532,7268,7382,-1,34.41,1,3441.0,8.6,5.16,3.44,0.0,0.0,0.0,1,100,20160824
SH603663,7269,7383,-1,38.42,1,3842.0,10.61,5.76,3.84,1.0,0.0,0.0,1,100,20160824
SZ002569,7270,7384,-1,40.01,1,4001.31,10.0,6.0,4.0,0.0,0.0,0.0,1,100,20160824
SZ002808,7271,7385,-1,23.8,1,2380.0,7.38,5.0,2.38,0.0,0.0,0.0,1,100,20160824
SH601595,7272,7386,-1,23.63,1,2363.0,8.36,5.0,2.36,1.0,0.0,0.0,1,100,20160824
SH603986,7273,7387,-1,49.03,1,4903.0,13.26,7.35,4.9,1.0,0.0,0.0,1,100,20160824
SH600776,7274,7388,-1,11.02,1,1101.71,7.1,5.0,1.1,1.0,0.0,0.0,1,100,20160824
SZ002208,7275,7389,-1,23.54,1,2354.43,7.35,5.0,2.35,0.0,0.0,0.0,1,100,20160824
SZ002778,7276,7390,-1,53.47,1,5347.02,13.37,8.02,5.35,0.0,0.0,0.0,1,100,20160824
SZ002029,7277,7391,-1,11.22,1,1121.54,6.12,5.0,1.12,0.0,0.0,0.0,1,100,20160824
SH600082,7278,7392,-1,6.97,1,697.5,6.7,5.0,0.7,1.0,0.0,0.0,1,100,20160824
SZ300535,7279,7393,-1,57.1,1,5710.0,14.27,8.56,5.71,0.0,0.0,0.0,1,100,20160824
