symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ002416,4912,5036,1,16.7,0,1670.45,5.0,5.0,0.0,0.0,-31.45,16.44,1,100,20161104
SZ002306,4913,5037,1,8.51,0,850.98,5.0,5.0,0.0,0.0,-13.98,8.42,1,100,20161104
SH601020,4914,5038,1,49.17,0,4917.42,8.38,7.38,0.0,1.0,-121.8,48.04,1,100,20161104
SZ002141,4915,5039,1,10.66,0,1066.33,5.0,5.0,0.0,0.0,9.67,10.81,1,100,20161104
SH600802,4916,5040,1,10.09,0,1009.13,6.0,5.0,0.0,1.0,-16.13,9.99,1,100,20161104
SZ300411,4917,5041,1,45.86,0,4586.0,6.88,6.88,0.0,0.0,-4.88,45.88,1,100,20161104
SZ300560,4918,5042,1,19.67,0,1967.0,5.0,5.0,0.0,0.0,-5.0,19.67,1,100,20161104
SZ300105,4919,5043,1,9.97,0,997.18,5.0,5.0,0.0,0.0,-20.18,9.82,1,100,20161104
SZ000510,4920,5044,1,9.66,0,965.88,5.0,5.0,0.0,0.0,11.12,9.82,1,100,20161104
SZ002813,4921,5045,1,50.13,0,5013.0,7.52,7.52,0.0,0.0,-7.52,50.13,1,100,20161104
SH600796,4922,5046,1,13.43,0,1342.76,6.0,5.0,0.0,1.0,-14.76,13.34,1,100,20161104
SZ000757,4923,5047,1,12.36,0,1235.64,5.0,5.0,0.0,0.0,34.36,12.75,1,100,20161104
SZ300559,4924,5048,1,33.66,0,3366.0,5.05,5.05,0.0,0.0,-5.05,33.66,1,100,20161104
SH603716,4925,5049,1,56.74,0,5674.0,9.51,8.51,0.0,1.0,-9.51,56.74,1,100,20161104
SZ300505,4926,5050,1,85.15,0,8515.04,12.77,12.77,0.0,0.0,-379.81,81.48,1,100,20161104
SZ002778,4927,5051,1,64.84,0,6484.03,9.73,9.73,0.0,0.0,81.24,65.75,1,100,20161104
SZ000565,4928,5052,1,14.42,0,1441.67,5.0,5.0,0.0,0.0,-64.67,13.82,1,100,20161104
SZ002393,4929,5053,-1,47.96,1,4796.45,11.99,7.19,4.8,0.0,0.0,0.0,1,100,20161104
SH600113,4930,5054,-1,22.3,1,2230.28,8.23,5.0,2.23,1.0,0.0,0.0,1,100,20161104
SZ000612,4931,5055,-1,9.04,1,903.5,5.9,5.0,0.9,0.0,0.0,0.0,1,100,20161104
SZ300549,4932,5056,-1,94.72,1,9472.06,23.68,14.21,9.47,0.0,0.0,0.0,1,100,20161104
SH601020,4933,5057,-1,49.17,1,4917.42,13.29,7.38,4.92,1.0,0.0,0.0,1,100,20161104
SZ000416,4934,5058,-1,9.97,1,997.38,6.0,5.0,1.0,0.0,0.0,0.0,1,100,20161104
SZ002806,4935,5059,-1,68.47,1,6846.78,17.12,10.27,6.85,0.0,0.0,0.0,1,100,20161104
SZ300461,4936,5060,-1,77.3,1,7730.49,19.33,11.6,7.73,0.0,0.0,0.0,1,100,20161104
SH603888,4937,5061,-1,64.23,1,6423.0,17.06,9.63,6.42,1.0,0.0,0.0,1,100,20161104
SZ300551,4938,5062,-1,62.06,1,6206.0,15.52,9.31,6.21,0.0,0.0,0.0,1,100,20161104
SZ300381,4939,5063,-1,33.65,1,3365.07,8.41,5.05,3.37,0.0,0.0,0.0,1,100,20161104
SZ000678,4940,5064,-1,13.3,1,1330.43,6.33,5.0,1.33,0.0,0.0,0.0,1,100,20161104
SZ000852,4941,5065,-1,12.3,1,1229.65,6.23,5.0,1.23,0.0,0.0,0.0,1,100,20161104
SZ300555,4942,5066,-1,76.56,1,7656.0,19.14,11.48,7.66,0.0,0.0,0.0,1,100,20161104
SZ300553,4943,5067,-1,52.6,1,5260.0,13.15,7.89,5.26,0.0,0.0,0.0,1,100,20161104
SZ300545,4944,5068,-1,94.74,1,9473.76,23.68,14.21,9.47,0.0,0.0,0.0,1,100,20161104
