symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ002853,10248,0,1,5,75.24,11.29,11.29,0.0,0.0,7524.0,0,3,1,20170807,100
SH603679,10249,0,1,5,34.01,6.1,5.1,0.0,1.0,3400.98,0,3,1,20170807,100
SZ002160,10250,0,1,5,8.78,5.0,5.0,0.0,0.0,878.36,0,3,1,20170807,100
SZ300532,10251,0,1,5,25.74,5.0,5.0,0.0,0.0,2573.82,0,3,1,20170807,100
SH600789,10253,0,1,5,9.02,6.0,5.0,0.0,1.0,901.77,0,3,1,20170807,100
SH600376,10254,0,1,5,11.2,6.0,5.0,0.0,1.0,1120.43,0,3,1,20170807,100
SZ002166,10255,0,1,5,11.87,5.0,5.0,0.0,0.0,1187.46,0,3,1,20170807,100
SZ000682,10257,0,1,5,5.6,5.0,5.0,0.0,0.0,560.11,0,3,1,20170807,100
SZ002578,10258,0,1,5,5.17,5.0,5.0,0.0,0.0,516.89,0,3,1,20170807,100
SH600578,10262,1,-1,5,4.54,6.45,5.0,0.45,1.0,454.24,9410,3,1,20170808,100
SZ000507,10263,1,-1,5,11.27,6.13,5.0,1.13,0.0,1126.66,10023,3,1,20170808,100
SZ300671,10264,1,-1,5,24.23,7.42,5.0,2.42,0.0,2423.32,10049,3,1,20170808,100
SZ300671,10265,1,-1,5,24.23,7.42,5.0,2.42,0.0,2423.32,10054,3,1,20170808,100
SZ300671,10266,1,-1,5,24.23,7.42,5.0,2.42,0.0,2423.32,10055,3,1,20170808,100
SZ300671,10267,1,-1,5,24.23,7.42,5.0,2.42,0.0,2423.32,10056,3,1,20170808,100
SZ300649,10268,1,-1,5,68.28,17.07,10.24,6.83,0.0,6827.58,10057,3,1,20170808,100
SZ300500,10269,1,-1,5,31.68,8.17,5.0,3.17,0.0,3168.46,10058,3,1,20170808,100
SZ002064,10270,1,-1,5,6.11,5.61,5.0,0.61,0.0,611.1,10059,3,1,20170808,100
SZ002795,10271,1,-1,5,21.39,7.14,5.0,2.14,0.0,2138.62,10061,3,1,20170808,100
SZ002805,10272,1,-1,5,35.4,8.85,5.31,3.54,0.0,3539.81,10062,3,1,20170808,100
