symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ002652,11127,0,1,5,7.85,5.0,5.0,0.0,0.0,785.07,0,3,1,20170926,100
SZ300295,11383,0,1,5,22.57,5.0,5.0,0.0,0.0,2256.93,0,3,1,20171017,100
SZ002800,11384,0,1,5,43.55,6.53,6.53,0.0,0.0,4355.49,0,3,1,20171017,100
SZ002845,11385,0,1,5,40.92,6.14,6.14,0.0,0.0,4092.3,0,3,1,20171017,100
SH600470,11386,0,1,5,6.42,6.0,5.0,0.0,1.0,641.93,0,3,1,20171017,100
SZ002818,11388,0,1,5,40.36,6.05,6.05,0.0,0.0,4036.38,0,3,1,20171017,100
SH603777,11389,0,1,5,34.57,6.19,5.19,0.0,1.0,3457.11,0,3,1,20171017,100
SZ300562,11390,0,1,5,31.73,5.0,5.0,0.0,0.0,3173.37,0,3,1,20171017,100
SZ000687,11391,0,1,5,15.7,5.0,5.0,0.0,0.0,1570.0,0,3,1,20171017,100
SH603058,11393,0,1,5,24.51,6.0,5.0,0.0,1.0,2451.35,0,3,1,20171017,100
SZ300587,11395,0,1,5,29.42,5.0,5.0,0.0,0.0,2941.81,0,3,1,20171017,100
SZ300277,11396,0,1,5,9.84,5.0,5.0,0.0,0.0,984.23,0,3,1,20171017,100
SH600086,11398,1,-1,5,11.04,7.1,5.0,1.1,1.0,1104.21,10959,3,1,20171018,100
SH600222,11399,1,-1,5,6.14,6.61,5.0,0.61,1.0,613.76,10974,3,1,20171018,100
SZ000633,11400,1,-1,5,9.0,5.9,5.0,0.9,0.0,899.68,11102,3,1,20171018,100
SH600007,11401,1,-1,5,18.43,7.84,5.0,1.84,1.0,1842.87,11169,3,1,20171018,100
SH603177,11402,1,-1,5,24.56,8.46,5.0,2.46,1.0,2456.22,11187,3,1,20171018,100
SZ300631,11403,1,-1,5,30.9,8.09,5.0,3.09,0.0,3090.22,11188,3,1,20171018,100
SH603725,11404,1,-1,5,26.84,8.68,5.0,2.68,1.0,2683.82,11189,3,1,20171018,100
SZ300697,11405,1,-1,5,32.12,8.21,5.0,3.21,0.0,3212.44,11190,3,1,20171018,100
SZ300701,11406,1,-1,5,60.72,15.18,9.11,6.07,0.0,6071.93,11191,3,1,20171018,100
SZ300701,11407,1,-1,5,55.56,13.89,8.33,5.56,0.0,5556.39,11191,3,1,20171018,100
SH603955,11408,1,-1,5,60.96,16.24,9.14,6.1,1.0,6096.41,11192,3,1,20171018,100
SH603797,11409,1,-1,5,22.92,8.29,5.0,2.29,1.0,2291.68,11193,3,1,20171018,100
