symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ002802,3500,0,1,5,70.89,10.63,10.63,0.0,0.0,7088.58,0,3,1,20160809,100
SZ300175,3501,0,1,5,10.51,5.0,5.0,0.0,0.0,1051.14,0,3,1,20160809,100
SZ000982,3502,0,1,5,5.51,5.0,5.0,0.0,0.0,551.5,0,3,1,20160809,100
SH603016,3503,0,1,5,46.34,7.95,6.95,0.0,1.0,4634.38,0,3,1,20160809,100
SZ002695,3505,0,1,5,56.1,8.41,8.41,0.0,0.0,5609.62,0,3,1,20160809,100
SH601996,3506,0,1,5,7.86,6.0,5.0,0.0,1.0,785.8,0,3,1,20160809,100
SZ300189,3507,0,1,5,5.73,5.0,5.0,0.0,0.0,572.64,0,3,1,20160809,100
SZ002113,3509,0,1,5,51.43,7.71,7.71,0.0,0.0,5142.77,0,3,1,20160809,100
SZ002805,3510,0,1,5,58.56,8.78,8.78,0.0,0.0,5856.21,0,3,1,20160809,100
SZ002796,3512,0,1,5,73.73,11.06,11.06,0.0,0.0,7372.84,0,3,1,20160809,100
SH600739,3513,1,-1,5,18.05,7.8,5.0,1.8,1.0,1804.87,3342,3,1,20160810,100
SH600800,3514,1,-1,5,9.15,6.92,5.0,0.92,1.0,915.27,3351,3,1,20160810,100
SH601966,3515,1,-1,5,37.03,10.26,5.55,3.7,1.0,3702.77,3366,3,1,20160810,100
SZ002805,3516,1,-1,5,61.6,15.4,9.24,6.16,0.0,6160.26,3367,3,1,20160810,100
SZ002805,3517,1,-1,5,61.6,15.4,9.24,6.16,0.0,6160.26,3368,3,1,20160810,100
SZ002805,3518,1,-1,5,61.6,15.4,9.24,6.16,0.0,6160.26,3369,3,1,20160810,100
SH601966,3519,1,-1,5,37.03,10.26,5.55,3.7,1.0,3702.77,3370,3,1,20160810,100
SZ002805,3520,1,-1,5,61.6,15.4,9.24,6.16,0.0,6160.26,3371,3,1,20160810,100
SZ002805,3521,1,-1,5,61.6,15.4,9.24,6.16,0.0,6160.26,3373,3,1,20160810,100
SZ002805,3522,1,-1,5,61.6,15.4,9.24,6.16,0.0,6160.26,3375,3,1,20160810,100
SH603808,3523,1,-1,5,31.34,9.13,5.0,3.13,1.0,3133.93,3381,3,1,20160810,100
SZ002760,3524,1,-1,5,39.49,9.87,5.92,3.95,0.0,3949.04,3382,3,1,20160810,100
SZ002800,3525,1,-1,5,92.9,23.23,13.94,9.29,0.0,9290.03,3405,3,1,20160810,100
SZ300522,3526,1,-1,5,117.59,29.4,17.64,11.76,0.0,11759.43,3409,3,1,20160810,100
SZ000573,3527,1,-1,5,9.35,5.93,5.0,0.93,0.0,934.67,3412,3,1,20160810,100
