symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ300679,10123,0,1,5,97.05,14.56,14.56,0.0,0.0,9704.51,0,3,1,20170731,100
SZ002889,10261,0,1,5,28.97,5.0,5.0,0.0,0.0,2896.55,0,3,1,20170807,100
SZ002889,10283,0,1,5,29.06,5.0,5.0,0.0,0.0,2906.25,0,3,1,20170808,100
SZ002889,10433,0,1,5,30.61,5.0,5.0,0.0,0.0,3060.76,0,3,1,20170817,100
SZ002889,10452,0,1,5,30.84,5.0,5.0,0.0,0.0,3083.75,0,3,1,20170818,100
SZ002889,10532,0,1,5,33.78,5.07,5.07,0.0,0.0,3377.6,0,3,1,20170823,100
SZ002889,10599,0,1,5,34.9,5.23,5.23,0.0,0.0,3489.61,0,3,1,20170828,100
SZ200045,10623,0,1,5,6.6,5.0,5.0,0.0,0.0,660.11,0,3,1,20170830,100
SH900922,10624,0,1,5,1.18,6.0,5.0,0.0,1.0,118.39,0,3,1,20170830,100
SH603617,10627,0,1,5,29.63,6.0,5.0,0.0,1.0,2962.62,0,3,1,20170830,100
SZ002878,10628,0,1,5,43.51,6.53,6.53,0.0,0.0,4351.42,0,3,1,20170830,100
SZ000560,10629,0,1,5,11.53,5.0,5.0,0.0,0.0,1152.89,0,3,1,20170830,100
SZ300675,10630,0,1,5,42.96,6.44,6.44,0.0,0.0,4296.31,0,3,1,20170830,100
SZ002457,10631,1,-1,5,17.07,6.71,5.0,1.71,0.0,1707.24,10410,3,1,20170831,100
SZ300649,10632,1,-1,5,80.08,20.02,12.01,8.01,0.0,8008.34,10411,3,1,20170831,100
SZ000966,10633,1,-1,5,5.32,5.53,5.0,0.53,0.0,532.15,10412,3,1,20170831,100
SH603986,10634,1,-1,5,95.65,24.91,14.35,9.56,1.0,9564.86,10413,3,1,20170831,100
SZ000560,10635,1,-1,5,12.22,6.22,5.0,1.22,0.0,1222.06,10415,3,1,20170831,100
