symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ300563,6075,0,1,5,57.5,8.62,8.62,0.0,0.0,5749.68,0,3,1,20161227,100
SZ300376,6077,0,1,5,51.56,7.73,7.73,0.0,0.0,5155.76,0,3,1,20161227,100
SH600853,6078,0,1,5,7.13,6.0,5.0,0.0,1.0,712.68,0,3,1,20161227,100
SZ000953,6079,0,1,5,16.45,5.0,5.0,0.0,0.0,1645.42,0,3,1,20161227,100
SH600228,6081,0,1,5,18.98,6.0,5.0,0.0,1.0,1898.23,0,3,1,20161227,100
SZ000885,6082,0,1,5,19.73,5.0,5.0,0.0,0.0,1973.08,0,3,1,20161227,100
SZ300402,6083,0,1,5,24.87,5.0,5.0,0.0,0.0,2486.68,0,3,1,20161227,100
SZ000635,6084,1,-1,5,31.67,8.17,5.0,3.17,0.0,3167.24,5898,3,1,20161228,100
SZ000595,6085,1,-1,5,9.6,5.96,5.0,0.96,0.0,959.86,5899,3,1,20161228,100
SZ300565,6086,1,-1,5,40.89,10.22,6.13,4.09,0.0,4088.63,5900,3,1,20161228,100
SZ002105,6087,1,-1,5,15.88,6.59,5.0,1.59,0.0,1588.2,5901,3,1,20161228,100
