symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ002695,5801,0,1,5,67.53,10.13,10.13,0.0,0.0,6752.66,0,3,1,20160706,100
SH600467,5863,0,1,5,4.74,6.0,5.0,0.0,1.0,473.63,0,3,1,20160707,100
SZ002800,6014,0,1,5,97.22,14.58,14.58,0.0,0.0,9721.57,0,3,1,20160712,100
SH601020,6015,0,1,5,38.72,6.81,5.81,0.0,1.0,3871.72,0,3,1,20160712,100
SH603069,6016,0,1,5,5.47,6.0,5.0,0.0,1.0,546.98,0,3,1,20160712,100
SZ300343,6017,0,1,5,22.92,5.0,5.0,0.0,0.0,2292.23,0,3,1,20160712,100
SZ300518,6018,0,1,5,100.44,15.07,15.07,0.0,0.0,10044.0,0,3,1,20160712,100
SZ300076,6019,0,1,5,14.04,5.0,5.0,0.0,0.0,1404.0,0,3,1,20160712,100
SZ000333,6020,0,1,5,26.7,5.0,5.0,0.0,0.0,2669.62,0,3,1,20160712,100
SH601111,6021,0,1,5,7.74,6.0,5.0,0.0,1.0,774.08,0,3,1,20160712,100
SZ000413,6022,0,1,5,9.95,5.0,5.0,0.0,0.0,994.57,0,3,1,20160712,100
SZ000795,6023,0,1,5,10.26,5.0,5.0,0.0,0.0,1026.28,0,3,1,20160712,100
SZ002737,6024,0,1,5,42.32,6.35,6.35,0.0,0.0,4232.32,0,3,1,20160712,100
SZ000625,6025,0,1,5,14.85,5.0,5.0,0.0,0.0,1484.84,0,3,1,20160712,100
SZ300110,6026,0,1,5,10.48,5.0,5.0,0.0,0.0,1048.0,0,3,1,20160712,100
SZ300519,6027,0,1,5,55.14,8.27,8.27,0.0,0.0,5514.0,0,3,1,20160712,100
SH603636,6028,0,1,5,71.45,11.72,10.72,0.0,1.0,7145.04,0,3,1,20160712,100
SZ002570,6029,0,1,5,14.23,5.0,5.0,0.0,0.0,1423.08,0,3,1,20160712,100
SH600029,6030,0,1,5,8.05,6.0,5.0,0.0,1.0,805.42,0,3,1,20160712,100
SH600871,6031,0,1,5,4.07,6.0,5.0,0.0,1.0,406.72,0,3,1,20160712,100
SZ002799,6032,0,1,5,79.63,11.95,11.95,0.0,0.0,7963.42,0,3,1,20160712,100
SZ300520,6033,0,1,5,17.51,5.0,5.0,0.0,0.0,1751.0,0,3,1,20160712,100
SZ002113,6034,0,1,5,41.42,6.21,6.21,0.0,0.0,4142.02,0,3,1,20160712,100
SZ300501,6035,0,1,5,119.57,17.94,17.94,0.0,0.0,11957.04,0,3,1,20160712,100
SZ002803,6036,0,1,5,8.94,5.0,5.0,0.0,0.0,893.86,0,3,1,20160712,100
SH600016,6037,1,-1,5,9.33,6.93,5.0,0.93,1.0,932.6,4419,3,1,20160713,100
SZ002695,6038,1,-1,5,65.5,16.38,9.83,6.55,0.0,6550.08,5716,3,1,20160713,100
SH600467,6039,1,-1,5,4.59,6.46,5.0,0.46,1.0,459.42,5777,3,1,20160713,100
SZ002145,6040,1,-1,5,7.38,5.74,5.0,0.74,0.0,738.43,5831,3,1,20160713,100
SZ300506,6041,1,-1,5,56.4,14.1,8.46,5.64,0.0,5639.74,5892,3,1,20160713,100
SZ000953,6042,1,-1,5,12.89,6.29,5.0,1.29,0.0,1288.96,5923,3,1,20160713,100
SZ000953,6043,1,-1,5,11.8,6.18,5.0,1.18,0.0,1179.52,5923,3,1,20160713,100
SH603958,6044,1,-1,5,32.97,9.3,5.0,3.3,1.0,3296.6,5924,3,1,20160713,100
SH601127,6045,1,-1,5,41.39,11.35,6.21,4.14,1.0,4139.01,5925,3,1,20160713,100
SZ002186,6046,1,-1,5,21.49,7.15,5.0,2.15,0.0,2149.26,5926,3,1,20160713,100
SZ300384,6047,1,-1,5,57.56,14.39,8.63,5.76,0.0,5756.5,5928,3,1,20160713,100
SZ002753,6048,1,-1,5,33.05,8.3,5.0,3.3,0.0,3304.89,5931,3,1,20160713,100
SZ002753,6049,1,-1,5,30.24,8.02,5.0,3.02,0.0,3024.29,5931,3,1,20160713,100
SZ300076,6050,1,-1,5,14.88,6.49,5.0,1.49,0.0,1488.24,5932,3,1,20160713,100
SZ300522,6051,1,-1,5,45.6,11.4,6.84,4.56,0.0,4560.12,5933,3,1,20160713,100
SZ300515,6052,1,-1,5,80.39,20.1,12.06,8.04,0.0,8039.29,5934,3,1,20160713,100
SZ300521,6053,1,-1,5,27.67,7.77,5.0,2.77,0.0,2766.6,5937,3,1,20160713,100
SH603909,6054,1,-1,5,41.76,11.44,6.26,4.18,1.0,4176.4,5939,3,1,20160713,100
SZ300081,6055,1,-1,5,20.53,7.05,5.0,2.05,0.0,2053.22,5941,3,1,20160713,100
SZ300081,6056,1,-1,5,18.79,6.88,5.0,1.88,0.0,1878.89,5941,3,1,20160713,100
SZ002113,6057,1,-1,5,43.91,10.98,6.59,4.39,0.0,4390.54,5942,3,1,20160713,100
SZ002805,6058,1,-1,5,11.79,6.18,5.0,1.18,0.0,1178.72,5943,3,1,20160713,100
SZ000810,6059,1,-1,5,20.23,7.02,5.0,2.02,0.0,2023.09,5944,3,1,20160713,100
