symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ002895,20667,0,1,5,38.19,5.73,5.73,0.0,0.0,3818.53,0,3,1,20170922,100
SZ002194,20728,0,1,5,10.55,5.0,5.0,0.0,0.0,1054.9,0,3,1,20170925,100
SZ300703,20729,0,1,5,41.82,6.27,6.27,0.0,0.0,4182.0,0,3,1,20170925,100
SH603157,20730,0,1,5,11.94,6.0,5.0,0.0,1.0,1193.87,0,3,1,20170925,100
SZ002877,20731,0,1,5,28.17,5.0,5.0,0.0,0.0,2817.48,0,3,1,20170925,100
SZ300699,20732,0,1,5,74.45,11.17,11.17,0.0,0.0,7445.0,0,3,1,20170925,100
SZ300581,20733,0,1,5,43.64,6.55,6.55,0.0,0.0,4364.39,0,3,1,20170925,100
SH900910,20734,0,1,5,0.89,6.0,5.0,0.0,1.0,89.45,0,3,1,20170925,100
SH603813,20735,0,1,5,23.57,6.0,5.0,0.0,1.0,2357.0,0,3,1,20170925,100
SZ300672,20736,0,1,5,58.14,8.72,8.72,0.0,0.0,5814.49,0,3,1,20170925,100
SH603559,20737,0,1,5,34.42,6.16,5.16,0.0,1.0,3442.34,0,3,1,20170925,100
SZ002881,20738,0,1,5,38.76,5.81,5.81,0.0,0.0,3876.35,0,3,1,20170925,100
SZ300597,20739,0,1,5,20.92,5.0,5.0,0.0,0.0,2092.4,0,3,1,20170925,100
SH603055,20740,0,1,5,16.05,6.0,5.0,0.0,1.0,1605.0,0,3,1,20170925,100
SZ000912,20741,0,1,5,10.19,5.0,5.0,0.0,0.0,1018.97,0,3,1,20170925,100
SZ002896,20743,0,1,5,55.57,8.34,8.34,0.0,0.0,5557.46,0,3,1,20170925,100
SZ300678,20744,0,1,5,88.47,13.27,13.27,0.0,0.0,8846.94,0,3,1,20170925,100
SZ300702,20745,0,1,5,47.26,7.09,7.09,0.0,0.0,4726.0,0,3,1,20170925,100
SZ002898,20746,0,1,5,28.23,5.0,5.0,0.0,0.0,2823.0,0,3,1,20170925,100
SH603042,20747,0,1,5,37.43,6.61,5.61,0.0,1.0,3742.99,0,3,1,20170925,100
SH603533,20748,0,1,5,7.05,6.0,5.0,0.0,1.0,705.0,0,3,1,20170925,100
SZ000078,20749,0,1,5,6.68,5.0,5.0,0.0,0.0,668.22,0,3,1,20170925,100
SH600218,20750,1,-1,5,8.89,6.89,5.0,0.89,1.0,888.89,19964,3,1,20170926,100
SH603648,20751,1,-1,5,24.1,8.41,5.0,2.41,1.0,2410.44,20555,3,1,20170926,100
SZ002900,20752,1,-1,5,30.34,8.03,5.0,3.03,0.0,3033.72,20556,3,1,20170926,100
SZ002899,20753,1,-1,5,43.4,10.85,6.51,4.34,0.0,4339.64,20557,3,1,20170926,100
SZ300700,20754,1,-1,5,37.76,9.44,5.66,3.78,0.0,3775.72,20558,3,1,20170926,100
SH603527,20755,1,-1,5,45.83,12.46,6.87,4.58,1.0,4582.76,20559,3,1,20170926,100
SZ002596,20756,1,-1,5,10.51,6.05,5.0,1.05,0.0,1051.13,20560,3,1,20170926,100
SH603106,20757,1,-1,5,21.84,8.18,5.0,2.18,1.0,2183.6,20561,3,1,20170926,100
SZ000063,20758,1,-1,5,26.14,7.61,5.0,2.61,0.0,2613.87,20562,3,1,20170926,100
SZ300340,20759,1,-1,5,56.58,14.15,8.49,5.66,0.0,5658.28,20563,3,1,20170926,100
SH603321,20760,1,-1,5,16.41,7.64,5.0,1.64,1.0,1640.88,20564,3,1,20170926,100
SZ300699,20761,1,-1,5,72.22,18.05,10.83,7.22,0.0,7221.65,20565,3,1,20170926,100
SZ000586,20762,1,-1,5,19.51,6.95,5.0,1.95,0.0,1951.43,20566,3,1,20170926,100
SZ000969,20763,1,-1,5,11.1,6.11,5.0,1.11,0.0,1109.51,20567,3,1,20170926,100
SZ002813,20764,1,-1,5,42.78,10.7,6.42,4.28,0.0,4278.22,20569,3,1,20170926,100
