symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SH601500,8359,0,1,5,8.57,6.0,5.0,0.0,1.0,857.0,0,3,1,20160921,100
SH603007,8360,0,1,5,53.29,8.99,7.99,0.0,1.0,5328.83,0,3,1,20160921,100
SZ300035,8361,0,1,5,18.87,5.0,5.0,0.0,0.0,1886.88,0,3,1,20160921,100
SZ002127,8362,0,1,5,11.87,5.0,5.0,0.0,0.0,1186.72,0,3,1,20160921,100
SZ002590,8363,0,1,5,24.36,5.0,5.0,0.0,0.0,2436.38,0,3,1,20160921,100
SZ000593,8364,0,1,5,13.31,5.0,5.0,0.0,0.0,1331.44,0,3,1,20160921,100
SH603393,8365,0,1,5,61.83,10.27,9.27,0.0,1.0,6183.0,0,3,1,20160921,100
SH603658,8366,0,1,5,60.32,10.05,9.05,0.0,1.0,6031.56,0,3,1,20160921,100
SZ300539,8367,0,1,5,33.48,5.02,5.02,0.0,0.0,3348.0,0,3,1,20160921,100
SZ002755,8368,0,1,5,62.09,9.31,9.31,0.0,0.0,6209.41,0,3,1,20160921,100
SZ000638,8369,0,1,5,18.77,5.0,5.0,0.0,0.0,1877.06,0,3,1,20160921,100
SZ002812,8370,0,1,5,44.87,6.73,6.73,0.0,0.0,4487.0,0,3,1,20160921,100
SZ002312,8371,0,1,5,11.09,5.0,5.0,0.0,0.0,1109.08,0,3,1,20160921,100
SZ300537,8372,0,1,5,50.25,7.54,7.54,0.0,0.0,5025.0,0,3,1,20160921,100
SZ300441,8373,0,1,5,27.51,5.0,5.0,0.0,0.0,2751.35,0,3,1,20160921,100
SZ300538,8374,0,1,5,93.63,14.04,14.04,0.0,0.0,9362.62,0,3,1,20160921,100
SZ002807,8375,0,1,5,15.91,5.0,5.0,0.0,0.0,1591.42,0,3,1,20160921,100
SZ000985,8377,1,-1,5,28.48,7.85,5.0,2.85,0.0,2847.53,8170,3,1,20160922,100
SZ002808,8378,1,-1,5,52.61,13.15,7.89,5.26,0.0,5261.1,8181,3,1,20160922,100
SZ002748,8379,1,-1,5,23.69,7.37,5.0,2.37,0.0,2369.22,8220,3,1,20160922,100
SZ002722,8380,1,-1,5,50.7,12.68,7.61,5.07,0.0,5070.13,8236,3,1,20160922,100
SZ002654,8381,1,-1,5,15.18,6.52,5.0,1.52,0.0,1518.08,8264,3,1,20160922,100
SZ300536,8382,1,-1,5,15.22,6.52,5.0,1.52,0.0,1522.16,8265,3,1,20160922,100
SZ002300,8383,1,-1,5,9.62,5.96,5.0,0.96,0.0,961.73,8266,3,1,20160922,100
SH603090,8384,1,-1,5,44.67,12.17,6.7,4.47,1.0,4466.84,8267,3,1,20160922,100
SH603658,8385,1,-1,5,58.51,15.63,8.78,5.85,1.0,5850.61,8270,3,1,20160922,100
SZ300542,8386,1,-1,5,13.78,6.38,5.0,1.38,0.0,1378.0,8271,3,1,20160922,100
SH601163,8387,1,-1,5,44.94,12.24,6.74,4.49,1.0,4494.16,8272,3,1,20160922,100
SZ002808,8388,1,-1,5,52.99,13.25,7.95,5.3,0.0,5299.27,8273,3,1,20160922,100
SH600233,8389,1,-1,5,29.56,8.96,5.0,2.96,1.0,2955.67,8275,3,1,20160922,100
SZ002810,8390,1,-1,5,55.72,13.93,8.36,5.57,0.0,5572.27,8276,3,1,20160922,100
SZ300534,8391,1,-1,5,30.48,8.05,5.0,3.05,0.0,3047.5,8277,3,1,20160922,100
SZ300541,8392,1,-1,5,24.73,7.47,5.0,2.47,0.0,2472.98,8278,3,1,20160922,100
SZ300538,8393,1,-1,5,90.82,22.7,13.62,9.08,0.0,9081.74,8279,3,1,20160922,100
SZ000676,8394,1,-1,5,20.54,7.05,5.0,2.05,0.0,2054.03,8281,3,1,20160922,100
SZ300540,8395,1,-1,5,68.59,17.15,10.29,6.86,0.0,6858.51,8282,3,1,20160922,100
SZ300506,8396,1,-1,5,35.5,8.88,5.33,3.55,0.0,3550.34,8283,3,1,20160922,100
