symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ300462,164,165,1,38.86,0,3885.8,5.83,5.83,0.0,0.0,332.37,42.24,1,100,20160106
SZ002491,1054,1065,1,14.72,0,1472.45,5.0,5.0,0.0,0.0,-2.45,14.75,1,100,20160128
SH900938,1195,1210,1,0.53,0,53.21,6.0,5.0,0.0,1.0,-6.41,0.53,1,100,20160202
SZ000950,2449,2467,1,7.3,0,730.07,5.0,5.0,0.0,0.0,9.93,7.45,1,100,20160317
SZ000911,4094,4119,1,20.07,0,2007.41,5.0,5.0,0.0,0.0,58.59,20.71,1,100,20160512
SZ000876,4105,4130,1,17.27,0,1726.59,5.0,5.0,0.0,0.0,30.41,17.62,1,100,20160512
SZ002567,4127,4152,1,13.86,0,1385.84,5.0,5.0,0.0,0.0,20.16,14.11,1,100,20160513
SZ000595,4203,4230,1,12.24,0,1223.84,5.0,5.0,0.0,0.0,-16.84,12.12,1,100,20160517
SZ002432,4226,4253,1,17.33,0,1732.89,5.0,5.0,0.0,0.0,35.11,17.73,1,100,20160518
SZ300168,4237,4264,1,24.27,0,2427.08,5.0,5.0,0.0,0.0,27.92,24.6,1,100,20160518
SZ000880,4238,4265,1,13.96,0,1396.12,5.0,5.0,0.0,0.0,29.88,14.31,1,100,20160518
SZ002765,4284,4313,1,24.77,0,2476.74,5.0,5.0,0.0,0.0,-15.74,24.66,1,100,20160519
SZ000534,4285,4314,1,12.94,0,1294.27,5.0,5.0,0.0,0.0,11.73,13.11,1,100,20160519
SZ002497,4316,4346,1,7.53,0,752.79,5.0,5.0,0.0,0.0,23.21,7.81,1,100,20160520
SZ000795,4318,4348,1,7.66,0,766.13,5.0,5.0,0.0,0.0,19.87,7.91,1,100,20160520
SZ000050,4319,4349,1,19.46,0,1945.88,5.0,5.0,0.0,0.0,29.12,19.8,1,100,20160520
SH600869,4321,4351,1,8.21,0,820.95,6.0,5.0,0.0,1.0,38.05,8.65,1,100,20160520
SH600770,4323,4353,1,11.52,0,1152.17,6.0,5.0,0.0,1.0,21.83,11.8,1,100,20160520
SZ000570,4327,4357,1,10.34,0,1033.96,5.0,5.0,0.0,0.0,16.04,10.55,1,100,20160520
SH600232,4347,4340,1,13.14,0,1314.31,6.0,5.0,0.0,1.0,19.69,13.4,1,100,20160523
SZ002782,4348,4377,1,57.02,0,5701.54,8.55,8.55,0.0,0.0,-4.09,57.06,1,100,20160523
SZ002326,4349,4378,1,16.55,0,1654.64,5.0,5.0,0.0,0.0,3.36,16.63,1,100,20160523
SZ300368,4350,4379,1,25.03,0,2503.25,5.0,5.0,0.0,0.0,139.75,26.48,1,100,20160523
SH600433,4351,4380,1,9.21,0,920.5,6.0,5.0,0.0,1.0,-11.5,9.15,1,100,20160523
SZ300088,4352,4381,1,13.23,0,1323.44,5.0,5.0,0.0,0.0,-1.44,13.27,1,100,20160523
SH600310,4353,4382,1,8.29,0,829.38,6.0,5.0,0.0,1.0,28.62,8.64,1,100,20160523
SH603101,4354,4383,1,23.43,0,2342.69,6.0,5.0,0.0,1.0,-5.69,23.43,1,100,20160523
SZ300386,4355,4384,1,24.06,0,2406.08,5.0,5.0,0.0,0.0,5.92,24.17,1,100,20160523
SZ300359,4356,4385,1,28.33,0,2832.69,5.0,5.0,0.0,0.0,-13.69,28.24,1,100,20160523
SZ300510,4357,4386,1,46.34,0,4634.5,6.95,6.95,0.0,0.0,202.55,48.44,1,100,20160523
SZ000727,4358,4387,1,6.63,0,663.45,5.0,5.0,0.0,0.0,2.55,6.71,1,100,20160523
SZ002057,4359,4388,1,14.83,0,1482.53,5.0,5.0,0.0,0.0,1.47,14.89,1,100,20160523
SZ300490,4360,4389,1,28.7,0,2869.73,5.0,5.0,0.0,0.0,42.27,29.17,1,100,20160523
SZ300222,4361,4390,1,24.51,0,2451.36,5.0,5.0,0.0,0.0,42.64,24.99,1,100,20160523
SZ002664,4362,4391,1,30.08,0,3007.79,5.0,5.0,0.0,0.0,56.21,30.69,1,100,20160523
SH603822,4363,4392,1,48.94,0,4894.22,8.34,7.34,0.0,1.0,45.44,49.48,1,100,20160523
SZ002510,4364,4393,1,8.1,0,809.94,5.0,5.0,0.0,0.0,-2.94,8.12,1,100,20160523
SZ002786,4365,4395,1,74.97,0,7497.48,11.25,11.25,0.0,0.0,-24.73,74.84,1,100,20160523
SH600460,4366,4396,1,6.94,0,693.7,6.0,5.0,0.0,1.0,-13.7,6.86,1,100,20160523
SZ000990,4367,4397,1,15.49,0,1549.02,5.0,5.0,0.0,0.0,5.98,15.6,1,100,20160523
SZ000810,4368,4398,1,17.0,0,1700.02,5.0,5.0,0.0,0.0,17.98,17.23,1,100,20160523
