symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ300063,8162,8374,1,21.52,0,2152.1,5.0,5.0,0.0,0.0,11.9,21.69,1,100,20170427
SZ000885,8205,8415,1,19.44,0,1944.03,5.0,5.0,0.0,0.0,-20.03,19.29,1,100,20170428
SH600578,8750,8951,1,4.18,0,417.77,6.0,5.0,0.0,1.0,4.23,4.28,1,100,20170524
SH600976,8982,9173,1,25.9,0,2590.22,6.0,5.0,0.0,1.0,83.78,26.8,1,100,20170607
SH600273,8999,9193,1,9.28,0,928.02,6.0,5.0,0.0,1.0,-4.02,9.3,1,100,20170608
SH603926,9036,8654,1,34.9,0,3489.52,6.23,5.23,0.0,1.0,-9.75,34.86,1,100,20170612
SH603113,9037,8675,1,22.29,0,2228.53,6.0,5.0,0.0,1.0,1.47,22.36,1,100,20170612
SH603113,9040,8777,1,22.29,0,2228.53,6.0,5.0,0.0,1.0,1.47,22.36,1,100,20170612
SH603180,9042,8801,1,65.68,0,6568.48,10.85,9.85,0.0,1.0,108.67,66.88,1,100,20170612
SH603926,9043,8838,1,34.9,0,3489.52,6.23,5.23,0.0,1.0,-9.75,34.86,1,100,20170612
SH603180,9045,8867,1,65.68,0,6568.48,10.85,9.85,0.0,1.0,108.67,66.88,1,100,20170612
SH600720,9059,9239,1,7.72,0,771.94,6.0,5.0,0.0,1.0,-4.94,7.73,1,100,20170612
SZ300056,9061,9241,1,13.4,0,1339.97,5.0,5.0,0.0,0.0,31.03,13.76,1,100,20170612
SZ300427,9081,9262,1,20.1,0,2010.1,5.0,5.0,0.0,0.0,-25.1,19.9,1,100,20170613
SH600209,9082,9263,1,12.91,0,1290.63,6.0,5.0,0.0,1.0,-8.63,12.88,1,100,20170613
SZ002458,9084,9269,1,22.29,0,2228.76,5.0,5.0,0.0,0.0,-39.76,21.94,1,100,20170613
SZ002871,9121,9313,1,43.95,0,4394.8,6.59,6.59,0.0,0.0,-7.39,43.94,1,100,20170614
SZ002869,9126,8706,1,44.0,0,4399.9,6.6,6.6,0.0,0.0,-40.5,43.66,1,100,20170615
SZ002869,9127,8908,1,44.0,0,4399.9,6.6,6.6,0.0,0.0,-40.5,43.66,1,100,20170615
SZ002870,9128,8957,1,35.51,0,3550.56,5.33,5.33,0.0,0.0,-31.89,35.24,1,100,20170615
SZ002869,9129,8973,1,44.0,0,4399.9,6.6,6.6,0.0,0.0,-40.5,43.66,1,100,20170615
SZ002870,9130,8975,1,35.51,0,3550.56,5.33,5.33,0.0,0.0,-31.89,35.24,1,100,20170615
SZ002869,9131,9040,1,44.0,0,4399.9,6.6,6.6,0.0,0.0,-40.5,43.66,1,100,20170615
SZ002870,9132,9041,1,35.51,0,3550.56,5.33,5.33,0.0,0.0,-31.89,35.24,1,100,20170615
SZ002869,9133,9105,1,44.0,0,4399.9,6.6,6.6,0.0,0.0,-40.5,43.66,1,100,20170615
SH600212,9135,9322,1,9.23,0,922.55,6.0,5.0,0.0,1.0,0.45,9.29,1,100,20170615
SZ300652,9149,8772,1,33.37,0,3336.9,5.01,5.01,0.0,0.0,-12.91,33.29,1,100,20170616
SZ300653,9150,8775,1,38.01,0,3800.65,5.7,5.7,0.0,0.0,4.65,38.11,1,100,20170616
SZ300652,9151,8828,1,33.37,0,3336.9,5.01,5.01,0.0,0.0,-12.91,33.29,1,100,20170616
SZ300653,9152,8832,1,38.01,0,3800.65,5.7,5.7,0.0,0.0,4.65,38.11,1,100,20170616
SZ300653,9153,8909,1,38.01,0,3800.65,5.7,5.7,0.0,0.0,4.65,38.11,1,100,20170616
SZ300652,9154,8954,1,33.37,0,3336.9,5.01,5.01,0.0,0.0,-12.91,33.29,1,100,20170616
SZ300653,9155,8976,1,38.01,0,3800.65,5.7,5.7,0.0,0.0,4.65,38.11,1,100,20170616
SZ300653,9156,9009,1,38.01,0,3800.65,5.7,5.7,0.0,0.0,4.65,38.11,1,100,20170616
SZ300652,9157,9039,1,33.37,0,3336.9,5.01,5.01,0.0,0.0,-12.91,33.29,1,100,20170616
SH603488,9158,9046,1,17.87,0,1786.57,6.0,5.0,0.0,1.0,2.43,17.95,1,100,20170616
SZ300653,9159,9109,1,38.01,0,3800.65,5.7,5.7,0.0,0.0,4.65,38.11,1,100,20170616
SZ300653,9160,9202,1,38.01,0,3800.65,5.7,5.7,0.0,0.0,4.65,38.11,1,100,20170616
SZ002822,9161,9338,1,15.14,0,1513.8,5.0,5.0,0.0,0.0,2.2,15.21,1,100,20170616
SH601212,9162,9339,1,8.63,0,862.65,6.0,5.0,0.0,1.0,-15.65,8.53,1,100,20170616
