symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ002840,12604,12723,1,21.98,0,2198.21,5.0,5.0,0.0,0.0,26.79,22.3,1,100,20170125
SZ002839,12605,12724,1,6.92,0,692.0,5.0,5.0,0.0,0.0,-5.0,6.92,1,100,20170125
SH603186,12606,12725,1,28.87,0,2887.3,6.0,5.0,0.0,1.0,7.7,29.01,1,100,20170125
SH603628,12607,12726,1,17.62,0,1762.07,6.0,5.0,0.0,1.0,75.93,18.44,1,100,20170125
SZ300395,12608,12727,1,27.45,0,2745.24,5.0,5.0,0.0,0.0,-5.24,27.45,1,100,20170125
SZ300598,12609,12728,1,16.73,0,1673.0,5.0,5.0,0.0,0.0,-5.0,16.73,1,100,20170125
SH603032,12610,12729,1,25.34,0,2533.73,6.0,5.0,0.0,1.0,-11.73,25.28,1,100,20170125
SH603165,12611,12730,1,26.62,0,2662.0,6.0,5.0,0.0,1.0,-6.0,26.62,1,100,20170125
SZ300099,12612,12731,1,10.22,0,1022.37,5.0,5.0,0.0,0.0,-23.37,10.04,1,100,20170125
SZ000557,12613,12732,1,6.3,0,630.34,5.0,5.0,0.0,0.0,-17.34,6.18,1,100,20170125
SZ002040,12614,12733,1,21.91,0,2190.96,5.0,5.0,0.0,0.0,-74.96,21.21,1,100,20170125
SZ000825,12615,12734,1,5.16,0,515.89,5.0,5.0,0.0,0.0,-7.89,5.13,1,100,20170125
SZ300591,12616,12735,1,12.62,0,1262.0,5.0,5.0,0.0,0.0,-5.0,12.62,1,100,20170125
SZ002842,12617,12736,1,24.07,0,2407.0,5.0,5.0,0.0,0.0,-5.0,24.07,1,100,20170125
SZ300589,12618,12737,1,19.56,0,1956.0,5.0,5.0,0.0,0.0,-5.0,19.56,1,100,20170125
SZ002824,12619,12738,1,28.97,0,2897.03,5.0,5.0,0.0,0.0,34.97,29.37,1,100,20170125
SZ002346,12620,12739,1,39.0,0,3900.41,5.85,5.85,0.0,0.0,122.74,40.29,1,100,20170125
SZ300593,12621,12740,1,20.15,0,2015.0,5.0,5.0,0.0,0.0,-5.0,20.15,1,100,20170125
SZ000605,12622,12741,1,22.98,0,2298.36,5.0,5.0,0.0,0.0,-91.36,22.12,1,100,20170125
SH603037,12623,12742,1,30.69,0,3069.0,6.0,5.0,0.0,1.0,-6.0,30.69,1,100,20170125
SZ002549,12624,12743,1,11.28,0,1128.07,5.0,5.0,0.0,0.0,-39.07,10.94,1,100,20170125
SZ300588,12625,12744,1,27.03,0,2703.0,5.0,5.0,0.0,0.0,-5.0,27.03,1,100,20170125
SZ300345,12626,12745,1,11.8,0,1179.89,5.0,5.0,0.0,0.0,-49.89,11.35,1,100,20170125
SZ300595,12627,12746,1,60.74,0,6074.0,9.11,9.11,0.0,0.0,-9.11,60.74,1,100,20170125
SZ300596,12628,12747,1,23.82,0,2382.0,5.0,5.0,0.0,0.0,-5.0,23.82,1,100,20170125
SH603038,12629,12748,1,57.44,0,5743.68,9.62,8.62,0.0,1.0,71.7,58.25,1,100,20170125
SZ002836,12630,12749,1,41.98,0,4197.72,6.3,6.3,0.0,0.0,95.98,43.0,1,100,20170125
SZ300209,12631,12750,1,24.94,0,2493.8,5.0,5.0,0.0,0.0,-46.8,24.52,1,100,20170125
SZ002841,12632,12751,1,40.19,0,4019.0,6.03,6.03,0.0,0.0,-6.03,40.19,1,100,20170125
SH603337,12633,12752,1,33.97,0,3396.69,6.1,5.1,0.0,1.0,49.21,34.52,1,100,20170125
SZ300586,12634,12753,1,34.13,0,3412.77,5.12,5.12,0.0,0.0,26.11,34.44,1,100,20170125
SH603690,12635,12754,1,5.32,0,532.0,6.0,5.0,0.0,1.0,-6.0,5.32,1,100,20170125
SH603039,12636,12755,1,46.01,0,4601.0,7.9,6.9,0.0,1.0,-7.9,46.01,1,100,20170125
SZ000993,12637,12756,1,14.94,0,1494.18,5.0,5.0,0.0,0.0,-59.18,14.4,1,100,20170125
SZ002725,12638,12757,1,25.67,0,2567.0,5.0,5.0,0.0,0.0,-5.0,25.67,1,100,20170125
SZ300592,12639,12758,1,9.99,0,999.0,5.0,5.0,0.0,0.0,-5.0,9.99,1,100,20170125
SZ300402,12640,12759,1,29.39,0,2939.36,5.0,5.0,0.0,0.0,-58.36,28.86,1,100,20170125
SZ300549,12641,12761,-1,64.16,1,6415.67,16.04,9.62,6.42,0.0,0.0,0.0,1,100,20170125
SZ002836,12642,12762,-1,41.98,1,4197.72,10.49,6.3,4.2,0.0,0.0,0.0,1,100,20170125
SZ300044,12643,12763,-1,16.93,1,1693.49,6.69,5.0,1.69,0.0,0.0,0.0,1,100,20170125
SZ300585,12644,12764,-1,41.53,1,4153.03,10.38,6.23,4.15,0.0,0.0,0.0,1,100,20170125
SZ002838,12645,12765,-1,46.59,1,4658.65,11.65,6.99,4.66,0.0,0.0,0.0,1,100,20170125
SH603929,12646,12766,-1,26.53,1,2652.55,8.65,5.0,2.65,1.0,0.0,0.0,1,100,20170125
SZ300599,12647,12767,-1,12.27,1,1227.0,6.23,5.0,1.23,0.0,0.0,0.0,1,100,20170125
